f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_meta.lin_w_interact.adj_r2,ela_level.lda_mda_10,ela_level.mmce_lda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_meta.quad_simple.cond,ela_distr.kurtosis,ela_level.lda_qda_10,ela_level.qda_mda_25,ela_level.mmce_mda_50,ela_level.mmce_mda_10
12,1,0.6705828113085259,0.8507581308708696,0.3534255162868889,0.17138008752485545,0.16389178275331995,0.1048722785411984,0.08953474874899636,0.08856585605486966,0.031784127030002995,0.06360502654948386,0.8484456806013094,0.0944108618056343,0.02910663395937041,0.08441674508552666,0.10070051619062204
13,1,-0.06202487308187163,-0.12006653267211304,-0.023339733820777475,-0.06544988314219019,-0.12223098631964585,0.12058411500473731,0.1115302029404533,0.05498824276262704,-0.26132423684451794,0.008134629776942376,-0.06976993744143317,-0.12531117819967047,0.04249299977570303,-0.043361712292675575,0.03901603494168737
14,1,-0.26162280898035484,-0.24466049337477058,-0.3150379454166037,-0.04437835412803659,-0.20212701226449303,0.15600982361983784,0.07891409170035635,0.03595815073117803,-0.2316281042246061,-0.0022096766060401007,-0.05708244702355447,-0.17657719638227154,-0.01815619166147686,-0.06340349679201607,-0.023749956746589973
15,1,-0.10648793972809101,-0.10888439944052725,-0.23161432667817738,0.06773231038811281,0.15316174978437486,-0.08808796878135883,-0.0728861043489836,0.08342803304145524,-0.017135936518222178,0.011162325996567246,-0.02895234155598872,0.012104910654358203,0.05525878556471314,-0.008361924355977629,0.046748728490456304
16,1,-0.14824812615805458,-0.16312948268955912,0.3480871638599146,-0.02900797858181156,-0.16966380392240848,-0.05150571356437769,-0.13614760053740443,0.019413008034921103,0.10393905847171878,0.004543683690569955,-0.03162129879639855,-0.02345663928348382,-0.020976745354626264,-0.061372503738951534,0.017301680933959562
17,1,-0.27341774942341224,-0.22823847296169386,-0.30579033448965587,0.0328305484946394,0.04378232517194347,-0.0226600274704295,0.0,0.03763707035108277,-0.22930403409382538,-0.0027519911849489542,0.023171395889335922,0.013534073769264965,-0.039427153618420974,-0.07795311113201969,-0.14051624245277727
18,1,-0.13150364212037624,-0.09703921876747745,-0.26869963779819733,0.01482437943971715,0.047986729331127076,-0.043605035675774895,0.004512765435441379,0.05194945240827231,-0.2475861026178343,0.0,0.04024039779932037,0.03303057709821139,-0.04553394117169146,-0.07043044055299003,-0.13721356612765345
19,1,-0.26093727354760476,-0.2486885468200422,-0.053753853312558275,-0.03284527162675688,-0.0903627928758855,-0.1087805797044532,-0.10450647916246397,0.01816197803176295,0.16731144972587722,-0.002041403503569017,-0.02738286198487455,0.0038663570768302513,0.021007807694977787,0.10545089516138165,0.01487088829001737
20,1,0.11239638178561004,0.09265589299738083,-0.08850148765376775,-0.2527532559723743,0.031711959586347205,-0.1576837683156619,-0.10077777731533333,0.06118802231402393,-0.05959805992985012,0.0,-0.08050245011175378,-0.16278374253441708,-0.006452849591255028,-0.05170287983099131,-0.1550725828991777
21,1,-0.22432963794159816,-0.20439333196950127,0.418240145609295,-0.023815638279973295,-0.11276538876267578,-0.011788381961016225,-0.03879782328027048,-0.4038154531190302,0.11275811258151763,0.0,-0.01606729920761718,-0.0474724904047924,-0.006381220965201884,0.05685087876129649,0.01700793191020933
22,1,-0.29783611721435377,-0.24789014939627618,0.2697871678184257,-0.023456907352126133,-0.05154551167505983,-0.021959719578801606,-0.04752537363478432,-0.4182494816862826,0.10403207302858761,-0.0018969119390654376,0.011487732758551972,-0.038746933267157224,-0.010817481515301125,0.0875220466781052,0.022397321812994253
23,1,-0.19453623288425936,-0.19963360038831912,0.29756659452044176,-0.037748434459866254,-0.20578329063835693,-0.04587007465603887,-0.09984018293511365,-0.34397287599166954,0.07884393766019443,0.0,-0.03791873101513654,-0.06045049337684061,-0.026185283728039466,-0.06702090352370926,0.0
24,1,-0.14482960802347544,-0.17183263710412983,0.2979550666376296,0.008809189674165052,0.03629854193213834,-0.11018156663179936,-0.04298494442890802,0.0978155466399035,0.17554581348294815,0.01275724470930889,-0.05030930425998627,0.03783934066660022,-0.0069408684681493,0.1483812505332427,0.0544453921032616
