f_id,i_id,ic.eps.ratio,ic.eps.s,ic.eps.max,pca.expl_var.cor_init,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_level.lda_mda_25,ela_distr.skewness,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_distr.number_of_peaks,ela_level.mmce_mda_10,pca.expl_var.cov_init,ela_level.lda_mda_50,nbc.nn_nb.sd_ratio,ic.h.max,ela_level.qda_mda_10,ela_level.lda_qda_50,ela_meta.lin_simple.intercept,nbc.nn_nb.cor,disp.diff_mean_25,disp.diff_median_25,disp.ratio_mean_10,ela_meta.quad_simple.adj_r2,disp.ratio_mean_25,ela_level.lda_mda_10
6,1,0.12134902591422911,0.07696611603701999,-0.06165162139265578,-0.05907267695677129,-0.035167264070513064,0.021315075517563214,-0.01594497723151626,-0.023295616963729244,-0.010101889581776881,0.0018468330906383223,0.018169846897828947,0.031679699838556764,-0.026258336743463898,-0.02063598548436163,-0.0074558873205550795,0.013594018888428098,0.007500451385824384,0.017515652759679784,-0.001118134001334637,-0.001088031652448335,-0.014431789063519357,-0.0079165656860039,-0.009555180409550012,-0.003181933363830964,-0.008531563083301854,-0.016799060241850267,-0.010413901246708622,0.020189885818314504,-0.010163893035707753,-0.011938295486193257
6,2,0.0879668963041094,0.06816067906693578,-0.04657067171088806,-0.0740173897736168,-0.04344249654158817,0.017431836295493372,-0.02546733376094397,-0.01943078410103757,0.01032459263495424,0.0,0.03922257234916866,0.045026216494541055,-0.03828458627645732,-0.022525814615721028,-0.0036219311201636305,0.030461978549849302,0.004796957658040427,0.02126003623323119,0.003295007299068002,0.008104471270847492,-0.010432314524545433,-0.021058852504977445,-0.013885363506353372,0.0017272625334372842,-0.007910637935344793,-0.002481791099172987,-0.007014281402969824,0.004859982282052211,-0.0047529589359676504,-0.005889254175526222
6,3,0.10065063853431969,0.061957148936364385,-0.05123966194756032,-0.06116174922035474,-0.03518615209655389,0.01532690152960597,-0.016185695592722288,-0.021818720087739583,0.014710177012969738,0.005107735360830524,0.009181964703267449,0.03897731892775968,-0.03388050362072742,-0.00924144079721494,-0.02270161398038926,0.020076860514468265,0.001952516105650474,0.015801809823479267,0.008471989264425796,0.01181690656611081,-0.009409880153864576,-0.020041275403300626,-0.014006214986416531,-0.0007442291006293025,-0.008211776241179245,-0.003730839672614482,-0.004384503702315742,0.009051815012847388,-0.011103716320546107,-0.014631806235679355
6,5,0.06198546583234159,0.045512849525568166,-0.04882526517724527,0.036916137438824374,-0.03532651728397181,0.018653712514973074,-0.027801949104795075,-0.025939271830715455,0.0077710974519901365,0.005307892225803807,0.07924017077046991,-0.0007289475698611103,-0.025538566748581938,-0.013946679134422947,-0.02100489554106878,-0.0066051767560258035,0.01754182671599516,0.019610591551022495,-0.007675646771288368,-0.013346584857299164,-0.005733850518315707,-0.02289080164862544,-0.01316370249054251,0.008402715863884937,-0.009076022752415692,-0.00943027991368194,-0.009489712188997117,0.008070925732337893,-0.010032221737544866,-0.009634222420096813
7,1,-0.0822685588124249,-0.07625561530756664,-0.05034471460139173,-0.022373336819802886,-0.03827447526805483,0.012523868712814135,-0.013453739223814737,-0.0394952952701261,0.006722652042992314,-0.00019585008119266112,-0.01618566329653151,0.019623383429250338,0.0517384498211603,0.034540975210391206,-0.02533350913232546,0.003045025801492754,0.006002164026158649,0.019322947206512495,0.0022677620215685312,-0.0059348456294899266,0.014869004487169019,-0.016195155314949722,-0.008405497676126833,-0.005804986746878349,-0.014626067856191666,-0.012858299917364369,-0.009003502400549923,-0.005132370578750461,-0.012064853247065632,-0.013003645692001742
7,2,-0.0628019237686675,-0.059353998065991065,-0.044442954280101366,-0.06083453902298214,-0.03750679495778453,0.020270161058500186,-0.0030615295606021553,-0.020934371682191116,0.003083121295628488,-0.00466720980065588,-0.025239747687683334,0.0014860176707783834,0.008378393772323411,0.05330300691167768,-0.027534274970959005,0.009826179837785581,0.01312329540551907,0.012662016032337187,0.008797925691297268,-0.0199826182040522,0.008974015257419143,-0.012961111507149015,-0.004371558274086265,-0.006639392363559565,-0.005138717339767729,-0.007902409340662747,-0.013202971809363112,-0.009127643248357228,-0.0015168876039066137,-0.008605938369057042
7,3,-0.07400172713251454,-0.07248143480444512,-0.042448937791411304,-0.014793460067083597,-0.03924274172338427,0.035147941155585005,0.034638550141224314,-0.034275959949828294,0.019610523375619165,-0.008892033966466012,0.017361502273302,0.019574406176417466,0.010953707236606346,0.09090520715189812,-0.008373844329370356,0.017286618397879275,0.011662078392901641,0.008740246995909098,0.0,-0.008414508102106172,0.005140578531274115,0.006418124866525307,0.0,0.010200485204404725,-0.021713241437898406,-0.03793852668140765,-0.045163036421059205,-0.03628563949685362,-0.015440481852995055,0.005146173704835111
7,5,-0.04978130243216164,-0.06203541810703936,-0.055812188629801474,-0.008424314315817999,-0.021715412941847978,0.02128261383605773,-0.006292898006963227,-0.045270185050871714,0.01282798839278218,-0.01507675966577346,-0.003529013384847013,-0.024192635885879304,0.009981274873409246,0.018092387542481353,-0.006849596706884176,-0.007174995235806586,0.0,0.015542159451763363,0.0,0.004016860111992093,-0.00400368119674277,-0.010051652517395926,-0.020027129584704817,-0.005654992500021938,0.0033969523448529604,-0.012271841788128957,-0.0016819381349133383,-0.008214545560059155,-0.005013208652537321,-0.008620276368230928
8,1,0.08227822154963102,0.05750355643704519,-0.049773942151909556,0.06903883719281134,-0.028719125978479643,0.016577507645992196,-0.024791636251897564,-0.015661458823892527,0.006938073075172579,0.013772914934268243,0.009796670886564024,0.05191541353634335,-0.010772347496752377,-0.011689613275706834,-0.00474089436508876,0.03599171026887915,0.017233725337343492,0.014539029418890959,0.04284721495785471,0.016234819552563173,0.006382392089716027,-0.026216744787856017,-0.006632294309166703,0.018752042884346592,0.03367300908674625,0.03601484066069116,0.018603149261650437,0.023039410742434818,0.02458520056165492,-0.01614074499696122
8,2,0.09375327697552777,0.06773892406353871,-0.056662766886863614,-0.09274590759897906,-0.03239811220006705,0.01821824896017854,-0.021675558017822838,-0.01327845453845436,0.02001079546138787,0.000926808562273923,-0.023498456932889572,0.09965229035708342,-0.024599745047866328,-0.003659517648494981,-0.009038340498269848,0.08665027096229988,0.004271112637746294,0.015545804936402507,0.021016112772442502,0.026524324853212322,0.0020547853534346183,-0.024670177729721382,-0.013015064334895243,0.028254612915375094,0.03728062578563,0.033158766282069346,0.022073627666987172,0.020244656693675478,0.03601796899543809,0.003878131055764955
8,3,0.13037861363282838,0.09634375687597524,-0.05057877630939747,-0.09365549563285644,-0.03139933452595245,0.01502128372493769,-0.023772807964597797,-0.014436353761706905,0.01154229534242654,0.005654927463711351,0.02309553822007021,0.10640299573218487,-0.02538849999982032,-0.004348085609990532,0.005141481078930116,0.08525780837404107,0.012652979177197321,0.012642973254784473,0.027640051758063555,0.03126270379396012,0.0,-0.019994264499926362,-0.014569589396352028,0.03446482590919078,0.019164489859542666,0.016886677845524334,0.0074405256978390955,0.009931487654413207,0.01983523005945645,0.010930796242724306
8,5,0.10412573841998879,0.06881593353080129,-0.049821405410189756,-0.0743619957627675,-0.02795976424571603,0.02042375874367275,-0.019822708683147422,-0.01895559385327447,0.018122833623419432,0.00936888942708014,0.013603750598955244,0.09539749927768415,-0.01869999694850341,-0.008291198955562545,0.004312613753699235,0.08746443230305362,0.008305669847267272,0.010091474804553802,0.03082458678265476,0.02188829802464906,0.00949605032072351,-0.022733255018877546,-0.014547594334486352,0.039834511106713766,0.028598993771255105,0.023504164160842028,0.007717298074797874,0.02426381830670632,0.029153973881887923,0.003427458449320464
9,1,0.2115533646069725,0.17362280968507704,-0.05094977773846132,0.12104706119216008,-0.032095243677765894,0.01954555344475911,-0.02608465404520699,-0.025711142989297442,0.11734760259115118,0.010503817402150839,0.02960119386644461,0.03275467712826191,0.016662289470863234,-0.0076337315079361145,-0.005825605034191161,0.01975266408734616,0.018091245292935376,0.020090809565346146,0.05521256894808457,0.007848367288576186,0.03641886068990835,-0.00584768613336345,-0.01273635136619361,0.04178048493117603,0.04108311633959477,0.029479265595022508,0.019112527554533354,0.015387459116591895,0.03645913014064661,0.044024918472351904
9,2,0.2633207194856846,0.2070320850136418,-0.0438610066863081,0.11626200711768886,-0.02377024180294096,0.01552227765530112,-0.016927015101246945,-0.0245122191541719,0.1293238325600944,0.014626663201957824,0.020860606643482216,0.023508714550327214,0.01939207197537307,-0.010657485480792372,-0.013635540183099815,0.02329941641974076,0.01476482069366769,0.013257158288128679,0.07933425446610909,-0.002746356640452974,0.04945303731200795,-0.0039900496096092475,-0.008584173825457064,0.04063601134376449,0.04519025882573291,0.03287222608417062,0.014617470947372313,0.020093390578226566,0.04124155243048733,0.04419236595248455
9,3,0.22099992594586415,0.15938385950935274,-0.04637693228377804,0.12166722946867436,-0.03613114604790135,0.023137408579607138,-0.03421020835281363,-0.020659106020100904,0.12155205054245055,0.027320724995888446,0.0585816931400025,0.02057639910298681,0.04456531082479476,-0.009165913785863844,-0.007546900530696621,0.015415102941601089,0.007486478295960608,0.011293992091304883,0.08388227967157091,0.005870781279486148,0.059384559938815806,0.004156728291393463,-0.024818684272082447,0.05713999330678532,0.049268716810439206,0.051206149431243075,0.005522454651611608,0.01906433252296147,0.03498675099987025,0.056562822011936076
9,5,0.2399836206674164,0.17042114009413023,-0.047339650337746064,0.12177032877365057,-0.02583913200072474,0.017132287283144698,-0.03334980039434299,-0.019538745283087966,0.10187755238290447,0.022001749137530224,0.006749355731255624,0.02052434932574554,0.019297764411646934,-0.00842328361196365,-0.0187455751127219,0.024845434828970003,0.003770724890181709,0.017272152988161316,0.07630457996874274,0.011010664872361464,0.036629956463041236,-0.005758894258661662,-0.009995327935808318,0.045623548996830965,0.025023964950603328,0.03764007411952913,0.028191443061766908,0.015313633464397847,0.040349868545545564,0.047649744073958056
10,1,0.5470291665803415,0.4850619121522117,0.0,0.0,0.0,0.023917106185834536,0.06309606887216734,0.0,0.0065992600010644775,0.0947915651381821,0.02390390261756692,0.11114325313344509,0.6606932281558563,0.0935988540188728,0.07648573228410172,0.08832222767604625,0.0,0.012833879966723138,0.06482139230313622,0.04431579535598251,0.15290080652846383,0.0035525398557729737,0.0,0.04146036282777854,0.0586235746972652,0.047838973654790395,0.047175084570745374,0.008587168686134294,0.06054801836207124,0.07231797545373864
10,2,0.33377497166459835,0.27914926446833155,0.007359425108773854,-0.0552813966430985,0.0,0.030707065194399696,0.06847666996872404,0.0,0.07146102746291971,0.08911620117652919,0.2099151906891672,0.1090875633746875,0.6415206666175064,0.14270438572518307,0.10924091793791457,0.07732270901955718,0.03615840875452481,0.0034964609456273887,0.07444563429024975,0.07503019147474488,0.16065447882425343,0.0,0.0,0.08433304725363633,0.02616156371129552,0.047582559773147626,0.11610446572551014,0.06113566920529734,0.04343122259131427,0.04652948476349783
10,3,0.388087578345075,0.29829100305986445,0.0,0.10992687383542066,0.029327284102494078,0.08930270973665899,0.5426842481356204,0.016059322337165893,0.0,0.018642908896056687,0.1026352109698061,0.0,0.031400505699680004,0.42065460645331365,0.0,0.038325348520848124,0.0,0.09012183420103992,0.04581639006280169,0.0,0.08775714027649784,0.25018802367158655,0.008934904709888114,0.07058160100910027,0.044581983515795454,0.04403350988146437,0.0958044333221928,0.04170116693793369,0.06233863686973695,0.13142471362585928
10,5,0.4118174989975907,0.34354972013051444,-0.036490218417880804,0.1085230129311765,0.0,0.051911864255682616,0.6144884657517555,-0.018271331275549585,0.0,0.08644779408425984,-0.04101843323942744,0.03488694116163993,0.010450072093072249,0.2769460076329824,0.0,0.03540668776117095,0.0,0.18939278932689474,0.0,0.05184820498968956,0.03020206402698622,0.448566549487762,0.005949538495531481,0.0,0.040657085553349015,0.06283794280863142,0.08313887160652822,0.09042352554197508,0.08053020281875356,0.09642708165281144
11,1,0.18174992511117155,0.26178440771933,-0.05776924676404216,0.03851613337600901,-0.03401526299897828,0.04101689939023473,0.31234045040878167,0.028502545374790134,-0.4813110531592579,0.005573021461874383,0.04554404423186148,0.07409844776058205,0.01257878502675669,0.14278216716059147,0.0,0.09374258795618401,0.030993170784653246,-0.4941622095519964,-0.0417739459630648,0.051940932947159624,0.03746560714961533,0.263954836753095,0.0,-0.03254409928911145,0.034532977430792505,-0.027860808680132465,0.013333036354053807,0.0,0.07201863583381662,0.06522503073791008
11,2,0.16819398920438677,0.15290442960753586,-0.05463894545080636,0.009591549377607589,0.02911848363602887,0.026378676772921217,0.3860205986029508,0.024104634328739105,-0.4636588031168601,0.015358554266163005,0.043105458472394054,0.03340054260491632,0.06796500141401735,0.15378676343000597,0.01189085041298954,0.01652860439829751,0.056794730266208016,-0.4729869583665022,-0.016540753164349553,0.021085675923088965,0.0386986899595238,0.2853517337628389,-0.02524438627865444,-0.019128932068186333,0.0,0.0,0.0,0.0,0.03786442550050684,0.07486843494146167
11,3,0.2852835943535623,0.31592535983842973,-0.0773561955753469,0.03820618668921116,-0.06037269559492986,0.07619528729872849,0.29539285507493496,0.008841827349004294,0.010268124753432084,0.0,-0.05667290609130904,0.008466682811070658,0.03252497227507356,0.1638139606188901,0.0,0.06512703531820474,0.02052443148972416,0.1062942501238393,0.036347299663248345,0.0,0.07829602628507493,0.058846011884300164,0.00546590876405495,0.027430394191073404,0.08548966626753529,0.05617863648086807,0.10351624570706086,0.031849417786403156,0.06119515018667554,0.044893645195483334
11,5,0.16129034971215817,0.12521191130544967,0.0,0.0773842851041216,0.0,0.0,0.2834422146264649,0.017773270211829117,-0.4868118102026294,0.036986841445546315,0.11129025386239416,0.05427254010972926,0.06965396026577997,0.1663929782543887,-0.032578325471291386,0.041047818836686734,0.05127820880535186,-0.4554620682109427,-0.05539250804868967,0.03479456968280131,0.039654111190795815,0.22795851263285505,0.0,0.0,0.027428749070984776,-0.03361542995611702,0.01762880885845064,0.024319939195084767,0.04804256621856717,0.08626526906290999
12,1,0.2746739977951089,0.4400520089932507,0.5857770533434103,0.05051912331196595,0.836150653594717,0.06441202456053419,-0.03205742221184327,0.5876158973758927,0.053824356751146496,0.045631117546208966,0.005728087494146994,-0.03130342822603405,0.06069917496337429,-0.023687324486474592,0.3160427556001393,0.026903086484594496,0.027313073688117306,-0.05895711516325974,0.025650820784274053,0.1774661732539684,0.06285768438202766,-0.05936014338088502,0.10295327448122649,0.01057505113882895,0.024528955584223633,0.009316377731074965,0.045582347481699204,0.09103864713985921,0.061548560905396954,0.03313346059613265
