f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ic.eps.max,ela_distr.kurtosis,ela_level.lda_qda_10,ela_meta.quad_simple.cond,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_distr.skewness,pca.expl_var_PC1.cor_x,ela_level.mmce_mda_10,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max_by_min,nbc.nn_nb.sd_ratio,pca.expl_var.cov_init,ela_level.qda_mda_50,ela_level.qda_mda_10,nbc.nn_nb.cor,ic.h.max,ela_meta.lin_simple.coef.max,ela_level.lda_qda_25,disp.diff_mean_25,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_25,nbc.nb_fitness.cor,ela_level.lda_qda_50,disp.ratio_median_25,ela_level.lda_mda_10,ela_level.lda_mda_25
13,1,-0.04318823061112953,-0.03896168860783722,-0.08484371483065695,-0.04414583148639825,-0.03067874699602624,-0.018203566074216915,0.022939140346469128,-0.004585257983114932,0.09520023796439786,0.005708985729791366,0.09246408971096856,0.06121243103625654,-0.017869096036388143,0.0,0.050204615273688635,0.017160971575570283,0.0451047856200604,0.007045618042072654,0.05030639558698252,0.12712533814937738,-0.0059606233183758794,0.011800496334027799,0.03870454035304127,0.06643002524929736,0.02320363397038072,0.006348920870573038,-0.008074506587370384,0.031418555237232026,0.017092719005825485,0.0019729793985593935
13,2,-0.04229634011190586,-0.04130078687194949,-0.06280369107039793,-0.03866802986363346,-0.02086635377886928,-0.015118863662292925,0.019720431714101205,0.00678967965909727,0.06799768468049203,0.016882690933040345,0.08193027596075853,0.053329823692104095,-0.016366975483743607,0.0,0.03356425982100519,0.011617902983636241,0.03638856323667827,0.009065347120974954,0.05616651616242141,0.14412223294701765,-0.018721106378070562,0.01621820482030195,0.03416754222842611,0.08018668505536197,0.03239459129964217,0.0,-0.006616854805023581,0.03159103510125677,0.005558751532628581,0.0
13,4,-0.034252804451312846,-0.048013647324812836,0.17660184792527245,-0.040508788483211655,-0.021418228073175838,-0.0022308122876450454,0.02170428637809607,-0.0115008419607176,0.022097570995632254,0.0,0.05299136156541534,0.029010878781898952,-0.01967819158524986,0.002665805208562466,0.07864310956896697,0.014072044613191004,0.04821841837506752,0.030311808681012242,0.09759241461433987,0.0527874167940901,-0.003612420182050158,0.015010885543901342,0.022748427213569955,0.029405013695297355,0.0017351784541516646,0.0028341370868786298,-0.012670801376589047,0.02579889909666372,0.015223057472472046,0.00515529961984984
13,5,-0.03667421378620506,-0.04044293106219937,0.23003800675603958,-0.04419241400862692,-0.020630884430259483,-0.004950124467170636,0.022126498708809172,-0.016732807174966308,0.019112051450338674,0.0034572659109164405,0.011359745587711412,0.02035947816774697,-0.006787937970753111,0.007298838797578422,0.05856491840965536,0.029741948780020844,0.05776549824213112,0.023021596772088038,0.052687000447526944,0.03508697142914474,-0.01394890586574224,0.008017206825420953,0.04426429542935312,0.041784314920727816,0.010418348380196951,0.003340048551397634,-0.00688664010719689,0.036122930028105904,0.017750121220500903,0.0
14,1,-0.12201849329040648,-0.10223659979005983,-0.15426248802785136,-0.06111972286737788,-0.035873995635504974,-0.08081595388817175,0.02606308387726508,-0.054764888638163756,-0.06158204608446638,-0.05699779244630743,0.0,-0.09109260229123639,-0.01353237030873411,-0.04103446673865052,-0.012311639594794532,0.019638358729198835,0.009780280221683757,-0.020550726232416383,-0.014060367359933323,-0.23953957128292847,-0.004766973929162033,-0.019048454417655236,-0.03909056025765634,0.0,-0.027383214185444205,-0.09416193757681818,-0.0023003653630045973,-0.03628403677847147,-0.05878052511048071,-0.009824554450212908
14,2,-0.11321434775614347,-0.08792921657327668,-0.10339931982229222,-0.05928064527986909,-0.05118780223197006,-0.09048990145997937,0.02354677075037792,-0.02918362831086352,-0.05629879516407832,-0.04205048387544541,-0.03765606089941831,-0.06914307970915168,-0.026033219924013418,-0.038534863750956494,-0.007279223504797483,0.0,-0.02056089811683326,-0.021504885605693635,-0.011840908995016775,-0.15215113162766492,-0.009293237922764153,-0.02169615687542925,-0.051487462468640444,-0.02382372706933189,-0.04117818782746241,-0.0973961518337888,-0.007816156384166217,-0.05563844060511669,-0.0806043479877453,-0.008032129190590043
14,4,-0.10336302627185323,-0.08207786650652954,0.0707678848672792,-0.05080330991329485,-0.03486476936935323,-0.03620428961360739,0.01993677170109459,-0.0348570446636825,0.01613519826652368,-0.03186143949732351,0.017212816641249018,0.013013058170449454,-0.01851474707895906,-0.008362746017124445,0.007317290824003508,0.006534306794556244,0.020644190697617804,-0.0064961564687935625,0.011006993951845956,-0.08324216496521009,-0.011551626280515231,0.0038036880579822574,-0.027124720700295424,-0.022286184679071452,0.007703718385011271,-0.04425624992919819,-0.02943894771830391,-0.023503428156006145,-0.017358279311397218,-0.004063992665509941
14,5,-0.11676523507748404,-0.08144124999429336,-0.18254657780745698,-0.04408335268382246,-0.03555994933695017,-0.06830150381722555,0.02509553486386129,-0.030649214068154462,-0.057999397417931586,-0.04329589091969821,-0.015886949000989303,-0.07815924406243502,-0.017826135000602483,-0.037916264575065584,-0.009694800182264207,0.0057065424858422364,0.014721565081923682,-0.022775146684701708,-0.007860266360322998,-0.2422006506715898,-0.02081103629376646,-0.02229607624227481,-0.05271613277778886,-0.027265724494186294,-0.023301603783916658,-0.0824203609852745,-0.024117475174959102,-0.03384398089221319,-0.04404380227442739,-0.019698245569593986
15,1,-0.04702700259366338,-0.04418704564013634,0.17030616646504254,-0.04347883720786341,-0.024292152376865328,0.005353084590358548,0.022521134076385563,-0.018651166592331903,0.021113918805322457,-0.027960502947721705,0.022782493552906485,0.011206840860240375,-0.014971644632387454,0.008770281216872206,0.07242401457211994,0.02424167330387056,0.037524010127620494,0.02681137052892224,0.06523877841640718,0.008295917494746785,-0.014578764034346131,0.0047306787567292785,0.0666936223672337,0.024562305598217565,0.0023031538617575564,-0.023678017622957293,-0.013921617067730596,0.05910209398558319,0.023323296814998645,-0.003048037468170728
15,2,-0.07539253507814392,-0.0460823452341142,0.11058661482163878,-0.061944463801339444,0.02819483525207367,-0.03469118524112741,0.024268428560353772,-0.03571042551567452,0.004555081477534417,-0.09546101692544884,0.002471958553239534,0.007630746509854847,-0.01666156366732041,-0.014809828462680308,0.0037830682963887474,0.012502394150347651,0.031113004268148337,0.0,0.013943486545711398,-0.11607210467940543,-0.010214021858965111,-0.019206540241579556,0.005608752221831104,-0.07021840067331331,-0.00957860587352044,-0.11109977149917771,-0.011283314356855673,0.004194651138779815,-0.0235330019147707,-0.006331367168497026
15,4,-0.06000904163691226,-0.05856288778173796,0.12333036971726583,-0.040769876878610056,-0.01757106712241982,-0.0036099453741429977,0.016196108501753237,-0.018631012758239612,0.017655980366575313,-0.03201188718680428,0.020345275452043954,0.0,-0.012542124871441657,-0.004063105427752095,0.1069733556225631,0.013670052343064065,0.012498523409117446,0.009727503095547763,0.08353618986817535,0.04046831466823031,-0.012282983628569305,0.01077521439045867,0.10603556458558719,0.051429214422508585,0.010675813948754248,-0.019497486874096914,-0.020045061171854672,0.08407717527994901,0.0,-0.005281551233567494
15,5,-0.042817136088922625,-0.039522439254018826,0.16622211995847797,-0.05143879720082076,-0.020608067397642926,0.004691262551908049,0.028744592742329655,-0.018495424803073007,0.014245777277410415,-0.019561749747418367,0.02787426265727988,0.019473253276334673,-0.018180625023280855,0.0,0.07247564369849802,0.018689682612660574,0.047947680243800694,0.039479020942595144,0.06649487345728983,-0.003072010884532156,-0.01163459320431709,0.0019025643896590505,0.046112400823810906,0.022819466825772544,0.011077318670158598,-0.030622474295985996,-0.009875293753357384,0.043880348409773895,0.03931403875131573,-0.004105648424544639
16,1,-0.07495634118866995,-0.06870543742642007,0.031984736613067694,-0.03556891891684333,-0.027942372856421926,-0.05326736727533116,0.024372864697923047,-0.019015179551888556,0.004058699279688688,-0.005215340150477754,0.008844635707414006,0.01584028275789176,-0.009975966327276126,0.0036369178881918707,-0.04252723862974664,0.052456123512480496,-0.013619865923492902,-0.029056178206880112,-0.02644605437101233,0.010601188805954065,-0.01610201733379496,-0.020706650969834456,-0.02581456058182499,-0.03669156272421048,0.014318305928499378,0.06220945648044644,-0.01925036021718235,-0.03244027049335638,0.0055385899118247095,-0.01263938067575271
16,2,-0.06889192796288082,-0.05941508960826075,0.019611084015246832,-0.042400751313618645,-0.024262167671586815,-0.04200365129316494,0.02177210313227068,-0.016050540178192046,0.00838874413605821,-0.010448824148123967,0.00864718657195887,0.006276960769143997,-0.016231060627224847,0.0010508629826610494,-0.0379258805111089,0.04441597403578551,-0.005862727640476462,-0.02404293755246531,-0.035464064481410484,0.010654846186883449,-0.010647345233540245,-0.025794817268197018,-0.029389173192017226,-0.04347814366352193,0.018456222693077243,0.06592664192524024,-0.019716893986870376,-0.0245817019023227,0.004873250664506945,-0.003595091454158039
16,4,-0.06168612689807887,-0.062449685559009316,0.022298770635742732,-0.03355929152374676,-0.026892840986699973,-0.04233159956696447,0.01926318076849662,-0.022778661172543152,0.01172853122040815,-0.0033133599886456533,0.007740902712927961,0.012812689223595491,-0.015388821686142556,0.006096303290809291,-0.04677229251554199,0.055455100994432516,-0.01455692173183154,-0.02650149524530776,-0.03884005904612314,0.0020219694157568857,-0.016108521079426924,-0.020874150180186762,-0.013232689603784514,-0.05040751605814375,0.014745825693989939,0.05875669174566976,-0.02301748807878512,-0.015173135876243554,0.00695518777812304,-0.014119409259055027
16,5,-0.06352751934467357,-0.06479450431982965,0.027943579593399825,-0.030488541662448326,-0.02640696889231492,-0.04588888182649942,0.03180194705499398,-0.028715066800061306,0.010741002749888179,-0.004542283112647427,0.0,0.007402648958723113,-0.01390909371517246,-0.0030987071627813223,-0.03946931903847889,0.053799622936103936,-0.01708295815109223,-0.028556707828020084,-0.035995476670731275,0.008658035295503685,-0.007963520486919284,-0.018080024405603995,-0.03268279127249116,-0.03507497166495205,0.007418646492235975,0.05201651923247769,-0.03284999587030729,-0.031806599179186074,0.003922697102438671,-0.008483252719542311
17,1,-0.09922138513978734,-0.0919019402024574,0.1221644079684997,-0.0611249676365177,-0.029402677665069488,-0.024911788648685373,0.009509225079102235,-0.027765921117641312,-0.030813401376604266,-0.031371105789390286,-0.01006111926114811,-0.02679230331709237,-0.03541377807841767,-0.022370584549830513,-0.05363571110960835,0.0,-0.003357570766799267,-0.0019970575355803266,-0.025012865125476957,-0.09965289295031449,-0.00993967498310494,-0.01846579839708573,-0.028101446398336616,-0.029469666243357062,-0.005820478454190703,-0.03689351299978749,-0.0022422429211035877,-0.0351142595829077,0.009344614582044608,-0.003074833091262663
17,2,-0.11405616446432626,-0.09515114128396884,0.04382977575338384,-0.04136273948859007,-0.02519794951174187,-0.04645172855191548,0.016644401187295543,-0.017550715792833627,0.008985240838899622,-0.04551087531459777,0.006240198933330221,0.029125867654039073,-0.02530212234232526,-0.015242067735409065,-0.043825702981008574,0.016171860768803004,0.01310037146382087,-0.02840724713019277,-0.02857272676544792,-0.02721694533102853,-0.02026001130912916,-0.01756138211287983,-0.0020263370839695982,-0.03564536996742537,0.006670593962154803,-0.03895231537910568,-0.01727685615231267,-0.00730115556858546,-0.011639546806720413,-0.00919324163388302
17,4,-0.10522695496909534,-0.0819551191350677,0.02633476083859243,-0.050336548907343626,-0.03204126234132271,-0.055712072685947855,0.03496898149069744,-0.01995935633150686,0.005095364085644705,-0.03314752036935048,-0.06377149541392424,-0.004661887065188386,-0.014548441832407943,-0.03909330997706939,-0.05756135659408346,0.01048712604807811,0.010635866766466384,-0.05254334285335155,-0.0691520351579768,-0.027992827101988527,-0.018626092728507238,-0.01775755487746178,-0.006380368545488069,-0.04321422714139184,-0.02787196350291199,-0.06539375321258112,-0.0396100234308287,-0.009307430611315226,-0.004099673307072282,-0.014903440189767081
17,5,-0.1078308266100868,-0.0764573250200799,0.047133176728787946,-0.05849484893225182,-0.018136974397453487,-0.048942708784398326,0.025099115732042265,-0.03355401329108146,0.01905782090813496,-0.05776621418096306,0.013582890552952864,0.01603117418644895,-0.017625489061500882,-0.008234044633123494,-0.046576826086376255,0.011259863085746724,0.014994075239676302,-0.025273840989497476,-0.06350932888011313,-0.01991403348674506,-0.02248453293582703,-0.014629149047635265,-0.008864630580343424,-0.030690572978626707,0.019658613126289887,-0.043485936027966854,-0.016112934492404418,-0.007241756804601929,0.012371180851567437,-0.009302901865138269
18,1,-0.07585264908232248,-0.07452004803997653,0.09046359618044736,-0.04644084432127954,-0.03522808897489915,-0.04819896975579635,0.0141301578571576,-0.0437644723716229,-0.031262844549684865,-0.03901896037430108,-0.0023772457615468534,-0.027972418063295035,-0.015428058964592206,-0.004926320132992712,-0.037728004040457175,-0.0028981904710814743,-0.004955061208757716,-0.013589958809025526,-0.032889101654552166,-0.08844383926010746,-0.015159872272889008,-0.010250659576173049,-0.02154959019154573,-0.01451322984301584,-0.012690544747362642,-0.04537662519180041,-0.02375744753221909,-0.035971556902453405,-0.002739887655766049,0.0
18,2,-0.09294882804483445,-0.08722449173067615,0.038655644993284555,-0.04895844691070772,-0.028158863440066517,-0.041741832887456476,0.005680504596016933,-0.028303420539792318,0.021807190107030083,-0.04728074117804315,-0.0007305712796504271,0.023444671765204872,-0.008995189253320657,-0.010078537522863529,-0.05310363740008922,0.018226469602871997,0.0037776011996198955,-0.02925857405299387,-0.04419190729789113,-0.021266493793273333,-0.008104818140107606,-0.017176815174295645,-0.009180004354014337,-0.03231951298268887,0.014350049232686679,-0.04288019858408271,-0.029304850583259046,-0.01103908787731589,0.003293321687498907,-0.00992466230246114
18,4,-0.11946035215873585,-0.08816357051649831,0.04811008175381548,-0.041182555318745206,-0.03418573828761906,-0.04030545885854164,0.02854643216748831,-0.022048640247742668,-0.02906525680055272,-0.04346965172394196,-0.004871530380815892,-0.013065217802406048,-0.01293370642288677,-0.00972933336343118,-0.07884203490231723,0.006997343208303697,-0.007341260975244457,-0.012022737541048212,-0.09284613749889425,-0.01637233266639604,-0.009513198473298179,-0.029000837389243916,-0.02249396936815734,-0.038349860932123114,-0.023564452926914448,-0.08033333303841322,-0.03228318758430043,-0.03115229380646295,-0.009094301278295913,-0.009308865920051645
18,5,-0.08458117920953251,-0.07074389453610758,0.05977578346222534,-0.057341742495416625,-0.014313851135994926,-0.05671771541123555,0.02256196314742942,-0.026332564903046696,0.01996776822077234,-0.049890803401224426,0.015771620486924487,0.01077546638356583,-0.017695572290436,-0.00840907426228249,-0.04386993792570765,0.0032578694628877802,0.006935949530207736,-0.032318153943734246,-0.03201650803885331,-0.02790992705807771,-0.015336151941345744,-0.016929382987492025,-0.011980658813633305,-0.022585105921485105,0.0028209360937770933,-0.05675195685825113,-0.022522842916618324,-0.014627703166995465,-0.005189100921616507,-0.009744507323270368
19,1,-0.1858903470047349,-0.14328349306041444,0.09764477939740812,-0.042970533041916004,-0.022851354688072367,-0.06737182776297468,0.021233906901338473,-0.01864963354619026,0.02200993486030489,-0.033621133331178166,-0.03948878299397296,0.005162424825684964,-0.01363526105317181,0.0,0.022256593132991886,0.019343865030620966,0.0064641168876433674,-0.06067155651503714,0.020498742012865223,-0.03466601713462858,-0.010420966805395282,-0.023328555507996673,0.007710502266561559,-0.006910313926060785,-0.019206198543733677,-0.0594005561450246,-0.009642409869211777,0.005993227253733302,-0.047341500439460116,-0.008442071338339407
19,2,-0.18436050054589492,-0.14624335825135282,0.11149659559026642,-0.04568929464421689,-0.03341194970795003,-0.06321058506062405,0.027704238250771673,-0.018226497376195194,0.01418476384959133,-0.02765774172555352,-0.036873375639017825,0.005810468355837983,-0.01798356918665328,-0.005220842106823775,0.012451522409043847,0.01608288940348207,0.012687587334927142,-0.07649770120213206,0.018250670543995984,-0.024765962537470654,-0.01609604573781953,-0.012330713663295467,0.009648801585276978,0.0,-0.016322431484569633,-0.057325759529637144,-0.011963163004031219,0.007452845593714286,-0.05174073616733171,-0.01095315417247611
19,4,-0.1655997974154378,-0.15923667825791615,0.11523825377262631,-0.042921757788450476,-0.03100818585143056,-0.06529906372119276,0.02059725390680822,-0.02988902633864421,0.02388047237118901,-0.04654463820408411,0.014257841636648338,0.021781779204834928,-0.003337835045705506,0.009804311187092796,0.0040873387253491655,0.02374377091956259,0.027513735858986976,-0.08074747768305407,0.004655871937226386,-0.042921227556248,-0.011039343093414755,-0.010023247429334914,0.008416713669863018,-0.01557426439282672,-0.022135394988023083,-0.06047472391634706,-0.021872573697623188,0.0024863245775462173,-0.0635279656216649,-0.014782073891361325
19,5,-0.19436437161095343,-0.1447667318206302,0.08780387101591172,-0.045683533821428535,-0.027163770793289688,-0.05405919446738716,0.019862470170698643,-0.011687557656457626,0.01968029071901406,-0.03578032690687233,-0.0389837648449573,0.008005945599981135,-0.009130182840267342,0.002093997935395109,0.01602214254379769,0.016321306881589837,0.017895150258343984,-0.05029088690760053,0.014757631695839879,-0.028155141060752897,-0.008846781310236529,-0.0203640530616796,0.007354119304566642,-0.018705681449778133,-0.01823308063854273,-0.054813165144078635,-0.015890831602892896,0.018259237198905987,-0.06222419934348372,-0.008387328181116316
20,1,-0.004184127027819229,-0.01105003120716902,-0.3539408311121638,-0.05217843190484678,-0.03334982637266176,-0.0625101303986878,0.027393979821491055,-0.03224196387039646,-0.0895131648290085,-0.019421466431629564,0.017481494607360815,-0.07578561694962627,-0.01205459319285962,-0.011992461152869227,-0.006714663227745499,0.020989852649496488,0.0,-0.03491871053069423,0.0,-0.023400935401747536,-0.009641232361459084,-0.026781813029815194,-0.002525576578007671,-0.007780199231673446,-0.013539306097482107,-0.029006597532237277,-0.010630851460121382,-0.0103562264563693,-0.019090064102114557,-0.011757906700634813
20,2,-0.0035991497348795143,-0.010980489591646325,-0.3328127463997499,-0.05145193397248948,-0.018626713264261907,-0.06140910574843339,0.019576720664867264,-0.03458306638321862,-0.0877171390919359,-0.01851791022982585,0.006421965698782617,-0.07232429273973756,-0.00623459190815201,-0.020850485337096436,-0.006490700578161757,0.016593483455090485,0.006569269648915799,-0.04752312769492195,-0.009447068897373012,-0.026439299891700074,-0.011624685537541257,-0.010721260085828188,-0.007488115730461986,-0.006198664204758619,-0.022658538681582963,-0.03173340869706903,-0.0136448471985815,-0.011075460378018653,-0.023510037571721543,0.0
20,4,0.001215402525797049,-0.007248217431462367,-0.38966942273977045,-0.053911476049489204,-0.026185564135872808,-0.055832852340223504,0.028549081132072773,-0.032768567250252734,-0.06951111083383438,-0.02386872811257862,0.0,-0.048899416368203386,-0.028125237497708677,-0.01604528822645468,-0.014628412103208033,0.025153216517491583,0.0,-0.042609835776066196,-0.00406193730167087,-0.019370532794010686,-0.005257350006929062,-0.009358412496945134,-0.006177257981058448,-0.007479552768347775,-0.007280062059994874,-0.02389793902207127,-0.005336316738789648,-0.007514428176763954,-0.017433954019484055,-0.018570820879378336
20,5,-0.012310670247753452,-0.016445499510387096,-0.35853658581747266,-0.04862210268898903,-0.041212233294882494,-0.060446437415289545,0.027849999731198283,-0.03449093853987567,-0.07305641869530344,-0.027776433054854,0.013968846619866415,-0.0666723145782902,-0.021079689435241744,-0.005765117753355198,-0.00696240938326842,0.018735042315270733,0.0,-0.030747296864921614,0.0033911280640260277,-0.031417985988290376,-0.01792599068005879,-0.01961761140521029,-0.00323984401418026,-0.001952355323180055,-0.0001313057118437766,-0.025044341115097568,-0.010358834180623055,-0.010436428980471146,-0.009745606785464767,-0.01607555820126405
21,1,-0.08989146963072109,-0.08616396993752165,0.036392871356101336,-0.0351502076760935,-0.017104942542524093,-0.04444272792826842,0.029968686710894893,-0.007913829773131292,0.017644494396717836,0.012977502856343609,-0.01566655753602192,0.01940237203574513,-0.010628785784259381,-0.001075955472522927,-0.036452400549860514,-0.06861176713035466,0.014273742759960212,-0.02524871508995924,-0.04885459238479539,-0.012724411531667257,-0.005127512469257495,-0.020332898612925893,-0.029998737211855697,-0.04865296742331185,0.0043265038266264155,0.06619682375315294,-0.019570051881848155,-0.02640608247471843,0.0018996870412334443,-0.029404273448120022
21,2,-0.09473820488696752,-0.08009772941637325,0.03380936172696561,-0.036533042082082856,-0.018349947668055977,-0.0447216675822181,0.018769576499276713,-0.010303845578051918,0.007312746204001658,0.00161147619051763,0.004516876020504879,0.017153266834317338,-0.013859104719411264,0.003259621905035426,-0.027811350485149433,-0.11233621335613392,0.014866410849151912,-0.029965389473270293,-0.038975108505142825,0.01478562121941246,-0.025654772760043465,-0.017622502528739703,-0.017733246400516045,-0.05284637988923452,0.009070600336973683,0.07150184073877261,-0.023079522739017644,-0.014529036723753191,0.004060065549968628,-0.010400099706547317
21,4,-0.08786411920710144,-0.07802421268904791,0.024389915366559822,-0.043288751829865746,-0.028031550601303384,-0.060626887661969275,0.01827888341358852,-0.023412070665845497,0.018309031972979034,0.005051379336957235,0.0,0.013609152611761516,-0.013588212197285038,0.004357611809459927,-0.03960439945946154,-0.112414169213652,0.008103470805361002,-0.03580964389532651,-0.03285003258140087,0.018508055931062695,-0.006726424810761578,-0.015992282703576055,-0.015481197338927055,-0.03642029911752964,0.016944913083903695,0.06761304463077561,-0.0176604175107557,-0.012776609548343865,0.00965458613984177,-0.013088464495908392
21,5,-0.08829025616691477,-0.08093454818624093,0.03019083234423478,-0.0361817136228213,-0.022285810021686586,-0.04219860709500145,0.012198949299531525,-0.014610466974732728,0.010434149760595368,0.008398164824045429,0.005701816778536706,0.012854234793633068,-0.020683134795527747,-0.005791607047865743,-0.051362572892217184,-0.08164037196844087,0.017958399754167353,-0.025169898315548,-0.048426133197360444,0.0036280484515142097,-0.005012715714235547,-0.021179919546303605,-0.006840577730560127,-0.058323883467300636,0.0,0.07958396563760922,-0.01430989686374659,-0.00544327221666735,0.0,-0.028603347573659288
22,1,-0.1190819434454522,-0.0850961329347382,0.03640677434644607,-0.04795186031572485,-0.01192762430961658,-0.03597502626785554,0.019976934404161983,-0.01748482292004755,0.01762820317233721,0.004584156833944197,0.00581040528077989,0.011181443721210493,-0.015250528759104542,-0.00676182778974993,-0.028217339692302834,-0.07867091978487256,0.010673353207305836,-0.021739274615117432,-0.03654211321267786,-0.06496895910432982,-0.006082772371386103,-0.012809799620770668,-0.016865360088404557,-0.04833060762035507,-0.001076771312641056,0.01975571930580594,-0.005651907568330172,-0.006813489964989317,0.00960749233359029,-0.009944096026672344
22,2,-0.08808265010067173,-0.08936903123102058,0.037011083046431525,-0.04900755354893299,-0.019952884477629884,-0.047535806563152316,0.02143820233229521,-0.011288428476278145,0.013545578441247819,-0.017099938209292287,-0.0447741042444923,0.01561154520494712,-0.010944484558312761,-0.009211884370787682,-0.02875801998874772,-0.11385945584311041,0.004886896050586342,-0.01740876847113426,-0.03238004860283372,-0.08200710477683587,-0.012811541739706056,-0.012587448820421898,-0.020305302710334205,-0.042537257243018434,-0.00344671583993561,0.0,-0.02346921170047578,-0.011171127424841887,0.015219436938708586,-0.012109669858048844
22,4,-0.11197901747835043,-0.0954219747431228,0.02861899509284066,-0.0503446940317821,-0.015528872111380765,-0.036987098581820976,0.03150068098534148,-0.014884837259859784,0.015788369822975268,-0.0035747028719288476,-0.001568693576210256,0.015865094411609548,-0.004660587532286625,-0.010833783332732272,-0.03236130434299528,-0.09060792800226203,0.01879969049096769,-0.011824284432363052,-0.03616103924820352,-0.07502144911124797,-0.012383485236112768,-0.017126369816858555,-0.015305672505090906,-0.04884944668511426,0.008677368432144839,0.011948861947866873,-0.019664340706720518,-0.01490289388212751,0.009088599511816509,-0.005296990351671971
22,5,-0.11158056612670869,-0.09026923883312205,0.04219288720127373,-0.038333525134793045,-0.02755446289762828,-0.033146601983479684,0.018299799242822823,-0.018452505919490936,0.012351589951822811,-0.003590167839477021,0.004812441868381423,0.01962684498815173,-0.011340061996280904,0.0035990543038567635,-0.018350139080500316,-0.09223939277133653,0.020862924717800158,-0.020404591311953768,-0.026442401410322697,-0.066982622524558,-0.01589738786762368,-0.013866458603564169,-0.008189142219946599,-0.05975998561810464,0.0037757331774259106,0.02206610446267865,-0.02188939180852051,-0.006290315669924246,0.014650636796308597,-0.01927775221274408
23,1,-0.06420712000448836,-0.0691849097923306,0.025517832089704484,-0.0363749349864142,-0.015534436318309308,-0.05292997948558181,0.020457762289829207,-0.024444196327117362,0.01881846017517841,-0.009446342708117728,0.005910008549162904,0.01558865465296172,-0.02092051342189083,0.0025479897067841595,-0.05988056330849095,-0.24317002162049367,-0.02680178617764928,-0.03003394446601282,-0.0580390181244449,-0.02767428693773477,-0.021034383493137243,-0.010431692066729836,-0.11387185804597627,-0.053988786441066194,0.0,0.03596404973817591,-0.025643416476063052,-0.10753622593902001,0.003114511761076133,-0.02212097889978415
23,2,-0.07403960402516147,-0.06465318660978514,0.017665169500672206,-0.036482902117311866,-0.03446872066030826,-0.052564990720037286,0.02630644552765571,-0.012801458526308762,0.007200752179828296,-0.014932057124078246,0.0,0.00870207569949133,-0.01604301419879617,0.003013452047855303,-0.05385983069824679,-0.2392789127267575,-0.016654510720897298,-0.038454340348375526,-0.03290335041719089,-0.02714864126123606,-0.009105151100631037,-0.03028139996056861,-0.11864161119372685,-0.057632469790639074,0.0048377170553473015,0.04318392112842484,-0.02235535512763942,-0.12287522663202366,0.0,-0.0103022893658814
23,4,-0.07248674802601157,-0.07374109491841918,0.02730299162180949,-0.04840845405199323,-0.032889828893855666,-0.037577593451529445,0.01872943040118602,-0.016859110954475787,0.006445670039938012,-0.01535329806715191,-0.0020129483815085614,0.011331905845360313,-0.022894328548624665,0.0,-0.05455482540573292,-0.24881867929856172,-0.009407337829563378,-0.026700125658779883,-0.045190258210140444,-0.023406062303239494,-0.0037635860563078882,-0.024193537932905795,-0.10779250495718795,-0.052116080099055995,0.0,0.03494789749808369,-0.03493305537048991,-0.1130898173036814,0.0,-0.004884099932180419
23,5,-0.07713633357448013,-0.061346815273804256,0.025778602339837864,-0.030008432109809968,-0.03218830319308302,-0.043074822954112246,0.016422405623036596,-0.020235019612757754,0.011009684302027756,-0.006129758708618871,0.0033847703805545137,0.008221310413712879,-0.020750363461993937,-0.0017560270991325844,-0.0694773303662427,-0.24342597499723506,-0.023916433494905687,-0.03510396520507214,-0.036398261159651946,-0.025655925923892653,-0.024538550353345456,-0.02401079017792007,-0.11554248478167528,-0.0470435720619351,-0.002627646708263376,0.031802379245910894,-0.019877150524999387,-0.11557850128296632,0.009463114690668961,-0.0048292941561780545
24,1,-0.07293798890585859,-0.0730090681657734,0.12251743271647497,-0.035670687289069164,-0.0180183445351266,-0.027411062387676738,0.022564773175720004,-0.018959254864612363,0.033909107264315286,0.009656461849854137,0.011796683356811888,0.02944162457961977,-0.013514940686011084,0.014622443748849218,0.024622632962260665,0.03899207577887648,0.0962341157092414,-0.01630067930256565,0.028519971812807493,0.08278818171587574,-0.010766602256427865,-0.0025636465178108803,0.029560015200460144,0.05599546886931989,0.02259697785438769,0.1260936440799208,-0.004115354027432905,0.022460024134419,0.013859319511219104,-0.0062669793344891644
24,2,-0.09706170182025375,-0.09383334770539803,0.10671293951950656,-0.047186124398819085,-0.019140657182554255,-0.02940054576937856,0.02166246629891294,-0.0072735111100849514,0.02332118811967318,0.021012201014390053,0.0,0.012779106198794243,-0.009180597199955343,0.017626445651435563,0.025654657317776913,0.03026764256918754,0.09705160634800597,-0.004519160861263027,0.02482167622384754,0.11917466487112366,-0.007731167115091475,0.0,0.028147049500786336,0.06475121695732072,0.009924991810540351,0.1917028848287167,-0.012144778924965766,0.01951764500798786,-0.010015963490306756,-0.00364855080120402
