f_id,i_id,ic.eps.ratio,ic.eps.s,pca.expl_var.cor_init,ela_distr.kurtosis,ic.eps.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_distr.skewness,ela_level.lda_qda_10,ela_distr.number_of_peaks,ela_level.lda_qda_50,ela_level.lda_mda_25,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,nbc.nn_nb.sd_ratio,ic.h.max,ela_level.qda_mda_50,nbc.nn_nb.cor,ela_level.mmce_mda_10,ela_level.lda_mda_50,pca.expl_var.cov_init,disp.ratio_mean_25,ela_level.lda_mda_10,disp.ratio_median_25,disp.diff_mean_25,ela_level.lda_qda_25,ela_level.qda_mda_25,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,ela_level.mmce_lda_25
13,1,-0.09871491339730026,-0.09729573872795216,-0.2222425470668041,-0.0402079235808116,-0.0388115621861258,0.0014594597021287958,0.0211042042627341,-0.022221264445326044,-0.04124730049582151,-0.01662427322350135,-0.017181309973765074,-0.005256941428986528,0.015526088728834486,-0.021896839924515632,0.030187659901817127,0.09239509091901883,0.008394191012716684,0.031054480542191176,-0.032439834428865943,0.013690542105451342,0.0033903726605781503,0.03138681853839345,-0.020263779867675275,0.029586894041759085,0.03838200477506673,0.004325366166610389,0.009380096020608769,-0.009624868051359453,-0.013475944827964853,-0.038336246369196414
13,3,-0.050994300054482244,-0.055315933948490326,0.12207588667625124,-0.029662584826865512,-0.03116614848245869,0.011457488235076363,0.013637384428172972,0.0,-0.0015582833939014051,-0.005799087426503313,-0.015982627390976833,-0.01094904088272386,0.05238356711403158,0.02671388185835122,0.08202550262189562,0.10327962473031088,0.04179844901186641,0.09434740726335156,0.01892615813267784,0.005397541114255,0.0,0.053090009260490956,0.044705822789591176,0.04664203329266897,0.04857121010221893,0.0,0.019620135709478237,-0.020213960710132206,0.018927584283100513,0.004485966302866018
13,4,-0.05180114977022132,-0.0530262393898262,0.14916892107014157,-0.032360141160590994,-0.032954958903856246,0.01623910302971021,0.022335192634609258,-0.015040581326155378,0.0,0.0,-0.024765884838425067,-0.015236782020039308,0.04032721859496913,0.038875947699566704,0.08834650628815646,0.0878652503146789,0.03931879989588405,0.11628684698395336,0.029599788578825892,0.004655231586418951,0.0009066829834628587,0.05289165133683654,0.03931284503659371,0.04579270295645088,0.03612154428640524,0.004537210882604725,0.004689687309496815,-0.022298535603499703,0.016656827353970116,0.0
13,5,-0.04971081719126541,-0.05291779235651989,0.2268124073124984,-0.03455522165577202,-0.03292499924559322,0.008684974701735848,0.022526791258171586,-0.013831423328771686,-0.005798424592151852,-0.010553729504315795,-0.012960021072876915,-0.01768306023218344,0.035560032102102956,0.02316515089708393,0.06555433126293903,0.06682924427963999,0.0485731608574666,0.05657700880952388,0.0107419385231734,0.01428981774754845,0.008196718821983695,0.07395395055921522,0.018896286745920643,0.05876003367039229,0.07139460786466129,0.0,0.004510296998429308,-0.01205755647740997,0.018184705590762462,0.0
14,1,-0.14978567543875787,-0.10733115672219917,-0.1242871641811849,-0.04307314044884747,-0.04281893557803784,-0.02017055305509452,0.02290478841568222,-0.047809929675379226,-0.06662445872096978,-0.038182284572148784,-0.028518782120414254,-0.021775416341858977,-0.034185398133979916,-0.05125350847004739,-0.016788192459600393,-0.2052120549757116,-0.0116068707518735,-0.022019471205119823,-0.06881425406499753,0.005088939102156909,0.010167233161327616,-0.053326512821417094,-0.07092376970602965,-0.0620615506881248,-0.05334106152008378,-0.007551781647236022,0.0,-0.015292378686626584,-0.02987367022829379,-0.02910613221382441
14,3,-0.11556424414627509,-0.1017636485062311,-0.05494141776552053,-0.0391781381648586,-0.03861725157925877,0.0,0.01787953376440471,-0.06023984615860489,-0.0934259931127176,-0.03069270836937843,-0.05055348851471425,-0.04483070038025272,-0.08038315644393712,-0.02035219282848083,0.0,-0.15300962802362061,-0.02491501161862797,0.0,0.012981817874570645,-0.005019642872796215,-0.012055216793235402,-0.07662402427389048,-0.04369722187059866,-0.057364835366475964,-0.060818671803059,-0.02587796900054784,-0.05681916424771549,-0.03123890555267894,-0.07563996154847963,-0.04129363487015092
14,4,-0.12457177467169234,-0.09372084153420657,-0.0500769837111491,-0.04390908223608481,-0.051211183848978714,0.010892276624033581,0.0315350173172253,-0.053043374310653424,-0.1144839765992458,-0.026760175874066983,-0.05584232861541705,-0.042520776486750345,-0.07545375441057645,0.0,-0.0436363190556015,-0.1464091153642938,0.008440434694653165,-0.036168281768818034,0.0014461832024991184,-0.001490062111367929,-0.011965680307271853,-0.08177381740813539,-0.04879935737914398,-0.06050054370762925,-0.04945413963254175,-0.035137423331093265,-0.06772727475929496,-0.015252284030166319,-0.06398119116365897,-0.02247949169370389
14,5,-0.10751301721421358,-0.09847987585407147,-0.141632383926512,-0.060097511344480714,-0.049232041816131056,-0.008989878236549287,0.026537744226864723,-0.05780572052850341,-0.05724670990353897,-0.04715034917870331,-0.01776999642210153,-0.023881425558178404,-0.06032631047552972,-0.07935350525410445,-0.007740067230494252,-0.19002131547222134,-0.00482488071830145,-0.012564924002224198,-0.09777640738944826,0.011231226369276204,-0.002139189014408349,-0.04546726965339698,-0.056622459066859254,-0.05389577562517689,-0.04118050327136458,-0.015037189305869725,0.0,-0.012773342258112219,-0.023704165135652655,-0.04811590048868575
15,1,-0.06709287517471024,-0.05138634827856822,0.19095763518915948,-0.030670639340286188,-0.03202260571833865,0.009311986182931997,0.020928908209306873,-0.01451258955177126,-0.0063561135943934755,-0.02230792580754498,-0.026162634564075637,-0.0253199721882931,0.013959768135083928,0.014324298719364942,0.06071904836222061,0.016058976072868603,0.014495150481289798,0.050401464406151786,0.01046713729278867,0.0133855132536575,0.018680825288590358,0.08589579564238145,0.005491027584445307,0.07416695517363403,0.08961954744757689,-0.004698034591935019,0.009265292725414598,-0.01317583738293912,0.018256423025749507,-0.006790649819530148
15,3,-0.05658589413100954,-0.042678037517074024,0.1539165032071223,-0.011388013900266869,-0.04534415741788174,0.018361638065827912,0.02297152280376661,-0.006777996242269699,-0.014263378061335406,-0.034295221474662754,-0.01220723902074938,-0.015356924538879189,0.0989392133868017,0.00768700028398028,0.0,-0.07045151969455954,-0.00380727363263267,0.0020957654669154953,-0.0057336448957497795,0.013762685324236957,0.007426584767863249,-0.0034930710264658516,-0.010439296743279572,-0.009852668224996634,-0.009240494612814293,-0.0025107955899952685,0.02022037643996295,-0.019206503529880067,0.01322412985219111,-0.022825485543420034
15,4,-0.05954141276623742,-0.07479864067501174,0.12859190588648733,-0.042249625714658096,-0.04390440666152892,0.014936592950823613,0.021795636560171694,-0.04590395506399467,-0.01675267302088615,0.012358862122546332,-0.01963793506940137,-0.012476034228270094,-0.04292096756464517,0.025057502498255724,0.08492399280564134,0.06105904117285629,0.010728985245606254,0.06966656345206174,0.014758169407148164,0.013568022218568149,-0.011806969523174476,0.12137419707838748,0.014457303171530378,0.099992965692064,0.1219101591948144,-0.01750612924208894,-0.0026277622329520245,-0.025252083388546037,0.017094799388946424,0.0
15,5,-0.0555104275975771,-0.045235631484958516,0.21530618355718287,-0.03595256952664566,-0.0419085177883364,0.012087727403092663,0.022184199355093248,-0.026217913003826726,0.0104807520950419,-0.019110362942171333,-0.025443773430141203,-0.02005299729797061,0.031250815340477134,0.0,0.06239400773859627,-0.02024865914007415,0.026869911941182434,0.06257135327201133,0.003177982054501871,0.0074329075373985865,0.01264246440473435,0.06762300558078005,0.02312377704021651,0.06106217862990382,0.06545708432842784,-0.006557609989416735,0.004552150853218945,-0.009636882561251586,0.028687636672172417,0.004860734138568135
16,1,-0.0634779227326284,-0.0579863127682608,0.030819034123698297,-0.02964190746537604,-0.028193949459302897,0.017193399968287892,0.019343260221267505,-0.022625324050209117,-0.05360896527967618,-0.023186892264292824,-0.038362730586478155,-0.02267205112550086,0.016608272390230466,0.013984773786760107,-0.046527052276183756,0.0072393135401111475,-0.022397241016508834,-0.03922532102790932,0.00518190100636573,0.009938074565804894,0.04827539763807061,-0.020045456341129947,0.003546895140232431,0.003810897322101936,-0.012390541626940033,-0.021176564833460254,0.016152829699535992,-0.015416516360525101,-0.02410362966843499,0.020875758300740677
16,3,-0.06651273321408416,-0.06484840105179265,0.022770603003810036,-0.03304229495012567,-0.030390003513558306,0.014315727765395914,0.021900022211866266,-0.014823770034245731,-0.038021894296763586,-0.026331210455127096,-0.03985624754785638,-0.01644447789650877,0.00425032369777445,0.002985244882423188,-0.03325861770034283,0.016503075047929,-0.026672317421728847,-0.04351264865359031,0.010509611721066042,0.019010603733437853,0.04473532760030274,-0.011014394520371229,0.005879538486964098,-0.0022677122338922717,-0.01682111866335359,-0.023296114528113365,0.023658414674485373,-0.021691357226774982,-0.024525483911852775,0.01874373381501776
16,4,-0.06980949259449426,-0.06749519968634954,0.028549207269671972,-0.018784985874520876,-0.033086957234944536,0.012534261439005628,0.0191868748119651,-0.022420911397396465,-0.02819307800812157,-0.022701847800031677,-0.03697157362663797,-0.015783379878702486,-0.004627320892279407,0.013813391707782036,-0.046182961274061324,0.0034202338724006187,-0.015373451230596774,-0.0394059214025026,0.009012021023668854,0.016925064974097126,0.04980140816080511,-0.005071745589418003,-0.0017723976041895684,-0.0076220946671946566,-0.01111298937642402,-0.01736896722549955,0.010727160278751896,-0.01929699644249258,-0.010311574643480065,0.007306001392306305
16,5,-0.07286067870123841,-0.0632993186217996,0.04754891022274402,-0.030551811665125495,-0.03868973283139196,0.008153476193966919,0.02653058646338477,-0.01730348465794168,-0.04354868394295641,-0.02827047183691242,-0.040719485842040215,-0.03216657050541455,0.02183468853224782,0.010112838876144892,-0.046264606276618436,0.020334826978470666,-0.016690777422662978,-0.04842146006582615,0.01525387220907276,0.007855094345477598,0.0469696897107611,-0.01422337250560854,0.0,-0.010610610273389776,-0.025045902524023278,-0.015346083905653368,0.01562115242022244,-0.009929614084984356,-0.023539267042432532,0.005933792014608474
17,1,-0.10593239881692368,-0.0802058683134877,0.09757842306822845,-0.03592380448572757,-0.028021374998321358,0.009831343606123588,0.033281036102073336,-0.03342672522452739,-0.02284718442336653,-0.03535043415676353,-0.028859257931499405,-0.013750221726084033,-0.07071042543864237,-0.017841181389701033,-0.038240692780919905,-0.08239140484598917,-0.013677538568263814,-0.011409071094649004,-0.02160992138863682,-0.004081060976450945,0.0,-0.05136831394291341,-0.0028015903345772475,-0.043179217450748264,-0.041617587623502206,-0.007681806124364254,0.017686653971533906,-0.02830152970246097,0.0,-0.027680100752280667
17,3,-0.12787300061668816,-0.0931508363670735,-0.03024407928214501,-0.04745052354587925,-0.02879147170641999,0.0,0.03232295471960028,-0.05762774838049589,-0.04498861247154451,-0.0364254004979363,-0.026598910519297803,-0.027399975638573437,0.005585718995690603,0.0026833761999269234,-0.047868858223320654,-0.027295545866377724,-0.006734712498191797,-0.01568312062831201,-0.003532041829236776,-0.0069312157732516755,-0.011376957091461581,-0.04844346158422369,0.02571413565358449,-0.03161091081361245,-0.035046008370935244,-0.016155372014787672,0.02393606282967975,-0.013538975568517908,0.01243415976822132,-0.026522301160695427
17,4,-0.11832498471459613,-0.09257954769829202,0.052018690611097596,-0.03476360414378343,-0.047496834111402875,-0.01591619442794423,0.041148660364054845,-0.049169574439155594,-0.04191999586794043,-0.03524320985150031,-0.03305150307496335,-0.01962173982198634,-0.08535424875452546,0.0,-0.10684998537553847,-0.014661569998572044,-0.008285065580967421,-0.0958014763740957,0.0,-0.005306485825886331,-0.017333668331584895,-0.02584598497385271,0.008542494712247883,-0.032493995504885076,-0.021518246785589168,-0.026840687076485625,-0.004995865081772133,-0.001612062486093746,-0.008287223747030392,-0.011402570723358263
17,5,-0.10347854731081357,-0.08156434287448172,0.03757498739160453,-0.026047736440041602,-0.04028208359700575,0.010009674565110371,0.026101534906023405,-0.0408857665573476,-0.031332380075002886,-0.04843891694991867,-0.04942172608782919,-0.016163986622197313,0.051101599496596595,0.0051870114879036255,-0.07270429355922908,-0.014691341549870174,-0.0016191147421582008,-0.10063908135271737,0.01836560127478759,-0.013764090202303458,-0.0053493582248621,-0.013375929369095041,0.0037981493660388943,-0.0029240333846223265,-0.01211204876720784,-0.002912207631381225,0.007697856610044795,-0.01664984694505328,-0.014882046310496055,0.00784096475002627
18,1,-0.08381301882059655,-0.06671623987534347,0.07258931522951728,-0.03319249398507251,-0.04974414346875988,-0.0053250200492815924,0.023796372805817645,-0.028666463269267306,-0.02581340193755194,-0.03960684678892157,-0.03171165287466732,-0.019489222604433365,-0.03307877299882467,-0.00734130912503983,-0.05691160316983512,-0.09855211078746534,-0.028045627713583432,-0.03259394961972423,-0.016549624205248914,-0.002485018202278866,0.004043303358624517,-0.035974297502060826,-0.011929396839849005,-0.03641983428125056,-0.03188135314199081,0.005363949827235148,0.023411980585631043,-0.025686790775915236,-0.002478826381003274,-0.013729159131701807
18,3,-0.10466287929972429,-0.07870390702799679,-0.10046105915892423,-0.03296833499507226,-0.048361751333765746,0.015248437051916142,0.029806841446065435,-0.03405748467288616,-0.0434368465741064,-0.04707712824456378,-0.038373028865372416,-0.03334481522293298,0.060228760236313406,-0.00502102415136807,-0.03871996089379026,-0.007719888043072554,-0.03298219576798517,-0.032745596645663955,0.0046698009868112456,0.023950742880258724,-0.0046158977480191266,-0.03271777124125619,0.0,-0.029132963258408417,-0.03007804415651566,-0.02005432880207586,0.021623967916245324,-0.012583841915789873,-0.022397312246489887,-0.03392612253410543
18,4,-0.10480800164893722,-0.07413992738104785,0.03643563250059478,-0.03687945573803891,-0.034223238838440806,-0.01236077801088209,0.013509331463226082,-0.06362900102333102,-0.030525930993785866,-0.03418116023665624,-0.040636135045494015,-0.031238331892251947,-0.02821646829863722,0.0,-0.10173234301770484,-0.018108319766506342,-0.013536979092097667,-0.12062745832984179,0.002968392972510725,0.011897814995809719,-0.017990184652757812,-0.02659937117233585,-0.004092291824728034,-0.03572899126482032,-0.03583401693245519,-0.015697891119685448,0.015780394158384725,-0.027344933266335747,-0.009241382891208572,-0.01618545273694716
18,5,-0.09608544704267818,-0.07568828950360545,0.07126631644529341,-0.04502601283584756,-0.03864621231076265,-0.0018895896351089903,0.021773126938219867,-0.062010536057296006,-0.03988662564303741,-0.03731215686127587,-0.045050443354244796,-0.036535357253619116,0.09815678047282511,0.015545518901287997,-0.04949056664835033,-0.030398356028381618,-0.011248292029765461,-0.0714174269151468,-0.007294368812608254,0.023399661809081235,-0.00315310446956818,-0.007047953471617685,-0.02059305277571971,-0.007261507500295805,-0.016522742893172543,-0.013823285238292543,0.005095101886471526,-0.012332656822906407,-0.048084021055376125,0.0
19,1,-0.16542281705784784,-0.14422997018629152,0.10647622128604783,-0.02344798488015659,-0.030534989811743296,0.007412529817483082,0.023519510168925478,-0.06078439584158818,-0.05440930003649588,-0.018842263283863542,-0.02683358689510268,-0.028539879315637395,-0.0512578278952561,0.0232644784385444,0.019383962518223552,-0.04196520077720317,-0.01085089663714972,0.02111182439436801,0.018319035264628025,0.009573797719107963,0.005442107819706221,0.012779289598186916,-0.06099670544963415,0.004739772219058691,0.007807395051046717,-0.009300079301795106,-0.03935860548764081,-0.007756664999591045,-0.05741199345192127,-0.03298170315570037
19,3,-0.19174172003219658,-0.16363975891074367,0.1295913283611239,-0.030159936073156035,-0.02850242360443661,0.0,0.017043501106611292,-0.04106280740481927,-0.04993995214254077,-0.013024239969368134,-0.029605763882163794,-0.02145110271791889,0.02646787641928039,0.025020262067861454,-0.018058911257631094,-0.03681802537249229,0.0009128474253023433,-0.019454268864846913,0.00427883444953564,0.004391236108551411,0.01834959848484402,0.0054608330185615395,-0.05283355430540837,0.010103257531103471,0.005180568837095889,-0.022755111263239147,-0.030635049352711663,-0.014690477096252319,-0.0597386669296357,-0.0115789210063858
19,4,-0.1605378217331075,-0.14181502650228628,0.11944756512873697,-0.022514570864676453,-0.025461879359845452,-0.01014272590129156,0.016206853366598772,-0.06701906770140623,-0.05261018274733148,-0.020811687664175738,-0.01782472448852912,-0.049265294093497836,0.04822522883824887,0.021497585429818555,-0.017807254122860328,-0.04432072403246501,0.028247354296487392,-0.016499332806717393,0.01601845051698511,-0.008949654779225186,0.02845882677717687,0.007862700682784052,-0.07575065426019467,0.015115363609108645,0.0014959218738256896,-0.010655321356637937,-0.04411431494780288,-0.015062779706918994,-0.0673782041996453,-0.02292517562723151
19,5,-0.17596071834324256,-0.14914087452202107,0.09170263366597678,-0.03404718426160702,-0.02861886443312145,0.004901679269311732,0.017592320643157744,-0.055739869933082886,-0.039028620144925086,-0.023190289933426977,-0.02265306851932808,-0.03065901156396994,-0.08961423236540667,0.014616006945009141,0.020489564672596605,-0.02747063293235441,-0.00393063809576355,0.016378962831441413,0.004131044137019146,0.006067649346901238,0.014341255498193428,0.015693732528175464,-0.05229263736974815,0.017366483765138885,0.013949897621635121,-0.012795024457825654,-0.024299964757750037,-0.005425109307460374,-0.0546193018969241,-0.012840128255890426
20,1,0.017846454960662894,0.009122357453135332,-0.3839511483986937,-0.045602044263505004,-0.03395263778809515,0.0,0.027233734130835963,-0.012728363135411147,-0.051244443530004624,-0.042266123122830845,-0.04271090553322421,-0.036594626768661875,-0.013405824499197916,-0.08968857362522326,0.006867814279905682,-0.017548838732179384,-0.023297004989672465,0.006894720056751236,-0.059393449042453694,0.010301190657991954,0.0,0.011948347108581114,-0.01668058146433815,0.0,0.0,-0.015299325634870131,-0.006089453159521474,-0.010985143607359749,-0.0460287466917374,-0.01958475966063944
20,3,0.012191930468789525,0.004449622334271597,-0.39377719556440216,-0.02996936145125184,-0.04731822984094086,0.0,0.029686749547124414,-0.0316264355591096,-0.07119767392556153,-0.04855365328066852,-0.03971387841796814,-0.028610906949704695,0.01008856665179958,-0.08915308531211585,0.007729502117260645,-0.01442985128106511,-0.004453711348541445,0.005600190943228722,-0.06833055853752612,0.007862331163310643,0.0,0.02106905517368335,-0.01703346807250561,0.006439462408172725,0.011378893749376728,-0.01847868914242773,0.008525032830888901,-0.009104229820986076,-0.06066491699987908,-0.022383080445995573
20,4,0.016105074965707677,0.0,-0.4080935893744487,-0.0377288325896048,-0.04164370867664713,0.0069359190396494075,0.016371615031754716,-0.03287251207528974,-0.0685323507437745,-0.039612466587438666,-0.04392559323515166,-0.01985890565289028,0.002415095879457374,-0.08862361460545831,-0.011327162581567629,-0.0077231583711907525,-0.016453362777176572,0.011013080931605246,-0.04781743249649778,0.013976935095579068,0.009676684562392013,0.010468021690375195,-0.014928351794176509,0.008553566267758606,0.012229919538504275,-0.013110449657607215,0.0,-0.012303710453887506,-0.051061435402069644,-0.026028989940356184
20,5,0.006459680932928424,0.008471977116620344,-0.38968082875701593,-0.03892578670333935,-0.03973083805361505,0.007111756313926798,0.030013046853784253,-0.03273761868645286,-0.05597718215413877,-0.03371981487514425,-0.03794305339672566,-0.028910953478154033,0.006105618652940126,-0.09389112489458296,0.0,-0.009545792738916536,-0.017179195384357193,0.0071264974094434885,-0.055974808209023674,0.008037863670527334,0.0,0.006328575869996023,-0.012196142776069285,0.0050262183396221904,-0.0072032814831806125,-0.0024456432413388907,-0.009644234758129477,-0.01641628565886971,-0.04892964302146857,-0.023406595452009293
21,1,-0.10023325474136441,-0.08168976149051607,0.03405231315506341,-0.021795069760656732,-0.03937708044883678,0.019455077682361155,0.016672640575051606,0.0033666365362420014,-0.03245210963174025,-0.017773478857049302,-0.04281973109620263,-0.017593576530169353,-0.0739609815987291,0.0074544302100685855,-0.037865128419320854,-0.01029388489134514,0.0026210712658808477,-0.03765900871211081,0.004844094362146278,0.01261019425805196,0.05320510465323813,-0.02730782234352841,-0.00825406860053654,-0.01704986710868306,-0.028503177798602813,-0.011358137665295559,0.024434458711032947,-0.006968773958176772,-0.025863401236080025,-0.001858398304086184
21,3,-0.10491673905836701,-0.08297129608100795,0.0456772732919552,-0.03776825735481315,-0.034166041153451926,0.013706631693766375,0.028635848367445565,0.011934693605354096,-0.030419577860735653,-0.008164985752892762,-0.03535516217715545,-0.027045194546376328,0.02873931437392435,0.01870628666018144,-0.04366106234749598,0.020991526341340938,0.0,-0.052400909607387136,0.005256265222017359,0.003981091629353728,0.019374417984231007,-0.024308446645121023,0.0,-0.022031025587844977,-0.021574986229712184,-0.02429213050021084,0.02061859689211118,-0.02099215121292103,-0.026418435693667197,0.01734091085695605
21,4,-0.10452839927509194,-0.08062805509906909,0.05174647215160327,-0.029203271810896686,-0.03578977875248207,0.002874151338589176,0.01563687483670062,-0.0024083225004747633,-0.028378351619257947,-0.020088964997397152,-0.03681967252842572,-0.030399238373813586,0.04975971281003991,0.006101150001627281,-0.035926558058146346,0.024250858614812076,-0.01575292639086706,-0.047258151837591494,0.012014167275166354,0.0,-0.014283574240884223,-0.011699009675058991,0.003890243607739846,-0.009103061331104806,-0.014629862843091562,-0.013583834391744126,0.03352406045796423,-0.019116658097930672,-0.025802129141703628,0.014078584980265818
21,5,-0.09917206107708074,-0.08657096408566689,0.03939108813405029,-0.02792573611746263,-0.04215795988844315,0.005603541350817448,0.018116084158472046,0.007674164766312441,-0.040518404539847924,-0.02669473219539556,-0.0339165731210026,-0.025788980914016046,-0.0691828169180852,0.014473109683517116,-0.05836561644215471,0.01545040528979838,0.0,-0.05560781791120714,0.005003754917461134,0.006403140061836621,0.07660774461522646,-0.0225042971354886,-0.002966325739475778,-0.00863923129164898,-0.012981686899708106,-0.007526535922844746,0.02176226351328328,-0.02267826644392007,-0.029247981631220166,0.0
22,1,-0.11837560305454714,-0.0962689335123027,0.03902765689902532,-0.03504657782615145,-0.029428666119314495,0.003781370222193714,0.02544959956775633,-0.023349656590993084,-0.012125451175783897,-0.017988858295350962,-0.013018228760489664,-0.02429090402074513,-0.0017429785320539626,0.017556287263553016,-0.039284720365280634,-0.0650908619840792,0.01452334822024387,-0.04881061737790818,0.011645851954993958,0.004220270442442664,-0.055343086363667415,-0.021038715235943195,0.031049687949828375,-0.02518875395678616,-0.023360227199503314,-0.024690631421779297,0.015980642581284787,-0.00900731502966634,-0.009289990001073056,0.002266846571609249
22,3,-0.13160496475133976,-0.0955354649289682,0.027442303923994438,-0.040716775164531316,-0.02672734275580657,0.016098630052170965,0.020794174339351323,-0.0045577483039429545,-0.013284590542009145,-0.02618176268482303,-0.0350407928842687,-0.0248433356304813,-0.03420789516644518,0.0068291746523737595,-0.025383688672169336,-0.06459386662479599,0.00780546569256349,-0.017471698105889916,0.008869273256750576,-0.002002216249870903,0.0,-0.03310529058858447,0.020326736421709568,-0.02797982827466511,-0.014579939616192805,-0.02511984493361863,0.017067071964869895,-0.007100707914822535,0.010521661836634305,0.008901000804035553
22,4,-0.1300719861668111,-0.09586344418594503,0.03671791716040679,-0.028167538545776305,-0.049939418302284044,0.007680081363205971,0.0155871597971457,-0.014906216509358305,-0.010446444234981866,-0.014572502135583365,-0.03684856525286989,-0.03702815725255865,0.013428043712111482,0.009236691722231016,-0.03563467469729248,-0.08573206889701002,-0.009911906862173248,-0.033300503969433404,0.017194609499823432,-0.0021593097342422762,-0.04836889991658161,-0.028651130152747895,0.028808683458631412,-0.022162959660257664,-0.045522323697595846,-0.010149582602167195,0.030004075125275975,-0.012516348705652436,0.012565306665041187,0.010109087801838612
22,5,-0.11776369116460761,-0.08950258326767391,0.034208728262928645,-0.030070705545245158,-0.048495348252463544,0.009384592782383627,0.02275380032550023,-0.009652651070172213,-0.010906905689286206,-0.012365933845763039,-0.037300367112198696,-0.030053948933447927,-0.022026541323522664,0.012425004505563109,-0.04164057152349593,-0.07073135969241151,-0.006864135715596575,-0.017802571660191224,0.018691091991745845,0.012300718314981696,-0.05776508872242081,-0.008206708572825377,0.02158349059444431,-0.019786740255391844,-0.01926840726161272,-0.02927450072725607,0.014904118627500462,-0.017731618470318622,-0.004640181979763014,0.02835980023012874
23,1,-0.07072711956874911,-0.08617225409982332,0.033798028969940885,-0.027930197959010694,-0.04452413020795809,-0.001066290436671058,0.030050564756831377,-0.011620426120406036,-0.029369630019167703,-0.01992635036975776,-0.040400830124350806,-0.031373986177032465,0.007641539019900723,0.010951047015794968,-0.06842762071962993,-0.01807898773173261,-0.023055025809966656,-0.06465571258693492,0.013326471980948495,0.012056885397988992,-0.2009078067282858,-0.09272848127410205,-0.008651414682729675,-0.0997565781585118,-0.09932576544657018,-0.008025508429561734,0.01879536097908263,-0.01961850698777834,-0.01520973079740029,0.006646647383411697
23,3,-0.06982231453625887,-0.066525046466414,0.03035479769341093,-0.03401711073864111,-0.032270828459470824,0.005043404473595747,0.01754521121315744,-0.01259181096362827,-0.0446290556652994,-0.013486282170394936,-0.029995386615374653,-0.027928277464741025,-0.01344417697243161,0.011167677450853453,-0.05786273432108091,0.0,-0.025015315759453927,-0.06039705618720903,0.014563881636302178,0.00509834939339715,-0.20498755627922793,-0.09611228144368833,-0.0061695810518484495,-0.10959139529246426,-0.09373829519441312,-0.010894776506675918,0.007712913522923914,-0.005676701126965389,-0.035407889694457295,0.0026233777520680013
23,4,-0.07218687440454274,-0.07199467145973037,0.024846807645771463,-0.02157580343364035,-0.03022089824491797,0.010981341429437408,0.019333137409538126,-0.013849289453143898,-0.03271715206548764,-0.030571664023639755,-0.030335017871499725,-0.02543908214650792,-0.019449222813161415,0.003336945758141696,-0.062128731396376535,-0.007237041064966365,-0.031284460698174255,-0.050487689768332844,0.016072577593729265,0.003706889310941597,-0.20604880650424728,-0.08895419034089247,0.0,-0.0906016773766381,-0.09231486352887597,-0.01770360194015186,-0.0062962174896970535,-0.012009289679030477,-0.027765838778994856,0.00644012556065976
23,5,-0.07108094914709762,-0.06928870997854092,0.037515966565479175,-0.02865212490456759,-0.0392631061835893,0.021017649220517298,0.02259766007242292,-0.028959429557917304,-0.04143610273092174,-0.02437016857396551,-0.025049541243024498,-0.018462970696913605,0.019035993668131246,0.0025075059746376693,-0.06809238147253466,-0.01602485984383073,-0.01897191917197133,-0.044802385925371224,0.009614904636733812,0.004926981042788436,-0.20234003384768606,-0.10454193288791758,0.005472683885351937,-0.10175543020428235,-0.11550133612099145,-0.012165779987701575,0.003800415699926285,-0.0058452218800282285,-0.03898315833486099,-0.0018728641811855962
24,1,-0.08344109835329894,-0.07893964991682964,0.11690672017368842,-0.02485824408427842,-0.03390674712641606,0.018624796780425668,0.016014475988553017,0.013107989860795283,-0.011019592107063991,-0.00665093959549401,-0.008506252227747646,-0.02325280904456245,0.06306812626247554,0.01887548338921613,0.0356844781313892,0.10925904853079049,0.11206495923478677,0.04088525055024578,0.032207241091191774,0.01242485183537445,0.02274501689380598,0.029005852528659115,0.02055316184460937,0.030229763929569498,0.02986936492541481,-0.010175569750743685,0.02924697159423975,-0.013393139589207959,0.007835266213359282,0.02301663809262189
24,3,-0.08322805036223421,-0.08200061342846685,0.12095191289308338,-0.027165343698939914,-0.03815963869790501,0.015592765628554328,0.017407167559086695,0.016529789209748375,0.0,-0.01695034071897944,-0.01040275188347456,-0.024692640369015195,0.055462870671278475,0.027322874309757744,0.036886859328018995,0.11168548654555782,0.12165801988438249,0.04455432597286407,0.02227762626717389,0.004244328189782404,0.03089315379361207,0.03252183778243928,0.02226777596969226,0.03483475070211689,0.02690934090470548,-0.009786270389392476,0.03419192164361262,-0.01413780234734946,0.0014029487828632614,0.01640911191299599
24,4,-0.08195666295952331,-0.07524289570271986,0.11476141917336821,-0.030737313748945505,-0.038215911768451294,0.023326668027265574,0.017656634723678705,0.019393313722881417,-0.01425648503142879,-0.0020488634401259476,-0.002625109312901719,-0.02036266579333379,0.05085712085435734,0.027851492235686615,0.03775080103041972,0.134692721065,0.10735492072858016,0.0449991228050384,0.02409802142481554,0.006619155980113589,0.02774246994431631,0.03303862913364847,0.02723555408353251,0.025648256839318373,0.030551693329890578,-0.020184906445772588,0.01844899508220832,-0.00591246669574963,0.0,0.020467504680619142
