f_id,i_id,ic.eps.ratio,ic.eps.s,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_level.lda_mda_10,ela_meta.lin_w_interact.adj_r2,ela_distr.number_of_peaks,ela_level.lda_qda_10,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_meta.quad_simple.cond,pca.expl_var_PC1.cov_init,ela_level.qda_mda_25,pca.expl_var_PC1.cor_init,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_meta.lin_simple.coef.max_by_min,ic.h.max,ela_level.lda_mda_25,ela_distr.kurtosis,nbc.nn_nb.sd_ratio,pca.expl_var_PC1.cor_x,ela_meta.quad_simple.adj_r2,pca.expl_var.cov_init,ela_level.mmce_mda_25,ela_distr.skewness,disp.diff_mean_25,disp.ratio_mean_25
12,2,0.027892417331470604,0.05402174122741803,0.07124613188262335,-0.05239638898183821,-0.06571325041228944,-0.001497846749528381,-0.04187604094575523,-0.06536609735554051,-0.04844405611641586,0.015362085240623352,0.0178086977056508,0.017614179778905448,0.02863587393188228,-0.02600424121750107,0.025164306464282547,0.010830665943575082,0.015707822237949295,-0.030192757902229708,-0.0024304003975598315,-0.13973536595064687,-0.041528206455584,0.08639581481714637,0.021081927869853474,-0.05554240446749352,-0.021049777948595985,-6.357034999529554e-05,0.03896368621200902,0.024810553602172082,-0.014624303761181137,-0.016624716189129307
12,3,0.02686061952473137,0.036868395080974975,0.026745410357286767,-0.030577096233589035,-0.02792808675090684,0.01804903101594596,-0.24136262401039144,-0.024838082439610748,-0.03327417897687579,0.016659076921338653,0.009203793044427783,0.0,0.01621111871477958,-0.036339805987234144,-0.006952292973672905,-0.016706602855553337,0.007376743944804379,-0.01385477238735501,0.0027194912532049753,-0.08063191582901807,0.0,0.12427926148892027,0.0,0.029188908900831353,-0.022701328363981893,-0.002098788613934144,0.018342178272371695,0.0344525634332386,-0.018789357182672606,-0.019226285226548845
12,4,0.014463872698790348,0.02847432532357721,0.01805512715240401,-0.017462711461968483,-0.018890705422299515,0.02480333624219974,-0.17114393599527183,-0.0317209511050001,-0.034017886411166265,0.01082215030475786,0.0,0.00609054801267396,0.013792380753241996,-0.03208116999193353,0.019063981223136794,0.0063933338748210986,0.0,-0.01433545355407398,0.0072878724735596645,-0.06249659613602384,-0.015779914998085454,0.14886088644441908,0.0,-0.02832704012589518,-0.02378643897878764,0.0,0.005929951604785502,0.03191279794150959,-0.015410235214847454,-0.0036374696907513493
13,1,-0.04243219399710339,-0.066678071459947,0.10765865662937686,0.02714138768738817,-0.11462985486982764,-0.16354251183267493,0.11458834746492627,-0.040793588712182464,-0.031021892281853217,-0.11633860252537875,0.0216115360340351,0.03547278992779573,-0.01405800449854044,0.07874716746849567,0.09392662612654773,0.054898332633990174,0.02027087800841123,0.03186486928496518,0.0019360636847249868,-0.027323234754504665,-0.019412521464881205,-0.025492431979529943,-0.0026090876417664416,0.029066314941061454,0.007949765497655699,0.006944836625713277,0.011624767928640013,-0.04578146105249284,0.02472921120211567,0.024425008316280986
13,2,-0.04199305588360134,-0.06746178287467582,0.1343814651415574,0.023411746521054794,-0.14793018783285095,-0.18147272282001065,0.11659578921780378,-0.033181436996353564,-0.03198613151632674,-0.10932532382059876,0.01926943301738055,0.03189924628206088,-0.003465419313991122,0.08776768468490798,0.08800291087273703,0.04335718111003485,0.02373147345494756,0.030862718605074304,0.003275309033382745,-0.02476234180214043,-0.018439621645451196,-0.025600266864021046,-0.017616278196549984,0.04787207066248138,0.0077338788000276375,0.0038989398381199455,0.01013647323515534,-0.04347468141563032,0.00044929033731922613,0.0031618871876611387
13,3,-0.017799646775489338,-0.039446840303811535,-0.006425023543805211,0.14100689752581172,-0.09091743780755115,-0.07212422710060179,0.07295601389308881,-0.06162373365731652,-0.03988333433521016,0.11828288578342859,0.02022966685245547,0.03629338049153792,-0.10908409334688783,0.04081298947162923,0.016365303583324897,0.029975029808629153,0.006919856513559919,-0.00232752880558134,-0.007873585863958685,0.016208674527167264,-0.008423237015468862,-0.02159396505732887,-0.05104618714373359,0.05308559648628752,0.029065285488865306,0.008982133024883293,-0.0026629657933514017,-0.043224855891562185,0.06383750175517473,0.061794517833222345
13,4,-0.0187397462986459,-0.03963048203319722,-0.019928929103084865,0.13685138175146025,-0.10470377088156464,-0.07136436661851285,0.07307036993291793,-0.0636081506424972,-0.04053142433271699,0.12594862493007847,0.019664901680199538,0.03701473457824426,-0.10275841023885074,0.034292038211539054,0.02561297461004931,0.03511338912380084,0.002164213685848671,-0.006121354534013782,0.0030317168217751985,0.006489253402112032,-0.0013839956197471796,-0.02659595177636655,-0.09003616740504403,0.04256434422805672,0.027540967048548505,0.008008984127941803,0.0,-0.04939090745271331,0.059211718309234745,0.06243357756295494
14,1,-0.13062456498695746,-0.12407304184914175,0.09370503364088578,-0.0364274952283927,-0.20398791830432034,-0.17191713620519605,-0.010495495992020543,-0.05224050666705382,-0.052364663340090545,-0.07992935456465977,0.015975517882147128,0.022126578054380674,0.0017690287571869856,0.06592417158641728,0.05148399412835358,0.013935297615831288,0.004600091066239487,0.006791767534395504,-0.008764149576266256,0.009414400790425381,-0.011068399121099692,-0.01675498212763593,0.019814211410003946,-0.005864903091542473,0.029971384763975095,-0.0023327076554778836,0.008008253732886772,-0.0014337195937024205,-0.056218286682113816,-0.05505270421992747
14,2,-0.12267789056453188,-0.11375642985916634,0.09159998456993201,-0.17814335875740933,-0.17529360157242085,-0.14580302593519362,-0.04473738810768779,-0.04184393868620223,-0.049985098624182545,-0.05238076448353074,0.018509203936941,0.01666797560868649,0.0019902619214335338,0.0565726385719188,0.034478179103825,0.027091928669660148,0.009454153509353302,0.018768028711362933,-0.005455559841992974,0.016748455551294283,0.014527673011250353,-0.01721256482115663,0.01224079657837679,0.025385356089392852,0.015596118554555893,-0.004728176568154219,0.015434322339572815,-0.002913852314545884,-0.06566643293402125,-0.06494663688511437
14,3,-0.12843647494521687,-0.12714753515648064,0.0,0.031252588311594,-0.08108062844605984,-0.0686729258538793,0.00945913357369127,-0.0758134834191938,-0.0527257420696291,0.08896365578262633,0.01756111963838869,0.020110903702009963,-0.1308735835196908,0.004643040907363838,-0.031231959813092486,0.0,-0.003742374092995826,0.0031052830937566833,-0.0071778859702256725,-0.024799610424875496,-0.010627198745955968,-0.0179082531464112,0.004841034576280601,-0.001738699617996109,0.010113896841398379,-0.003624464767765345,-0.0012035859816516004,-0.0044691939365839595,-0.048593750637356686,-0.04661679672876162
14,4,-0.13497975789946187,-0.12409944244702506,0.008973458900714715,0.006148477375265304,-0.14790741095087756,-0.09251026944917151,0.028401109748408315,-0.0751514290816025,-0.05259201708154043,0.07988033086393242,0.01818944097657943,0.023696165277220793,-0.10312176885193136,0.00020062928966979587,-0.0028390196032458404,0.013637061915234283,-0.004559481037280488,0.0037975167858541603,0.007587749409701083,-0.029263990548057395,-0.004483867191394153,0.0,0.012082987696334424,0.0,-0.015073025279662144,-0.0027575187124712075,0.005011147113330727,0.014543807683719157,-0.05503029234178447,-0.053964311431059286
15,1,-0.02289091925700018,-0.023086697059781308,0.0399500364992712,0.02746698096488051,-0.026319579867832676,-0.019037181604858955,0.053181715860779216,-0.049324696567201454,-0.04126081532780787,0.14727144829186445,0.022005681971773355,0.0455627338728381,-0.03964237762702752,0.047293846657712024,0.01559090247170472,0.023243640741452243,-0.0025035114564318506,-0.007510654098175723,-0.003426816173558389,-7.796037530705124e-06,-0.020705689705888763,-0.006733382228439971,0.00681752964325627,0.011334699306214058,0.039499663742068314,0.009492286132345262,0.007512431978436651,0.019931939688895284,0.08169217829940986,0.08464813387301173
15,2,-0.01608200586328057,-0.0027935179225765383,0.08431184429876137,0.0,-0.06935660164724455,-0.03721156427850858,0.021630043898830498,-0.04206541407221831,-0.027636717294893254,0.10746659644590978,0.024688546018647783,0.040571841633259165,-0.017015580074591974,0.03741717660693117,0.053172503040830654,0.05357127180249188,0.008055168353203412,0.015993104292558125,0.03378111361577493,-0.009284540675179753,-0.005527277314202328,0.21611437869671946,0.034861635335362184,-0.018602271430863238,0.01112192460689937,0.014778425030007702,0.026264989954961127,0.11795193814846194,0.04833199629753443,0.047648758815361125
15,3,-0.011321481862557048,0.01590719164044052,0.15268600015535028,-0.0384487439383675,-0.11840330618580186,-0.03851086654272967,0.06770112182539068,-0.04174980996788677,-0.019503897837697626,0.11357656186679116,0.025103786294217112,0.032363110034882125,0.005796350148776996,0.038996810604101706,0.05588746367947839,0.034101615872214,0.018615201386182112,0.005930935359703071,-0.0017937372403530882,-0.006757260130055287,-0.029959750921691675,0.17994092140896234,0.03347119185671271,0.026671277039667374,0.011524565212268745,0.009490096788819624,0.03893441843700113,0.1586739280795853,0.00496845188470546,0.007027026481394971
15,4,-0.031902787409834085,-0.03937158981412141,0.08385826354783515,0.0005931745509516057,-0.08838887612809711,-0.060980303463880864,0.06598121577358146,-0.057654926583260796,-0.03657530520300787,0.1374113376486117,0.023156943897479368,0.040471978817131646,-0.04812676512023619,0.07096507765474397,-0.0008160898990313137,0.027146279541133952,0.0020900545431199458,0.004311641317617992,0.0059826336766495986,0.004337457514555498,-0.02967242464562629,-0.012841723734654878,0.0,0.018228065208318683,0.03611809928002934,0.007624963416627162,0.00887520669968675,0.0019329883249838697,0.053628984784501926,0.058038344534073805
16,1,-0.05686752384040218,-0.05942341153684322,-0.075031018604676,-0.0708619630563991,0.11425776121777201,0.16820684610715014,0.023320863687436827,0.0,0.1522705200932936,0.0,0.010556569644328745,0.0,0.10941341766622882,-0.040368289250751976,0.0,0.005322275865308201,0.006054154022541586,-0.032619869706287774,0.0,0.039513379165742435,-0.04217530830217822,-0.010718849906405994,0.03053565819344925,0.01796155413315026,-0.017602610850396494,0.020971758433492943,-0.00703017976468133,0.0,-0.018795939040863546,-0.026957405051777128
16,2,-0.04888377898096946,-0.06227591581645789,-0.08021587401425442,-0.06505526037076295,0.1090725004201197,0.1707590843608032,0.02704398315410958,0.0,0.15014981246568554,0.0,0.008166245003786682,-0.003919694810258667,0.1127252455836093,-0.04442482431154768,0.003224937887608928,0.01567035945112931,0.010606251545189155,-0.04198733788327061,-0.010136018553441997,0.04125767337560732,-0.04560771724684498,-0.00623544155195635,0.031229623152077217,0.01206326043263592,-0.02280487573915202,0.021052775912572347,-0.002471489311818842,0.0,-0.02401195867064826,-0.023935828048696928
16,3,-0.05537813644847289,-0.05520168863821934,-0.08153648584479037,-0.07104310199551891,0.11488266400771227,0.15627298389451957,0.026539448318392417,0.0035035722244030343,0.15153871418822606,-0.004925542271931566,0.016778647012814146,-0.008000952082190704,0.11774295272910892,-0.03337150197436964,0.006202116878641473,0.014215560509949404,0.015824221687547046,-0.03307335508782522,-0.006710256783587026,0.03666735044130634,-0.04506388552302719,-0.009336449130869576,0.031272968795204026,0.004820483274563886,-0.026773262707280032,0.023136873678843484,-0.008245803329817003,0.0032611836223341018,-0.030181294971626263,-0.025000995290086814
16,4,-0.042309190922269424,-0.05529176538354748,-0.07477909002408736,-0.06688996575125683,0.10843136137275136,0.16587378535973435,0.027604580133671452,0.0,0.15216077831197594,0.0,0.009092278529476167,-0.008229206894059649,0.10578929786981661,-0.04248275550889312,0.0,0.0061762638842125656,0.01113986529079626,-0.04173733698705548,0.0,0.03624793150827055,-0.038346051918913285,-0.004932962766347304,0.03798343925076887,0.0,-0.02057365092280558,0.025290287592146216,0.002349354212310528,-0.01229560773021686,-0.02805562870409098,-0.01764844599272508
17,1,-0.08921646998848554,-0.07356126809463509,0.05626369924837671,-0.11975941550367225,-0.07078792781242241,-0.0343457930590203,-0.03438195253180176,-0.06438966912158561,-0.07154749904737998,0.0601458099175699,0.014198569939151251,0.020389770398874185,0.04755024590881207,0.009620823383602761,0.021952466006663507,-0.017182141447034505,-0.0026816991423813386,-0.05554827444094537,-0.01288530219115458,-0.043824254018790115,-0.012005084173058622,0.018166380250168118,-0.012853897537572767,0.004174580549736712,-0.019032280289203785,-0.002883413235102883,0.019986817824007824,0.023480755544043108,-0.08268980980965429,-0.08194495200986596
17,2,-0.12610213931090852,-0.11547040575157386,-0.03636286755929441,-0.03918025910057976,0.08963663874455086,0.031440184355865486,0.03384997134381257,-0.028017062101264034,-0.11459968504298262,0.07507961170605934,0.017659828571861824,-0.05332260217229701,0.05129873736637819,-0.04278170501268547,-0.024354577852683912,-0.016990504663828065,-0.05011081543820353,-0.09000365010943745,-0.010736446785515719,-0.0031370279026592396,-0.07016294199242168,0.020976669103272894,-0.0024752524442694934,0.004138000366378236,-0.035113717772981445,-0.019555948103463394,-0.047313138984322434,-0.013312520280696072,-0.009231297592429466,-0.008002131634565979
17,3,-0.14139691430400136,-0.1433664501044588,0.09279298953863532,-0.1116470055226279,0.029805277929311813,-0.12037652665911758,0.010566500705763204,-0.07682922856709729,-0.07727219359830162,-0.0758225381333377,0.017498191166609223,-0.01991243948609661,0.0688156888079946,0.0526678619016335,0.02982316369003596,0.02211181136981144,-0.0029385979447905664,-0.09748731483468709,-0.01718275527272331,-0.008511013027890146,-0.06750697324818755,-0.01417410933758756,0.03341914863512113,-0.003313527836282193,0.02151251201475779,0.000770184240602767,-0.0007116450227478976,-0.006208108849418192,-0.07146531804921302,-0.07188429102777527
17,4,-0.1109640912577114,-0.09743017076962912,-0.007298359326962267,-0.06068365956846955,0.031168275039264948,-0.013486543927071326,0.03882932197668881,-0.0453747217613083,-0.10593392280602387,0.0550191544875292,0.01605356951053477,-0.01534067177746573,0.058508245717364016,-0.020766763616431427,0.027855507076692876,0.021309979450701122,-0.046458354891007025,-0.09586492495405363,-0.014603670387910106,0.005924656436473441,-0.06105337002073424,0.020564998361063624,-0.03879812808917185,-0.012461234355564815,-0.027067605007846107,0.00548238799040629,-0.008935222028951584,-0.004558883606317066,-0.03866289750899515,-0.03946112326190199
18,1,-0.047099303897233574,-0.027670038616475934,0.05911480942806707,-0.12630325424436203,-0.05647187654568814,-0.041465000262742885,-0.010873149235076346,-0.07290333826934059,-0.06602841286803074,0.061056740176746255,0.018372698349602368,0.02384931685870867,0.05800554102613564,0.01230745663534083,0.008741488599064845,-0.025128637528815667,-0.0027741552916002443,-0.06406609763824472,-0.009927166549335426,-0.033089835877979895,-0.014628192237505583,0.024711837945224607,-0.01250287819405102,0.0019510141218319066,-0.01659714941524143,0.0012149133589786643,0.023876030080788396,0.035191094812890705,-0.09152106822777212,-0.09378943102008802
18,2,-0.08567851552106351,-0.07437595479345588,-0.048920615463113826,-0.027421566177305845,0.11005593021079951,0.030878296903454783,0.03276806704218588,-0.03887474253248102,-0.1079716001613828,0.060951952913686575,0.015181874842952803,0.02900358655396973,0.039441193363510124,-0.05360842517136352,-0.024084218393184142,-0.017285069456554225,-0.05563190207711605,-0.08968328754635568,-0.01645356954507282,0.0029139619082712565,-0.0651991026455915,0.02077203059837443,-0.014951574777873844,-0.0048632975984728155,-0.029476794274393425,0.004516942072306185,-0.05744704062008685,-0.013263257131232609,-0.029695177194371813,-0.02974690286747339
18,3,-0.0999206667127043,-0.10034915835403968,0.07748873873545767,-0.09656604574932326,0.020078916043474004,-0.11146990102426996,0.032839922017695505,-0.08226876912035302,-0.06389589725515846,-0.08755935281507776,0.016487233616895802,0.02719803688342437,0.08082607402078781,0.04622360600417183,0.027497689413558818,0.01949312378349366,-0.007388226927764363,-0.10302579641587625,-0.021368896053980624,-0.014505392810082618,-0.06903016777830565,-0.010781804443262932,0.0294949699641405,0.0062814037806581124,0.020568406866553868,0.005006595116970297,-0.001661503139372078,-0.002373107466244584,-0.08153016513366551,-0.08156784648300852
18,4,-0.08731227046527404,-0.07204174880895287,-0.004535442921495436,-0.06834986613426963,0.03725970351666549,-0.01599277866113885,0.03816272896723116,-0.057298330788485285,-0.10042059083828847,0.0715837043745629,0.017244396599151363,0.03171274246203376,0.062066126973907995,-0.007029090158162499,0.025005071299494558,0.021932201428850856,-0.050993316567212316,-0.078256344450052,-0.01983381571748033,0.0025819270750309375,-0.07053878656713264,0.027138922722550418,-0.03681270778923232,0.003721717961020221,-0.020242982509245083,0.006334431073188429,-0.01120308622919014,0.013313412954333526,-0.053540977659516875,-0.05360915536347033
19,1,-0.055030055223097674,-0.06366585577851777,-0.23627748090830578,0.23182418236170166,0.07788124525602912,0.14432467012863462,0.035780482368166174,0.00985319536695671,-0.022177164754251147,0.06514646794217344,0.014919556490376698,0.005461066891947794,-0.027714456787010136,-0.16535764392685806,-0.008130585843006854,-0.01696207790601799,-0.03746609846096534,-0.05837562103764732,-0.011600623245145492,0.008500493234106704,-0.06753205278717903,-0.007048076494038588,-0.006283116200733449,0.0020323483965537653,0.013969712592359143,0.011197459163872422,-0.08417937085606537,-0.014692710502711093,0.09168473752205751,0.09166510671890765
19,2,-0.05128701370758186,-0.05693360553739388,-0.23225087460500576,0.22035887976258528,0.07294087338759686,0.14610866457009009,0.030794686322439077,0.011222091888246008,-0.011916159500422019,0.07002191409455512,0.016425255697913983,-0.0008417537449803558,-0.017954552652904257,-0.14939905576826062,-0.008258819479492557,-0.014538587908491316,-0.03831093833268197,-0.07496869738067247,-0.001712452988394328,0.012329903243707419,-0.06956455915045828,-0.00465945053923042,-0.013040991490410686,0.004848531408759432,0.019425944738115423,0.011267815756121027,-0.08406572998431974,-0.013268862504951226,0.09719585103151426,0.09773767663302171
19,3,-0.054041906214241174,-0.0657359319490375,-0.23241237373262902,0.22590686399182047,0.07909891149332235,0.14588063663390702,0.03410339058742004,0.011804275836040642,-0.015951642112268877,0.07932797094443379,0.016395567745150177,0.0016230630877476643,-0.02771548804161557,-0.14702400963856085,-0.005414309735126022,-0.013962372724939012,-0.03566904621491812,-0.05733664584815265,-0.009338991161965904,0.006033934836413915,-0.07041333750452765,-0.004647139500189537,-0.03430379731029684,0.013860345548827799,0.019678865816288582,0.009485128814845742,-0.08501533465128744,-0.012399495800277174,0.08877575720712509,0.08701087590244555
19,4,-0.060795288390689886,-0.07055011111672226,-0.23361284665209278,0.22239052579323892,0.08682789795396381,0.14840192960843576,0.027921085372815485,0.006705581133138336,-0.021592337965243763,0.07489924113047101,0.014999673818505144,0.004836501476778818,-0.03067591519544273,-0.16902948270339013,-0.006312231581274155,-0.011288822847111718,-0.03595173207448063,-0.06392752808572258,-0.011020544595426132,0.005454663317840308,-0.07253356178304166,-0.005732056483031628,-0.005824741493275554,0.017717667462621933,0.011447743343384685,0.01208467056379639,-0.0853548106487341,-0.01384611362777495,0.08954452865971205,0.08922531500799288
20,1,0.050934227321698305,0.06610471299543999,0.06174935055074768,-0.025841666566880805,-0.004817404151882587,-0.07085788869842025,0.040219683908605586,-0.056256058505040896,-0.03590056885487447,-0.144690744072968,0.018509334598587945,0.031256247772496526,-0.030098832649035345,0.04945811548183737,-0.14831131338607445,-0.08708067703452105,0.007657331271603729,0.006439645677119493,0.006560729391056841,-0.03193028510858592,-0.006296177361986677,-0.024002179482669084,-0.10526340556856473,-0.014030594627331527,-0.04393731703157462,0.003424989462880307,-0.000735216026861718,-0.01415742280580673,-0.0030606100544381676,-0.006667303249838996
20,2,0.056242489278934354,0.06401674334830398,0.058111484367380506,-0.025210176746070012,0.0022880530315972925,-0.06931362009562747,0.03351714833929692,-0.05723702460702246,-0.03732822370567199,-0.12800959711721516,0.021152766491981778,0.0335121685410347,-0.02007732325186634,0.041490127772382646,-0.14989031642961298,-0.09074633871183119,0.0063986265857181035,0.009633311646157133,0.010310412783735762,-0.031700961665143135,-0.009108191308872748,-0.01981441930085548,-0.07470953191239005,-0.01541543080958141,-0.03644017975445574,0.0038593551486258426,-0.0009044371405623752,-0.01745896026848176,-0.0046711226256996585,-0.004389681443607629
20,3,0.06206882540892042,0.07268102230645868,0.05715317006438431,-0.02005553127994683,-0.01196745074764724,-0.07069992377228251,0.04075067615002023,-0.05933827400820252,-0.03826550003085802,-0.14754536979439406,0.02119658291462545,0.03197212590433163,-0.023787378155124828,0.04172422933867348,-0.13054264709010105,-0.07075869047939834,0.0071812874394730775,0.004737976730024518,0.008113419072937667,-0.03010707534625756,-0.003435616421496035,-0.02110324464232849,-0.11501366548844472,0.015184914989777365,-0.036922804104443485,0.006896627601664318,0.0017755849249926903,-0.018688881504026367,-0.0035350168896293166,-0.004412110428168303
20,4,0.06289480400142389,0.07348269949924277,0.06284343144571605,-0.022764068152792277,-0.0024215100348244922,-0.07863835502398697,0.043704976921044525,-0.06054885658825987,-0.03337726126474205,-0.1647594813277633,0.021420113825981607,0.03652274853491594,-0.028978267129494417,0.03777959395397257,-0.13061149907910075,-0.06962405203339256,0.006430703904358709,0.0066479930662962095,0.006476811372241875,-0.03426901883491523,-0.007160191366573976,-0.0187201073449198,-0.1687091436220166,0.024859749366551886,-0.045488448949871946,0.005754205117731392,0.0033148581480884065,-0.017330738807282198,-0.00625266327307894,-0.00740661116772845
21,1,-0.06917314559620139,-0.06325842468914605,-0.07972048687188199,-0.013501593878186557,0.08579096789665187,0.12351455356451005,0.013463730635549967,0.0,0.17716929208814938,0.0,0.00429983955092493,-0.14827360948534987,0.07410893761865409,-0.051996011195141495,-0.007794596133060883,0.0,-0.049803390226532934,-0.04575148876333096,0.0,-0.014316116535672677,-0.044980219558575826,-0.008563874590949754,0.006400124649480088,0.015089319199630816,-0.020707005029197867,-0.0427346633992347,-0.00942633611504437,0.0653228175754573,-0.04264240319912091,-0.05245336951602264
21,2,-0.08744278443038683,-0.08449732866304166,-0.09723383810366608,0.0026412970769776334,0.1043992797477781,0.13654283720598098,0.014685672324007068,0.0039213660215369345,0.19313285306558153,0.001648812621687562,0.01491332547964655,-0.17953975998790334,0.07959967117205476,-0.05913226486163206,-0.0034761058811454276,0.005261640103634196,-0.04874132665043682,-0.03699794395055689,-0.006291656001776877,-0.008514681006051156,-0.053035323589823546,-0.005323632953403198,0.012597294895984296,0.004303966277484472,-0.030893162910928584,-0.06304834144041344,-0.015239610479777357,0.056728219929593204,-0.045678264314536005,-0.05507367441371183
21,3,-0.08794577591723687,-0.08285719802769997,-0.11322681753495349,0.010877072609093402,0.09677710128963177,0.137486401308909,0.015311836721510139,0.010743932622415575,0.20040161307042467,0.004143805956751498,0.005958346044632759,-0.18472722557703952,0.07297703272095778,-0.0614841960548045,-0.0030916951087238825,0.005295823791499163,-0.05271267751049874,-0.04232459415736606,-0.013700500246956723,-0.005709130052904382,-0.0451540092417721,-0.004887127551816112,0.018878504691017595,0.003998378847765591,-0.02834051114383923,-0.07511543685425676,-0.013757036482002688,0.04831789687331105,-0.042088305532648626,-0.04125882994817204
21,4,-0.08685261208505685,-0.08644742887892792,-0.08727744549783192,-0.01920575491818033,0.10002526418113843,0.1344250512580197,0.020650977472268406,0.001980602204734963,0.1719530922761953,0.01505636506171934,0.011590799015581882,-0.1924579049302042,0.07266034504853122,-0.04887055720741182,0.0,0.006745276308085371,-0.054294933348405294,-0.04461444301415385,-0.009839858674383584,-0.009918919883899521,-0.04828194617141621,-0.004496851169217733,0.00754782235578963,0.002990296771969103,-0.027885467503411032,-0.07092120045303302,-0.008791884182319076,0.04469034046954029,-0.044642334662264915,-0.0495829019966334
22,1,-0.10689277907909003,-0.09910430259322642,-0.08007707830971399,0.03557707364599137,0.11564253760198696,0.1187012483182386,-0.011318079806771866,0.002136477513628471,0.13076183788763462,0.010339472826401935,0.007858377425368004,-0.15409757338646107,0.04061480668212271,-0.06147353445357,0.0,0.0036686195663672566,-0.03601482653586274,-0.03558471057269219,-0.0027523453134488535,0.008919742803777844,-0.04277773619639147,0.005285229367770469,0.008880440970608694,0.0,-0.036648874554083305,-0.01194959350787142,-0.00911561721919088,0.0851165830732289,-0.04272393923325753,-0.049409816331825035
22,2,-0.1205389461664122,-0.10456255571665299,-0.06091486680502117,0.0,0.10107115019136315,0.11429127269846594,-0.018226004089722858,-0.0016631541540248762,0.09647120694660845,0.015032123721456764,0.004771395173299775,-0.1607942379666214,0.03905254694872767,-0.048434810322451505,0.0,0.008014506001241428,-0.03364250794901816,-0.042407216855382734,-0.007421917482763607,0.013265123964973702,-0.041533374308351884,0.0,0.0,-0.0021991553576497513,-0.03448066367248204,-0.01900636118868937,-0.0103359660425133,0.056372495858053595,-0.044039723298998884,-0.04851309542947513
22,3,-0.09369713047624932,-0.08745017719732556,-0.07455037818133403,0.010876239560535036,0.11792127015870353,0.11206070713040503,-0.011867161035473084,0.013710557225028732,0.1419096504483025,-0.0045784804098921855,0.013803348610656449,-0.09512703053914418,0.02186509890231137,-0.05371362583848213,-0.003132164390940782,0.0018603324647143097,-0.03693222954829602,-0.025912235124301394,-0.011285456829362127,0.01474914375203881,-0.038210483405056124,0.0,0.01025286237185946,0.013746097956130122,-0.03262218099449326,0.018793345345500968,-0.00468638699464085,0.09663697402797039,-0.052258620672290895,-0.05648146061707113
22,4,-0.11130212554884045,-0.11295771571362775,-0.0648560319561264,0.004778310474966074,0.11086039933097125,0.10324238196742433,-0.017797106819853692,0.0,0.11066153317868156,0.01011650559448618,0.008918692688520136,-0.14511859918798387,0.04327399199851775,-0.05771876707387252,0.0,0.007870893029020942,-0.042989462879804596,-0.036917391608045164,-0.01185393045308597,0.009490233391085429,-0.039434578163483835,0.0,0.009275104278496982,-0.008199833756456776,-0.03396025234001149,0.0,-0.011682812772427026,0.06978215217498665,-0.048889036682109366,-0.05044526608490929
23,1,-0.05442158199878752,-0.0749172092883642,-0.07497554997321504,-0.05667317075915984,0.08688559837478231,0.1329364126489507,0.004279715055911654,-0.0065258713207370644,0.12669186791923598,0.002615087287140147,0.010928817313466468,-0.13588703409147096,0.07997549309700672,-0.03462607585681021,-0.0022134461909470576,0.0013028029702381871,-0.017789739287284098,-0.045424854192741074,-0.009902807195416405,-0.007177147542373932,-0.03863985670867412,-0.004787924077996608,0.02409501664469868,0.008780145916307963,-0.02142718134369581,-0.08592204047510082,-0.003957800303858908,0.0,-0.011193969632767475,-0.013279130592663835
23,2,-0.07598498892974179,-0.07062668685136125,-0.07368634555085413,-0.05451124274491956,0.07751629928220542,0.12863160001911503,0.018051191419466303,0.0005291879119100062,0.13209671112790664,-0.0014777501826238049,0.010819990069202659,-0.14807066626851756,0.06842571647394499,-0.03337530290032696,0.008009299958359112,-0.0029885243045710136,-0.010985236371960222,-0.03809219449252754,0.00533877974588623,-0.004037560458844486,-0.0377221141765733,-0.00535487577856035,0.01481695474752856,0.011029781680977069,-0.0163579476286152,-0.08438361510710404,-0.017081822550283232,0.0067431786516339715,-0.014952581859807523,-0.01636086405843329
23,3,-0.06531830113554785,-0.07536538245195848,-0.06887654478965717,-0.05860894687897447,0.08208051890467793,0.1272310611789628,0.00926284372702553,0.0,0.12712892708536497,0.0,0.008810593946382422,-0.13508068765343975,0.07344229861651438,-0.031432660095466164,0.0,0.0,-0.01512121281826051,-0.03843292072820402,-0.009305687344895938,-0.004113423089022905,-0.03559252090285728,-0.005317170486207626,0.027919010034087408,0.0,-0.016368352754842705,-0.08815191874738859,-0.00427718705099582,0.0,-0.01644639526040681,-0.01450369803560192
23,4,-0.05347976147550672,-0.06927874638688668,-0.0797412077424677,-0.06123839318690344,0.08417304552889084,0.13812099561003235,0.01504613063683806,-0.009182408167725933,0.12903177638114166,-0.004432467424565725,0.010658436897227952,-0.13898842796645366,0.07171481176910925,-0.042019066990163195,0.0,0.0,-0.013341801317214158,-0.034066560643787394,-0.00601383291114807,0.0,-0.03839453706497045,-0.009023900906020357,0.017946784418822123,0.008804845779994463,-0.018938688478160284,-0.08240915022503281,-0.00622461741333756,-0.003887464731103782,-0.014288231462142573,-0.015595194046406469
