f_id,i_id,ic.eps.s,ic.eps.ratio,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_level.lda_qda_10,pca.expl_var.cor_init,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,nbc.nb_fitness.cor,ela_distr.kurtosis,pca.expl_var_PC1.cov_init,ela_meta.lin_simple.coef.max_by_min,ela_level.qda_mda_10,ela_distr.skewness,ela_level.mmce_lda_10,ela_level.mmce_qda_50,ela_distr.number_of_peaks,ela_level.lda_mda_10,ela_level.mmce_mda_25,ela_level.lda_mda_25,ela_level.mmce_mda_10,pca.expl_var_PC1.cor_x,ic.eps.max,ela_meta.lin_simple.adj_r2,ela_level.lda_qda_50,disp.diff_mean_25,disp.ratio_median_25,disp.ratio_mean_25,ela_level.mmce_qda_10
4,2,0.022933186848011947,0.02012751327988361,0.06455186596249848,0.04168650374281152,-0.07535231639610171,-0.07044397313285905,-0.014585216824023004,-0.00960688698748291,0.008245634215180875,-0.06368409101179624,-0.03181948150060572,0.044212082389487296,0.2571593521017935,-0.02777508098572088,-0.024966396428582394,0.020979648611274798,0.025110822680949108,0.0,-0.007342979259236548,-0.002830670978792721,-0.011463732659842872,0.015719149768614916,-0.023428276188713702,0.011446568000795257,-0.033205301871494536,-0.010473579592566378,-0.010299273982468327,-0.010137223426958018,-0.011072880539966336,-0.003811955431433367
4,3,-0.012738408554514052,-0.012079373713319325,0.04391089592270714,0.023241432684059635,-0.044078706930697216,-0.055015279056877746,-0.06396529574581859,0.01476523509198338,0.02147582319848325,-0.06654436758674578,-0.03135947474607393,0.052382920989295756,0.30854403879683145,-0.014219438241128063,-0.024545819105670413,0.004777616266127459,-0.017972275482018955,0.022349870877755015,-0.007909841406961202,0.005397735160327877,-0.028091187124459897,0.0030992303986245376,0.012532317732802528,0.013138085333144686,-0.02403475657378739,-0.03784242037068226,0.004927476745517516,0.003034984252858891,0.004221127159497476,0.014518398532927593
4,4,0.010218104463772446,0.0078961491682553,0.009313308468576652,0.03502356688781204,-0.06801434461000738,-0.0548906513640832,-0.026902596813415256,0.01937408750471884,0.008897687514394202,-0.09068896069742453,-0.02985570728203797,0.04324939595446618,0.1758521723632159,-0.010117612959285864,-0.02185496746249059,0.0,0.0030475637842509937,0.09842650798967179,-0.020154449194831583,0.00589758105186609,-0.013025022517712157,-0.009759513506160824,0.010521516004894257,0.011216292882890347,-0.01802243498824573,-0.033708020330885255,0.002017946265653752,0.0,0.0007113443914687212,0.02220934939848454
4,5,0.01603711925752417,0.01041971129794697,-0.022431874686103206,0.036156829423742654,-0.06050870257773042,-0.02599358456885001,0.0223166435754011,0.0442800027219549,0.01531021158028295,-0.12935832276260972,-0.023652287894037588,0.04299076943248481,0.2985018304927061,-0.005691520628288926,-0.018616734100371415,0.005422152923804324,0.0023860275334884606,0.04291595062642531,-0.04423023609208901,-0.01186939196929658,-0.019138979074281748,-0.010483515867695761,-0.0038333505143865743,0.011767197183275999,0.008489998276924343,-0.02566765063197983,0.02605372961716408,0.022251319832567437,0.023891315950583955,0.018839503636464028
5,2,-0.12233685055098381,-0.11144963104721495,0.03310586518684516,0.1285487586884739,-0.05180835937933287,0.012995182077293,0.0036050280655750555,-0.12161929391775678,0.011077364408314638,-0.03886648650785973,-0.02631295208949963,0.0015378006042571224,-0.015027235461970767,-0.003980660971626249,-0.05033576621269348,-0.1691199225002189,0.04704368413214688,0.05494518361477868,0.02324493426826485,0.022122288326890005,-0.07991238293115743,-0.1141721199106242,-0.018201324933763974,0.005965207667783634,0.017178894658140986,-0.01906214427531605,-0.027265220550314773,-0.03258919743537325,-0.02432734948730314,-0.04925591032189092
5,3,-0.12267698805716531,-0.10739864874609184,0.04998798737065424,0.12401751429001126,-0.04890998752179465,0.0077249656886388685,0.0,-0.11788176466465039,0.008569713427624526,-0.034153291622622595,-0.02710964207031563,0.0068935037094533524,-0.018476837183487138,0.0,-0.047746997152443016,-0.17158603917208948,0.04751502880440911,0.059117105598145314,0.04281932484730988,0.01857234043646172,-0.07974803666309904,-0.1146156854650926,-0.018855967029297982,0.0023079243758060697,0.012830505640876622,-0.013017057897635242,-0.030267407914957023,-0.03172305777514306,-0.0277816587270463,-0.04991035345965544
5,4,-0.11799068432678239,-0.11025077235230729,0.04083161456404627,0.11789429085368941,-0.06468801971548116,0.02273264948590059,-0.0022801308135024234,-0.1164447390299802,0.0089498583495346,-0.0381678977481994,-0.02084362859224531,0.005132159531716585,-0.017846787777341167,0.005497083226190025,-0.04246813813692385,-0.1559163338307823,0.04364188550120682,0.056458242781806944,0.0,0.012458750304010252,-0.08134497543207914,-0.10155205536687673,0.016618614198593173,0.0,0.015498381016018858,-0.014441549918406626,-0.03310968419658977,-0.036147144502437,-0.03219294558133451,-0.04419094246596589
5,5,-0.12064697711433603,-0.11304623596665525,0.04090326258739174,0.12011251462274442,-0.05259303703858459,0.009266890885644474,0.0,-0.12117079420933186,0.010203496091519437,-0.043827621162452896,-0.021528288353401703,0.0,-0.01442557350842738,0.0,-0.0484683320356446,-0.1767805134713259,0.04451121895063928,0.0472414740124551,-0.015478848142314094,0.020479829319515308,-0.08202992831820544,-0.11693868569677046,-0.01586148708540891,0.0017147749096251275,0.0075645288594253235,-0.014053339594437497,-0.022205576143770667,-0.02724557517015075,-0.02408963396908942,-0.03962554580057975
6,2,0.13985027357821944,0.1461591846819349,-0.023928081800558665,0.05219546046139373,-0.002630167091139002,-0.062056991628980374,-0.034539250694219537,-0.15087746105786093,0.02144935999248332,-0.05479766450190643,-0.038571092332197854,0.032258317634362155,-0.017730757154431787,-0.032352080206316164,-0.049119386564825895,-0.045456624024218656,0.017859309890052633,-0.10273617055555434,-0.016235947426744585,-0.00684291782050675,-0.027992175689111526,-0.037062406292674266,-0.05128433365160301,0.010380505791422467,-0.06461651473374752,-0.03192675951983859,-0.024165653576610158,-0.021074955264698936,-0.019402039549832606,-0.03801542095943533
6,3,0.14453935843225796,0.15388722989711257,0.007217352704314561,0.06194516855722157,-0.003982006249382997,-0.05943030315210934,-0.019585185641380176,-0.15273288252289824,0.022056609804517097,-0.04947946414773044,-0.040170253827119834,0.02937598356700194,-0.031013068061055277,-0.030219750545516594,-0.05059146443608151,-0.05211888956890251,0.029405251920645137,-0.10769496852132404,-0.005713335695294197,0.003927039307577679,-0.01579678022202552,-0.04100874122552872,-0.003783513555403878,0.00973358175990141,-0.05669619765850309,-0.028926567246948448,-0.021022340744813073,-0.021585344429518177,-0.020767000336372105,-0.0401767345546844
6,4,0.1537794560950167,0.1686786028574897,-0.018260628895359787,0.0804639595750795,-0.002500564357481694,0.03002678987758392,0.009221998957680305,-0.1558363802132171,0.022522862867042415,-0.04547167448206901,-0.03398829123010355,0.028081269572042294,-0.004318921919177765,0.0,-0.05440654256021982,-0.1059311902273963,0.03548915515657544,-0.17351820764579026,0.01255829614214346,0.011048798396042087,-0.011661028052727423,-0.08772128312734404,-0.025756495793788414,0.013168445882420776,-0.0395829402267812,-0.02062676664304787,-0.01996258102968404,-0.021395218925784998,-0.017447998080653254,-0.041464658160178414
6,5,0.13017497088684113,0.13994153015806476,0.027892196026831684,0.018043106815813892,-0.023503359248457756,-0.07699667041071656,0.009095030503607188,-0.09141505076579817,0.020978359692063686,-0.05418919751685042,-0.04068609411414251,0.04219742621699599,-0.023436831878397957,-0.03939050563039467,-0.044487136528135435,-0.05029369695330754,-0.002830276544903726,-0.06719234811820962,-0.02995014548777708,0.0,-0.01820180816635658,-0.04629891281862411,-0.04533263794977227,0.012943543528700058,-0.02919615824803845,-0.028818471346564678,-0.028248197895333144,-0.02779125102307556,-0.03117734197652436,-0.03019007381889549
7,2,-0.06347273523317148,-0.0555884412197819,-0.12700676252811038,0.027205854028538035,0.0,0.06528216851834023,-0.0354598614408802,-0.12813309862801822,0.02227554318177133,-0.06664071338134814,-0.030597486147492164,0.03520046087926487,-0.005335210816115765,0.022559558290732473,-0.028612956866460815,-0.0035709388655999763,0.040993309073148465,0.006029312274881737,-0.024380501450498415,0.005262905970162213,0.07123448987906678,-0.007642777662540817,-0.038601107219010056,0.009383097111070715,-0.022263601082631534,0.011536643936998103,-0.01774584743961477,-0.02166682102001749,-0.019008845565032156,-0.010467899103456246
7,3,-0.06304048570771036,-0.055366078615553815,-0.13010375278645578,-0.05471508117548565,0.1081101546551122,-0.0026870360652220815,0.02096426112443924,-0.09962118264438383,0.021261061975505688,-0.06649647405845995,-0.027501583690702422,0.036638326983024896,-0.010767067020328258,0.009161941636808987,-0.021005078508432237,0.01660522431701486,0.04752969781768029,0.02010273667838687,-0.009508865030934274,0.0048834104233627385,0.08551962613712782,0.015238829145327287,-0.06688268395168367,0.011415146214389785,0.007684392314724814,0.14316195281203248,-0.0426957150436775,-0.04057264165302932,-0.04101523954150445,-0.011406825836118517
7,4,-0.0816242229745675,-0.07274943877689999,-0.09023655451829515,-0.02057596414875129,0.03959700758187637,-0.00456184450592953,0.04078788038327161,-0.11821567552954912,0.016326064139179752,-0.04527187396143226,-0.03782067868101929,0.03944711418006519,-0.014403887939089394,-0.003008518553473699,-0.04343986915043657,0.01131688589772202,0.03201341647774489,0.05033759977888144,-0.05686486973707816,0.0038649163350010785,0.03285985848254769,0.002771208790938673,0.014869059404711199,0.011145735367221438,-0.003575891792187036,0.022380456637479285,-0.02549003256296037,-0.024223552260288522,-0.026474897296843186,-0.0288525119851879
7,5,-0.07715804707170165,-0.06979465267823953,-0.10977677323330232,0.04058584682768071,-0.006266674933666033,0.08403013448932614,-0.051037366093643205,-0.14291184206681948,0.021772417432412816,-0.06396885447379258,-0.03656357760879986,0.03569952152568409,-0.0074165049766371505,0.01017713670450171,-0.03882270608668714,0.004807863679033131,0.03598742844881464,0.020010406526655256,-0.01402576578316872,0.007465947345139973,0.027754085867285005,0.002225341400550057,0.0,0.01340444521519471,-0.023104008672960585,-0.00810418986188502,-0.024722856223007655,-0.02496885665912238,-0.024052211973801974,-0.011204431592107322
8,2,0.11301921105640798,0.11433091050800931,-0.009534528713706636,0.02622947935153007,-0.005812465834940848,-0.06287053772577392,-0.1007106864843506,-0.01387085569789863,0.02004283314437843,-0.015371998445583061,-0.035530199287984135,0.046124880769330155,0.007725034321185945,-0.027559515189147045,-0.040577704962376414,0.03733093372204367,-0.003285715305777266,0.024499191820285537,0.023598796045226328,0.0033607618786901383,-0.022922626057489078,0.045157900798775075,0.03881452979230743,0.013898774121409357,-0.03878142203707391,-0.030408690793803997,0.0009424918258559983,0.0013012492816101562,0.0006049451846077761,-0.008198208205891483
8,3,0.12282120554618012,0.12466571476809864,-0.003652260581448897,0.020450447628706743,-0.006929664550583784,-0.07053060015146308,-0.12113653580541062,-0.0074397564694593,0.021419841772190373,-0.007952981278476622,-0.0384924227581896,0.04867551122745167,-0.02907133590840001,-0.029633232659601477,-0.04656374951334125,0.03443039613899862,-0.0021002025790964746,0.03732241604381824,0.013295758962979095,0.0,-0.028621073249354742,0.03865139428164328,0.003657258455733353,0.014289447793795457,-0.04311042962996047,-0.028573187263385535,-0.006214913206079257,-0.005431743548242415,-0.00822417007553675,-0.012753811697781722
8,4,0.07685377281674949,0.0786509266593732,-0.011811041044437642,0.012483300332799652,0.012624943982772092,-0.04540061789886755,0.05766841680889148,0.02389059217492942,0.01641539369197549,0.006793840972130996,-0.03304405788726332,0.03898557923978811,-0.009900264661677191,-0.0158772363204336,-0.033115134579541516,0.026711173016717757,-0.011622612018183903,0.02046235633971749,0.0015232138901214998,0.0057513907688911264,-0.025601704040164375,0.02941113176602253,-0.1564149993759124,0.014903321624597815,-0.0096851526008351,-0.0260797172411106,0.038858495776266974,0.03612426044086482,0.03884960504725049,0.0014597757163372083
8,5,0.11061642325532405,0.11242384758319231,-0.0028223106480565665,0.02453532383878193,0.00340202354619038,-0.06816140735242758,-0.1263167821272329,-0.010780127914512628,0.019516316515963885,-0.007137613446436246,-0.03537933013184567,0.04641285028529649,-0.03374015783110844,-0.026838828215009804,-0.041201083934024524,0.03688215961280625,-0.005741189649825527,0.03206512397693521,0.009223035129772994,0.0014174458756578898,-0.0327507310438498,0.04359838761433059,0.024962814132946824,0.014731096011112773,-0.04413130545303103,-0.03309801554974301,0.0005252213640159183,0.0033945416577741763,0.0,-0.00819227893057035
9,2,0.06911467791648954,0.07716351653429718,-0.0235105612279686,-0.15488948932267044,0.1411188887653509,-0.03505252068930739,0.06454185550438479,0.10242888484840627,0.016519627343681578,0.0024779056219696727,-0.009313974070660022,0.042482704852363676,-0.013442793464343752,-0.025499635509093357,-0.020923847961892866,0.0031414012510938005,-0.03171092295443849,0.001032144983837066,-0.055836259108576675,-0.07150423810831003,-0.0498545079587243,-0.015493801567932113,-0.008668331734403567,0.012394893985237493,0.04178476178286698,0.0177733423214622,0.03511426071918328,0.032558428671251693,0.03521670766198469,-0.010959228000751609
9,3,0.07520104185807588,0.0781070521214002,-0.017997713454313655,-0.1575760469666106,0.14918191760809435,-0.034772011184173224,0.07005929127465262,0.10753496376516401,0.016968388572620063,-0.0017694469051044298,-0.014749640458371224,0.03974643491769683,-0.022075552413756916,-0.025385492284387606,-0.019657156781475435,0.005868969325492829,-0.029051679290395788,0.004901102254424222,-0.048550856994020314,-0.06998847939281137,-0.0487353700323983,-0.015104252965290554,-0.011807345401521896,0.010938644875229886,0.0440049454332849,0.02073198007368221,0.03413088918649135,0.03182956902400369,0.03154252535156482,-0.00482526656330548
9,4,0.06944789018382286,0.07625166767822689,-0.027267911179687507,-0.15282511162350845,0.14652955156014325,-0.03063749834165881,0.05891583171689781,0.09902816788385299,0.018682246419342664,0.00897765105253917,-0.011934876495048014,0.0376459951505569,-0.018975075239766964,-0.020196196162170103,-0.02099003374028985,0.0019079683350100157,-0.03202392007827675,0.0,-0.05437663515581345,-0.06815603934294308,-0.04457982181641482,-0.013922405393444977,-0.07058258024433126,0.01081028625040438,0.035454338210333655,0.01805452151346429,0.031664516249429675,0.031817368906321,0.02991883055709666,-0.009307912914436112
9,5,0.07341110201160686,0.0807397462035418,-0.0281487878245468,-0.15268458353937803,0.14354847704709836,-0.037356000058591465,0.0693276825041862,0.10216506597763711,0.01845918373630767,-0.0038970401431334956,-0.009878170501917888,0.04163538186641966,-0.0013597667466688779,-0.028763113805921364,-0.019497670284966545,0.00854436468197134,-0.03172572292614542,0.0008807831784286291,-0.051043593631310016,-0.06884030013710109,-0.047369702058548124,-0.0156586815156943,0.01433962560372945,0.011555396931033163,0.0473427736566803,0.024309332871611744,0.03275010929373717,0.0280824133326803,0.03698241103850322,-0.010095218610651074
10,2,0.37615320897571536,0.3698965424696694,-0.05089538914162817,0.160077815912957,0.019025497665279945,0.6790661690117686,0.05172797062571699,-0.029077288297865156,0.03007737883336903,0.0,0.0,0.061987913440269216,0.04389835949850163,0.2862737195473892,0.01536147914383168,0.0889248569689367,0.08959790243137222,0.044448282518767535,-0.0001369607776513515,0.11848417140477507,0.1029593628202905,0.07234119061528865,0.16083984068587065,0.04362210829203117,-0.0026819474852701752,-0.030066874478327232,0.09789654578578944,0.07690483206480536,0.09134240524803383,0.07378307037315457
10,3,0.395538624175374,0.3888904120394865,0.016218471732505124,0.01459076691090333,0.06113817319371151,0.0989751264912988,0.008960980913841343,-0.0225973818109253,0.03541009240400039,-0.02899625479481105,0.015750602039744654,0.060184578581764736,0.03004757346905107,0.11389306531539956,0.01737320179498214,0.06973729117031047,0.11551885271871654,0.030711889713267215,0.13948085770195506,0.08666952420798779,0.463203846758347,0.11838994696229399,0.1181075917939276,0.04000826868902285,0.03696190264427135,0.4051143589993771,0.05814737958433036,0.04612210236283576,0.06174577352868771,0.023552137090790737
10,4,0.3718667749834763,0.360025867182014,0.08677647446609549,0.20520647429736938,0.004534182548749044,0.8184385810017156,0.07497361787537771,-0.041049195113945114,0.0629906377141527,0.0,0.019360337086580026,0.05426496843585116,0.06661576930877056,0.2795307714616877,0.018000755102335342,0.01804264209703743,0.11574645537532957,0.03681144502910372,0.03997981269801221,0.14867535111359853,0.0,0.02368187777407771,0.08268101874438383,0.030317965476026165,0.041253712910031215,0.0,0.06673442356236858,0.037356356460025886,0.06332726548055456,0.08078238342970323
10,5,0.37353352987753774,0.40404223226690306,0.09363843392200444,-0.040223483508256885,0.03562638047221878,0.07568804311852628,0.013350149192015603,0.0,0.03705956613403383,-0.026875763391798202,0.019567726670753238,0.06059515973377683,0.02300403863581324,0.13755100682913235,0.02835674604800853,0.08846395230039272,0.0929611995258175,0.024458250709575857,0.11855839579440808,0.11129475180815618,0.4708800935811992,0.09452351341952392,0.011323030665115974,0.023883847494531985,0.05058747161756316,0.6197584905386093,0.04216882774157371,0.047190235238461886,0.04945864133403144,0.025855469564100453
11,2,0.18512042114309835,0.19686776016925212,0.07589528859978234,-0.06575139317727074,-0.472136725992794,0.07295281174077844,0.0031668108896528713,0.0,0.018598984819135023,-0.017599065378427092,0.0,0.03675408086025045,0.02026767529782647,0.07261607570296891,0.007959650370490068,0.03937864664273594,0.043731613784098844,-0.013386191317720786,0.06840428573089441,0.05020837737414269,0.26198312981807514,0.050340419034359485,0.03620640622177751,0.018239192380204217,0.020668730798900636,0.27785176331808614,0.018886128536786284,0.02246058849450372,0.023451984684335847,0.010558602769840775
11,3,0.32048013813049425,0.32921031824586156,-0.30525673605622644,0.05069171009961859,0.03222023142421171,0.20345466185927885,-0.06772933666578573,-0.03417558068637949,0.031172830398321638,-0.05067025971129835,-0.002243527308420812,0.028190631664029464,0.02116300764132739,0.1392827186310598,0.008648177662423873,0.05521936460234067,0.07455825146391137,-0.04591870376236917,0.045993537932301765,0.03488414786858318,0.2928918953505806,0.06936326903141554,-0.06610146812528139,0.024238111268136242,0.004117936229559693,0.055162074020137064,0.007955165930731756,0.013510465273594896,0.007146635242110788,0.014162937069419401
11,4,0.2702737986883853,0.2767277378099031,-0.292494322332527,0.08020860616870973,0.01576941410643984,0.29889161085743243,0.0797935334922179,-0.04460517220289606,0.027815692149872673,-0.05009057019640628,-0.007267279241034763,0.025074419124767544,0.02874125486088852,0.14950155667828136,0.005899599130439581,0.05080399455530926,0.06606466225156382,-0.011348151668258977,-0.008204607543673081,0.009614850724619983,0.18251059718683327,0.05008872052241331,-0.19255323989343054,0.018329297456577853,0.0,-0.041040952800634356,0.053002227807653735,0.05351554195328512,0.04924402427832264,0.030697803346139585
11,5,0.2070364401092839,0.21771753942842365,0.06698405893103077,-0.05079883644996808,-0.4802335541670641,0.08765939591793859,0.006396116719203704,0.0023886114156491667,0.02848205966956041,-0.01605136067123314,0.008736331284514898,0.030287961267976615,0.016184342122926187,0.08383445718779525,0.010142235467157645,0.03609233720245142,0.05149045110188055,-0.007528420796293678,0.07475646147281878,0.05737076620482806,0.2852385084340422,0.060547071552273124,0.05420922871416911,0.01716139162570607,0.024508845222867892,0.2916533112514448,0.024773926841025973,0.034527466181611066,0.019400801508328347,0.01764516624763446
12,2,0.1344276967766677,0.11221827280141405,0.019473618085435074,0.03252175503913154,-0.02447218883006194,-0.035457734119420714,0.011039074599854232,0.0,0.013696150728235476,-0.08130058404161891,0.12894380430618269,0.03147018769952356,-0.010107966336927572,-0.01955725568400213,0.10136398693765625,0.003945261431437329,0.014828157074163753,0.0,0.0,0.01369824651368498,-0.014785380552553629,0.0,-0.006817480494953912,-0.5495050637407253,0.011409666843901822,-0.01977383510747538,-0.015912424644122028,-0.017537544502910965,-0.010576854624853083,0.0
12,3,0.07890537107619025,0.05912405692849096,0.026867985558476665,0.019014445658459875,-0.02319733011802326,-0.017126504134217832,0.00697729611613436,0.023563087724137552,0.008015199164182855,-0.05709818803894526,0.16626526512626677,0.014931127262967317,-0.004562371745635813,-0.009012364785584911,0.10122376023473262,-0.03657627181913392,0.0012206130901270956,-0.30991023615234276,0.0,-0.004197148438284309,0.0,-0.022060797893057565,0.004580414081474027,-0.16339064968280695,0.001641246626699261,-0.012642432399985554,-0.013452403945790434,-0.00913651492534838,-0.013969076698311558,-0.0048216605031201065
