f_id,i_id,ela_level.qda_mda_50,pca.expl_var.cor_init,ic.eps.s,ela_level.mmce_lda_50,ic.eps.ratio,ela_level.lda_qda_10,ic.h.max,ela_level.lda_mda_10,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_25,ela_level.mmce_qda_50,ela_meta.quad_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_10,nbc.nb_fitness.cor,ela_level.mmce_lda_10,ela_meta.quad_simple.cond,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_mda_10,ela_level.qda_mda_25,ela_meta.quad_w_interact.adj_r2,disp.ratio_mean_25,disp.diff_mean_25,nbc.nn_nb.sd_ratio,ela_level.lda_qda_50,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x,disp.ratio_median_02,disp.diff_median_25
3,4,-0.11306456804362286,-0.1817025818289652,-0.0007882955309484185,0.07832889428646272,0.004867343813794001,-0.05736100993626619,0.04584143262147075,-0.06492622567903572,0.028074881734286496,0.020519509597109062,0.021858292020190954,-0.029171340844948185,0.007313217514456002,-0.015435105567613384,-0.009220129315648556,-0.0188123020119811,0.02020674492992064,0.010727520897481392,0.015121605672263616,0.032072256558233106,0.01823795463264724,-0.04784274183774313,0.03539282378600622,0.03677103671160705,0.010433443809591547,-0.028800085497159025,0.001516495528113046,0.029192110446167395,-0.001280923015219232,0.0294671269579308
3,5,0.02772466343517495,0.14065080104711247,0.008027002748618235,-0.021566176690310575,0.027272000662546737,-0.04558425440657639,-0.00844924494931348,0.008528467413627401,0.029812304451580708,-0.020989640322334892,-0.0321320389817567,-0.0718067414254765,0.0327184689665035,-0.007125428736582159,-0.018095555244712114,-0.09613726268857721,-0.03388895459842324,0.007517037159853942,0.004239155160581865,-0.03408946031118311,-0.022265897100994764,-0.0457247674568856,0.10060724602886209,0.09822093217473168,0.029514550953304262,-0.023284481207539755,0.003974951357030507,-0.012103928799360012,0.0009260086352536404,0.08621188160444708
4,1,-0.00571804811658011,0.11393456741112737,0.0304993323213317,-0.04426793451300669,0.03208615178456649,-0.06317619094515246,0.0467998605668504,0.07120921233487647,0.02804732128684373,-0.05648449678234975,-0.049090496729470565,-0.002324307005014681,0.04850000843792171,0.0065830058855843865,-0.08047959354540926,-0.02875141963020586,-0.001435150615953229,0.008302889309165382,0.026142931673815747,-0.02484981436605857,0.008505679615290404,-0.015538996851300127,0.060880066332001714,0.058776348153272054,0.05695666514987763,-0.02667764929434234,-0.0003392860017367022,0.03221538578882106,-0.019443317642676386,0.04999330481109987
4,2,-0.11775548503133232,-0.12867073339319354,0.027519702490484285,0.06146612420507366,0.024384998493638566,-0.08040383475435767,0.20704105535212408,-0.031321113766192926,0.02752397112054459,0.012453588155019409,0.02809021422648699,-0.010515955429251569,-0.006371964223274344,-0.014760078538049302,-0.03032677738544157,-0.004403671517363816,0.027035715485682753,0.01432826940894101,0.06636448659196661,0.030961160171775106,0.028743402837955817,-0.034496708504368735,0.0041536151688718395,0.0018880597817915248,0.029687090031654526,-0.022023804919520495,0.0,-0.01579282748224342,-0.016038683376457218,-0.0014378122009537087
4,4,-0.09426159086515154,-0.08763279810024244,0.025122618055536873,0.04294437027389277,0.028736297078034996,-0.07275400240840099,0.16979864090535132,0.0473341698651675,0.01974958158618516,-0.017580126611734668,-0.002182847428040935,-0.010838872392156623,0.013820834800580214,-0.004867919938498631,-0.03668425775676198,-0.014193576817392067,-0.02700368254000727,0.01029268375205055,0.03718733150313319,-0.03916529490708759,0.0066423500428863524,-0.024917885162596614,0.032861755894343814,0.031771105171435776,0.033379764763725804,-0.027931387242586474,0.001143696873633442,-0.0008366825066800352,-0.014507945717061477,0.02864572837685214
4,5,-0.07104704226152642,0.0722716070132476,0.02862236618385118,0.027033847581248868,0.03031381121182132,-0.05939145361507847,0.08980126081568107,0.04243838781592633,0.019231978794658405,-0.07334275433834303,-0.00999715256403532,-0.005725895360136873,0.02132763180168814,0.004915109784784724,-0.08899834566031764,0.003744909465939271,-0.008646845977694995,0.011107609994922128,0.06196030027358364,-0.034719060822730116,-0.011310199741663335,-0.021055063712914053,0.04841668833974565,0.04608891389096728,0.045177841853112,-0.025106933034062976,0.0011775234515997574,-0.02323394181359631,-0.013946529907862215,0.041156120533422075
5,1,-0.056589398994872975,-0.09473302161404179,-0.07111017590051977,0.17910873336682576,-0.05022221214499445,0.027169097019689392,-0.0017033154391457028,-0.0978795044910944,-0.013985987910240416,0.039862748320603714,0.06034411298709047,0.0,-0.10044077893096603,0.036515090594556876,0.03261151459450068,-0.02110417430202638,-0.14034648265336253,0.0,0.0,-0.12558394068187373,-0.0037509696896409483,-0.036501177518030115,-0.10805356703336721,-0.10894084700004669,0.042908366719306756,-0.00378798813282899,-0.009563901372869055,-0.08196569510439572,-0.07690976297196561,-0.10825276530445971
5,2,-0.06385936802688807,-0.09241670666086138,-0.07096340353463937,0.1762959121404425,-0.04518121464760305,0.004609262620873911,-0.0017898065732996349,-0.08375057604564046,-0.013165632677978989,0.03815353514573627,0.05613558415412645,0.004721246865541762,-0.10036083262129952,0.0318413412694214,0.029464068527748244,-0.021816345199047904,-0.13941871625276792,0.0031344495100752434,-0.0011763703057921515,-0.12214332141513273,-0.008695310988846738,-0.03645581911695783,-0.11241665442277682,-0.11111215420185377,0.043284472013958325,-0.006325699576118449,-0.00737435621238236,-0.061874356169423994,-0.07294985030785889,-0.10898531847133253
5,4,-0.08184238973532948,-0.07808708419361066,-0.07424143993257604,0.17239625993418708,-0.0536806588879874,0.02563911758555404,0.006622792841155689,-0.049227326186311815,-0.010908775017806849,0.03736778558346976,0.05781621171060575,0.00363356643569257,-0.09120100031839648,0.0417223244162882,0.0429903296801219,-0.021559475573512066,-0.13667325529188123,0.001984417972485164,0.00432823012446526,-0.11465969749020632,-0.006701679006371586,-0.031085258382065106,-0.12031333596872318,-0.11397744617735589,0.04704058157721319,-0.007805919491012725,-0.006624830809784099,0.04686540721145205,-0.07412630116741778,-0.1121741547499584
5,5,-0.07395262000575525,-0.08755735673541437,-0.06687467536050062,0.16365205189512794,-0.04778436878449227,0.008686971586316039,-0.002569943530571106,-0.03655754215164869,-0.014081298470995873,0.03813766773271959,0.0558501311359188,0.0,-0.09638076559310704,0.02307608369378439,0.03721071943689014,-0.023695464259045118,-0.15197115004687856,0.0022826679551717355,0.0,-0.13108016549850138,-0.004683877717233831,-0.031959596719536465,-0.11138875316472052,-0.11003075573766691,0.045227396586686286,-0.010123564493040138,-0.005497342951715556,-0.05178624236350893,-0.06983903953449844,-0.10798392739678808
6,1,-0.049779785921931774,-0.11905109397032115,0.06962594373856473,0.1247221478009444,0.04984192725006498,-0.012884512735480136,-0.008914868068245263,-0.13353383610650932,0.017517445775127316,0.027318860636297015,0.03713731759422584,-0.029389935385533306,-0.12816586784067058,-0.035320593323088234,0.007591876630047123,-0.007897482060025995,-0.06160263389581816,0.012203892610045425,0.006682008962233477,-0.05387027225755947,0.006827043947669115,-0.043730887077220726,-0.04981357025944422,-0.047982515135767706,0.05830012454010805,-0.02706149814758768,0.001076431468821193,-0.05624937265880364,-0.03761862267000296,-0.04970138370704624
6,2,0.018254893679065354,-0.15968539541195753,0.07041014020912711,0.07547912251992989,0.03924330858216124,-0.07388863642423393,-0.02097796930066348,-0.05812385243344281,0.021035083890259765,0.016484734268939927,0.019937604158910216,-0.037504987985476135,-0.10706611629046864,-0.05619139712304752,-0.012760824027673534,-0.01773536591186875,-0.014299139866718935,0.007187361214087223,0.006546266496034847,-0.0052430326092145485,-0.0012399512286710435,-0.04799197455491344,-0.016433727111031082,-0.01479636085102276,0.04766773225086898,-0.02790162637974397,0.0034462741029472055,-0.15552991739703526,-0.028435501379549782,-0.015339907054703339
6,4,0.014172932600724997,-0.12279560346784213,0.07967348106103564,0.11266824897499689,0.05280226442251498,0.015392350121828435,-0.009873266575153888,-0.1370930325385126,0.01894918255829628,0.0312914915023402,0.03790862014842042,-0.03538296940384822,-0.12269157296984257,-0.036870977160530505,0.04134964614492956,-0.0127969220107777,-0.07695121309400502,0.010631017282742183,0.01078583929899099,-0.06604710433124025,0.001513966600738298,-0.048684894666228634,-0.04046230775595572,-0.04001477783425916,0.04886980978417618,-0.02461623412626074,0.0,-0.09772361196782853,-0.03647624283560422,-0.04024648425212496
6,5,-0.018814442870200232,0.10866765129599829,0.06390162396222927,0.016374559027277635,0.03337388707959882,-0.09123124206581487,-0.004793141884638863,-0.07723889570784842,0.024307984553089135,0.02117121718162812,-0.0028115649682558808,-0.012373858060526849,-0.05431180201673902,-0.032247506913592766,-0.04818557088651548,-0.028570300645882285,-0.013169027836471892,0.009259436654481368,0.002074615187208445,-0.01025445163384503,0.014633694210132414,-0.03689863008408542,-0.04739729879781035,-0.044251721232787866,0.021259817986182095,-0.034042526740611034,0.005013917300540821,-0.10918970777074072,-0.0522621056842178,-0.043127930453715324
7,1,-0.03908324741339521,-0.12380458081267016,-0.06439813310154352,0.1232998590239544,-0.04231595881545889,0.1925584296512013,0.0,-0.15519616933286534,0.020542097607511765,0.06377583353566478,0.056019156235757664,0.003315133865711521,-0.08064491687657313,0.016685466861900068,0.13482533780592854,0.003083103450778432,0.0,0.014051194208782761,0.0055851674608977525,0.014409606915058146,-0.03035733154776974,-0.04561557617509112,-0.07162853105514734,-0.07452069823178986,0.05936307326078835,-0.028127620122560898,-0.0018460814249900495,0.01698437046591461,-0.04586729001270208,-0.06839773261258744
7,2,0.02089861742295787,-0.13799557933695705,-0.059986094309431706,0.03867299098753291,-0.04386891865043996,0.04211409422702746,-0.008853944904134964,0.00790601820090353,0.019957865116765977,0.026497979967671448,0.04969651867358066,0.0024450479920849477,-0.06057925193225461,-0.01573532007514683,0.08500742781088763,-0.016388710567102394,-0.04871414419032963,0.010529090163248767,0.022570055972191527,-0.031397969283023186,-0.07871705188382608,-0.03992968805884986,-0.06711512635838612,-0.06462864662662587,0.052522469309284114,-0.010547030465028556,0.0007547371106917666,0.010125573195684051,-0.045073003350986324,-0.061994214327728225
7,4,0.06513264481710654,0.14366047066117305,-0.05625017419260786,-0.04609661527529016,-0.03088105041487385,-0.036707983416055134,0.0042320320210958995,-0.17244951973899214,0.024673604125466597,0.02971056176997422,0.031597384307539,0.023910288974373584,-0.07541568133250207,-0.018568403741504313,0.03111090531546931,-0.04868989675139107,0.018708648164848435,0.0073085778656729605,0.010273276227889566,0.019016451454674732,-0.07288545892566947,-0.05576783250533823,-0.03378358645484417,-0.03454512903064397,0.025496416868327848,-0.028747388522136097,0.0028543370515585476,-0.05498496390161661,-0.03560161333739356,-0.028591209808436546
7,5,0.0054505964671542895,-0.16276865532095897,-0.06909476872285092,0.06101434651495882,-0.04928367260350691,0.04421406109380405,-0.01171562969177864,-0.12248430332804228,0.02064960753950701,0.03264162119280109,0.039739280712501934,-0.004147165548947451,-0.08419186651311011,-0.012439715496253057,0.0706715720730948,-0.02133607316622399,-0.014678870530175553,0.011157572477614064,0.017305968726107512,0.00046788112315254704,-0.06373979135288937,-0.051199689698870565,-0.050978256022509494,-0.05012043694795404,0.03685011919764547,-0.030885277430262148,0.0,0.01388269289820615,-0.043480104667294905,-0.04764081235735074
8,1,0.0018259095169008352,0.1324302106766863,0.02386292255698734,0.01312939947914385,-0.023544694457108353,-0.06725144538063225,-0.01283957337311737,0.0,0.03474663051430443,0.0031516036826167923,-0.020291321118272393,-0.09829723776927538,0.01954957274145786,-0.02658977160818745,-0.029947359908352178,-0.08457685779617224,0.03238776406650948,0.009456888919997165,0.0029025464289783656,0.039262482340112106,-0.0036114471884355834,-0.05621022840936095,0.08420516002253,0.0846528917917061,0.016939720774769657,-0.02820361548067199,0.010584955327298695,0.022560858013616337,0.009488026745954711,0.07816644414074533
8,2,0.006687628842194454,-0.142327335075095,0.05821482993566656,0.027596584380135895,0.020696936438953307,-0.0701529831199729,-0.016104946126486296,-0.03072706781832498,0.02928471236740173,0.01718025255400022,-0.009524488325266381,-0.09153504297712209,-0.006619096288605547,-0.04267799909610635,-0.028612967011724687,-0.06588890632600414,0.06263584585048682,0.008740391132491275,0.006872252703172779,0.0754253786979342,0.00014554974024058587,-0.05845719049577359,0.05824938079691518,0.056203856558780074,-0.02956047854202283,-0.02486037104443481,0.003601120083983597,0.09475206367167041,0.01265379859576652,0.05088798589405236
8,4,0.03266981900607624,0.08377270961639358,0.02860110287201302,0.0018492447762702563,-0.009766965252267442,-0.05229836447291043,0.0,0.0014266069075833318,0.026904382873937094,0.007176662476013812,-0.01831557536718901,-0.08240584425806002,0.013817382922943773,-0.020217440650223413,-0.01945350280832447,-0.0916861605776551,0.051744187869236465,0.010626477299621177,0.005886540140268334,0.058248659927596785,-0.0034230281970141635,-0.050966301161985895,0.07109918932065494,0.06996289839370762,-0.005608425793821446,-0.025598051365584053,0.006321282297516613,-0.01283902504632048,0.005589418081080995,0.06448499582498968
8,5,0.02388696190584831,-0.16983026910145738,0.05526919423805271,0.021995032390313488,0.015243563465631785,-0.07707812281173118,-0.035333318107512224,-0.019619822246305124,0.031219225796716113,0.008613070453483168,-0.014210958762618714,-0.09961082454034523,-0.003422431832678069,-0.05028500480818204,-0.03432737474512179,-0.07794650697579075,0.06232283932132832,0.00829969478417586,0.002510313386660981,0.06843861416218067,0.0035079984091416355,-0.05736797515674277,0.06893458559926716,0.0682299740354502,-0.0429135343027261,-0.02948761088873958,0.006661836847295821,0.020107203409612723,0.014169771719586263,0.06097574802529676
9,1,0.2299678701634758,0.09603858052995967,0.05336817085360579,-0.233274964952865,0.033894477030142034,-0.053100263618025396,0.004987303854713437,0.053646004102831685,0.02078646491648513,-0.12421841798223138,-0.04163222916895201,0.03862771019958154,0.023254257026398134,0.03491721731289684,-0.0723780801285034,-0.04759501469485404,-0.0027013716486219003,0.008465469484318505,0.006064491110985143,-0.02472052817876781,-0.02763711732735368,0.01988364478174008,0.05250670428543,0.05115142856847116,0.03426722828733564,0.0027321398472104144,0.004834477121745062,0.009889168077978058,-0.03000815151112457,0.04496413067533811
9,2,0.2452307619744673,0.07542268844067969,0.05139840508116297,-0.23172043694012437,0.032661123980278095,-0.05592268899353439,0.0054651110065609895,0.03968980678408852,0.020092758055678298,-0.1343782820411668,-0.045202253609556924,0.032436126816988764,0.016755426987546517,0.028364535075075244,-0.0815175222801644,-0.04738873431662209,-0.01083807489510574,0.007083196578931007,0.004721077087766548,-0.03828024890580303,-0.024888755468070838,0.016286403788765072,0.05745304550079257,0.05742805291764819,0.03536165427773675,0.0036138010706916607,0.002603221721642776,0.0015459326809214857,-0.030569292190544717,0.051837895190391836
9,4,0.2505910167074685,0.06325204210391588,0.051411867498958014,-0.22267028892620558,0.03310596367355545,-0.05293360361923283,0.007597486669797877,0.03903221352335942,0.018191970254010557,-0.1280602064045531,-0.04288049218201465,0.034792879135809626,0.01786005248557209,0.03088451327850026,-0.07414647372972967,-0.0465167586233773,-0.015238218350958486,0.007123602411908989,0.00562237182789703,-0.04489609473865035,-0.027212819369716815,0.017127998300978737,0.05364839156887083,0.05249901228454765,0.03291847449382106,0.009720663862147323,-0.0011366760259235026,-0.025144098973534056,-0.03212346638296691,0.047137002610171584
9,5,0.24476364563195496,0.09012386053576302,0.05028551327448104,-0.22652429715821423,0.028729724107531582,-0.050336289546609805,0.004042290791944625,0.042437598843559035,0.023086121493135568,-0.1264200034048826,-0.04068138062982628,0.0339281565942641,0.022492524376322834,0.038556961728388815,-0.07399312932577772,-0.04742350920648658,-0.008970281549155856,0.008422242490648196,0.006513306177917316,-0.03678962334905046,-0.03135616782662362,0.018684714923032558,0.05694478733893801,0.05457610891750023,0.020060562213054918,0.0020799422419465544,0.002009072050322136,0.01340180756274454,-0.030395599474397406,0.04859008132416104
10,1,-0.01351377734306225,0.0,0.35923897951281525,0.24461266228828582,0.37096030836839744,0.8038688355586701,0.06423742581931302,-0.058674687417324733,0.004691003187865306,0.18738141961572752,0.10887294165387251,0.014908736861372285,0.018932023623824845,0.03617102322900001,0.4019341892964632,0.08809537586054317,0.11163940571112851,0.013599265768502011,0.047960533062378685,0.09787208311244955,0.011067087438379364,0.012033606049011158,0.0,0.005377734586365479,0.08405155347621385,0.02160516922568334,0.030209603736860213,0.05030277125607885,0.05166087806786557,0.0
10,2,-0.0434275271416662,0.0029324344649757084,0.3551364464744271,0.18107035235902846,0.3342777659482987,0.7217288995670037,0.07544583776176861,-0.02646213253348395,0.023707695097573644,0.1234455052680874,0.09844990465303871,0.01835217721560989,0.03159274652312938,0.04075074460695771,0.41466559423240734,0.06338973502415635,0.12492205869140038,0.05644637233801597,0.05907002771189229,0.059034460964187074,0.0,0.0,0.004675459544002392,0.03315154819248112,0.08868503528152138,0.0,0.038887107538027044,0.044030284738021175,0.07027957034195786,0.03490819665689804
10,4,0.0,0.0,0.3368537515117347,0.2535904835714884,0.31008830091802375,0.9520037603806419,0.049955076758529504,-0.052606348419985904,0.01537709150385469,0.18453349897900684,0.13070883851544002,0.0061046046585384595,0.01325657992135465,0.06641264224551757,0.4310714086284446,0.08286295763380291,0.07678605436222341,0.042939768177084,0.024071930163352517,0.008250124938606884,0.023941322006110877,0.0,0.0,0.0,0.08147130113162948,0.0,0.021464999025559983,0.04684462443407167,0.047775956802245556,0.0
10,5,0.07434728102961241,0.06320391462838115,0.33698114914651045,-0.039970112255198975,0.33104520336981125,0.11246797499588013,0.05090057497353517,0.19045170078763762,0.033315721090233286,0.11720111059008942,0.09185144505480491,0.14762784138957175,0.0258691681476082,0.07761350692917457,0.18870087350366682,0.011899594719775752,0.06456405753992156,0.03037649197081138,0.03023102928018062,0.08476581665100191,0.05032325569049001,0.028529202405976006,0.0,0.01077352568570955,0.06228240805194285,0.7295541127565504,0.032362333208716176,0.06211947544908547,0.07913638107349397,0.014770078440120127
11,1,-0.60777613340233,0.03521329130205675,0.22501938870681326,-0.05068828478862508,0.22539509198023377,0.09092089699005301,0.0253094854372089,0.13744976623638427,0.017241562244624586,0.06581696160307698,0.05372305697211077,0.07126827266394115,0.027962921356641024,0.038110569801252936,0.12795533902217793,0.02032556211027947,0.03589242702285467,0.02106555152704892,0.029606592932000186,0.05090867958386425,0.05797520232061948,0.0,-0.01964249652681621,-0.014955093527351693,-0.029365766096485446,0.4965529752694212,0.013676084954808876,0.04137913843423968,0.07229111222401086,0.0
11,2,-0.612953177630826,0.03564514242698513,0.18374206123635284,-0.08198428092987065,0.16921422694624955,0.08026643446041137,0.00970714810858797,0.11414754566787988,0.011357165542186909,0.06377775111489015,0.04487236950556428,0.07592586418311187,0.024154415264784568,0.03546358922001003,0.10819933044912394,0.010450413373383927,0.04782075979472683,0.011470839835773461,0.016517895678717864,0.045760715190935164,0.031872975857557106,0.01180641323946996,-0.009495313771234137,-0.007658307866722613,-0.011833320747311804,0.47906363388998474,0.022638919633180987,0.03705307579660966,0.05637424338843228,-0.013714905963689628
11,4,0.02343735881829756,0.0,0.259490684629464,0.11961643973370639,0.25482534024543324,0.3451496150392933,0.01849661248411061,0.061488488709054545,0.012941967090198458,0.023883818252265154,0.06785161387749561,0.017021738310656565,0.00988847188646691,0.010721421985160684,0.24084675798691002,0.03709096192733197,0.0539995576451231,0.03584070853964638,0.03464874236706539,0.04526277940134915,-0.2090706290931893,0.0,-0.04504619049294034,-0.03129888378401102,0.058825511270392594,-0.02774463779884373,0.015124916957934054,-0.10959954701159391,0.06935108454808103,-0.02991040841806658
11,5,-0.537784860905332,0.03360359981688843,0.19493733711760353,-0.05760626021556137,0.18958405261646094,0.08617941359707765,0.022072477297476745,0.1241049254140778,0.029511125628683632,0.06618808246652652,0.05199958797588522,0.08421455210986617,0.020327226325650094,0.02824867912031237,0.12396303235387085,0.021024411063192527,0.03334737936298948,0.01817615966667152,0.02083030507475614,0.05201416942368875,0.03575325177231059,0.003307330312004031,-0.017640504103119237,0.0,-0.011880931757449753,0.4574179786348428,0.0,0.0,0.059650252179393515,0.005854931303696631
12,1,-0.04183748911057511,0.04122805525592829,-0.06280714399060736,0.015302685280569276,-0.10715655108985811,-0.05756325580103501,-0.12324323788965219,-0.004467367704331142,0.019091972198466582,0.02589740170274591,0.005033040940050346,0.044218186258305835,0.046725530131895815,-0.006627757094386219,-0.012787063423907785,0.06879214043868917,0.011162705959031766,0.013684046397898532,0.007277035154245631,0.02614798007943953,0.01111571470565945,0.04917320794793775,-0.004114520013289408,0.002515712103652132,0.03175578700871934,-0.03456795626636307,0.0033466195576758867,0.0155635633722556,-0.04954632245914683,-0.006977699750752686
12,2,-0.0470824355821588,0.030875060784786718,-0.027820457414637012,0.037496770216065345,-0.08592931260066411,-0.07530590233989883,-0.1302853882185417,-0.04481286523929698,0.01687720040809195,0.02636085883802196,0.01570333070480537,0.03311173004235127,0.0,-0.014337804949511868,-0.027917352084418492,0.07835974699719606,0.05655011307753377,0.008512240430890189,-0.007277402293644167,0.0624542820781559,0.010977562023170045,0.018602374627991705,-0.022049849598906796,-0.023857371203622593,0.029843767228556292,-0.04418141138268014,0.0028667406037932164,0.0046484175875975,-0.04507109299273869,-0.026707794104189192
