f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_meta.lin_w_interact.adj_r2,ela_level.lda_mda_10,ela_level.mmce_lda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_25,ela_meta.quad_simple.cond,ela_distr.kurtosis,ela_level.lda_qda_10,ela_level.qda_mda_25,ela_level.mmce_mda_50,ela_level.mmce_mda_10,ic.eps.max,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_10,ic.h.max,ela_level.mmce_qda_25,disp.diff_median_25,ela_distr.skewness,disp.diff_mean_25,disp.ratio_mean_25,disp.ratio_median_25,ela_meta.lin_simple.adj_r2,ela_level.lda_mda_25,ela_level.qda_mda_50,ela_level.lda_qda_50,ela_level.mmce_qda_50
12,3,0.44556419486853605,0.5315269770258624,0.13356158311685862,0.04016009281504074,0.08703482472094537,0.07651443926013446,0.10632146150104393,0.038699376500119786,-0.02740476209223508,0.03466083619962812,0.5017798258729465,0.0,0.0699260611900634,0.06799532465613867,0.03846899914031554,0.6029320985003477,0.045174847867328616,0.030077055244983608,0.15523918685234817,0.014647604077648868,0.047278640084562396,0.5388450852327384,0.009828486314906293,0.018537692383056914,0.0,0.08755799412679655,0.013016569834931602,0.0,0.001572649321941455,0.05860671391407202
12,4,0.44743588362665054,0.5006500658095638,0.1581803536321651,0.03291316757790819,0.08730647794883639,0.08670845896558177,0.07812905729513453,0.03203654874076545,0.0,0.0655432008673964,0.46404641989806983,0.02216211704533455,0.049659535461620496,0.0555507521951375,0.0734210821455763,0.5770130195317185,0.036345922788505014,0.05431903874686306,0.18751495951965413,0.024220975567331493,0.030992658476294732,0.5701806464119992,0.02551161865280127,0.0360842111957691,0.02768761370933115,0.06858731486336156,0.021523254184093066,0.02527443753730263,0.012378566988642703,0.055922235595453174
12,5,0.45983120734363325,0.5231716588000817,0.1153702921577735,0.024190008042892952,0.09461285874069336,0.10059152415629358,0.02492341083049454,0.07845539800194046,0.03414821042759941,0.031124226543259415,0.4529288434535368,0.0,0.011920905576833896,0.04773176040251692,0.04142846699010061,0.5560284336465782,0.03487826435754604,0.04240410365828495,0.19181580245080232,0.027791300473937852,0.008958701592689966,0.533907796975166,0.04671976537520828,0.008970077747124439,0.01568182115783623,0.07293300211639964,0.03486127502814629,0.0029648884790527408,0.029135971420152895,0.035331360853228855
13,2,-0.0641746649709719,-0.10393454991140205,-0.03692662080890757,-0.015124343877167323,-0.17014263374108207,0.23394836597926572,0.13456017166324818,0.04266207244827214,-0.2664518446176778,0.021318926741270228,-0.045562078958146734,-0.0365562107204957,-0.03586303857091144,0.029684797302807486,0.004747820711405115,-0.03556591726595365,-0.04020055403648065,-0.0025218911998049487,0.05254129429737897,-0.1252986619784034,-0.005417259749874698,-0.07485252304057877,-0.007189896550341468,-0.003850976692870711,-0.004232238596159232,-0.08071670796030234,-0.01685229919534048,-0.0008055644035816489,-0.0070987616397641395,0.04362202264964332
13,3,-0.05175092436994311,-0.08760322305659496,0.0335431173514556,0.0816926857900934,0.0,0.10909461106807095,0.008041396972219256,0.0607869045644181,-0.0062561478149618654,0.02869585124291818,-0.04352443927315883,-0.04719889618954026,-0.036302679805697985,0.013089901221413458,0.015651941323954005,-0.03344386622627421,-0.0448754286111025,0.0243176076138496,0.14303959339180128,-0.03355709238085047,0.04092981844070101,-0.05669390727986137,0.04139180922885047,0.03749893065233928,0.0445203878876308,-0.006228997686817284,-0.0034532236267840744,0.21887139001917072,-0.022949115936196363,0.034094769389080015
13,4,-0.055493948743852384,-0.09207639346795948,0.03760213712376537,0.07461548533245799,0.003820538815180602,0.12180295846528821,0.0036365150343449226,0.06408642905310818,0.01314334683344956,0.028533776216508683,-0.04776671679630001,-0.03872754906898035,-0.03667368626331924,0.017157338280892026,0.019225566191560017,-0.03031132481112786,0.0,0.026012106396703594,0.13009252011531025,-0.023460252749448907,0.05609748206103565,-0.06324793778592935,0.038441466303236416,0.03738179098068767,0.046714643278122525,0.0,0.0022160598929065745,0.21532480872232285,-0.02005800587318013,0.03196680436712862
13,5,-0.03871269104472835,-0.07965210856869756,0.04859068557520119,0.11772065927678405,0.034752825245419006,-0.02784620441962099,0.002820537801697748,0.05832781947111654,0.12081014475168195,0.026679064965515642,-0.039481140157959255,-0.0327252775202454,-0.01665773310206342,0.01770489011095172,0.0,-0.030002120278170424,-0.03170335475679986,0.008010461699137855,0.1363175263762772,0.003875931715871528,0.03654211505307847,-0.0545217156530729,0.032470145932580186,0.02295837306671089,0.03567755130043798,0.017745021785546544,-0.008230075698519357,0.2305190818704449,-0.01053501031383286,0.03117269345036644
14,2,-0.2193830584927864,-0.1966864810574983,-0.13368044392717437,0.14617490200526717,-0.19012476125363176,0.07620924223573855,0.10341978090371173,0.030146784402675708,-0.1433954458620672,0.019618907013585596,-0.04150845816833293,-0.06440214233491226,-0.02337013843502611,0.03815518619621727,-0.0008730245217972721,-0.045621376581314155,-0.030412214472556154,0.013679735694990591,-0.1591178749762796,-0.10906036709722755,-0.027184093928732223,-0.03627074917203843,-0.013637737402879546,-0.01583476520304905,-0.02483436693833352,-0.01755207613957066,0.0,-0.22346447134126968,-0.0265080749252411,0.025338300008414416
14,3,-0.23023611534233313,-0.2112238333801666,-0.10759646061061878,-0.03617370145914556,-0.031838424010312005,-0.01232229918064498,0.008520282545848246,0.03092053586233201,-0.041167053408249776,0.018862398669950098,-0.038972222491803654,-0.0800100188279872,-0.1235496893382142,0.005242510856579896,0.0007649694507978477,-0.04595643634353119,-0.042018994384731334,0.012379796024313827,-0.15277337209525388,-0.05254702317569171,-0.031638543861730706,-0.044949665486292534,-0.02378887340646285,-0.018114535797151943,-0.026305288305934482,0.0,-0.01321830844834393,0.042956990822066055,-0.03303439810564179,0.009035592498166878
14,4,-0.2424104889861537,-0.21158129036149953,-0.13879162667912803,-0.05302545120175628,-0.0665131111890861,0.03047456498396295,0.019461857711295383,0.03253067676079058,-0.041963337005640755,0.015418454642976753,-0.02864610016410951,-0.08856387841541313,-0.11371753291309139,0.013265491886880643,0.0,-0.04580379672052559,0.02605556322466185,0.012617459272926013,-0.17111776745546914,-0.05535136306758037,-0.03062660767784875,-0.021963739082576095,-0.0269849740173842,-0.03468887445604518,-0.028077461532172165,-0.005479500793629022,-0.013729361137804097,0.0,-0.03656193516891937,0.012202231270961983
14,5,-0.21888244852826744,-0.18483330980211354,-0.13209884679625494,0.115689309707249,-0.17378374430180266,0.07222422032157982,0.0759125195761925,0.03477734894887463,-0.18090117498252423,0.019925849158538234,-0.03768061081715035,-0.08652740203305409,-0.03982577534682541,0.0184002492837812,-0.01510345238188171,-0.044086640717682424,-0.02902903881928809,0.0033766556432355266,-0.13853263811296246,-0.11639444655724218,-0.02487336663616002,-0.028253176875946195,-0.0162569808002046,-0.005395248390820062,-0.023564691400577875,-0.02521902067641313,-0.010426438873405663,-0.10710928465706887,-0.020655112580698964,0.021549524993914382
15,2,-0.07477961939903066,-0.03531285089098152,-0.10561664990910397,0.018922007153587522,-0.030019841318739304,0.10073112084900027,0.0922057837776939,0.056497810287731154,-0.08303414499629085,0.029232637374485615,0.2730602659196706,-0.05917355478540126,-0.04960625809994129,0.0254553624520375,0.024477755556087277,-0.042370795431564995,0.061970375028405134,0.028378648288401614,-0.07042830951497081,-0.029830574884722127,0.0310533702366953,0.19412217806903664,0.0347843946297865,0.036892080083440915,0.030925366580614733,0.012164957718022423,-0.0056983085078299855,-0.021193906388142697,-0.001292452010008105,0.02638900086715129
15,3,-0.05124327233724606,0.0029259693714875357,-0.09598729093966174,-0.012897224751015013,-0.032361403569447125,0.11596067706168771,0.15859286638887535,0.05219025420655515,-0.13134337366312288,0.025617754927329456,0.21875774244146934,-0.05714494828505087,-0.020418560647811862,0.03564378839708049,0.01910225737970747,-0.04737303473404607,-0.04372411138513857,0.028330042487548723,-0.10274760459532759,-0.05514940377407561,0.010323437486105265,0.26518209080765853,0.010291300437845485,0.014312417986211579,0.006904364853075634,-0.002777583170277348,-0.022923667901696074,-0.07488413443822137,0.01342154742795719,0.04127580057820768
15,4,-0.08814944341651387,-0.08720218444740391,-0.07085066690484906,0.053575756680896224,-0.02100143322335997,0.11100686783690622,0.07523190341628985,0.054482991569983,-0.08882706357160414,0.02386841880838296,-0.040151952133781296,-0.060784890394020005,-0.04503886711430796,0.014926338650954982,0.011023241756701135,-0.04017113736745917,0.011686032157258663,0.016553455012688068,0.011850218266846041,-0.03597946735404803,0.027067658504066686,-0.03845354095657735,0.02263979531358816,0.02584897523298771,0.02716305021190199,-0.0293513033817797,-0.018383276171888868,-0.02124546353504303,-0.012673367365237359,0.018857294925033408
15,5,-0.0749832711272225,-0.05670410060772252,-0.08661939429963578,0.06962469507228769,0.07855883460684623,-0.04125141255529857,-0.019466806506083206,0.05941905686785545,0.08098882746479197,0.02672957579604196,0.01630061661845386,-0.022114286617413548,-0.04222836471042982,0.010596200873086908,-0.009168592286745575,-0.031687362828589916,0.0,-0.002824418319202021,-0.021162372081617503,0.02946023691016303,0.05325808493462028,0.019948708191136283,0.04544440410552211,0.04488373117344899,0.05564526541440018,0.06857211167567778,-0.018863191657264272,0.11571532318597344,-0.018365734282457247,0.0036957401743670237
16,2,-0.11665858871846557,-0.12466340516853161,0.10054814635885229,-0.08675708895322409,0.07199817101279896,-0.006620650010741358,-0.12376943660786788,0.002721507623368341,0.06349862403757399,0.013941578696580081,-0.01710426940190235,0.0030762339042595954,0.09729279580557454,-0.060897250609507236,0.005497826944749262,-0.012120190143664972,-0.010361129750065728,0.008508983254767122,0.03801899994171201,0.07190738109595454,-0.023742013776484217,-0.019005131417103416,-0.01939549129565607,-0.02333497711725152,-0.021350440222865863,0.0048715681433083025,-0.031563841857499914,-0.074951390198188,-0.01601987953941296,-0.1276673370252568
16,3,-0.1086834366099485,-0.1145446919030137,0.1014519501880963,-0.08957518872291383,0.06736124339347088,-0.012796835357358816,-0.12818121676699384,0.009979784392261243,0.06618675221085202,0.014617929161894583,-0.017415508975927696,0.006497380160820382,0.09270282695678644,-0.06468204690642065,0.008275789363547253,-0.013134749977771198,-0.012724396374916458,0.0057115486263754345,0.03173338869837916,0.07035217020127793,-0.023436839637413304,-0.02101384615728158,-0.02768624070082648,-0.022955459294286884,-0.022018175140186558,0.004956259800688506,-0.03444558596607525,-0.06751304272210668,-0.011606394025711786,-0.12287803070294606
16,4,-0.11175899239574,-0.11986619070401383,0.09850743077100885,-0.08325396237672658,0.06816270901843503,-0.015100413020320724,-0.1271279380720708,0.004440633813493744,0.06827302782510108,0.011814963410329754,-0.01705678270302155,0.004071181826563075,0.09852915178621237,-0.058862253843126905,0.0036986611058625607,-0.008884188780532515,-0.012367620171992888,0.003932474145307646,0.04163363102092307,0.06826446798603344,-0.02487946144738376,-0.01775466088051006,-0.023652714801166985,-0.01733274901564069,-0.021900284012758425,0.0024787654289637473,-0.03612986799534207,-0.07511046478837219,-0.014238305507516258,-0.12076962553023912
16,5,-0.11173665280215894,-0.12580079781300518,0.09705354102984798,-0.08520797856433499,0.07036215868631376,-0.014031776265652773,-0.1280436327543042,0.008355139952245128,0.061726095984957124,0.01691814031951419,-0.021270495769022013,0.009799519638762688,0.09849020212960209,-0.061453881878458655,0.0030896540390755733,-0.016500722371836807,-0.009965369217367986,0.007536291545744728,0.036903150008381264,0.07370834263655576,-0.02119288622757176,-0.018564563093613484,-0.02427461118495089,-0.021487943853530478,-0.022065611258061835,0.005010269899566572,-0.028720635115432186,-0.07532259251157816,-0.014856786447043718,-0.12333785487195592
17,2,-0.30490369219943764,-0.2614554232327101,-0.11190071739639457,-0.014955015591086085,0.08257172113217931,-0.11313705605254554,-0.013933885085887665,-0.061001480748803016,0.07931868496202671,0.018448280103383008,0.013950403483722229,0.019991109060567225,0.03569498417486677,-0.00562609302804129,-0.014312861329979165,-0.035320455441316345,-0.016722740482714937,-0.00663212151639031,-0.009938503745297256,0.08267015166016478,-0.0031272820390462752,0.003568716994968524,0.0,0.00436772604726815,-0.0013538446605926846,0.053772289889654046,-0.0466498290829131,-0.05165710498332904,-0.020017074831926773,-0.03829756529122563
17,3,-0.2890886325360276,-0.27237240872795565,-0.10505463641588553,0.09799352606488121,-0.10615171545972069,-0.057290246524139166,0.11680202883271473,-0.017340787121019496,-0.18124889337781225,0.02278342953506385,-0.03317472299419566,-0.03505949066618341,0.13569709083222625,0.02641543790151868,0.010855590716410402,-0.03762325777983522,-0.03282764781963354,0.02567379155158822,-0.030217625599129994,-0.022459319269582445,-0.0029656862337504863,-0.03620440059971902,0.010145635681622522,0.00950512947974036,-0.00517848267569998,-0.04433841615920564,-0.045640902527600224,-0.11907331690000766,-0.005976362739753327,0.017423517977666725
17,4,-0.3149159293390251,-0.26524231269365156,-0.12284548351834379,-0.04239950183805724,0.033409656749710526,-0.05755962864428138,0.008975942942202497,-0.01448145673494089,-0.0700624973995756,0.02084462083278854,0.014245890672731853,0.007683200311579541,0.07694747638814581,-0.0061803175029711,0.007770879556285193,-0.04255461648302361,-0.03373997651599314,0.011664018844230628,0.0,0.04635182504753815,-0.016716167071380073,0.015121660578930607,-0.008856183074667845,-0.011349866209196702,-0.0192782980434697,0.021131155612561403,-0.04727714584385462,-0.08061599903740146,-0.010823282084919006,-0.037457478400459654
17,5,-0.32893847716012714,-0.2434377524679195,-0.14422146666782665,-0.029799744370410997,0.06303269415182511,-0.134154621147911,-0.07484974417913393,-0.03421601766368798,0.15408771025009776,0.017679111464432462,0.09550384091474357,0.033495826432429654,0.04236162319827569,-0.03751350111512791,-0.013614216880117769,-0.0315147552470193,-0.023036247084178396,-0.003320922559112649,0.0087709424699412,0.08002455520343227,-0.008146689593615641,0.050798782388364716,-0.0023952962373268716,0.00015880297212206296,-0.005646100579238089,0.047873464497220686,-0.049370974446312776,-0.04919193989024234,-0.0211287103520979,-0.07863413382104967
18,2,-0.21294152426974328,-0.17257731835120443,-0.10612311961501483,-0.027572589682253346,0.08178849776511579,-0.10947975995297651,-0.022653455014191803,0.04392897400533963,0.11255832875660199,0.022210257059287586,0.015293349510037496,0.021227344066268306,0.024255294478230466,-0.009728024857035833,-0.016181269817583888,-0.031905295024130614,-0.02424376404761619,-0.006049440391694333,0.0063580992636007305,0.08029822072836044,-0.008314590221897011,0.00154394858154272,-0.0008393594038440533,-0.0037052078731137084,-0.006381947393442777,0.057621187086387,-0.04676490529653471,-0.035607355353605236,-0.020963783297303806,-0.041177179576299905
18,3,-0.19519826487819836,-0.18125642067839026,-0.094613545037669,0.1292885078940157,-0.09825175310139322,-0.04302732227848566,0.10946551141895677,0.04204023018186487,-0.15645425852415157,0.023787081631035656,-0.03011385028635799,-0.040003677797884996,0.15767507591328456,0.0269611854700732,0.017685216280312832,-0.03766045108819868,-0.036236104180595585,0.025889003236828745,-0.016676385869549337,-0.00818904139126786,0.0043066300571219795,-0.0312606355145672,0.01889205324352211,0.018767056539435834,0.00323088364432661,-0.0359675831589133,-0.04395594404766412,-0.11453124528200226,-0.005198321027710229,0.01668841440848745
18,4,-0.2175946009947355,-0.16599202597593887,-0.12454354630973241,-0.04950046343681769,0.025198926431979574,-0.053264320188457226,0.009748457362037888,0.04411828918046301,-0.047543027723261355,0.022180112474733282,0.017095167491744778,-0.0004645373643699102,0.0710845810267332,0.000320296228137007,0.007109095804531562,-0.04035671209853209,-0.04372010230522755,0.01170995623158011,-0.0016849363486689528,0.04120302698697176,-0.018451747082964376,0.03137663590544548,-0.010425894238420441,-0.01407628588885912,-0.018226430381602432,0.02380879097568661,-0.04715541295266362,-0.09443673069699876,-0.010792469975008823,-0.036294653552064626
18,5,-0.23524776359261013,-0.15176451571665767,-0.14860681318009097,-0.03488391700301441,0.06496383744317026,-0.11623062716853158,-0.07679372355955236,0.04131874318711656,0.18548700024993284,0.020357858558633563,0.09921731787021977,0.03636339283654946,0.020091330045281075,-0.03884618903634557,-0.013836730793152396,-0.03377362509497561,-0.020146397055118045,-0.0016598599087517818,0.012507821558201349,0.08487979599296483,-0.009517415621442607,0.05569430736207308,-0.0066703465274238205,-0.003032934176112209,-0.010332197038482926,0.052489351502553266,-0.04458394190262252,-0.036854666178825074,-0.018008543979810665,-0.06996929129321028
19,2,-0.2340273187314177,-0.22488693088359124,0.0,0.021488371905341197,0.018075617650742143,-0.21107274628517575,-0.19173093517379752,0.002789354631073271,0.16953973082183862,0.024492890921706867,-0.022733861405347666,-0.005453034504766918,-0.0069634150203906064,-0.11071000548008281,-0.0183947262092429,-0.025755220604238516,0.004660041042366697,0.017138458147381574,0.012858779502574302,0.04878340064285602,0.0,-0.03695511679693808,0.0,-0.008094079509118945,-0.003933982498129152,0.10804680168539649,-0.06482232470172145,0.21461000576338773,-0.0055645692482804154,-0.040652115128728905
19,3,-0.23049436342731722,-0.2215716892733869,-0.0011796401100252762,0.031887565332968326,0.03358897462372795,-0.20657705394252993,-0.19848871154331016,-0.009596161252597796,0.17174064112291954,0.02454648247497196,-0.01975822596563795,0.0,-0.004630831993608198,-0.10872952020144555,-0.014993290810035309,-0.026623929275565505,-0.01429662659062797,0.010218525345247087,0.007200088415880046,0.04833867069198872,0.01020073939162025,-0.031819081157354656,-0.005271216361307285,-0.007501916388328811,0.0075385989166790734,0.09933422723111424,-0.05910937831748486,0.2283294110934848,-0.013456965644089075,-0.034351603362999916
19,4,-0.22788615141615598,-0.2177476551246303,-0.009641053275427303,0.025070406170197845,0.03883467965312076,-0.19286977382026363,-0.1978179187081292,0.0,0.16474008407800744,0.012307564529900505,-0.012661623702301006,-0.005847617304302055,-0.02105065265024708,-0.11189266457151315,-0.011174242188065175,-0.025972088176348107,-0.02325445987397301,0.013772989739113117,0.0052496356642518505,0.045103819520003696,0.007010866625444784,-0.03808248084046961,-0.007324699380296951,-0.004448994764953362,0.00838086980746866,0.10223924981092264,-0.059410143407557764,0.23082466284776254,-0.006790865897046083,-0.042524007351362414
19,5,-0.23665392753032333,-0.22931193576459347,-0.007756779620944787,0.028674577160399672,0.037042932290799246,-0.20510341777332436,-0.194200274976921,-0.0003646404118564095,0.16693144842178914,0.010467916985695325,-0.016544368716299218,-0.008197956359457303,-0.016875062472732655,-0.10611373567501597,-0.01167861225166314,-0.015391144095530884,-0.02373997939110406,0.009211713848166936,0.00811400141376789,0.052287957928622564,0.004712175901887383,-0.022300638313662552,0.0,-0.009597091076791464,0.014138934523653612,0.10055546118090677,-0.056278333371027,0.23164477735297678,0.0,-0.027527409666926184
20,2,0.1496244250972869,0.13507600125919966,-0.03599944201559224,-0.10170349630340192,-0.04538923906651582,-0.047281596186046326,0.030742903463807147,0.054697083264751645,-0.04081962392493271,0.020635382646803924,-0.04399208346736827,-0.057883839291387185,-0.03797102393170704,0.012821045093391603,-0.10432214933434725,-0.040695876619445515,0.019712421754365272,-0.12864134156114798,-0.023419893684843207,-0.03772508639903721,-0.046680263498656505,-0.05621368981503733,-0.050917666748782286,-0.052898821735961055,-0.04690093794304573,-0.1560067494588706,-0.012397952280321256,-0.06003335747369587,-0.023405101368839776,0.02454581872738093
20,3,0.15123814477518988,0.14059869279277604,-0.036649054542824744,-0.08829636533092844,-0.0444608240574047,-0.02104385542356013,0.032863540633793764,0.050510693664354345,-0.046495885911053636,0.025363683591511088,-0.03814260239028022,-0.06657982791356187,-0.04719333446054341,0.012736981153870675,-0.1016879210453348,-0.04292032402340917,0.019883114644014932,-0.12387178759220496,-0.024559930542687347,-0.034634740044064305,-0.04612026959412774,-0.05135337855631095,-0.0527380986571383,-0.04941042244373378,-0.044181082793857185,-0.15368036661189172,-0.0040375300733471176,-0.04844359805382864,-0.027587332222371475,0.02257626139793989
20,4,0.15544369216870502,0.14035583222655534,-0.04215702152184042,-0.11099508440649791,-0.05235031565069104,-0.03739902857786126,0.026557880944414636,0.05326669879019902,-0.051298311496334625,0.024740034883153073,-0.043699006617630154,-0.06487850557260749,-0.031127322686070713,0.012589756459217782,-0.1115357583858293,-0.035653284189128165,0.019560546146268343,-0.12776428004516222,-0.020932916107648802,-0.04275886581168026,-0.051467035215003176,-0.055500229448492866,-0.0583935468370721,-0.06825114308703206,-0.05180899811013706,-0.1609309898207092,-0.008725249415351966,-0.050173263099951515,-0.02613240705050318,0.01963596175841209
20,5,0.15641741116619368,0.14021958521999672,-0.05358449659568204,-0.0944354055646307,-0.056406810162817456,-0.025681198972927533,0.027846145910014164,0.05088239674946715,-0.038313797652483494,0.02835042313219338,-0.03743203589940891,-0.06738503663197204,-0.04503224605620226,0.004638374078528518,-0.10435634643023328,-0.04089046623519621,-0.005278991864088867,-0.13456244715477372,-0.01801828210942691,-0.03141919188093495,-0.049043069400395045,-0.05303847432275577,-0.04084505466963778,-0.05320439613035077,-0.03859655256076555,-0.14941859962974374,-0.006441634845542943,-0.04378487642406248,-0.0315872733713492,0.025651503328498526
21,2,-0.2377232189847252,-0.22370987472262438,0.22791939822321294,-0.09112838077182495,0.06320110777131105,-0.03891554399121866,-0.11970290299448191,-0.24817478238687843,0.11110132512259817,0.016718723985866463,-0.015284223881067205,0.007792189345583872,0.09722855544195039,-0.04758888886229007,0.009113666263888348,-0.021536006394134277,-0.010486519249992804,0.0069986635712559475,0.01836951378847343,0.11235410343415467,0.0030565246434575977,0.05417877499310206,0.0,0.0,0.0,0.029010700032125275,-0.04522928772532489,0.0051906069348213735,-0.011942067631250997,-0.08096420684704697
21,3,-0.24443699162132315,-0.22609673522640517,0.2430568559230217,-0.07531905505956871,0.0582072791795929,-0.056584767008246356,-0.13249841217540692,-0.2573456047669415,0.11337667074914248,0.013068824799198075,-0.01751340850180716,0.009553769331770046,0.08482372500291241,-0.05025356713635293,0.0025405411330887417,-0.022529048764653614,-0.01501187117184588,0.007964104354253237,0.018370690462967992,0.10377377947711608,0.0044886378417047235,0.04884935460393544,0.010735430072421392,0.015797702025219046,0.002607501785451577,0.03881518938804765,-0.043362006551167315,0.019232407716574612,-0.014111330171097558,-0.08479960142477783
21,4,-0.24244911246720907,-0.22746357541929976,0.2369749313600141,-0.08301527296371311,0.0654923309260708,-0.052403680696807925,-0.10344269291493219,-0.2641691353766349,0.1241668606114741,0.016993003432430848,-0.014426702676466757,0.015798018169187605,0.08452339546222293,-0.042913058036873286,0.004430798353402987,-0.020190389194352454,-0.02026358296428657,0.007675600095131879,0.015248358208044904,0.1111808751808277,0.0029903609931785646,0.04631942035466097,0.006151289287971096,0.0082526586515545,0.004321959587127638,0.03766707733107316,-0.039947063503459806,-0.020025336879994082,-0.016286252429524306,-0.07603472213002149
21,5,-0.24110649380444837,-0.219617949056933,0.2414496979587799,-0.07579214394592632,0.05431189625330046,-0.05894286399804277,-0.11942272882310964,-0.2606397559810255,0.1150761810430253,0.011255972085191107,-0.016201828356064735,0.00994988197855659,0.09679327939766966,-0.05150712040924141,0.006402783332217221,-0.020074847127298928,-0.01571580920678403,0.007676624635048868,0.0194597303022572,0.11040674501477628,0.005504787224733548,0.04626868810145349,0.011144129884272352,0.007445936249233176,0.0033053728927794623,0.04067817308532834,-0.043477283036389175,0.009527456156311315,-0.010169012297936153,-0.08270442233964942
22,2,-0.3121687989446585,-0.27177788544160275,0.16474005532982403,-0.09246812696975987,0.0981904025565769,-0.03362256106583256,-0.06524060881456917,-0.24329397109536344,0.09971596400586791,0.012146692241174817,-0.008035509297551757,0.023322103150528795,0.04021717888734372,-0.021889036062111678,0.007401830075759452,-0.027907989135512012,-0.016329453585778364,0.003663148270849903,-0.11518357356239306,0.09233271125300085,-0.00530100755520041,0.04844893705851411,-0.005333499464355462,-0.0030325494791894614,-0.0095759425968851,0.037350544222642224,-0.039684726478351195,0.0,-0.012653425482474667,-0.036550836599944514
22,3,-0.29995064858825404,-0.26273661780601465,0.1717550537393009,-0.09869918231821367,0.08530787729855915,-0.007448687291223721,-0.07719668172746746,-0.20200973302853054,0.1427863476315646,0.013620224813299664,-0.00897693474966249,0.024544591602168042,0.023831760278515607,-0.018709625954896142,0.012690121713133884,-0.025136365809263483,-0.02161193231812289,0.006821409980790727,-0.10130692850275444,0.10488114190721473,-0.009883181005754665,0.06563994266507972,-0.004541910270306232,-0.007647262402248861,-0.0042086414086989765,0.03169923127678542,-0.0390445584507757,0.01740926146490057,-0.01716640219821275,-0.036210212066285496
22,4,-0.3100821382621968,-0.271084030530578,0.16212650989118174,-0.09567202885950432,0.09339594249053948,-0.027068905736007065,-0.06687491416424618,-0.23001784328482588,0.10298808919976135,0.012791866687834053,-0.01093581543090022,0.01924252132650328,0.043303441678138155,-0.020002029838810054,0.010956559343202166,-0.028032863922684337,-0.02410454846457577,0.006947496788895502,-0.11352558704990257,0.09581478139075356,-0.007246910012165431,0.052101428433604546,-0.0033941394093610633,-0.005213544591558872,-0.008542858187004398,0.03400129162780258,-0.04090991016572765,0.0046538878359669855,-0.01825336616902712,-0.03761663164469731
22,5,-0.29692807107467045,-0.26465545620959735,0.1882072211512331,-0.08644534016363475,0.08635524290452484,-0.040169174472510255,-0.0904017575465606,-0.24499402858644942,0.14124988743890943,0.012227665483683897,-0.009821340141245555,0.019398068173455935,0.043197504611476284,-0.023359586294284418,0.006380924246495667,-0.02594026279527417,-0.016898633408202496,0.003724841471940632,-0.09695392491038496,0.10832188628721329,-0.0005219252520456408,0.05597560451302597,0.0018384256387077857,0.004525180524363792,-0.004298744276600763,0.039843265431834446,-0.03790095519249537,0.02224848933362844,-0.016040451423222024,-0.04062144597014972
23,2,-0.1417354352365655,-0.16530322537069453,0.10992034002031731,-0.08071701970142486,0.04005151559644449,-0.012647945485008638,-0.125079518674991,-0.2374474091580876,0.05837010260164699,0.007255981725657723,-0.019862522883624167,-0.016175995541222288,0.06279154309134527,-0.06298831113209025,0.0,-0.011904488851769868,-0.013627768817085495,0.00529728878473168,0.027752433709693936,0.0753792206455044,-0.03228799803051324,-0.020321490252573682,-0.025645970321715894,-0.02760076404891132,-0.02964180859739951,-0.006572564230234779,-0.031972492528116014,-0.06504141025427729,-0.020599504491747578,-0.1251987276242521
23,3,-0.1511049341661873,-0.1577209809352056,0.09881840134299519,-0.08315061668467127,0.04672959862990844,-0.020527961560488195,-0.11768230517258582,-0.22322295797090674,0.060629330014138505,0.0,-0.022072655962158627,-0.010654150455949918,0.07588679931719311,-0.059264114074542684,0.010155662896438045,-0.021456834503247868,0.0009470635825061802,-0.0037486315897137246,0.012542042202870252,0.04567617342420538,-0.02627924057067854,-0.02409314001903301,-0.03107721296376309,-0.023768805473746824,-0.023257741915922225,0.005662495824978464,-0.0403073951278225,-0.06517088772151136,0.0,-0.1365473371929673
23,4,-0.14638441937791768,-0.15346813699377698,0.10753260956135458,-0.08016532170057689,0.03396775541988517,-0.024048553011874862,-0.11600735232983894,-0.22398744235052614,0.06863358367905714,0.02392294677472462,-0.025809056420437848,-0.005191137680298774,0.07921097190528847,-0.06719968325058057,-0.009301956724360738,-0.014708509176098561,-0.015833111937449962,-0.006796838579461506,0.01146877504822913,0.06786325770515605,-0.028630173117808355,-0.014758453719147524,-0.02430262236358477,-0.035658636389823806,-0.017110578643611263,0.0,-0.033214534773155724,-0.07647161070596853,-0.02432107597512556,-0.13268650159901152
23,5,-0.14616729035040676,-0.1654261008738458,0.09983340999904211,-0.08462027300091962,0.0522306314170462,-0.011642857788721317,-0.12367790239851162,-0.24317649326481938,0.049675065587307776,0.0058385050514759285,-0.021161811929912844,0.00017918204422173734,0.0817751962533822,-0.056128526404958246,0.0034633711507598974,-0.015832614549915303,-0.007378583463725774,0.00554847502450273,0.026489369605715685,0.03776905092450372,-0.029234615490250804,-0.014438082736321134,-0.031391494747277315,-0.017854110440798043,-0.022252299975421663,0.0,-0.03801008237928277,-0.0767527672091407,-0.009050376600863719,-0.13162251900315414
