f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_10,ela_level.mmce_lda_25,pca.expl_var_PC1.cov_init,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_meta.quad_simple.adj_r2,ic.h.max,ela_level.lda_mda_25,ela_distr.kurtosis,pca.expl_var.cor_init,ela_level.lda_qda_25,ela_level.mmce_mda_10,ela_meta.lin_simple.adj_r2,ela_level.lda_qda_10,ela_distr.number_of_peaks,ic.eps.max,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_50,ela_level.qda_mda_25,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_level.mmce_lda_50,ela_level.lda_mda_10,pca.expl_var_PC1.cor_x,ela_level.mmce_mda_50,disp.diff_median_25
3,3,-0.004677657840463003,-0.014358937149043313,-0.03567906981565047,0.09930758296231627,0.15802613623457934,-0.16521239140557123,0.05564151646448087,0.25184557156221965,0.03176538887329668,-0.05911004560753362,-0.16946751568794727,0.026669908855889088,-0.04546072572818147,-0.006576650407198872,0.008031264345141153,0.08419861086616276,-0.016224794429406657,0.01770360809597331,-0.011968523658968729,-0.03480890063495296,-0.03214777132708811,-0.058992201624818726,-0.002860671114044387,-0.04954394237917686,-0.03591962878835975,0.03968720346338576,-0.08518354531077016,0.01517621794477544,0.022561667537331413,0.030305096097950523
3,5,-0.060509550462471334,-0.06995764591537741,0.034940586445458506,-0.038739599926281856,-0.0963281681638429,0.07714624789093436,0.06705191963642028,-0.03371116888634536,0.032157218985213704,-0.06916229629484627,0.11178987334956633,-0.03210980135029502,-0.04314727412419475,0.10067710593306609,-0.004901202243706049,-0.055683614366980605,0.008163149925995386,-0.029146582093193443,0.07439514532119856,-0.028778675349584615,0.031391475788180294,0.03341594520685608,-0.0541831438527596,-0.05623148456891583,-0.02985517318768588,0.003873864543862876,0.009763524130909557,-0.04142814560912733,0.006675042174861645,0.18296589051567483
4,1,0.011466941613550663,0.02110297698215051,-0.055332735764397775,-0.001961200324972129,-0.017502842293736873,0.1676316801542055,0.06842652000598021,0.1877234629558156,0.03036389650359657,-0.019168184968301832,-0.16612439390835043,-0.04438506353159569,-0.037903057979867524,0.055547876106462474,-0.03851098375080954,-0.024090046840194702,0.031127198619318702,-0.041744982264121,-0.08622488963833486,-0.03226471897559603,0.06483704708582672,0.016388314361469536,-0.005039918403232577,-0.030896467621351564,-0.03767832419738759,0.00077488344316759,0.08360819303146155,0.1021504757102658,0.008155429074141407,0.13615901447519407
4,2,0.0454773721256279,0.04419547551590575,-0.05554127109768356,-0.03080842827414878,0.03601230997490532,-0.044117072422338685,0.05779817551072652,0.4600782035930237,0.008247869815793563,-0.061910009518622314,-0.12524965395631749,-0.008338889572335487,-0.04739036866005165,-0.007853050748342028,-0.03784924005713475,0.032727355278013265,-0.031220950614735336,-0.05363080259612149,-0.1495476776921611,-0.0392148828638286,-0.005605400894702822,-0.020648923644332046,0.07110816620316338,-0.04693813271253993,-0.03880859192088399,0.02257580557086951,-0.02841504096492814,0.16931513634102985,0.016770974246222217,0.03025792484693743
4,3,-0.03203275265584077,-0.025382205573011365,-0.0574515234924955,-0.03403705685380561,-0.038626480026353424,0.045309146895293195,0.07204582079420169,0.507934095755802,0.039136632533796165,-0.07287867443112259,-0.05571542748840903,-0.049907512613377426,-0.04200017406510612,-0.07664368641570515,-0.058292896885753995,-0.013291119686786073,-0.009732246775826594,-0.038058642344139915,-0.03114695293354147,-0.03298178591011011,0.017801753528875676,-0.016416068255339672,0.04418788065655043,-0.04733381337501922,-0.03484022723721995,0.020146264843455927,0.0243726219963619,0.002628475726032014,0.013594819824311646,0.09155916073264211
4,5,0.01459218131420971,0.0315269672615581,-0.08845195188681633,0.010200960170499526,-0.029124705807022887,0.20345008848147994,0.05742713336541616,0.46874655460173975,0.023509595284221974,-0.03616049712351843,-0.2284782861462345,-0.03764863464280171,-0.0391906796680065,0.02081163090064593,-0.010606118673507789,-0.030668676876384526,0.007946517025973807,-0.002740402086569338,-0.06517256658320023,-0.033167746740615844,0.031016001774649304,-0.014165157910338982,-0.08649695467236589,-0.04355194744519382,-0.03475098693825313,0.02277506615330588,0.09244590441510864,-0.0978992251466228,0.017128401081103722,0.10683028536308747
5,1,-0.1864921794652621,-0.1838067149066983,-0.04944504496911828,0.15532005307224006,0.017470903948220873,-0.26177567930004464,0.0,-0.04386851486991983,0.009549342552048645,-0.060796611842882875,0.030398758883437238,-0.18032310334107204,-0.03429845101563478,-0.03658238153865767,-0.23116974551841107,-0.02812020320759856,-0.011290462831705539,0.055175954470622623,0.08983434093768028,-0.03912792440055335,-0.03801751959195976,-0.05865838763538139,-0.03637333920737201,-0.03841648334362635,-0.015592110996804798,0.08242420045462173,-0.024234191841737807,-0.07529315908988299,0.036675493133446924,-0.07750877488272989
5,2,-0.1815065129891199,-0.18647082582942343,-0.0510219159504981,0.21018970360948874,0.017223389779017106,-0.2635534325875646,0.007638911327342401,-0.05336556860900543,0.01821709523965709,-0.056503971728673996,0.032427727339818524,-0.17594866275558496,-0.04344256798615337,-0.027496419897531266,-0.22765584625299418,-0.024002781796231776,-0.0034813828950787107,0.03881761797724498,0.07951806460595334,-0.027043351189923848,-0.05388687475567688,-0.061038418761278135,-0.035721285640648026,-0.0442012948585806,-0.025980345133984117,0.07759919409423194,-0.03341163349397802,-0.07317771227508219,0.0320534772062549,-0.07566753870788756
5,3,-0.18402167524726754,-0.17732453025463557,-0.057819382672944064,0.18492419167497898,0.014756602046557377,-0.2604832596539016,0.0,-0.04728641573208636,0.009198433002655326,-0.06306390372218718,0.04449303673201788,-0.1850000692643733,-0.030913797752372907,-0.03528667862135748,-0.21416500573505126,-0.03599783662060463,-0.007510626370512474,0.030722783047231084,0.07908700699817484,-0.03273645270319714,-0.05604673279420014,-0.05212085991906512,-0.045400563300658114,-0.030522978986363913,-0.018485535427807953,0.07365115646700876,-0.03504101884790134,-0.05342033955618952,0.03845336493372464,-0.09199321016508888
5,5,-0.17739477693724848,-0.1830112591448142,-0.05849125747031447,0.22954275571053434,0.0,-0.2625231643821573,0.008608200382912212,-0.048469616412718075,0.016456518974823142,-0.06177024835274403,0.02255689770494118,-0.18589186500751986,-0.037366348583193876,-0.02341988338093648,-0.21430795560899307,-0.02389950218575021,-0.013785294186820174,0.035952249042478734,0.08373905379592389,-0.02701234444567313,-0.06006654861221483,-0.06809537860689951,-0.03991133629683352,-0.028646438852028,-0.01209774410222797,0.07308689269041846,-0.029465347827577204,-0.055274474797123,0.029828527545252892,-0.07058950098798511
6,1,0.3215548426162931,0.2519995725671871,-0.06973636418726321,0.16973756186653055,0.13544474379257498,-0.18426209607807598,0.052571728809098564,-0.04734650198047549,0.03859097476078854,-0.053837948973126534,0.0019824273527417474,0.004448233442825661,-0.045892036128180214,0.03748233119828359,-0.036494642171510466,0.07283807382784897,-0.032145808892664704,0.03069593915638702,-0.3336504634934586,-0.03774679643192942,-0.0724788005526657,-0.02800925737227003,-0.013216641451647582,-0.04541025269884116,-0.03325866763484782,0.06784873135899255,-0.03919131103207332,-0.017795087672920498,0.023935067994663856,-0.027846725282946225
6,2,0.3186670867674409,0.25332446171916634,-0.05510474168242725,0.06932291798258025,0.137321698291747,-0.1402438470076014,0.05783820753259533,-0.05015121854770651,0.042427046501850633,-0.05470033972973052,0.012941383120090934,-0.03557130520937424,-0.04830062707025259,-0.002108103891874412,-0.02283167891841811,0.08161979369740788,-0.04584665732472768,-0.032779797752107695,-0.3542169875659219,-0.03632453802868625,-0.06881670367990696,0.024021003252246133,-0.001956255103895615,-0.04656535213161534,-0.034242032927005214,0.03810283812334145,-0.024690504948359823,0.0018511998613153502,0.015148406716001012,0.01740695921973654
6,3,0.33177185390815467,0.25458376265085303,-0.050071022465642726,0.08168080473395561,0.16567473323440382,-0.16948129431014938,0.05748774988743475,-0.07105974564756355,0.036028067335249866,-0.06993839598526859,0.021109780807574818,-0.023014674865443053,-0.04268746681218906,0.01799074865636504,-0.030824068185077456,0.10194109513125543,-0.039053985723558574,-0.03503378439847496,-0.33573321682701524,-0.03647400781487648,-0.06748754480733338,0.019453718313141542,-0.004790265047397574,-0.04821102249566478,-0.0341553856047739,0.0438566263404661,-0.02809917105024963,-0.014092640798732618,0.01399440982170895,-0.004811654147012741
6,5,0.269527350832135,0.2257672382148735,-0.048906037961303016,0.07255715192587084,0.09940076967199742,-0.08955303965669298,0.06334004531892584,-0.06046916175171288,0.04061426164580625,-0.012960166328682143,-0.026113678726652826,-0.014510780301304385,-0.050945752737833014,-0.01876360788747451,-0.039103514243314985,0.05003893283732526,-0.02591170725973179,-0.05937976854663288,-0.22973798852819025,-0.03994474926061037,-0.03473995121153543,-0.003082709794265507,0.0,-0.03489132363979583,-0.04505534082953468,0.018818021541137903,-0.026518587218091662,0.056910576818251304,0.015962144636435152,-0.017701264196868932
7,1,-0.06889101574557403,-0.08433370730838406,-0.0916127092386823,0.11374599973466552,-0.14627413986792226,-0.042684660256551724,0.05268005411694017,0.01946602880407524,0.043087738696782785,-0.005843836158741896,-0.012423581976520996,0.1073640621153828,-0.039059063302017444,-0.02277728758017209,0.17430543872262083,-0.0336822719791182,0.02954282857489969,0.20971868776895974,0.0515286739985714,-0.03302179758185606,-0.03365793698696731,-0.03365957599291923,-0.04909442690385142,-0.060219342853636136,-0.029911919621690427,0.07522988871631855,-0.07429237612637249,-0.06906386196055884,0.03281836474047664,-0.062487210292599585
7,2,-0.07651329071327503,-0.08855022142901137,-0.07344389697925682,0.08780436609405703,-0.2536523353228657,0.05259266099665755,0.04918162626444868,-0.02965960502568657,0.041500999833039065,0.008545605681574892,0.00831651889024207,0.16355164351678858,-0.04182689812970075,-0.05136394439225736,0.3219007533825271,-0.15473460919842846,0.005846345972692429,0.05452175577940489,0.0391133369844657,-0.033198730012614586,-0.017851907831456168,0.027631994791999015,-0.1128053441596526,-0.061094616239560307,-0.03269707183175072,0.0295888054695541,-0.00140507163043746,-0.10840737457167271,0.021223070462110943,-0.05677852621635235
7,3,-0.0743594984066357,-0.0832164555855723,-0.06384673532943785,0.047786016142913376,-0.12456837961907123,0.10573858202532457,0.05533131634748252,-0.0343379563198289,0.03525714104512222,0.0740061319128833,0.04601114495450465,0.17312141243778414,-0.03394538648319671,0.025471325797294678,0.2574943407955824,-0.0774950418555062,-0.01651609757828417,0.004760145038241948,0.05726864404970798,-0.03454473979409326,-0.015960921636757535,0.13566266646314037,-0.16883860361894998,-0.05466862059262623,-0.03591646127944057,-0.04510820376456673,0.020520091342893343,-0.16949859343849466,0.023422435416079423,-0.08452407470658442
7,5,-0.10287108865721459,-0.10870064988851558,-0.0719640961898382,0.029999171579603842,-0.14781436039475015,-0.014403059972339344,0.0537654033599127,-0.035269366158946214,0.04008130722996542,-0.007369161556899595,0.0401524330072672,0.07669224195222771,-0.046575980318618676,-0.08237834852676822,0.21670336056839998,-0.04561012199476802,0.012371996855190304,0.07894517904954931,0.08082705833949082,-0.03620604058791871,-0.02912973727600837,0.012155857416117993,-0.06591762941512883,-0.06503908649666898,-0.030003816584092596,0.04127427325957653,-0.060194257383432204,-0.04592515998823202,0.02456491013563228,-0.026035236233630632
8,1,0.26073082500873007,0.20948082726196418,0.01089053172470067,-0.06247232686134854,0.037204988689807345,0.0012134493091529586,0.07595103736479786,-0.04778484732459631,0.03153387519875711,-0.13116076635713897,0.06553697343465908,-0.06677606218231219,-0.04547666620247365,0.0771598754334501,-0.04216894537099139,0.04242485279256955,-0.017242516426971943,-0.04771974905661697,0.09927171039460397,-0.033896714756911,0.019427105508504794,0.019602447518697302,-0.017362456206702598,-0.07036185783730783,-0.033280927097618956,0.015940166623248042,0.008580091882936347,-0.024083623469073917,0.0097317179102836,0.1760509081165419
8,2,0.31095289247824115,0.25251827422154016,0.013278131549895794,-0.16903469359430168,0.12416665869363014,-0.055225813584847155,0.06626522219137054,-0.01207947752899119,0.034276357385665826,-0.12552200708137118,0.03783997982982029,-0.04157645575021436,-0.04443143441861312,-0.08434834696853419,-0.025892551929378255,0.11986832934345065,-0.030736724074401645,-0.05428056684243568,0.059832359701119636,-0.0319612576380319,-0.004439186336950285,0.02167169059283075,-0.01962909885696107,-0.06544451286500506,-0.02839069405423754,0.011870611494820618,-0.006902851326031134,0.001301921857339683,0.0040275771286554934,0.10548560450109062
8,3,0.3286142520816792,0.2571721410239528,0.029353749300326956,-0.2289292403248165,0.14790329060613766,-0.05866747178291002,0.07081513344396478,-0.06523555031709123,0.03552937166054973,-0.14603558029737035,0.04872306355509315,-0.04413714893300687,-0.042891317848892115,-0.1121555970244312,-0.043683344838190724,0.12207295773182175,-0.03534802349914101,-0.05267976541739609,0.10404076341596002,-0.031830833939081704,0.0030676824960971377,0.02085322067007786,-0.010415994231296702,-0.06626455816910991,-0.0284472116095955,0.012500541803033657,-0.004216196253352789,0.0007167373371805008,0.0075732545831065645,0.10851615174511253
8,5,0.3090318837405034,0.2471909323636435,0.023927868592141827,-0.18107896411274027,0.14939709112327715,-0.035231366683125875,0.07307206766621949,-0.06657112190007342,0.03721871708477828,-0.13595682939193815,0.07428037309216157,-0.06101723411619493,-0.04197434059742292,-0.11171785437380866,-0.04629055155976068,0.1262798371711228,-0.031695447033062624,-0.0572389857328119,0.1014197232156629,-0.03176113178751197,0.002324652704417729,0.03880132807865655,-0.009886897316268739,-0.06165050484419621,-0.028193825228932115,0.01451029446790178,0.002005057055046666,-0.011648651031481494,0.006573921474614608,0.12365090416676816
9,1,0.30286951669532153,0.2650096017839997,0.0021043700235865437,-0.012232022052757974,-0.020954136220368347,0.1303168051305712,0.06858655656885893,-0.040309026498257294,0.03469152898958905,0.06689717827238906,0.01804321627328509,-0.0977485554942289,-0.01629954081876861,0.0946930343412396,-0.05620340108486044,-0.038348068247601064,0.06360916558700225,-0.07474241899826861,0.03510256130277051,-0.02064007170286125,0.018542074195063596,0.15169557698187158,-0.036639186322491635,0.05595327360537078,-0.029613191015823992,-0.08246572905804134,0.000532588278672641,0.06213589927023144,-0.05520325479592056,0.1825730346884208
9,2,0.30919822298190924,0.27240566348924633,0.005361647437073069,-0.007831211327370413,-0.03291646159409506,0.12708184472786488,0.0658706822100702,-0.021699188206845632,0.03510733773809338,0.05792271023800799,0.02364893351282804,-0.09473524527103505,-0.017861548115236547,0.07937907379926323,-0.055566010574853,-0.04693359666444308,0.056971490636424926,-0.05843618036188425,0.02904512765825834,-0.022347405750345273,0.04308564894447153,0.1586002580034574,-0.0501134897271992,0.05168410927370998,-0.032455826660310494,-0.0701050554774329,0.011188246736582141,-0.018220976666485034,-0.028631574015331174,0.1949127119545977
9,3,0.31276788745247175,0.2746823842811095,0.0,-0.04639394616194853,-0.031992684566360674,0.13125485314075613,0.06653807281646895,-0.029293442858376595,0.034112546744768324,0.06717506505371212,0.017208015901692464,-0.09288163198739208,-0.019276144538027118,0.09049638358092721,-0.05089345582104432,-0.044155387972522775,0.06823274611262714,-0.047398154531247016,0.018543429296557723,-0.020319794156611892,0.04456770325934345,0.15828046875794705,-0.038117434777255654,0.06128033142657424,-0.03014470073093456,-0.06239004804111614,0.017188249825360435,-0.013171280185595213,-0.027641458916680184,0.18385817859889642
9,5,0.3091829378472332,0.2711383182165832,0.0014505019786665851,-0.06097171768790677,-0.03125960699189306,0.1297788961911548,0.06752938923965252,-0.013240190051569067,0.03592602702905584,0.059260003671275485,0.023217299438100913,-0.09660966467404708,-0.014557658405277424,0.0976527668652421,-0.053621075331842794,-0.0473577462117295,0.06844814987180486,-0.06151230387621953,0.02405804967092723,-0.019483050589803375,0.03295551884213693,0.15556664887839522,-0.05068475272350914,0.056005831465961387,-0.02867732855035382,-0.06740865363622495,0.009883067782867128,-0.021278021373808353,-0.03791570406197331,0.18874208594916264
10,1,0.6584036961387827,0.5544330507598056,-0.053534340888416576,0.27142540135340343,-0.066905481418857,-0.045623068916854415,0.0621028929873324,0.029221584441431414,0.06262435686206658,-0.026335088363226955,-0.07009418535772083,0.17742588425066153,-0.015250775362304347,0.05283774840549649,0.2580338231093915,-0.012461613244876268,0.016689405137324975,0.7555091337492457,-0.04572785483903741,0.04248250458234759,0.02126220807406365,0.010529244638376456,0.007247913806270656,-0.03268554638474286,-0.02393852864678081,0.18014746719534713,-0.042597811512463,0.01896397178209952,0.08437454428257096,-0.03722667193974383
10,2,0.6056549989951727,0.5166116238949929,-0.024967163259477898,0.16186596820776544,-0.15938799686026828,0.013148236968197002,0.03535411061099092,-0.018684856132166416,0.06517496015765256,-0.011591942837731128,-0.07125112590977567,0.20816568626854237,-0.023318373167350748,0.02016152604670607,0.37006537305302944,-0.06566253692555746,0.023296680387795643,0.7006685945810032,-0.007500866773354042,0.008260959842627091,0.03724399281902646,-0.02275086823900252,0.0,-0.016359009243169798,0.01366186663518043,0.13820400402130462,0.009508011655459336,0.2239026789382914,0.07667769572003169,-0.02304781927069488
10,3,0.48962788898695364,0.43699434031122264,-0.026357314790943942,0.09047323922580963,-0.016552731031576062,0.1537968957311422,0.0767872007567929,0.03343885098614541,0.056545545579873124,0.11803344258135384,-0.059933020229834044,0.6473535680570965,-0.012669586836874691,0.010730943873585641,0.47839487019309423,-0.008745046409875057,0.010491697388982368,0.11207497345673234,-0.018339710708896062,0.0,0.04463132752703336,0.11405178975351804,0.009115069837019707,0.0,0.0,0.011545471063035162,0.09744162509059473,0.12204608715078868,0.07784537962153482,-0.12574792298697446
10,5,0.5656937630588934,0.4996867037220043,-0.03277252890311133,0.05698536327207426,-0.04439452859360582,0.15447175574667082,0.07378407080570959,0.011816054326169168,0.05234286508860464,0.1957746730827581,-0.021367831187376174,0.6466748729825444,-0.005888184970158417,0.021904509763745583,0.4240831886742289,-0.025157424312904242,0.06401214727534565,0.10611854630970785,-0.0023718503095258026,0.007396336359751565,0.023539790776978542,0.10405169841388151,0.0880877856594462,-0.006508934106230546,-0.005968530612762812,-0.01135664361976807,0.10904813021618875,-0.008673648259615252,0.06306003310245223,-0.11470254095634314
11,1,0.3323875119543982,0.3010678054935748,-0.03603668051859654,0.0,0.01587951608750371,0.07008585861197358,0.03700374635735848,0.003777060873699556,0.03275620832503634,0.09771694642236606,-0.05466924446525462,0.4055413165531044,-0.01237720810398557,-0.025802157055495434,0.2565295310998812,0.014144803149369112,0.01638011736361089,0.10288187923737402,-0.11759980898824662,0.0,0.0,-0.596711759409581,0.05895400363966419,-0.005518161563445534,-0.011440374188260827,-0.07145678341072936,0.0632609646068314,0.038243309918937485,0.040643913347772065,-0.1722920755162789
11,2,0.27417862419786754,0.2604485671468878,-0.036210896605818554,0.005521177082965956,0.004814015759196988,0.05269271464876102,0.031249346410872514,0.0,0.026041769976583196,0.09039754994189952,-0.058324322712624166,0.36139868864645175,-0.014028192579709442,-0.014898957284749104,0.242307137836978,0.00479290219142714,0.017045152426024945,0.086876286248322,-0.102765014507057,0.0,0.013005006584372203,-0.6168408023702585,0.07419695385648656,4.5464368352288176e-05,-0.008997843096750557,-0.07846392865164747,0.05449538450354491,0.018717657267481397,0.0375910114629317,-0.1483259275584219
11,3,0.32679047196148836,0.2916726115847108,-0.06600510692369355,0.051323223288233244,0.0,-0.006603643702967288,0.02773313254377119,0.013881782965135314,0.03428780564815059,0.02607652270340266,-0.12922808087522297,0.34756141270252117,-0.02343275983063209,-0.04386323272010173,0.19146454112015615,-0.002312675960636168,0.007881890785624457,0.1513955741260145,-0.10583935288716345,-0.007269822930880243,0.016554715493199368,0.05965707470338877,-0.33271110061460557,-0.010641816376732116,-0.013674470221525181,0.03028464764206351,0.04195069787180661,-0.06605733119189611,0.04324876627414265,-0.13828242002959257
11,5,0.293611013366783,0.2778708160848373,-0.03016693150007954,0.0,0.000779629915962532,0.06534602278816326,0.043699511473353436,0.0,0.026113981180152623,0.1046361336352119,-0.06129871958763877,0.3608468299051203,-0.01335803607259034,-0.017201524658227663,0.2534678071465896,0.023607598606703972,0.016574525388761474,0.1125880911786159,-0.09891592755958456,0.0,0.005612966009272635,-0.6245078128221604,0.04989593093071909,-0.007645002520118738,-0.010340398643716331,-0.07432222071817862,0.04825053030044357,0.07008887687804649,0.03900346947356942,-0.16533468085406766
12,1,0.5211035786000038,0.5295276433977398,0.08992730241727775,0.05154500561038944,0.009171900395711141,0.01626354097538929,0.09515132916224456,0.03932265071032548,0.01762546800747189,0.11403499761393676,0.11292288421722185,0.012416421399900734,0.6071876411317334,0.034333211020677545,0.0,0.04994052848692654,0.09609091517805202,0.0,0.12153228107335412,0.5436100181917602,0.06691157295169026,0.03148936013195369,0.04380705445462674,0.11137806862244526,0.4359789326025574,0.05010424905859612,0.04567754463914531,0.04555982741735498,0.03819991519681332,0.028537197157459282
