f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_25,ic.eps.max,ela_level.lda_qda_25,ela_level.lda_mda_25,pca.expl_var_PC1.cor_init,ela_distr.kurtosis,ic.h.max,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,pca.expl_var.cor_init,ela_distr.skewness,pca.expl_var_PC1.cov_init,ela_level.lda_mda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_50,ela_level.lda_qda_10,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,pca.expl_var_PC1.cor_x,ela_meta.quad_simple.cond,ela_level.qda_mda_50,ela_level.qda_mda_25,ela_level.mmce_mda_25
3,3,-0.028874105380264716,-0.028536861939300863,-0.04631178831359178,0.18831911669222545,0.18672390201835745,0.1623933106448539,0.06651721038935492,-0.1823950097372931,-0.05273812800247967,0.002389149546348397,0.022324928009467525,0.07669703104821102,-0.041985655545862144,-0.16966720717772552,-0.03940428930822129,0.042791494514477404,-0.022666803002720143,-0.02467915962244145,0.03161278045880567,0.08262180266885104,0.006988185568120628,0.007788052747919485,-0.03547164347932416,-0.0239039333012716,-0.012519149991609878,-0.02645198263778183,-0.019490705032156906,-0.07168069904019811,-0.0323615645308956,-0.09619966939196438
3,5,-0.07406010868622284,-0.07467213216667895,0.05915585332819069,-0.06295922578189149,-0.11735952213713058,-0.09117007076973646,0.005780457819119608,0.07483241659300041,-0.04636382628985858,-0.010029918267977889,-0.03202208688398911,0.07271185095186931,-0.04177384958108296,0.10622500805473511,-0.00770395939195323,0.02748364767972391,0.09701797638258372,-0.03237394315552319,0.040641090350873155,0.008657249274600959,-0.0013156751522352128,0.02266947236846078,-0.01137323586469035,0.06278479667025802,0.010747611539667114,-0.03926569381420142,-0.020492894435009665,0.008324645543315273,-0.034332123420966185,0.03504836252631256
4,1,-0.008081019533663109,0.004251283072106732,-0.05810971153281258,0.20223592488041034,-0.03706415676200121,-0.05525437793103813,0.05845071620351511,0.17838411715345504,-0.048440120003182346,-0.040889688362900564,-0.04025527079924893,0.04723431769427816,-0.03931285910293554,-0.14605522866929208,0.0038146995476814327,0.02542747139724759,0.052812614207003575,-0.04690152011299477,0.03715605913543188,-0.0067905955341470425,-0.005009787278080505,0.032582706801090655,0.06020753862462069,-0.07082713549842358,0.038354314577557974,0.12274797169890268,-0.013509107169405857,-0.00552748179016109,-0.03313068555823717,0.0774480401816624
4,2,0.023296074905646655,0.021945825272431857,-0.07401341081556714,0.43208304036000256,0.0314073902722196,0.03818065293486156,-0.013384594862026991,-0.06416216247069592,-0.055174874228344044,-0.04507711448667856,-0.00987857050608519,0.04897352161334648,-0.045934896237000325,-0.06810893320486461,-0.0482725246986936,0.032905135793007356,-0.010943651998278847,-0.04343146106411463,0.025509332046909666,0.0,0.007905870652335084,0.011659767121247347,-0.0445043419114271,-0.11762359601571189,-0.0360733016866369,0.14092154747553776,-0.000592352299790766,0.0,0.017734410459370034,-0.02679555644664766
4,3,-0.051491921281087885,-0.04135378996372433,-0.06220592757086952,0.5300471400496433,-0.0564485453187979,-0.04029852719342245,-0.013549499981677156,0.047478254472884035,-0.04833332909512563,-0.06712656356515641,-0.0488102732584812,0.08498248365194234,-0.040099062037878046,-0.06575168113989263,-0.03894393341500654,0.038340238769411415,-0.06311046951928422,-0.04168064808301633,0.04015038196900224,0.0030057217434621003,0.01390134081412659,0.02545287619936461,-0.0043976292018928845,-0.03969491367580778,-0.012026216178852144,-0.0028345578055562932,-0.022303456344622857,-0.03857133720321973,-0.004052387571041871,0.04847950249718043
4,5,-0.0063382559885029055,0.011343232484419541,-0.1066646051066057,0.5315950970728279,-0.03633292685916592,-0.05571472039206962,0.024240113989453242,0.22029323572253728,-0.04690897571237618,-0.010095198192602545,-0.03432016125837359,0.07287811381752711,-0.035133400002480865,-0.22279228485897692,0.00741357854790077,0.04727694742799721,0.001545439684882667,-0.04237058363999794,0.024953276788854603,-0.0014603225535689546,0.0076052723330522765,0.030436525060952402,0.08845075267896421,-0.05792543349449706,0.011871162803982538,-0.1234247882400358,-0.010516064352998455,-0.029994819840400484,-0.06671292175394752,0.10026968878482553
5,1,-0.1863186004333522,-0.1663990655173533,-0.05609672045455083,-0.04114834375447707,0.11123798993517707,0.12773762388284016,0.14252707615766305,-0.22548503704448392,-0.03722666450427847,-0.1924171962317623,-0.1329895331966378,0.08464460952111902,-0.033079804126057266,0.02767018343210792,-0.033097180995277586,0.09225811767332642,-0.050405293527648554,-0.0040849293625487,-0.016576245699676584,0.06801615287775115,0.03749104604796691,0.04312248208772418,0.04692197852592933,0.08924551539052106,0.022471017391373638,-0.11327308663296515,-0.017799822740970916,-0.06048677733927704,-0.06938812418655849,-0.07033042825801217
5,2,-0.185635296533538,-0.16506715597873722,-0.05367345958728398,-0.05128638801547292,0.11193495316871563,0.13350101423734084,0.15875103563102708,-0.21862387025270452,-0.03162969960917611,-0.1865695676207012,-0.1250521477487634,0.08068094205645898,-0.03694407461519694,0.040786564665489355,-0.03549159871022728,0.08345940262598583,-0.039010409426835146,0.005810084437663343,-0.013850261855204271,0.03428911878354152,0.04148491177687608,0.04166728603343578,0.017980009909798755,0.08080879053085821,0.023950531477995918,-0.09278052765054551,-0.013438028100129312,-0.05944595528131513,-0.08486184199615707,-0.05617772011403388
5,3,-0.1750297889996219,-0.171158800777803,-0.05219471219872218,-0.04520958336337655,0.12121985089372747,0.11668682441284661,0.1325247617870765,-0.20540656789770578,-0.03099439680876301,-0.18201893375369518,-0.12937132541778001,0.06834889519033646,-0.027590556764935492,0.0369977413423041,-0.04704862486354228,0.09493046158964386,-0.04500194475084615,0.0,-0.017232796920701676,0.0518531456062275,0.05291699951006096,0.0345605973458363,0.010493359587078865,0.07966614080591239,0.024832323203385548,-0.08059884948801416,-0.02226295466160505,-0.053213766444006994,-0.09398658451286157,-0.07000143444734197
5,5,-0.17815141681844315,-0.16966731367062424,-0.05104869243573146,-0.033317658134657646,0.126823726984695,0.11671348255949213,0.1907152387841051,-0.2048686133173565,-0.04336061535909641,-0.17630019022923316,-0.11767215605496634,0.07635807809644923,-0.02927692360707368,0.026669461525108185,-0.038534445107225146,0.09062800116894681,-0.037421567424051755,-0.01045727419665865,-0.012742318508849104,-0.011764277594068562,0.059015579524962,0.0437247481685398,0.013075420483405459,0.08394455323052341,0.01595079070968139,-0.08445715352433425,-0.02812445531287433,-0.06821241888744001,-0.08889402340199429,-0.060925580088328934
6,1,0.30930931130649025,0.22657834762078122,-0.07938839515694464,-0.06813324439657284,0.19163571674800361,0.1629430472426062,0.10093062955436324,-0.2076805572659834,-0.05356495156313874,-0.042876104339644235,0.0016374538127016114,0.08731580311806736,-0.04744980284755919,-0.020295970581180878,-0.034873527277400965,0.06477034246173224,0.0297832748129334,-0.02906776178388351,0.024912815084767642,0.08490243221375238,0.038598509727867436,0.016597472381644565,-0.01630586268756333,-0.332243037406047,-0.01754476417427242,-0.05180018873550278,-0.020288469455811836,-0.05051271414631754,-0.05383861578950641,-0.08191838146170075
6,2,0.31492445239602396,0.24820814838762983,-0.061929044373210035,-0.07248828764071089,0.19348106389773023,0.16080946682239292,0.04498476801803036,-0.15535650077085914,-0.05703613589596912,-0.015278557533644828,-0.029273884603554956,0.05876566271166511,-0.049534186077149045,0.005300543234840693,-0.03543836851246121,0.04014875498175441,-0.013694400494184217,-0.0297417345726992,0.025952320270935456,0.01772360844359669,0.0295546578858005,0.010391596320936267,-0.06203311702596824,-0.35052708657144316,-0.051203255527010286,-0.03459152420631478,-0.011698771244822909,0.014270382863617342,0.00445811940830769,-0.05021894444921693
6,3,0.32860430238936283,0.24237650732618213,-0.06054959139105323,-0.08847073681305789,0.2301745274196772,0.19456469797922676,0.055431419986721076,-0.19400192989738035,-0.05111074099868311,-0.0236487512083894,-0.01218343960756793,0.07476008963273567,-0.0500311208524547,0.012635124477235915,-0.03841554972876314,0.05435174868511772,0.01352850092023447,-0.023558214640200748,0.024984712107975926,0.038717721795615695,0.03536895669596318,0.010820108702472894,-0.06368097366018191,-0.3436731366593903,-0.031238649592598547,-0.021382700007190836,-0.02413417840883847,0.0011482813831984184,-0.01559315826298395,-0.06673012833029385
6,5,0.24797211582782325,0.19492682745225465,-0.04847622897653965,-0.0914792312047278,0.14062428638310281,0.12167041141269948,0.025428807385087807,-0.10100141456039005,-0.059936877243662603,-0.03730739081574784,-0.010577914142674436,0.05935693137389804,-0.04950502266600938,-0.03939826017835002,-0.004821948186307906,0.047411509487328585,0.010745193965021715,-0.04523817030310694,0.034429098421826884,0.027143917676882443,0.030448410385218935,0.027852085494432785,-0.04831375178275964,-0.21703839013928264,-0.014141173592738837,0.0771584273022832,-0.016041341561867165,-0.01938419072346928,-0.0330831584636604,-0.026333694642828143
7,1,-0.08082832726372552,-0.08713189690100195,-0.10589206723883489,-0.012992918328126102,-0.1698593287891279,-0.051112837156137375,0.07038233753078796,-0.06043075660186345,-0.04862402533576636,0.16939531700969704,0.08690837774249953,0.10940129366858493,-0.04113178257869603,-0.03297211285292691,-0.0017477120737609542,0.08314121595133231,-0.054756874450670845,-0.037079272773716074,0.023600666122405606,0.06321481386183139,0.06674214044527951,0.026166563484106273,0.002204920766758975,0.035155886468815026,0.019980511178983702,-0.04278781603641965,-0.025201582914094543,-0.04174832709957155,0.003191820015079838,-0.03166899623436889
7,2,-0.0801406471114775,-0.09192778571545929,-0.07780047852047883,-0.06517983934232227,-0.2867069553678654,-0.21186271460189626,0.05578567451394989,0.05462152750446775,-0.04754625613954633,0.32164343233947124,0.14118442776766316,0.06966405216578969,-0.04336074103852672,-0.005203773605500783,0.0036737530751222713,0.044012936025005334,-0.061745051057985056,-0.038473988328432046,0.022131428811292403,-0.012995909373262893,0.024049230762267976,0.02551001358600588,-0.0908131684431415,0.016090988393850536,0.0006455259477860242,-0.08704655629633418,-0.02145732350353624,4.6376890201982324e-05,0.024583163314592787,-0.019086222258862473
7,3,-0.07550510239194719,-0.07614610642310612,-0.07024947954581895,-0.06756389726013895,-0.1427940741742985,-0.11446952099062162,0.009529060709061815,0.12231704398051746,-0.050812416559147394,0.23218955866560792,0.14104180927493543,-0.03450111577847548,-0.04373581830870521,0.019785115800104086,0.02856804760406656,-0.024681761875362362,0.039698432930995314,-0.046909906560269415,0.03284693473263993,-0.006128494321147093,0.03797179863193867,0.03393983071105301,-0.09017333170385355,0.038673691212275665,-0.007965009944295748,-0.1679117013516162,-0.02188885782799324,0.10891523400318949,-0.051725283754204904,0.010269603444134162
7,5,-0.11410318916062198,-0.10908873877365763,-0.07372150169453542,-0.05867607472577652,-0.16312293937208114,-0.08221121770543852,0.023708957428945493,-0.024774147073468172,-0.0544002713132416,0.20978806456736984,0.06926047396671792,0.0852156396568404,-0.0467035143471449,0.010809502805640664,-0.010571097343434005,0.047841128622569146,-0.0985690513759196,-0.02298293435867718,0.025666248041332995,0.04128138698788328,0.04074576835063619,0.01942053782962022,-0.08162371229558243,0.06306951580314775,0.005757112959316774,-0.0380941086299284,-0.02142598922534139,-0.01409892291567244,0.03388079122851398,-0.021138229209609727
8,1,0.24523202516681508,0.18457038834826928,0.0340413928221307,-0.07893726316761251,0.03726717981452782,0.04747678296275781,0.014922032460097934,-0.004855399241445957,-0.05189596294049714,-0.045351320028359454,-0.056153508791595697,0.06797083444595226,-0.044262472599233854,0.06077267399295577,-0.0696241640184368,0.0386048181282479,0.06489421426081146,-0.030067351202293063,0.04600034907798206,0.02308394450359591,0.012782875720620035,0.02660172660629523,-0.026325738567688273,0.0930350578002408,-0.012275701499666503,-0.02368997385359603,-0.01691457253838108,-0.002135426342843416,-0.018935224335873968,0.028797014377227814
8,2,0.3183246231604387,0.24696066561917307,0.03281452079804048,-0.0396248103664123,0.14608022296947554,0.15921351165727426,-0.08749048565510698,-0.06374992278623351,-0.049005797365767156,-0.02834171260290791,-0.03619833159431768,0.06411568979873739,-0.03811034095878546,0.031739479621300914,-0.06819180216789056,0.032725977405767936,-0.03944544459853663,-0.02664800045709137,0.047426727641636746,0.05337725240167246,0.024726351748765085,0.01445571606795193,-0.04693473911941315,0.05543698136052616,-0.019380602978008143,0.016966188339766763,-0.01764154944038321,0.0,-0.019648941064215164,-0.011468803356783797
8,3,0.34621745048568114,0.2641823473203204,0.057425555107031734,-0.08603334458328987,0.1882032680845413,0.16907671095783872,-0.10929126928470145,-0.06964419331751615,-0.051155089468721715,-0.04758059074015969,-0.040155898988019356,0.056629905528673086,-0.040643458230204654,0.03903357258051504,-0.09505640797637116,0.034765421066698665,-0.08019060956449989,-0.018155934295564335,0.044768093714358526,0.046012506322313684,0.030945479383425623,0.020723995576525933,-0.04561517309561414,0.1076602173583655,-0.030460267386585527,-0.0043801016825247285,-0.012607929768631898,0.003157454659041603,-0.021151446021683062,-0.00322403893293588
8,5,0.3176325641992764,0.2424070377266313,0.053219798002344276,-0.08971292277069329,0.18227284739306304,0.17419089792356074,-0.08592612730006732,-0.04157800990204591,-0.04719404794693732,-0.04889002535796638,-0.05827573875933423,0.07295636953367068,-0.03987685990146633,0.07495827262024074,-0.07974677201957353,0.0363416745698345,-0.06523388847230288,-0.024422362849692236,0.045425758258005156,0.03454355070864712,0.029523708791672154,0.023682284413091115,-0.03859046754107631,0.10684538806680266,-0.02747361923235797,-0.00568587745959892,-0.01358914922389387,0.02127100488419581,-0.01905264522961081,0.011244522531350332
9,1,0.286346046994419,0.24755233223099743,0.006820657446236056,-0.08211599570343142,-0.04697725813609413,-0.0796933391939906,0.14085416481715318,0.12437850379270038,-0.03723340372217096,-0.05866226841428246,-0.08650737536789149,-0.11380547554771431,-0.02397061130523377,0.003816742395011369,0.0356961284296996,-0.09056059112693096,0.06854227943904595,-0.0483240568802025,0.03799524518987221,-0.07197254903247671,-0.06388179290980761,-0.0362063296617339,0.029998555120609005,0.023820487601574653,0.05178892947747482,0.07542910218948279,-0.009376844487901492,0.1823322472608215,-0.029292077433190622,0.01947824453025193
9,2,0.2846950083755291,0.23754300442633142,0.014296298672239721,-0.06470798477160032,-0.05855729636878218,-0.08677664084998493,0.11393488427164528,0.11593385846496457,-0.03955675809497321,-0.051824220260326695,-0.08421768914371643,-0.10915273126001823,-0.02630424325565478,0.008270292524900857,0.02802183465009067,-0.07537747803706588,0.03950969697179199,-0.04727583033635613,0.03708012868203284,-0.06428511232772682,-0.05653966300427597,-0.018629251023369847,0.05151937950201535,0.025554213081807886,0.0454935863018843,-0.038288907164509556,-0.013981424302421636,0.18086424774740684,-0.0382977555025681,0.03936089410550414
9,3,0.28529510026202826,0.2447129835842286,0.010048382274918,-0.07339619362119429,-0.053901818855280115,-0.08148581142844644,0.170753063983624,0.11928983979770313,-0.040148082141607894,-0.0511113662141211,-0.0780340923912301,-0.10111360497867683,-0.0243647432202391,0.005477352772995492,0.030270930425116277,-0.07229624356141118,0.05444854310085895,-0.045649181521942306,0.034230491859304796,-0.05564403573444904,-0.0442072022999819,-0.014838523295340605,0.04550199218671072,0.00911411139801363,0.05413475690495709,-0.03987058101144861,-0.011928388077032448,0.1840156690478589,-0.03939784369951968,0.04261370517387597
9,5,0.2935901391181195,0.2454649021602241,0.00765667306459375,-0.04476132661505847,-0.05164237809662753,-0.08299871992871333,0.1786323288037215,0.1270017186090614,-0.040802168227407426,-0.05220023110179853,-0.08065438579764903,-0.09409822445713342,-0.022621701144987655,0.010396921507707713,0.03371454203028684,-0.06621104658577359,0.06439137681571971,-0.04616379270534876,0.03527639166916685,-0.059420386193159536,-0.05612156102261448,-0.015619574436833261,0.046948739709428866,0.023045981507842206,0.057176318510464036,-0.027077200144544622,-0.010430284056999195,0.18444520297217726,-0.03725334564617774,0.03831469580486002
10,1,0.5776291466478478,0.4711251783664896,-0.09384591094241435,-0.025452253927333413,-0.11323677005068356,-0.03180512054130147,0.16501276458467995,-0.038184548049408296,0.010852120252806685,0.2315150220502883,0.11750396497457327,0.10246369965448188,-0.028702159088275447,-0.08701721818564512,-0.024213277287001844,0.15068453357222378,0.06688155448666278,-0.025967352017865597,0.03791454402948391,0.09233570603721919,0.13262253221466214,0.06826729449078872,0.4586603223116974,-0.015555526270074616,0.0,0.0,-0.012232928269694465,-0.008065836423494344,0.04740737682848162,0.019074577319563524
10,2,0.5350866067444333,0.4452967804951702,-0.07073182122753807,-0.038938387984833955,-0.19509292955027935,-0.12167112600653318,0.10494180069165693,0.003238400541322406,0.0,0.34436805021351047,0.1921937690705342,0.06211590803371103,-0.023461072646396186,-0.04760001003365255,0.0,0.13465492380032118,0.01938259482957605,-0.030426566635570307,0.01901376167907909,0.04540723974396088,0.11124588667819446,0.0643382818795235,0.42388913924844607,-0.01498960782892056,-0.002615385176831575,0.20702053852578173,-0.021670424611672567,-0.027627681083849165,0.05469404632610364,0.03543091719821323
10,3,0.42916555606923346,0.37556522527038416,-0.0769455773863219,-0.0274697587989039,-0.04792375937324178,-0.06564766216493334,-0.001322126880441088,0.17641406632569945,-0.013327620825389852,0.4328758499160077,0.5313918342546033,0.0360754951358121,-0.017557258581094137,-0.0655664415280297,0.0709013606287694,0.03799592277121211,0.0,-0.024395115012757485,0.04044814035792266,0.00733253441493853,0.0581044736514571,0.06948762778272499,0.004789146717606219,-0.02737739138322204,0.025869134642763192,0.14804086548585027,-0.0041764853160848325,0.09729734514910304,-0.009067109039827104,0.04618341728145836
10,5,0.4907986108304545,0.4348178745779905,-0.052556838471855105,-0.044372754200706854,-0.06044818183016032,-0.05688150337547304,0.008482857090356566,0.14577267950312867,-0.020776131547850296,0.3672791836262055,0.541136066088191,-0.028849729429790916,-0.022603468816762895,-0.05067399493593405,0.1382682824229049,-0.02718335214060552,-0.004699589827323214,-0.02697167442948034,0.03081933524046243,0.025382561759578204,0.06023075247189991,0.07172942988577646,-0.007610728269718203,-0.009631748092028491,0.05874332638755764,-0.02124100979606247,-0.0009413996837736027,0.07669275140438714,0.02773983327996654,0.05366676495357847
11,1,0.2678218220410383,0.2476983879922673,-0.0562955731712933,-0.027712654539972265,0.0,-0.01098800158288428,-0.10433402302110911,0.06787398939476627,-0.020465270727409293,0.21636905367349546,0.32155282720496164,-0.0514243669941068,-0.025044987602677565,-0.06856479670253371,0.04197238398397335,-0.07084092153299434,-0.04708555143705372,-0.03512772146767783,0.0,0.0,0.03375849231254127,0.043638398592483835,0.0,-0.09976056135310157,0.0,0.04307455500053681,-0.014454560608945746,-0.44710945341271446,0.0028146689419634996,0.02073150952215294
11,2,0.24371211899280226,0.1971865748368717,-0.07007960989612091,-0.03959985955619187,-0.01456664709973858,-0.0149834676445409,-0.08396300153189296,0.062117529732151955,-0.0336814530976999,0.19507595582239465,0.32869919990058794,-0.0520636727899044,-0.029725376979952763,-0.04894014252513536,0.04532222658184051,-0.08737440000014322,-0.04388241467438829,-0.043242891526152225,0.01305376558249717,-0.02269804851085616,0.030884769565761847,0.045282189715459595,-0.00802931545772937,-0.09698681975843751,0.010357697155782289,0.0,-0.0023153650200877715,-0.4302445603716436,0.059950011769783124,0.005665438213917268
11,3,0.2627746205213683,0.21802447286538398,-0.09332381551524736,-0.0446544652731862,0.000868624730743145,-0.040729430035566956,-0.05833483343024617,0.03964097963972471,-0.022565699714420004,0.15451599839410365,0.24517791184690144,0.02018444532963179,-0.012720246417785158,-0.14839834153165263,0.02000723960924565,0.04943742547644753,-0.0572837834097497,-0.04060198438526755,0.005280968018010229,-0.009377450429812001,0.027004017639194078,0.029685955517318147,0.0,-0.0935004967562139,0.0,-0.07743595053258752,-0.02625893817381908,0.026237262320425683,-0.1812082863514075,0.008816245277209811
11,5,0.2390418239257906,0.22102610305649484,-0.040814946690128515,-0.041023413631074576,-0.013243267533533026,-0.011726782910998837,-0.07828967802800231,0.057960145701641375,-0.012578461955864484,0.20447924983512483,0.2871048060990823,-0.06349291605389902,-0.022438845553436226,-0.050972119523813975,0.050323690311561003,-0.0643076666554831,-0.01822291124712569,-0.02511920482561461,0.003121796426201917,-0.014970292549677175,0.032753592715242696,0.049129214567170246,0.008988587966204609,-0.09078874750898219,0.0,0.11275648467416885,-0.019871410379058055,-0.4461505339524442,-0.010934399561234154,0.01752836548680209
12,1,0.49913377751571364,0.5733335389199619,0.08923022400493164,0.0,0.041226656057606004,0.04092772539080358,0.06950524363877797,0.019050303519503764,0.7452290097293559,0.003986622356255465,0.02796083829611362,0.003283037272110434,0.7389334057224888,0.157217630834523,0.11837771248758822,0.07099982093107204,0.027712235614574032,0.49279221642633786,0.012169784283225127,0.07321817851057277,0.047222882588633386,0.03103604326192233,0.027096242383199076,0.14032402670920696,0.0661967926586482,0.00544428403501418,0.04836405697945678,0.011648323160255769,0.02336541633166478,-0.0031551608792925734
