f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_level.lda_mda_10,pca.expl_var.cor_init,ic.eps.max,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_25,ela_level.mmce_mda_50,ela_level.lda_qda_10,ela_level.lda_mda_25,ela_distr.kurtosis,pca.expl_var_PC1.cor_init,nbc.nn_nb.cor,ela_distr.skewness,ela_level.qda_mda_25,pca.expl_var_PC1.cov_init,ela_meta.quad_simple.cond,ic.h.max,ela_level.mmce_mda_25,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.intercept,ic.m0,ela_meta.lin_simple.adj_r2,ela_distr.number_of_peaks,ela_level.lda_qda_25
7,2,-0.11769140416821722,-0.12613759028285737,-0.1546420882156398,-0.015596032526475179,-0.17733526786240555,-0.05304229675903088,0.13819805609779984,-0.011654611753768335,-0.0425371738660793,-0.012875506797408898,-0.022787169033452792,0.04924806306038512,0.044678353013437866,0.0985241110521245,0.07811630152184129,-0.05779882467706199,0.07980715574138147,0.02763967131154152,-0.016579786935353114,-0.15763763979030115,0.038532583565276946,-0.0245229513131332,-0.02244482880787682,0.003268022859462122,-0.020184760480378955,-0.025374405999029154,0.008966195659490528,-0.027453160568463086,0.037380391807139035,0.03510962399066997
7,3,-0.11865088246986683,-0.12038011178374447,-0.11969111106516339,-0.01638733126804548,0.11992709833787372,-0.052531714860613477,-0.08660727509323246,-0.0032721334077096542,-0.018413376469331805,-0.003830191720274767,-0.02673771511561146,0.11364173124071955,0.03989741509768818,0.045305256705928665,0.0766566866319531,-0.05065104282966393,-0.0007250239871646469,-0.0007469197879610978,-0.02406165057533352,-0.12463949537132546,0.04019904307119257,-0.023515972951288988,-0.009763975032612476,0.007422633768316367,-0.00839704728173793,-0.026270454672653265,0.02256635156539613,0.040952110160808686,0.05375285806198034,0.018908473556419725
7,4,-0.15763228500736637,-0.16411524861180157,-0.036272378657547066,0.004052099966568579,0.14114099224802698,-0.052180743709593094,0.01789635346916818,-0.003427690178488499,-0.033815341725642545,-0.0022434132919118416,-0.020706176591539727,0.00225773737531465,0.036730450931617024,0.052224329854231706,0.04993205542392042,-0.061306689404395376,0.051265264822025106,0.048725867703082,-0.013272677121758697,-0.08668090158610234,0.04289756374648134,-0.02319663292475961,0.0054613982958432936,0.0030936512401705946,-0.03235622450300488,-0.026398029653548427,0.007368252552286736,0.014846673360683092,0.0820633764075665,0.032932302013192555
7,5,-0.14647687938418993,-0.14896896217221187,-0.13022465550673396,0.017468584709108947,-0.19252177557882744,-0.05341558844782243,0.16188527425508423,-0.005823685751418062,-0.052106451167884565,-0.009069612884748779,-0.022443304356486726,-0.03805935251499068,0.04207698031200849,0.1281277478974024,0.046448372575549235,-0.06156340896885254,0.08617985865862929,0.021336475706105196,-0.01526852045807231,-0.1278518393303423,0.04040926261187919,-0.024496105967229065,-0.020811309021110502,0.0031041032209057073,0.01078663214870057,-0.025502757644309454,-0.0009644592566919186,-0.03476624875643319,0.05489636589178634,0.03813121406297504
8,2,0.4135447695706128,0.31635944203404975,0.05639414647052665,0.01166906697358866,-0.19539383981500444,-0.050450062345318264,0.11305766764447917,0.01588309228414425,0.009824863562307412,0.011437685371796957,-0.007939722822296602,-0.08675888541588339,0.02503317829411028,-0.04057393048004909,-0.009207825448101448,-0.05903869818429214,0.08449312477568938,0.017276474906801342,-0.009755417290341462,-0.02326983761784418,0.046636105042753506,-0.009850718246072643,-0.021503228987280965,0.0074920389866521275,0.015658651351394492,-0.023823475400021693,0.00970316824729539,-0.04244350230195837,0.03616848991077029,0.022899458924905858
8,3,0.4291809753000012,0.32377450282703224,0.10306169787097563,0.0010085627923531737,-0.21072955312188826,-0.050337923549064856,0.10544836556076054,0.010694275623644445,0.01291616355440034,0.011176408143390437,-0.029034308442924206,-0.08681744225830429,0.026084124286965382,-0.04157291614079317,-0.009754265839076293,-0.06051228361403688,0.07883867796005622,-0.006589295014545582,-0.00974265017057363,-0.01413245611995989,0.04695721211195775,-0.012751769673000735,-0.021786445052509984,0.0060426111308544694,0.008256905833051387,-0.024863546605355225,0.010422198697994545,-0.04105355744286909,0.060429593312431085,0.020006711628344886
8,4,0.3765051744941228,0.2775863467306649,0.13889685084383485,0.0023630484831509424,0.14469323479262813,-0.046899590946939906,0.06872906099154175,0.014581906396952449,0.02739423851093259,0.010828676335799647,-0.015170625302534213,-0.03461679472929419,0.018386077731128936,-0.03824302957012049,-0.018251025290924594,-0.05534871731256108,0.07679026290317281,0.07826129813021943,-0.001102230241198321,-0.02646556824521068,0.04442525659409591,-0.012289539568702712,0.003890009238633141,0.011440632253575167,-0.10922432249518799,-0.02314534184179612,0.014743432987976313,-0.017944857311624318,0.04426141265288175,0.02277874032345162
8,5,0.4033444380703177,0.3032105570203608,0.09429793896835997,0.0,-0.20032893596299584,-0.05032911818213476,0.1143258796103348,0.012543018557084396,0.010832641711440438,0.012790623395982997,-0.030099169195978603,-0.06395877994155763,0.022827898167363525,-0.04947044934840292,-0.01981586223310841,-0.059197451317974825,0.09238193323314392,0.017347059433356293,-0.011187444624167153,-0.011886510537002237,0.048300700224657156,-0.014155747702697813,-0.01813133514939086,0.009543846673686546,0.020939734729253867,-0.025444809986804984,0.012400358749231122,-0.03991725266304874,0.0581630775922376,0.017366891142955088
9,2,0.3587542979228317,0.2896972863619372,0.07983820816473888,-0.019560991713005932,0.11606666051906495,-0.045647265201529216,-0.3571206965536904,-0.016117370263318387,0.049707731615487416,-0.009470126946381996,-0.021470972577124492,0.14089981004816104,-0.07789700928783949,-0.0711835329698513,-0.04093306536458849,-0.033648533733266345,-0.12135771629775709,0.10144642317831293,-0.03305606855699189,-0.03567668382224748,0.04532200550141521,-0.02099633127553685,-0.014274244114107243,-0.023517762546073157,0.0005744801924439102,-0.023079166800797107,0.012856713661819369,0.08486146494518387,0.030650483593326533,0.011768663745333807
9,3,0.3624337462309427,0.29253641341367076,0.06564414022422083,-0.01837696919883758,0.12494695357122926,-0.045677951836184866,-0.35852679349278666,-0.015933042610525777,0.04887852017861807,-0.010686961015086344,-0.02831772251257142,0.14316070148402155,-0.08089991527882212,-0.0691403374340177,-0.04041260343292252,-0.03238112198987675,-0.12530092019065267,0.14780377507176873,-0.03419444217948908,-0.02892563332730605,0.04660338688856147,-0.020560690855982555,-0.015927382576769206,-0.020622403540017653,0.0042252183103361485,-0.023558981406439028,0.013313374664087163,0.09335875694851264,0.020514103872045386,0.012827920564495332
9,4,0.3525925767090924,0.284257275543466,0.08458111009596514,-0.026872089077076444,0.11340226701867132,-0.046068077345644665,-0.3465438464395519,-0.019236071014847478,0.048184961297404266,-0.015227931743013401,-0.027482624793843627,0.13570293738956907,-0.07451581059608556,-0.06929859247839601,-0.0404877828276054,-0.032605479987701885,-0.12167405498300973,0.10237201707374713,-0.035002789472466045,-0.040464752345872046,0.045470164987268136,-0.018855556577275806,-0.015806087473301894,-0.021536898421542564,-0.03317443970764061,-0.022301443347355593,0.012082825736809383,0.08530359412527197,0.0284288086523945,0.015307790700387569
9,5,0.3625781423917404,0.293340750915248,0.06093912672704899,-0.013557454709810124,0.13526689933800906,-0.04504934125082263,-0.3368428027475477,-0.01415227559178886,0.05286809203715159,-0.011994133055692746,-0.01181823912588753,0.14571328100001502,-0.07521478282567717,-0.07510005435620806,-0.04453093337004582,-0.03017864275682014,-0.1010814098792937,0.17646741020880585,-0.03453993926435178,-0.03758879115103819,0.046674646628844574,-0.019140325609815878,-0.013051576563446798,-0.017882898497233568,0.015408334261562184,-0.02286337014177814,0.013404431564184027,0.09744752595628103,0.032134107646311055,0.011651015252655106
10,2,0.7716560017286473,0.6674909177798889,-0.2775423516916039,0.0032694521372089724,-0.12120340095702464,0.01886808536574014,0.37682430881920526,0.034384013464245244,-0.05091863801055241,0.04832897965508254,-0.012455770456832882,-0.0580438715657583,0.07026992690010836,0.4601492017854385,0.0938075951326598,-0.04510217990141574,0.11479399979191884,0.04356898077761595,-0.01828305977919742,-0.11432556642413716,0.03521345914309282,-0.011231666624996084,0.0009458506876149908,0.02373459329273131,0.07970168852601278,-0.0160543935120111,0.0192886873212178,-0.04081300521787656,-0.0530062483471927,0.028119238437571248
10,3,0.7439114686942606,0.6388015866508037,-0.28525831205623153,0.011466275458199116,0.08621062553499637,-0.002086094357361845,0.06120382345197073,0.03845254269812737,-0.0260141017104627,0.02745866423347676,-0.008958139391685993,0.2012530620074927,0.05840029693040827,0.04639373573613692,0.16854590150757032,-0.03985378932601491,0.05176791509031753,-0.022746971700835505,-0.02130675691292505,-0.018381570992476615,0.04301128375730634,-0.012204605549102632,-0.035735870358624355,0.01711229399719083,0.048132100337578976,-0.019433043644363934,0.03559996948025801,0.022974962078955885,-0.02167296779991612,-0.08300949704143434
10,4,0.7724530510917211,0.6894102567676506,-0.27675100233426153,0.04390616005637171,-0.11459349656547113,0.03906883177868181,0.46728579285779803,-0.00021775870971607603,-0.07499103921816497,0.009301153300170117,0.0,-0.26272383510299857,0.086434562298358,0.6189837360423518,0.002053272042475962,-0.04348480703753732,0.11614795067242722,0.06157976875076887,-0.01399830694897819,0.06761902158663657,0.043036815498877834,-0.009199552740090544,0.014070375299798599,0.04030066161519397,0.040448804762292845,-0.016800098703224853,0.0032661837783085623,-0.045371930825366835,-0.025334553899990286,0.02606365738683758
10,5,0.7476276914941027,0.636223814762908,-0.2116980625300633,-0.0022984565605921325,0.09089970317496077,-0.0033696534814878776,-0.22349614615942348,0.025206335905403998,-0.01150080477984905,0.02016900542613409,-0.02090813098460642,0.16616527798316116,0.06563667873034429,0.052950979422996314,0.1655207850044479,-0.03522462803432791,-0.09585522434989124,0.002787041392519951,-0.024425294917224116,0.04443212151610276,0.04282589629348221,-0.014210735774508931,-0.03511990385279051,0.02251220052065417,0.017154897324994645,-0.020378537210562486,0.04029155542738794,0.05888399485229168,-0.004950434054095565,-0.03510982006966534
11,2,0.6659150241212599,0.5746525693072516,-0.27213796409042657,-0.00040703184403298454,0.035472087624743895,-0.02104780006752463,-0.5139184509369205,0.024044536147984935,-0.013405429557587355,0.021917535775279592,-0.020859781058798307,0.09781874589036499,0.06488260684504057,0.060747983933606226,0.06531330100509689,-0.03992033498756772,-0.20676593262971235,-0.23217129417922094,-0.033780240438300746,0.1687493554550754,0.02783367203012052,-0.013790360271996469,-0.048636297107527565,0.010723872975944113,0.016995705007799747,-0.022664815716376394,0.021193715083714385,0.00927448886116189,-0.17489103566912098,-0.1549753260286978
11,3,0.6320073317925353,0.5449953792724171,-0.37249147164111124,-0.029132142030606212,0.03739242433788503,-0.011012935253773226,0.26109470627267706,0.027329058994866595,-0.04341263604341872,0.02676899491110707,-0.01896823341375875,0.1726287910061559,0.046495946100242214,0.08791390290956519,0.0771476900392506,-0.041491339976684805,0.08317668026166247,-0.14601603588511766,-0.025422123918357353,-0.31543348653508824,0.032661422492837044,-0.002684352020458469,-0.08168252991448938,0.006027360191147024,-0.03878537035656926,-0.02187589068081308,0.026654337282701723,-0.005527001227062678,-0.14604636595427462,-0.5803734459758074
11,4,0.6248790489260753,0.5281126438493841,-0.355386821912812,-0.04140227381730774,-0.04758911843224367,-0.01045400336723834,0.29193126163843675,0.0167162614985068,-0.04847278839921643,0.01818328082602444,-0.011361162842814243,0.15774397223537512,0.03944326430482395,0.13968535514003821,0.09285766502943271,-0.036310205700141596,0.07500757918410483,-0.04665555093527973,-0.021535169388779363,-0.41132108924394617,0.03214638860813046,-0.012158652188785424,-0.05624999856813445,0.01638425351412126,-0.1290223421815196,-0.024129331759487532,0.01553225097837918,-0.02597795627333438,-0.11594219798305355,-0.5362927840508993
11,5,0.6889036014107103,0.5881199223823927,-0.28106528489041627,0.00493788595688241,0.03509412441309967,-0.01336888168314318,-0.4018825559401386,0.040042629156487014,-0.017205319905545302,0.026948503139537672,-0.02140432275157242,0.09464314618324346,0.06884251533974348,0.06860996366001787,0.07147745941387268,-0.03599386210706773,-0.1987327221632389,-0.18360425948879033,-0.021777180408516755,0.08659530159987086,0.03350833735646547,-0.018451726394707213,-0.046215771921280874,0.007400216342409616,-0.024278421132018363,-0.028162614006386727,0.015037586730231811,0.010567813406066856,-0.17154650698307122,-0.13560947060255774
12,2,0.9375186774810418,0.9210113561954234,-0.41219228290311527,0.01728904671905429,0.08756509620188302,1.3355051865630028,0.23858179641579724,0.01061856706801656,0.02513666029765993,0.013058698758031673,-0.003370401669403167,-0.0895226111516747,0.06242018610315481,-0.010845794735738767,0.014485792262728836,0.27396681913330445,0.033832606897138406,0.046017389434859,0.05734399794367784,0.030815349137953918,0.04343543652793258,-0.006571480799351326,0.08031104408000056,0.0372844699064907,0.0006812740377526438,0.26324005974387354,0.03057118146587401,0.03942625814671974,-0.0068825386987427795,0.038642187477551104
