f_id,i_id,ic.eps.ratio,ic.eps.s,ic.eps.max,ela_distr.kurtosis,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ela_distr.number_of_peaks,ela_level.lda_qda_10,ela_distr.skewness,ela_meta.quad_simple.cond,ela_level.lda_mda_25,ela_level.mmce_lda_10,ic.h.max,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,ela_level.lda_qda_50,ela_level.lda_qda_25,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,pca.expl_var_PC1.cor_x,ela_level.mmce_mda_10,nbc.nb_fitness.cor,ela_meta.lin_simple.coef.max,ela_meta.quad_simple.adj_r2,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_level.lda_mda_50,disp.ratio_median_25,disp.diff_mean_25,disp.ratio_mean_25
3,4,-0.030488450126104884,-0.025490068832870052,-0.04279687725618031,-0.035026017270410915,-0.032158185547209645,0.08042446240198675,-0.021796603840513767,-0.030971066625272638,-0.030903136176516955,-0.03710442724204512,-0.0251610473745212,0.042701768472357626,-0.028499569885460745,0.03836362312409415,0.02557208251994804,-0.013099253371115975,0.0,-0.004291159028863845,0.00959601184195219,-0.009007463592649475,0.052368924080974634,-0.027832255739769534,-0.01578812215515507,0.07781678782471976,0.017831896971794124,0.03235044015117209,0.008660200232246652,0.04458886491939943,0.035128907964623514,0.035809376235038604
3,5,-0.05692162255431035,-0.048509970992959034,-0.02857778617001644,-0.03154615913601155,0.15875491130477015,-0.016362084670066057,-0.012685468868020577,-0.008738268606035798,-0.008899925434242506,-0.02143359728682795,-0.013177745132385565,-0.009847304714843907,0.030697290647661885,0.05774718438993601,0.06868962057507189,-0.01292463540621197,0.016285915648052207,-0.015550650018923723,0.029819176811240994,0.06757216585113596,-0.015843880555054757,0.024841148294092646,-0.008353238768937121,0.05239262680484835,0.027865281995161972,0.05115361017423828,0.010799630404140281,0.044703629702231684,0.05036553092109991,0.04439457463661378
4,1,-0.034699300613617486,-0.03382288202329413,-0.0483387158697354,-0.03190546451315354,0.05746962001693362,0.018927596075965246,0.0024785123161214437,-0.005839950500032318,-0.0190754066686842,-0.01906629519602287,-0.022996873411804234,0.005377056611018137,0.019565208195518186,0.03259658445125565,0.03493243058430605,-0.01110406220321148,-0.0007841199460259865,-0.01674973678717953,0.013730718693427027,-0.0044681834887889335,0.01979846865058247,0.0023390272732133344,-0.013115710582516885,0.021221445041285363,0.013559580385026367,0.04090767327085106,0.013705026608136911,0.03043258760475137,0.026999832849297606,0.03771592936384437
4,3,-0.023089585938860843,-0.020385456543947265,-0.040397184233530684,-0.028847954372549174,-0.04175770987938063,0.1041290544971945,-0.006631196501228804,-0.02112415288371834,-0.024288493259196037,-0.030672107383740377,-0.02058019876509849,0.0034166892719616516,0.008607463054803286,0.039303928400188703,0.02199115951616444,-0.015718037415171075,0.011068631235002152,-0.013585773687814377,0.019344653726858837,0.00017252217100518358,0.01146784150234352,-0.012388364308345324,-0.013119456753342053,0.04358930555032623,0.017365772466754192,0.03676736651502903,0.011582084955381669,0.020617296036230248,0.02700469372574834,0.026956851976578905
4,4,-0.01687469989227315,-0.0193689199500012,-0.043244156435898094,-0.04204331486061286,-0.014911130107233356,0.047279832385833,0.05356174887126551,-0.024664322508046232,-0.011360988996979779,-0.022255491745071375,-0.019636424355835236,0.023670578529494946,0.08950251178451187,0.023610085506755668,0.013210089313677065,-0.011949118962659072,0.004715602033043678,-0.005213208492680532,-0.0021698665628624714,0.006641081880097599,0.019805775616408033,-0.006225216496803146,-0.009115140624640888,0.03464380250802285,-0.0012819578382808339,0.04606213477418175,0.01362317161020233,0.011775270689199493,0.019184173281630842,0.02041823421707062
4,5,-0.02244696654669072,-0.013310864390961852,-0.03978276658917576,-0.03646518772387476,0.024481820591625333,0.09071497544938806,0.0026699114194667084,-0.0038203505658663123,-0.016801609324567923,-0.015005559441394811,-0.02054451731889438,0.02475484134804211,0.047351008055921726,0.018452203736639167,0.030952711346875328,-0.010507270797737236,0.0030615850397152436,-0.012340419669392214,0.012307006432536738,-0.013986308528160796,0.032944470367824275,-0.011216687465972888,-0.022033645017794395,0.042707947985691136,0.008852728066451293,0.03731859556208997,0.015413047602297864,0.015145966383074055,0.02548312592058541,0.021466796377075853
5,1,-0.12586764409307172,-0.10467062768671206,-0.03181021359658909,-0.036469470591083575,-0.049488039642811066,-0.03201770259375997,-0.024229692383057777,0.017442848989127124,-0.01563761421493831,-0.02192214508308904,-0.02444892830899187,-0.018870933474971374,0.010918117100902347,0.017583672934031486,-0.0036796843684668568,-0.0163277346288338,-0.044733698982554804,-0.01870237579036088,0.014703409305442394,0.022593113779339924,-0.022680977340265918,-0.01169139022141713,-0.0075875714117839,0.024504900558204645,-0.01506627529592125,-0.026792964843896927,0.0024222344903499504,-0.020633516849802747,-0.015306250339859884,-0.01752983725635593
5,3,-0.09677161773686604,-0.09639227294313576,-0.040769396531564306,-0.03828168618471889,-0.025789855529794015,-0.026837898316312947,-0.0276710436839972,-0.01082934714497008,-0.023221020690008115,-0.021619833687465617,-0.02836681991052903,-0.021200885908253086,0.009667586171244746,0.006420929115783125,-0.012519479681813994,-0.01613797550227969,-0.01542136531629823,-0.010243778017246796,0.007577975495001998,0.009016972768359222,-0.041566474805364795,-0.006316022014824174,-0.017249520734741397,0.03296615844526657,-0.023813839894013422,-0.02198135452871597,0.014799138734150119,-0.02799459674279675,-0.019223182274893946,-0.029402539394196014
5,4,-0.09158445207263366,-0.10612349538950275,-0.03749843837211292,-0.036876433022898836,-0.024905074120893433,-0.02844347243764067,-0.015406070508932168,0.006332797344250463,-0.01372724240902623,-0.02755086808518481,-0.0405929900447608,-0.0448277396338389,0.0,0.0,-0.013935580803278447,-0.029448236690688523,-0.01887289905940781,-0.020880723266159307,0.016235514475050977,-0.03332775403340951,-0.03750749139759374,-0.021257893649030413,-0.017021592450209455,0.034693601265902485,-0.0057857994980795024,-0.011820975278385493,0.016505367107527813,-0.02642444414845091,-0.035044121256985195,-0.03376417664464171
5,5,-0.10663397716535866,-0.09515620650067408,-0.04236051888526987,-0.034239517317625145,-0.038416600766328135,-0.027009143855783124,-0.03834208379095058,0.0035093819674691384,-0.013055111282097909,-0.0267657722152983,-0.03301180740817855,-0.03415517244689392,0.0,0.019348753825712273,-0.005284108460673287,-0.014306730947658275,-0.025196481766351086,-0.01582168911076487,0.009937512597865183,0.01716115648040356,-0.0406970102247079,-0.013178098690248274,-0.013020968960537727,0.026364482774772907,-0.02583412906684579,-0.006546932862786514,0.015075814981569124,-0.02013707216697469,-0.016047721752882216,-0.025353293427897716
6,1,0.1422570996725318,0.09695055796907806,-0.03860418911844935,-0.03869681259179361,0.0,-0.0184180798761725,0.011294354225280134,-0.03192785992586565,-0.023436390457043058,-0.01948259909957585,-0.010045919770640954,0.0734161549038996,-0.00773721306057619,-0.0059735211040251035,-0.011547926740302056,-0.013598762111150117,0.005744699956408195,-0.01105818904248259,0.0,0.014521565309698448,0.07495772528668104,-0.02447975182412994,-0.010290492517596603,0.03620025012806509,0.0068807654656077855,-0.0020206180471614155,0.01817282885507651,-0.005417267490363364,-0.0041068142898348925,-0.006995942919707759
6,3,0.1476509267911107,0.09788948470944486,-0.045761444542551336,-0.04147847983098295,-0.020295212304025326,-0.025575998637597727,-0.017615479591518574,-0.04178709443724976,-0.018264624796203083,-0.013151279036489175,-0.007932719687694004,0.1006346782907016,0.015366998144132712,0.010107099246614223,-0.006669629899659996,-0.01219689274635323,0.010357875088803148,-0.017562344994539764,-0.003391491702747329,0.001713352067321261,0.073055024134455,-0.025166639703497168,-0.016384526229385077,0.03472326028092437,0.0030171267442586913,0.018608558168565145,0.005032241828400438,-0.014000940410413415,0.003212656981605902,0.0024231678600255546
6,4,0.13514967408448586,0.09190663910367625,-0.03849183061936798,-0.03995747871070197,-0.011068680026889384,-0.03223824074642081,0.0,-0.03625796781905381,-0.023517432861149632,-0.02053399734924758,-0.021681709354670294,0.0674921143622179,-0.0025617018874114147,0.0073683218545347665,-0.01116642786454785,-0.01884474850076285,0.0,-0.006134814189658763,-0.007510880721824736,-0.012225341373164954,0.045232221000164205,-0.008531060566946441,-0.010127448644644085,0.02839026686044667,0.0023475324522110735,0.015226421238165457,0.018036281879917654,-0.009157760832460723,-0.006624882542557171,-0.014598031101810044
6,5,0.1075106424610576,0.07322401132610105,-0.04178689721900131,-0.031327116631638494,0.033130004432275456,-0.017735932704599652,-0.00946170516254978,-0.01676419573406919,-0.017805792698953757,-0.01682747906335004,-0.024871638481648084,0.035921084526795044,0.007988944434865919,0.011252765959831101,0.01785135022925957,-0.011084708994785974,0.0018984422884557733,-0.014021000417847082,0.013740596018087622,0.03215762294947486,0.025439716351856934,-0.0067839674700030245,-0.014086897222221714,0.027578553424676744,0.01890436638810379,0.018712478188618306,0.01416032259682401,0.0024678775229212135,0.0046749853726022195,-0.0019208496884696724
7,1,-0.08025122534501587,-0.08350390345593467,-0.043377594598463964,-0.0337387670274783,0.051500918787308336,-0.029387731574776477,-0.036591200967861545,0.0599773000285691,-0.021981609630429777,-0.020379546404921955,-0.0037491285174755806,0.0044379901624568285,-0.025610316139176914,0.015221540790343366,-0.008179938914736201,-0.010444451230520957,0.021364842257818636,-0.016312068606104707,0.029181845255038266,-0.007812061049052299,0.010765826578041843,-0.03483635595960441,-0.0163016609039989,0.008050994927027516,-0.0031766110751376697,0.0025406233630395902,0.010878242120680531,-0.005740707086157787,-0.009254231830922666,-0.0006569208524629389
7,3,-0.09390249140074874,-0.08046881029971886,-0.04053875604362017,-0.042942177227432765,-0.014853826854095975,-0.03267167928078185,-0.03253578399864643,-0.0032442995368728855,-0.025068130940556155,-0.009663479472363928,-0.018642183346669783,-0.019291167773442253,-0.030676523898124697,-0.03985916786649685,-0.03553191839464992,0.03920779857672002,0.02920814944981459,-0.020236613403601833,0.015443385717488323,-0.05349802334066833,-0.011762221838613363,-0.03203246452027991,-0.012216458434733124,-0.05945022241437792,-0.006812907645801114,0.026733111138244836,0.004117775205333657,-0.03067460480910489,-0.03121545417672361,-0.03751988155837216
7,4,-0.08929408952074513,-0.06954509778176415,-0.036267660680556146,-0.04065519517634203,0.03425175082973342,-0.029971005634469583,-0.01639017656273789,-0.05848702825463625,-0.04292174380139324,-0.015063147480704642,-0.034936646398311066,-0.01023631568362493,0.02358627597355334,0.018331311880593948,-0.0019050877308607328,-0.04138252518180974,-0.016841437424718997,-0.012259472345902855,-0.025825363530541656,0.0,-0.04551741106362006,-0.04263053716847498,-0.0010422673560950835,-0.0489762010134685,-0.03163818732811163,-0.009987314126676583,-0.012349791144310507,-0.018064015393423893,-0.016564551475338807,-0.01844954286159628
7,5,-0.053974763563928024,-0.051388866760815555,-0.03765464526322937,-0.034351005928784345,0.035598949400702115,-0.0284251233962719,-0.03403623225381683,0.041086823002409664,-0.04130419104404842,-0.015911952277031544,-0.017094205532799805,-0.04464541523863544,-0.008807826815807773,0.0205247871701581,-0.008871467008196188,-0.028372619614709688,0.030849165690402552,-0.017069969902201748,0.024167363828402427,-0.009243412328918538,-0.013108099155079211,-0.027243027902595113,-0.010865360733204849,0.002540266257465798,0.010054778980383233,0.0,0.011393119399592394,0.010068374813293895,0.007993976665501612,0.010724672611853059
8,1,0.08528355506818813,0.05027582627074474,-0.04133157127300427,-0.0403131834753722,0.011871146388940976,-0.009877849923464452,-0.016014323212719866,-0.022787695571108824,-0.011298970770310543,-0.010038414635671067,-0.023530470766287004,0.014032018260574652,0.008092407723707326,0.039108293201935124,0.03461991785132662,-0.015295805964707018,0.003923077572556402,-0.013371282134667872,0.0,-0.0012405062227769936,0.017669373801352722,0.010823490652710904,-0.014993322991203761,0.04567718397181564,0.0,-0.0013721096083214035,0.011487594425449957,0.04522585562809352,0.04132827153814218,0.03807984193170755
8,3,0.19511792264317945,0.15977086804407442,-0.04802880477968979,-0.03581486209022855,0.030792788589530273,-0.015976738015657854,-0.006691423558709664,-0.005098782342989994,-0.007256039260238156,-0.011514493846342733,-0.012123520621162176,0.12916111128215135,0.023998572550628205,0.06088692853729316,0.041283812099261796,-0.01293841208189428,0.01661090630470574,-0.012182558855053593,0.02451799496318613,0.017992528111318018,0.1205663539619935,0.02526975542041865,-0.02405556790660568,0.04005820057465714,0.012528193719256453,0.025010259026561343,0.009321781433003995,0.023024044601505644,0.03458315351830177,0.024652372843011916
8,4,0.08198357935394857,0.049850666815844435,-0.047465172553163376,-0.03500582471874153,0.028728117483246052,-0.020214213255445118,-0.024886930385359163,-0.026439525470173447,-0.011317161459943381,-0.020091340993058815,-0.005689941594682446,0.03250647162692907,0.018806265186659954,0.05821509147938392,0.054176771647541866,-0.009934617854340577,-0.006294873609817592,-0.008828478970347303,0.009280546226154984,0.1767012138154776,0.03100508774975136,0.018252232954265923,-0.009677672852462682,0.032855955126245284,0.01316664859426786,0.011237169180444373,0.013617180875446111,0.023509064026687315,0.03254932772548602,0.03116450516050251
8,5,0.16952780593519445,0.12139612114903453,-0.028670938202771834,-0.022555795976393234,0.048512448924754425,-0.021701987947834234,0.0076122824560312385,-0.007650822604790886,-0.015486843833058206,-0.01257259412833589,-0.012745847567783686,0.11441730537709982,0.029270875877171754,0.04572108821365656,0.03822928167925094,-0.013604571659478537,0.006228223779648878,-0.01867720438289422,0.03804798126528186,0.029197489555215284,0.10640020369253611,0.015853001655026344,-0.021322826126423056,0.054159280237831786,0.006921478110113788,0.030169549961021613,0.007963188488096962,0.03761415991953615,0.04275566989306401,0.048458341125663607
9,1,0.2563360740702676,0.21455208907745896,-0.03231546760658377,-0.030859157317793373,0.06779609118411214,-0.00931341039301345,-0.012140153876296744,-0.029206666669185033,-0.03440930249445673,-0.014271246520889624,-0.016812590170233094,0.0,-0.013750533300038559,0.07421866220636986,0.10760309235682514,-0.011367889123821362,-0.0024979427001378673,-0.021946343341207736,0.0,-0.006777268526767022,-0.020400511936821464,-0.005915308484579385,-0.009293089249631181,0.0055562429055882046,-0.013670764781401223,0.02319424231792877,0.007416173522702935,0.010760212432097752,0.025610526756602914,0.026248485199119154
9,3,0.21116753803006943,0.16132680337966637,-0.03483445522719819,-0.022613330814607258,0.07390977489106576,-0.010703781437112037,-0.018093644504839218,-0.016149195468892152,-0.021962049948086093,-0.027818481143835116,-0.02883499513532145,0.003621178252107893,-0.012096403244130305,0.11056453513459014,0.09342700807209642,-0.00912632966909216,-0.00436073451634153,-0.014337736341626495,0.012784797950312177,0.036834126773737985,-0.0030504329602535907,-0.00299707633694668,-0.015737515237980476,0.00688487682673139,-0.005877137132799803,0.0435522462663081,0.016494634191845603,0.025007873708475403,0.028538079942650563,0.030363485086310704
9,4,0.1764871752932693,0.14236259483329436,-0.04034329734717859,-0.032723233984707445,0.08453353901950889,-0.020487597171017946,-0.022337341918491793,-0.02103584794318336,-0.03442465789328883,-0.015477553729674742,-0.020965298936878873,0.0006029171162504898,-0.007714586948235402,0.059673683223923385,0.0475007827470966,-0.012076966331702244,0.0017954194820062885,-0.02201221853371138,0.0029042078647004144,0.06294681296393584,-0.011691067652106507,0.004747096742615947,-0.00894265823770407,0.00433878612014571,0.0013911532727994558,0.045682438219674854,0.006077676249097996,0.030593218732648086,0.027419572842350415,0.03532391532965057
9,5,0.2077419085068059,0.17223784013936894,-0.037399946159954484,-0.02968114420785231,0.08387365901771857,-0.02018078783710575,-0.020156297028497305,-0.004425255911076453,-0.026775550159997608,-0.020705765530358633,-0.014180666712733991,0.004930669977946722,-0.0022625769294249976,0.07367976106945817,0.10568843804500822,-0.017266002787573453,0.004469942869426868,-0.01824233929775876,0.014029647826995228,0.035786510631663326,-0.008406862419401806,-0.002537696079200402,-0.018250743198211516,0.015041186166130982,0.0,0.04005933675311163,0.00654872959174535,0.02704503672265504,0.022192828618971427,0.03302979770904657
10,1,0.49469450436329665,0.4377463675598873,0.0,0.0,0.0,0.0,0.04657203080563299,0.7940810461340115,0.0,0.0,0.0,0.011484208736206925,0.05169496186037459,0.0834175860368469,0.041414566718842805,0.008435855778146095,0.0077798536158504294,0.0,0.18216551867635467,0.0007007634453624068,0.0024255677089792815,0.0,0.0,0.02331277168100554,0.0,0.002248997497453775,0.03663535753490388,0.051699580527791444,0.06445698546913747,0.04606802792684084
10,3,0.38863526142096494,0.32051007078654936,-0.025867769677566543,-0.032996983725205875,0.04360239755800821,-0.010440040450307997,0.0,0.0,-0.02386982602777421,-0.028152539837587476,0.3480004098397914,0.02681012380397607,0.03730148605368577,0.0,0.04796153574871054,0.2972914057587046,0.28014517350692514,0.01512620220582428,0.07058630921423137,0.0939210668118009,0.06466121139208869,0.007994982695291197,0.028298237060665477,0.028915216632217522,0.011236114057662339,-0.020435357825252076,0.08962628894277169,0.09107559768480189,0.0586371196073161,0.06911930649359999
10,4,0.3642667984947008,0.3354365990163901,-0.023971025479540664,0.0,-0.026450201331173373,0.015194488842895426,0.03226543300535578,0.9634857558339933,0.0,0.02234254413174641,0.0019010574811202385,0.05680963933775618,0.0,0.04933939914592167,0.033022527046882466,0.03255531373759979,0.015176020227153364,0.004267957606474138,0.2129081398363799,0.03592775938553938,0.05655636765998895,0.014845652042399404,0.0030946518062078265,0.04579222222650192,0.028484680090278935,0.0,0.020226161613997595,0.00822514429958665,0.05551318672754757,0.029818279291221383
10,5,0.3215391534125078,0.33131649706766164,-0.031124528740902768,-0.04975485646686528,0.01525785402878399,0.0,0.0,0.05047919995504824,0.0,0.040955575790308174,0.3120646874716453,0.026678554391883713,-0.018694161171739943,0.04724947584046113,0.001902434349590143,0.5542291343940431,0.18892632299029777,-0.019677821017943353,0.03106268821341729,0.027922356816554306,0.041017685413244465,0.02219188858309873,0.017074335507635707,0.023077021890761662,0.03920781671425433,0.0,0.1558983586707523,0.07095175392003217,0.03986268879376442,0.03807888291359873
11,1,0.1865705257946265,0.15198243307647075,-0.048660408920948,-0.023815147718671006,0.020231976053814632,-0.030751020016787384,0.0,0.060643467967528786,0.043269286789488354,0.0,0.2017223901818706,0.09594846421410308,0.01886792904303386,-0.05052949503145379,-0.022717239465861093,0.256165140313305,0.1607311442347647,0.011455587094718944,0.08641918538070426,0.0,0.0,0.0,0.0,0.0,0.00940915034184791,-0.40598905869397317,-0.5825884948489685,0.015695832460062772,0.0,0.015995344475499218
11,3,0.20748728615835826,0.21351837705141935,-0.04893555913651995,-0.030749930753832866,0.0455426751079156,0.0,0.0,0.0483432792596577,-0.03890250463583041,-0.011632467658223275,0.23775266521213145,0.008054799201299312,-0.07937204160525049,0.043046177509308864,0.06424399334364775,0.03618847507664284,-0.3571527012434086,0.0,0.0869224991181966,-0.10969455856450117,0.053770048187936875,-0.021788229511784885,-0.02450527669426436,-0.02038928170911905,-0.22422896235584783,0.028611859417581376,0.026567077845513876,0.01639387791413785,0.020430596400524803,0.02594107221128969
11,4,0.17362196623797857,0.14251968608251905,-0.007921253656869465,-0.018108007108810373,0.0,-0.02497429598925817,0.02742656969717927,0.12585079957744186,-0.0078702513210048,-0.038119547907321916,0.010679300810101072,0.020247184627436327,0.02863526603566953,0.053943342527826774,0.0,-0.028657411763787298,-0.30817633905554986,-0.006908327961768546,0.07248695801136523,-0.06706103358729779,0.05512366399941934,-0.017649803026878866,0.0,0.0,-0.07827785890665359,-0.02250191629870852,0.026530897539185846,0.011315470446495501,0.03700205601668503,0.03630613012158501
11,5,0.15259013944966343,0.12623949962822872,0.0,0.0,0.01345295542187415,0.0,0.0,0.032997767327650536,0.0,0.0,0.1296105767724436,0.023717883617240795,0.0,0.031162797441232147,0.0,0.2441541753944157,0.10779020910967217,0.0,0.10386776617387443,0.046963552269445,0.02153698746102048,0.01725625113932469,0.0,0.0,0.0,-0.26430323423813196,-0.6410957250514134,0.0,0.024115390808636117,0.0
12,1,0.34291799133428924,0.44798486832839,0.8508787363326005,0.8480440449186704,0.011736891540593763,0.0,0.3870135572178932,0.0,0.5459034149504172,0.01222155380122536,0.0,0.015078230994345798,0.14433063254392553,0.04360292314054215,0.0,0.029904435718966837,0.0,0.09794804496421738,0.0945685359234898,0.0281033064823335,0.0,0.07768447489981556,0.1287213504741085,0.04836822528671059,0.0,0.010713807825246002,0.01655583707045105,0.0,0.05590928124672523,0.0
12,3,0.2586499864006053,0.261676668173761,0.6644516751130984,0.5874569980125015,0.0,0.0,0.42293793798044144,0.10138133887679723,0.4833937763567455,0.0,0.013095651465201641,0.036701143782490675,0.18934658553214678,0.0,0.0,0.0,-0.07642049404524176,0.8455354747180233,0.0,0.04535771618943718,0.0,0.032096667997430384,0.6846833365358691,0.0,0.0,0.0,0.027208365807166235,0.01246056646497351,0.0,0.0
12,4,0.2266565589064773,0.2823880471920188,0.5397217162577643,0.8072122552717027,0.2747926015756743,0.08339809870670423,0.5224348443279028,-0.04255139651466422,0.48692959126473934,-0.12552471120254682,-0.049467089780878215,-0.08761864739937986,0.1020353390668749,0.016380756385322215,0.014053221755132128,-0.021795626407829616,-0.07583884755220716,0.41600924359068125,0.0721925515196764,0.014461905671925734,0.05322872569766579,0.1196342516557718,0.37853682187249715,0.19517108404364825,0.0,0.02806498879039232,-0.02855858534816802,0.028903248449583252,0.0,0.05455576016057595
