f_id,i_id,ic.eps.max,ic.eps.ratio,ic.eps.s,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_meta.lin_simple.coef.max_by_min,pca.expl_var.cor_init,ela_distr.skewness,ela_level.lda_mda_25,ela_meta.lin_simple.intercept,ela_distr.number_of_peaks,ela_level.lda_qda_10,pca.expl_var_PC1.cor_x,ela_level.mmce_lda_10,ic.h.max,ela_level.qda_mda_50,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_10,ela_level.lda_mda_50,ela_level.qda_mda_10,ela_meta.quad_simple.adj_r2,nbc.nn_nb.cor,ela_level.lda_qda_25,ela_meta.lin_simple.coef.max,nbc.nb_fitness.cor,ela_level.mmce_qda_10,nbc.nn_nb.mean_ratio,ic.m0,nbc.dist_ratio.coeff_var,ela_meta.lin_simple.adj_r2
4,3,-0.06205317995819601,-0.016607126200080834,-0.01693959695797488,-0.030631793778120878,-0.050233787585101206,0.09213896884460047,0.008464884573064158,-0.013037448783480045,-0.03526457820994938,-0.019468683228714225,-0.004427165864397502,-0.005024656913182116,0.0,0.011255470610496816,-0.0044927711240831565,0.01487435089918867,0.033068192552733286,0.0,0.009136247529419085,0.021261063075629687,0.051831264034106275,0.020948713127575735,0.0032183629336146238,-0.015579962319245126,-0.03030153452036999,0.009800562716217931,0.030514381057522716,0.019337893361972898,0.04053186514398158,0.013634161446551371
4,4,-0.0685241744819196,-0.008121137440225017,-0.003199488178783974,-0.03147348516543112,-0.02590900234814933,0.045387914374748484,-0.0017151399738439613,-0.015911943965565847,-0.027320416977359055,-0.023189710589637827,0.037225054874880134,-0.0040626635350876905,-0.006511089868523889,0.015293961444335105,0.06936850250617509,0.016305228413990167,0.026045035617327877,0.015526741167722083,0.02013921169670612,0.015615915114092535,0.05155479521048323,0.020089579616852968,0.001960003722511622,-0.011611555760700533,-0.018321451464790257,0.013841459159991507,0.01682213943369213,0.012455424973922477,0.015277090582107036,0.01550779080012904
4,5,-0.061951061910234986,-0.012832964152043352,-0.0056104726289790685,-0.020127203850897696,-0.03427822299025314,0.1040558470860119,0.015302207517361749,-0.016460406346889098,-0.03151806292230275,-0.01608470927932093,0.014075397913059534,0.0034151068601975254,0.027089836695196184,0.012639725616714476,0.062064778293717315,0.027107890722732397,0.008708590228813373,0.007945762106510948,0.014666361315180121,0.029284845155831296,0.06294213880896496,0.018020246595793044,0.0,-0.011496881541300116,-0.03237868203364669,0.025383123411134828,0.018914126831698214,0.015095742976642651,0.013386939870321662,0.0216293750380524
5,2,-0.06316362008519649,-0.09093944714983399,-0.09078466394904228,-0.01968513815380435,-0.020200843215465114,-0.028068510088168075,-0.03896058768747335,-0.016914682884705656,-0.07375492754121815,-0.022633253898085237,-0.012058928404884595,0.011731214774499232,-0.0034183463764531075,-0.1824207230931213,0.012123898977476233,-0.011628830062217266,0.03638328039574401,-0.05544702310572841,0.002315875581422988,0.017533929117285463,0.017804302423700624,0.013747624399736091,-0.05275863413889137,-0.021257347668188098,-0.013634560929321193,0.01096881190782173,0.0,0.024823807895395067,0.0,0.007790291940589
5,3,-0.044077521109671225,-0.09769541574093837,-0.09766869194265415,-0.02676695120028072,-0.02914498225689649,-0.03238327326303164,-0.023459964000562383,-0.003784534565723252,-0.0660116264354256,-0.017573752110789376,-0.032006147215315806,0.0045401913297706264,-0.0027241140135834396,-0.19318495537950936,0.010156294820714618,-0.013902339074623182,0.02539738287001886,-0.05323555677688771,0.024887784352428943,0.02400283393094682,0.022330454675470207,0.019344971722672022,-0.0667508597297814,-0.015209277319962189,-0.01938826871192717,0.01947314592089522,-0.007413305420283345,0.020246509975048704,0.0016325476909275216,0.007862387960825501
5,4,-0.05064002287221314,-0.09288539471487722,-0.08940702307329307,-0.02268341626188658,-0.0336772663887317,-0.030352935427875982,-0.025695248903288503,-0.01576405982298673,-0.061553348034936506,-0.013917027202270893,-0.0132990512933307,0.014717281486860523,-0.012813501890369505,-0.19855299102998591,0.01321507151091239,-0.02184690384782967,-0.0011356521470822223,-0.0653409385326299,0.005872775785443207,0.01152455521880702,0.034757483038885706,-0.007462028212668892,-0.039744836074114165,-0.008985149164000505,-0.026414359261631604,0.010435759940328915,-0.010714788349514448,0.013468199066296482,-0.009434175008415757,0.03462276117351848
5,5,-0.043248674766644124,-0.07604357452152793,-0.0836903155083073,-0.015578612034070072,-0.03129699294064314,-0.04039099527988213,-0.024530226801355748,-0.007032288881938242,-0.06050986387855872,-0.024885972545478363,-0.013953839449742378,0.006968768217588461,0.001915531595271136,-0.1680970083395945,-0.0061504394174252686,-0.01508617969021303,0.025998005301367033,-0.045343806304693535,0.004884007052921913,0.01884786980946984,0.015764404155848122,0.014894226092263096,-0.04361857931838414,-0.011914672867633924,-0.022361087303628346,0.017540791114668414,-0.0034064831148089003,0.009522005220614221,-0.01321458825234445,0.0
6,2,-0.06701075146684879,0.09588374354656932,0.06746256747182998,-0.031926165529909775,-0.029115812659772013,-0.02341492511666394,-0.001978205231528002,-0.011800409622926056,-0.02961534401954389,-0.012439179363494812,-0.027597163530574252,-0.026241244293141175,-0.03073510773674068,0.09260859179491912,-0.00819885114927403,0.005280800388495072,0.0,0.06755589484529949,0.021162517566120864,0.00692336847681585,0.024360222754283137,0.003817729452811558,0.004368714826065989,-0.007587774491978866,-0.021133065223023675,0.03507426374051992,0.02322813464036902,0.014921898118962454,0.018933562683170563,0.007353477192765051
6,3,-0.07240643698161409,0.10787148361296418,0.0637443732910323,-0.02627052467916216,-0.028203571162828713,-0.02412568801751771,-0.013654368703553271,-0.009677765781043748,-0.026072302020815834,-0.020817912580326815,-0.04104216798766979,-0.03289898857465458,0.0015089646863475636,0.09968393017352267,0.0006753709142367642,0.007322082459337409,0.001560639578337887,0.08162071628231371,0.014207188502994031,-0.010383357597182619,0.03217782479997322,0.009182025582979522,-0.007952669293863235,-0.015855788572104866,-0.020724724718575976,0.03301195008255371,0.021146008387130377,0.006561881814317633,0.010740096091885323,0.01921321847456453
6,4,-0.05891368393030939,0.0867606508824251,0.053832683528704864,-0.022751659749305084,-0.035366619808671576,-0.022798192813025732,-0.0013638601449108556,-0.010024866678926561,-0.02500693294727658,-0.017686301397017865,-0.03212465571718437,-0.025975593112928748,-0.005059961008744562,0.09399053065090654,0.006261920114378816,0.004378166180591794,0.0034831332263175335,0.08409147884166351,0.015227275104458579,-0.0030056791939428174,0.029851865440518585,0.00775949134082056,0.0136781556459801,-0.01625644314289025,-0.019823190395693913,0.03151745065924672,0.009573310123649773,0.01599946920854052,0.008505774169384736,0.03498656184976834
6,5,-0.07136554070760381,0.08467322912957398,0.05379576402748913,-0.027741038667782658,-0.03285497826283812,-0.02461278750567133,-0.0011485079320887673,-0.017967439118716885,-0.03654205504234687,-0.017439672545017104,0.0013248811398433409,-0.016404025774602655,-0.032779259736163496,0.05464862389766517,-0.009503527698575126,0.002246032040587851,-0.0029135027180778525,0.04255890405257681,0.012948642744567276,0.01094341785009447,0.015052893535759167,0.005204446301814885,-0.008876513293926146,-0.01383470779198066,-0.023165219313601243,0.025875721627827346,0.012464352874814975,0.021782313336900075,0.013904132740368898,0.026778054054034165
7,2,-0.06396792568969795,-0.03656386461315539,-0.03986706261256279,-0.024675612005478492,-0.03894207471544525,-0.034843907151278525,-0.005158357290318355,-0.018599232252332717,-0.020329280639154568,-0.015534630025457463,-0.030175224625215324,0.013590134628586437,0.0027116680832025564,-0.037095173404280424,-0.016473067376363865,-0.004729056950586313,0.014811971285080827,-0.03263932414793949,0.008795274546405524,0.013438643039455439,0.002235030442067104,0.012164465403948888,0.051009258929313184,-0.01630771902253364,-0.042407473052786,0.00621177738405157,0.0054391505753769165,0.016843986383971693,0.0031539688615787043,0.0
7,3,-0.0664953452759866,-0.10411205276545643,-0.09301133023188735,-0.02181466268000848,-0.028596220163176533,-0.03408695257157618,-0.015598429892322019,-0.03278330528150991,-0.028241841648671606,-0.01665911052028679,-0.023978493373786436,-0.014472161661391592,-0.03005592225015452,-0.01970914091066278,-0.023103509262148048,0.02505915512532353,-0.027477432742912034,-0.013049641747393093,0.015463613721542702,0.0,-0.052314363410486286,-0.03283455666205193,0.016032362896797214,-0.01620432906955349,-0.04935373037744217,0.011440921210907395,0.0032628337059683044,0.004965477870487123,-0.003464853400813317,-0.02129610773049928
7,4,-0.06202727445687179,-0.04425590424776499,-0.06259899864587101,-0.022416290356836496,-0.03401676742519312,-0.022696131363030947,0.039911647992609905,0.01725219560671365,-0.026636900766661753,0.0,0.029679902114993717,-0.013347905905730956,0.029092432331334267,-0.01118640774545343,0.0881670936730197,0.05560115437973524,0.04511396794519275,0.0,-0.003930858652543043,-0.005590203201929628,0.008370216881992229,0.0565046871152885,0.009351967227149302,-0.015709962575895325,0.026021241543114082,0.012507654315591615,0.0392121920113315,0.007926437491764499,0.04271660148799103,-0.004800102966385222
7,5,-0.06329659174873581,-0.04012692649221264,-0.03034629002393488,-0.024977685764388996,-0.03993253249090578,-0.037538782903337675,0.015189466351226477,-0.02041098928841298,-0.016061182738996288,-0.021153603596886006,-0.02160256273113134,-0.010114968744434905,0.015392872484382633,-0.03555681204598726,-0.011681714836042273,-0.008399052036287463,0.010500705372494451,-0.022783905896628404,0.01396548810899123,-0.0012232559328845538,0.0028619771689058493,0.007789564473202004,0.019276322839125754,-0.014262289756040769,-0.039881640153862224,0.02410445370535802,0.0052483386201960525,0.006892925643271847,0.003313289980387768,0.006911726422020259
8,2,-0.06916676805028754,0.1364480173018222,0.08535617283579539,-0.02404730408483935,-0.03920478775112962,-0.012918488982984422,0.03775581295010372,-0.0023537016748063078,-0.024973488189866277,-0.014567173092212227,0.0071430311412520875,0.005040889727050191,0.01885566244905218,0.12545303112704018,0.013840090496703428,0.021627668833181235,0.06144360811823457,0.11814720080820029,0.012401941748538425,0.0196109247865367,0.053469243532506594,0.0412809042235453,0.0068144996504823085,-0.012955931891675265,0.00833921692789441,0.022193381402153767,0.03044815545877383,0.022650739936786846,0.041430942699906714,0.018311353990341006
8,3,-0.05784619640024968,0.16696181549539313,0.11981609055582243,-0.031621535125924916,-0.026089638942549342,-0.0038459155764229425,0.020578927092469,-0.008731911358058508,-0.022967285285395878,-0.00843820280182972,0.0030283373301563943,0.0,0.02448773595402659,0.11122265455940605,0.01150205163322121,0.02492842372794135,0.07995687445516964,0.1140646369866663,0.01677927921460992,0.03252826293778055,0.03906082722287563,0.06025104898741074,0.011845610897949332,-0.014151212643005728,0.016347021951362034,0.021577820071106868,0.03223819183948756,0.019828095327605988,0.0317278562124671,0.023581134334107356
8,4,-0.0670688975063059,0.07451175347936062,0.04761179390397152,-0.017298656646797583,-0.03591635793632286,-0.018832027165714693,0.0038819460933534056,0.009869832643119303,-0.029709008388667357,-0.006417514688964621,-0.01228246261300403,-0.00920337269979482,0.1703558697725991,0.052762108082361925,0.018998969825669343,0.02334862246636843,0.06542219974100857,0.033798881004081405,0.0,0.010273413754507035,0.020885554045131538,0.05614854514853779,-0.013705691337755288,-0.011360912271398405,0.018941227923243598,0.01591862838584751,0.03441698129880216,0.004120255577600956,0.025056033810925804,0.012386879397115802
8,5,-0.061896547243151634,0.1440414094015905,0.09767909585844836,-0.025436871508240144,-0.022588660139229222,0.0016648668046603254,0.039991925586992494,-0.013558170206201314,-0.02193974547418215,-0.0038725396597418804,0.004545277355817667,0.007188681183622536,0.028962899634175587,0.12839106051473442,0.018093195832270315,0.023493647843556453,0.07370563470276448,0.08631570927029686,0.00890861243961344,0.04084994095502836,0.0567464755784135,0.037104618641488285,0.0,-0.0076414787486488445,0.02046303753250428,0.03707063514051495,0.02968137192593656,0.029640653809635598,0.033418166377610026,0.017597895243318673
9,2,-0.06845871315597613,0.23365017303226912,0.18123535983464364,-0.015791887433292184,-0.034026367149393166,-0.015997125247626504,0.024487138241030992,-0.028124756324687278,-0.04544610061245691,-0.024082433042251383,-0.010768094653561072,0.0,0.07078101606992943,0.014441933379525124,-0.015117859239971637,0.06609954546004487,0.04231436433890262,-0.007585877264700669,0.011527937675747085,0.015707745084821034,0.010584064113450725,0.02931943881481941,-0.004104284449482465,-0.010023251498008923,-0.006124264735217877,-0.00837349634377188,0.036187794870325696,0.008298688022124245,0.03207425574191053,0.0035005685771095085
9,3,-0.05613538547849506,0.2118538752455586,0.14389676102207516,-0.017100526303720276,-0.018983100581229706,-0.011376150245693939,0.055683901308143546,-0.024152253303156235,-0.043736911278982854,-0.026169050546042905,-0.011097132654857345,0.005899173191453166,0.08121517038319392,0.00268119766016911,0.0,0.08314442342193973,0.09672171584200229,-0.008846474866875731,0.004644810799890792,0.013038478040506951,0.008432437492360723,0.061895848933641695,-0.01787812367620184,-0.017200642164432567,-0.009606115906643675,-0.011646200381851879,0.04150259912616683,0.01289108187174004,0.03738359046069034,0.0040811157636890805
9,4,-0.06715095757144707,0.16344979651667696,0.12096771559776726,-0.007009633177129465,-0.02508820109209653,-0.02653259263866284,0.04583401104191759,-0.021583327193787222,-0.039937975227062605,-0.019758316134240228,-0.008886285228073332,0.002023721141326984,0.11620990456342142,-0.00768829771462054,-0.006844679701128037,0.06738947832139394,0.043640991172573695,-0.009067210295088057,0.012788884551552526,0.006562654629397535,0.004797609041535644,0.037535192297420805,-0.007000827990550823,-0.014595608088645184,0.007305819341333619,-0.019903017559939118,0.03953572899510227,0.011896060812416287,0.0338337108134249,-0.010286414609158911
9,5,-0.05975596922912915,0.23939244777344848,0.16998214258394018,-0.02201426455377814,-0.02491115394736057,-0.015220943827495476,0.051064423667248504,-0.02276995427711659,-0.040491421273971595,-0.017318770607408968,-0.013472982253255689,-0.007794583992928095,0.06377885421607477,0.006619492655228987,-0.0054527701116512395,0.06548513736274447,0.07347756855952528,-0.0102093671204036,0.005543519644971101,0.010582651162002743,0.009252037530636942,0.08446636017421472,-0.007834861289188338,-0.00862725738345943,0.0,-0.015781220659837725,0.029260134476370853,0.015367889965504589,0.0384209739301109,0.0
10,2,-0.041123147741557675,0.3504006617171733,0.29220824543949253,-0.01968116539565412,-0.01091491224700536,0.0,-0.05922470869204255,0.0,0.06707937884593385,-0.01341955620487112,0.05441962573855563,0.6776235522231291,0.19409980012273964,0.023321051769283674,0.03594740000450514,-0.015316792503418108,0.07780549814424287,0.0,0.06504596878504532,0.25476608107079324,-0.025448689551127446,0.03369018326499851,0.09755958559620392,0.0,0.028783548587469676,0.11067083895643748,0.07704527014159002,0.04817825071151871,0.04345117739894411,0.006436832840888584
10,3,0.0,0.41270007387538077,0.34883822826190936,-0.036384650590579604,-0.03677633089767651,0.004068521148346882,0.09709341338865496,0.031803590669391424,0.4708175024992318,0.009706386860701466,0.012682035559012483,0.03233169714164508,0.05965482555970203,0.019652212993786833,0.017107126438363762,-0.019271163787837553,0.03828223367220396,0.04113995455949637,0.08168529973483984,0.0491621214630622,0.026206155418016408,0.05274903674151443,0.32769115495542145,0.0,-0.027606856939337954,0.05263940374279685,0.04867877914086871,0.0529506713753527,0.05368328107907305,0.04156274945668459
10,4,-0.04817127952087141,0.31290686678263846,0.2932450327402716,-0.023683724150247,-0.022079105971426927,0.017717541071407883,0.058429754230122644,0.0,0.014412194816311175,-0.020276764068716258,0.01172846878000966,0.9077068576311376,0.07742680897362719,0.05012163789032975,0.0378689676976387,0.02341694386676063,0.0476040653661578,0.04604943336712397,0.05882556957739182,0.19315860950357555,0.03420750633464986,0.019156233199395523,0.01267479042063302,0.0,0.0,0.11388537260039455,0.029823865365732782,0.03450808526826665,0.04106236720392431,0.031677880047030094
10,5,-0.07628027974828822,0.3986635841801415,0.3620370169517064,-0.03493287207531004,-0.018682815151962684,0.013073467786285264,0.08028737304670952,0.02118260582466336,0.5319160990469922,0.0,0.0,0.039733149783599764,0.010209651060096414,0.0,-0.019712452606011066,0.00812352071442124,0.01957319939463109,0.04586820456963303,0.1504858536306135,0.05509443442709561,0.07003455976460682,0.04463949006247003,0.3255532836395232,0.011731470011430822,0.03508122660305202,0.01117723284528771,0.029240621768226838,0.03026070454969032,0.04651406646853329,0.07197505697218753
11,2,-0.046818246174732174,0.20799029709414374,0.1800461025936077,0.0,0.0,0.0,0.05855154435806427,0.0,0.27114953856038065,-0.026377391024464306,0.0,0.01515211967647652,0.0,0.018918711032677865,0.011838995050784243,-0.22376275030632148,0.0,0.013936078548835676,-0.697797104663286,0.04433808780197322,0.04122092356029179,0.0,0.13729529054744122,0.0,0.026511947844698222,0.02757947359871133,0.0,0.031095814878134974,0.0,0.007828415573195954
11,3,-0.017950404444471782,0.25374977768892754,0.21838438981249664,-0.03668556109386079,-0.013092991015114033,0.031226000034347307,0.03713780221748851,0.0,0.24842239583055065,-0.03144045438451226,-0.010853103594611835,-0.05780194934615571,-0.14632724339333117,0.035306723963009684,-0.06112176627776784,0.023396644557559104,-0.045243055404043636,0.028812646161569186,-0.016303719920920418,0.04953494268261924,0.0,-0.011204778393928472,-0.2855455339705616,-0.03603901656491561,-0.04183150811143459,0.03278628198138708,0.022795123880022236,-0.00909610115199505,0.03252816262913029,-0.01292600543637118
11,4,-0.0451380811302866,0.22463947122404565,0.18800095087179605,0.009574258444015549,-0.040347228030767915,-0.012582650054999187,-0.056511213072660604,0.012031070263711835,0.0726538033326133,0.0,0.0,0.06224450671631189,-0.16332282736011489,0.011691857910143225,0.012904072730830399,-0.010062538646561758,0.014026997091378696,0.008107424272953204,0.006283765635005656,0.04576239135078103,0.012494757432740144,0.03104183577115202,-0.24982166708735165,0.0,-0.022333906590200528,0.00964749665047375,0.0443048684130532,0.01297033534578626,0.030669787151068176,-0.028311839699805053
11,5,0.0,0.17407218030228674,0.17798439884043543,0.0,0.0,0.016083119509264054,0.0,0.0,0.20639822618904322,0.0,0.025373215447681143,0.028822854028487,0.06814541646590756,0.0,0.01173267843750412,-0.26136606468078094,0.0,0.013078617803058953,-0.659466406087472,0.08268264928068156,0.0,0.013265235082494352,0.18547721711853404,-0.05341733342887883,0.0,0.015635155015983143,0.0,0.054196689226383904,0.0,0.0
12,2,2.332905365382641,0.357215560072508,0.3942063543403904,0.17089290793498613,0.0,0.011353501840350777,0.012801611641252375,0.18790323706739764,0.0,0.11464849102904617,0.0224485224876958,0.005193405217591707,0.0,0.05474025494233792,0.11093372394668011,0.01613526493088724,0.006547481002665556,0.03650086643295314,0.008965873071646868,0.014497656644674173,0.02127773332148708,0.023854585754225166,0.03718610484583307,0.07646496705359396,0.028730521382894114,0.0162638169541931,0.026840281230111174,0.030334096529776033,0.041571082220796196,0.026168466979613392
12,3,0.7185359473982911,0.2649442767179555,0.34423609189744075,0.4026453442645428,-0.08284415080264784,0.0625737041701897,0.09142712272326259,0.38821805275328947,-0.03604025879977257,0.8002042895318056,0.4472703310153534,0.03796639123889767,-0.0508705412520265,0.0713608649016324,0.20862432089156968,0.0,0.08521355951355059,0.021655879215915164,0.0,-0.042834030584814275,0.05677717758472678,-0.12202529224404834,0.0798428590113236,0.7622602411393293,0.03436466799749471,0.04605382183327489,0.013926030530735378,0.05008808082019245,-0.05425082635749234,-0.024156105960391194
12,4,0.8122280053917406,0.14721003241161879,0.2759931086314862,0.5222816282944307,-0.03207568335919597,0.16673409456553667,0.09366876188934281,0.4833885676569061,-0.08423929973248168,0.4969694560111879,0.4586302663351507,0.0482806161624163,-0.04922911159522814,0.0,0.0852993655659624,0.03767340572232447,0.09689482998144872,-0.034096742522843115,0.09423630790944992,0.05900590064895983,0.043552594051264215,-0.049857455734415135,0.024373329203445593,0.3572904740102856,0.11550975314832623,0.13688652503695353,0.01707112646825748,0.0,0.0,-0.05311869440714201
12,5,1.448194442791261,0.25855250323379453,0.3482634362497934,0.5777100692446187,0.0,0.017390162888953675,0.0,0.39051141908148024,-0.04019341658584352,0.2603157512422807,0.29306053745314475,0.012261394636789547,0.03565684318763518,0.06647307040536488,0.09084889967779763,0.03873875453353626,-0.052847418797381085,0.07253418492530539,0.07138764316772472,0.0,0.09617147312621599,0.0,0.0,0.0980594454560868,0.0,-0.07147770772148876,0.022025310758596373,0.12085505567698895,0.0500735803275274,0.06599572678500554
