f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_distr.skewness,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_10,ic.h.max,nbc.nn_nb.sd_ratio,disp.diff_mean_10,nbc.nn_nb.cor,ela_distr.kurtosis,ela_level.qda_mda_10,ela_level.lda_mda_25,ic.eps.s,nbc.nb_fitness.cor,ela_level.qda_mda_25,nbc.nn_nb.mean_ratio,disp.diff_mean_02,ela_meta.quad_simple.adj_r2,ela_level.mmce_mda_10,disp.diff_median_05,ela_level.lda_mda_50,ela_meta.quad_simple.cond,disp.ratio_median_02,disp.ratio_median_10,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_median_25
12,1,1.986944500487734,0.3194513314154264,0.5233815629776748,0.046176484523412165,0.7317979815898322,0.005370036563565912,0.002177642979780445,0.009384459980627303,0.029217337534243614,0.02139091520615026,0.020892339834467612,0.04836222232768624,0.06385756353041866,-0.004107834074964219,0.014822547948700618,0.09363342233298025,0.00880560006073135,0.003129832051587721,0.028047934669571516,0.030694302206119656,0.0007703036529937577,-0.005204155278477793,0.00838326393998309,-0.001717365305170007,0.012311408186630766,0.01791451944777779,0.03447903366083115,0.05081140504335375,0.010651813091580798,0.046749886412207065
12,2,2.007761131416881,0.3180365024555028,0.5251394614936429,0.04442503781814009,0.7205447784556409,-0.010573560093324781,0.00046745618654057996,0.014654902727575672,0.028596021174156157,0.02099281760796664,0.020641335361435167,0.04530077135997487,0.05112800750192434,-0.003848487113189507,0.015060808820063564,0.09250960587587462,0.008060072168588565,0.0030607328468311066,0.02574510212203212,0.029966509575476818,0.0007906521760069272,0.015274896713161084,0.006044362558793733,-0.0011147071208580334,0.01166640169575062,0.010770352571826857,0.02965355619075123,0.050186712433291425,0.0050988333982599525,0.044875542736828034
12,4,2.0153535685597195,0.31946004482542434,0.52952302809759,0.04465583959622973,0.739636261852522,0.006030728675825245,0.0004251899181605942,0.020084622790184643,0.029876234762083887,0.02227613916030632,0.020914486631430435,0.047296507519425164,0.06471097751237204,-0.0027293406724813404,0.015276713862164542,0.09541205707033178,0.008669583946173386,0.0035590290771679955,0.026901098940015238,0.030284623018324932,0.0020241551507026727,0.019062769985812477,0.007682456607574395,-0.001433111301372305,-0.010324605647521322,0.013332944476722033,0.03408240455234162,0.05163035371838237,0.005408804768887949,0.04653791406988605
12,5,1.9956353468736867,0.312998313896772,0.5299266361501884,0.04351850147250495,0.728636928069806,0.0030118562126212425,0.0015368852291822897,0.01427899718107584,0.026915333459289332,0.020995616895445438,0.02065157959648988,0.055460758186364485,0.061444935441090365,-0.0020235324429012744,0.0007481427534205399,0.09143607418638963,0.007144280831494358,0.003851026701880106,0.02555630117781676,0.030000012293153366,-0.0018535943595188215,0.014386240662971887,0.0059959425686451125,0.007338256818798626,0.011788219937850116,0.010339324262096905,0.029326705703207178,0.05052698924614033,0.0052365984492436035,0.045271897243027465
13,1,0.19140730025535566,0.005167949092996253,0.07689970323893115,0.07551249264053397,-0.0903735210321048,0.051636059103879896,0.02829857515157478,0.03438751802359819,0.035105030484888236,-0.0010892034977897187,0.0051535311517873425,0.033411684306665274,0.037825104430003344,-0.00045667748788308,0.014852134398941853,0.028423638119045237,0.012549112066541723,0.003156031890850322,0.0068550422853476374,0.006226298028835219,-0.00028302022861740754,0.01827911793758011,-0.0016116867390153875,-0.0012844681123571062,0.009382845344032432,-0.00024347129992313308,0.004051321828945751,0.010591800528974533,-0.0025437626234832236,0.005732778978325943
13,2,0.1914888134434192,0.008451242256982603,0.07227298712570356,0.0820199222995896,-0.08764903577414966,0.052333742865459915,-0.017394021287917585,0.041313849140942945,0.04140858914034813,-0.0003842647871174272,0.00461024422530983,0.029791058097105905,0.05013542142139433,0.00037231432097171015,0.015267540134005813,0.02804686899863096,0.016739007209039453,0.008704758694986329,0.002374192138235036,-0.0006325914435310744,0.007606732577267227,0.018131823279557396,-0.006808897316321767,0.02117144651606017,0.007428402493625918,-0.00016694662656738994,0.0032981623570139886,0.006959687213345891,-0.0018575243519066331,0.004262442371879583
13,4,0.12928749951814894,0.0050676676476077934,0.05720811361243386,0.0641571745593137,-0.0913467446412804,0.10393300102653201,0.06473463413738227,0.03465029679565999,0.03523946330561224,0.014090234741919594,0.004753048410255668,0.039566264698619874,0.005424268807830633,0.0024361809661610162,-0.03574632114586022,0.021204717880572377,0.01897663479354112,-0.01300400816383108,0.028770922195758726,0.006329364708805178,0.0002905438967780431,0.01879056916853245,-0.00803834463387367,0.0006563273126563081,0.011286007240593922,-0.00029796450099316813,0.005884160362606691,0.0062810404999373215,-0.002587967065426652,0.006962149040230113
13,5,0.18149752059440763,-0.0024320033709236727,0.07852915350479486,0.061217734085326936,-0.09516609940649737,0.018185916672915532,0.07542017567999203,0.02362649031301993,0.03218576046152235,0.019159845723860005,0.0056946675032315906,0.028848230093761185,0.005188896019611392,0.0009721681237044395,0.00701574163337045,0.02196047172011893,0.018205797045762903,-0.01410855488027364,0.027267769276802294,0.00699600729828873,-0.001214466285605345,0.012078515614442504,0.0016468702225462116,0.0010938334187982131,0.011298289059377199,-0.00023102467749670162,0.005461709240860459,0.01110284369834554,-0.003763960091320635,0.007420957862617805
14,1,-0.6246541213228486,-0.07199649853595817,-0.11542544804358987,-0.0023280851287788575,-0.12386477065948598,-0.09199565220205186,-0.013864063275381672,0.0038330545209801334,-0.006467369096359135,0.00040944082657265034,-0.005749592324816942,0.003259345377911466,-0.01246212103440279,-0.003505086977270454,-0.01907345877730243,-0.045620565528855114,-0.005000521434054625,0.004536448058834203,0.0011801780650324463,-0.0012571148202636122,-0.01521694842017842,-0.001970185113411553,-0.005373743975642276,-0.0002879123184747628,-0.009039296239499853,-0.0033473510566865705,0.0029661108650350055,-0.003481188568055456,-0.0024317535055595305,0.0016793019345686157
14,2,-0.5960235423770072,-0.08752491318979307,-0.0396590099751939,0.013301225270889805,-0.12319322652349554,-0.07592548852603821,-0.01647794161862323,0.007240373493542774,-0.0083391289456025,-0.0002660066560886238,-0.005039249914111381,0.002926173348476318,-0.012479364679520065,-0.002332664909523498,-0.027498334728501397,-0.042441511238246084,-0.00841547912816088,0.0068422048066458,0.0005655963650232376,-0.004088269181700873,0.00012268215730539634,0.00408869586130527,-0.0014977482836920136,-0.016942454608684973,-0.0023195882702029868,-0.00018506383152405785,0.0018525648663938563,-0.007141696028657729,-0.0020266338539523575,-0.001110652832116642
14,4,-0.5706483652209478,-0.06748803027643342,-0.1552587864947149,0.014370883137430323,-0.12092398880796709,-0.08234563001016164,-0.00993018234773828,0.006112755446513274,-0.00739094283926221,0.0010982768888900922,0.0009541255892688945,0.004259811360589255,-0.011115181346054267,-0.009351809708613,-0.016615598040233256,-0.03616513947650627,-0.005490036661823696,-0.007848759121317373,0.0015649103476937651,-0.0024933671948972496,0.002979027975043851,0.0020692187712836475,-0.004401662497071237,-0.010100804115966354,0.0012671041317500163,-0.000641539489638937,0.0020153799222711673,-0.0020801587743889435,-0.001976946251919893,0.003589764832665436
14,5,-0.6176911701967258,-0.0832471346605049,-0.03793707062733513,0.005470191815703044,-0.12380398231460638,-0.08778060413298826,-0.020093571652084932,0.004962120255058915,-0.007013007992605147,0.0011700145708056042,-0.005395332513696036,0.004251682078946178,-0.012564622829712303,-0.0013967064499901156,-0.02411545517297965,-0.04590951690269361,-0.011412285347772342,0.00497423086859289,0.00110777629773204,-0.003553513816006456,-0.00858946122358825,-0.0024918916015928163,-0.006452102447967251,-0.010189200350112866,-0.010176117969458547,-0.0022007427216995334,0.0017689638341771522,-0.009649790710241045,-0.0021241385832772917,0.0017574906637389117
15,1,0.09754240494822324,-0.019966582289548236,0.038744135834742656,0.039807578205996556,-0.10012789659079446,-0.03363009790652354,-0.017899996777658335,0.027319550771318032,-0.02459729777894298,-0.003745616795703693,0.0028514080420433087,0.01459650567915448,-0.010935122314332716,-0.006760190968619602,0.013852586283054094,0.022758694923605636,-0.011294523854570053,0.005846041111471539,0.0024375067622885243,0.00546726267579641,-0.00248909671558357,-0.0007018788352412841,-0.004452518804778422,0.002728873285150846,0.005499798436786384,0.0007436627823808084,0.004202224619215436,0.009549235421017068,-0.0038520159299432056,0.0051543070869126155
15,2,0.05216495269353581,-0.0374454588314408,0.029409363419658583,0.04675743710526336,-0.09655747077787581,-0.04049045236167071,-0.021221460084023522,0.023382959999842114,-0.021813906284390956,-0.00449208479398354,0.002285146615713669,-0.002833879477541869,-0.003641855003451253,-0.006446196243957804,0.005682978030866761,0.019879023661008514,-0.014080484678347839,0.006838886189607106,-0.004239212774082668,-0.0010408736097417947,-0.0006580757283406009,0.010773291439712623,-0.007764151198814975,0.003304957691955722,-0.004176374837975784,-0.00022376616701522104,0.0036792845627352144,0.007879250313497645,-0.004033039995631491,0.009420611738735542
15,4,0.10806384873159507,-0.04982077942754652,0.0194655902763918,0.03939866337705062,-0.10108339612938202,-0.032750191776672294,-0.018664241133309903,0.025267747491940978,-0.021464286727591868,-0.002310436944334917,0.0027199500865158054,0.01607759087820821,-0.012063929514608272,-0.0062797054314793046,0.014598953142512007,0.021052565703892245,-0.010842948326584993,0.005940667122581488,0.0005585296959652183,0.004029513903931316,-0.002478900636972025,-0.00018757577105383725,-0.005709710780738703,0.0046778520763624196,0.005596271141328521,0.001100253166091182,0.0038491773381132445,0.006369912783700336,-0.004541218998571022,0.00917158558075138
15,5,0.10065383549115858,-0.053077899027334445,0.02538512001272396,0.03494152963840349,-0.10084971210623378,-0.034272372080752095,0.05215098839738077,0.02478108410389259,-0.02562607824101009,0.012226111607800863,0.001627361833512873,0.019409477262716582,-0.016443609255952917,-0.003658329359427368,0.014261999402060323,0.021213008987197874,-0.01445148153750612,0.0023601420058090195,0.013989565885724245,0.007706681981037974,-0.0039534213069239614,0.004697038624121645,-0.005408250201102757,0.003260112165886483,0.0059823530732336545,0.00025421598671086505,0.0054766000511594784,0.009841288613754924,-0.004360349046928473,0.008538239919689055
16,1,-0.5872102406646339,-0.07277861483955508,-0.1773986025034946,0.010361707506843962,-0.10041749425053542,-0.06488284928735512,-0.015945329004706684,0.010494545755925316,-0.0009949575935955944,-0.0043057851200233605,-0.007107474139218236,-0.010699561529025601,-0.012540812287811532,0.002692706007302344,0.005508459744912178,-0.035068916769162316,0.0020111515541108168,-0.0022868854504548577,-0.004114305312538013,-0.0016672037286860014,-0.0009014666236836543,0.007938685186965735,-0.0024789796861391304,0.001072511583755301,-0.0014437642005562493,-0.0014558976231251392,-0.0024326389775800226,-0.0035209793410345596,-0.003840110397948859,-0.007081567680143062
16,2,-0.593716001563592,-0.0732142299989375,-0.18027945164929346,0.009009881374544658,-0.10080266315387729,-0.06854508576021273,-0.016297163959849908,0.010371276057519904,-0.0020456940599082726,-0.0046305341295717044,-0.007421790282204405,-0.011731641789044487,-0.013930149325607809,0.0024266351450105677,0.005308805250806465,-0.040402249614900354,0.0010401729564817406,-0.002427240715456247,-0.004913018793943489,-0.002303650381307439,-0.0027327660347451215,0.007968549253860696,-0.002614752458791053,1.796867712648241e-05,-0.009925441724414008,-0.0025462684411355087,-0.005034529112590406,-0.004665709040811724,-0.004672268118819682,-0.007313612571151304
16,4,-0.5877892163117834,-0.07174769214700528,-0.17819960328853665,0.01046209548688967,-0.1004408934056118,-0.065430911389373,-0.015858752663834838,0.01035569484398207,-0.0017608397548615595,-0.0037308908426785968,-0.007144046354616361,-0.011298972019974794,-0.013169272961560877,0.002687590995874127,0.005504470297930984,-0.035627456347175394,0.0017372024618246393,-0.0018239717516105446,-0.004210093812183621,-0.0018295824711410391,-0.0010521859154978368,0.008470731615080752,-0.0024868069852699436,0.0016388251006932823,0.0013905797096494554,-0.0013345719191514176,-0.0026751698042394513,-0.0037213549694114587,-0.00432957591469621,-0.007219852666492749
16,5,-0.5898065644030384,-0.07278421442415456,-0.17891454258028988,0.00914951941152827,-0.1005221172491424,-0.06585864286016298,-0.016401134468861052,0.010301554317346452,-0.0015607123684701814,-0.0046337052945214004,-0.007361909532886171,-0.011317085918510621,-0.013453720571502114,0.00266138341495721,0.005388434589892024,-0.03670177445614177,0.001697093615556018,-0.002163178311583576,-0.004949373787302565,-0.0022224730872316147,-0.0013126113582081684,0.008142804990566185,-0.003027274217763262,0.0011517651904617687,0.00043778207237381257,-0.00191805254135042,-0.0029048492098564713,-0.004032488977786326,-0.004421381950930564,-0.007029678847835542
17,1,-0.5762971391327631,-0.07105978758960016,-0.15095063049380988,0.005705432511494585,-0.11307943897799641,-0.08368958196818865,-0.01594494773779874,0.004386977374584451,-0.0046826782977000105,-0.003428588244065711,-0.0011886228720603687,-0.007228516966263948,-0.007250051505912717,6.348883185457368e-05,-0.016929262821239646,-0.03371738489159976,-0.006061134562529616,-0.0011184344350019893,-0.003977606938312447,-0.0018045343698032544,0.0022266870793199904,-0.0027478539899226492,-0.002700002220824324,-0.010167770024693696,-0.010795404864635778,-0.0024251984401864332,0.0023419837327215277,-0.0022393273038059072,-0.0032856551680848322,-0.0038084845618807117
17,2,-0.5995634790833997,-0.07082487070496396,-0.18175546118474456,0.009564300408616768,-0.11304362536428385,-0.08547004691543351,-0.012980698537708576,0.011815508084053149,-0.00484049190548712,-0.004103513951905859,-7.21749160715979e-05,-0.007012016918924797,-0.003801530755194739,0.002300155300460783,0.005806520276344145,-0.07279477683329584,-0.0056508707055384294,-0.0018370722967210882,-0.003632815472592512,-0.0016354893141860656,0.0009401672282492421,0.009261134435353213,-0.003633504397489368,0.0005089867828250094,0.0016024184630093526,-0.004359932823189134,0.000991584912693594,-0.002009657710496674,-0.001968645444740014,0.003797242970277384
17,4,-0.5900252515922468,-0.0713629787924874,-0.17646629274369502,0.005416794561738568,-0.11342264754884916,-0.0853004457104491,-0.0135226827688865,0.007059070271895919,-0.003864953948953311,-0.0040465931158769775,0.0008356212960872024,-0.009565099645666108,-0.010480247609290028,0.002721194853032394,0.005448506394294935,-0.05496141683364996,-0.007312219867869341,-0.0017070382486356979,-0.0024411666750346855,-0.0014452854092848778,0.0021380079898606946,0.001085378898736478,-0.0017656962176137595,0.003826327464009974,0.0019021923923822068,-0.003214562053021873,0.0031128936813726257,-0.001920395522657559,-0.002452971722320106,0.003654864211503061
17,5,-0.6004895097408047,-0.07393782381693004,-0.18105387079406107,0.006038995581304087,-0.1163299003737558,-0.059661074841970176,-0.013357921623935207,0.011811047710061709,0.00803569049868377,-0.0037932212290960553,-8.683396673941399e-05,-0.01184961046971026,0.029588949178494164,0.003643899345598329,0.0060637106781817746,-0.06334452606692298,0.0036206719052062466,-0.002763846694762305,-0.0023800139247175584,-0.00021882955825195305,0.0005892916202645118,0.00812839799056234,-0.001581742670820572,0.0032111635570145963,-0.002015374671944947,-0.0029537021535113125,7.794050011296455e-05,-0.0018745012611055267,-0.0015335372889729987,0.0032438393342397198
18,1,0.043429241359507986,-0.07698507638201552,-0.013972254685558743,-0.00958721926687426,-0.1022945155128538,-0.05559924452450624,-0.04176736681610052,0.022778688847030635,-0.019644122109575925,-0.006056909890354562,-0.012162195923289739,-0.016444549416910228,-0.022478294363618468,0.008042934065743313,-0.03491310896320151,0.014148920599975271,-0.022516942726755137,0.004823742120466735,-0.009809294410379853,-0.0030086750853596596,-0.0041466078051621185,0.0036615297822885015,-0.005835549026051901,-0.02721159627078396,-0.007691142192919951,-0.009337545181461104,-0.006264562990738546,-0.010905502131251877,-0.004333621812767718,-0.013970690934063596
18,2,-0.5633990898376471,-0.06928127815560847,-0.16223588078027315,0.011874273580755731,-0.1067613841701572,-0.06345878029151264,-0.013084088576014199,0.012501034752941027,0.004838753395986115,-0.003373767248849425,0.0019905980247296486,-0.00708693848539231,0.025890781866484008,0.0029033474293999042,0.0026961681591364016,-0.029408404187466194,-0.005054340435026308,0.006699698104735812,-0.0019401261611022781,-0.0024235513354629134,0.0024205502848823586,0.011173774733035,-0.001239339084596848,0.003116401071473124,0.008584499396078325,0.0029964617298183175,0.0035179449210965136,-0.0030576300313921445,-0.00014576804710868767,0.005360387134796385
18,4,-0.5442227640987543,-0.061632009338609954,-0.15331163086420027,0.006711980303106202,-0.11039898583313597,-0.051427788208593575,-0.01308824036849994,0.008544915533519345,-0.00491383062304646,-0.0027910697557028763,-0.0004272485397361423,-0.010108460625484055,0.02585428873831957,0.0037920363709865413,0.005716311893926371,-0.02109054565553614,0.003255370797756146,-0.0010575326926249389,-0.0019826959276524445,0.002205559305597782,0.003954350592987979,0.0027564901958962162,-0.00041859308381347106,0.003605545565794849,0.003275779002340115,0.0028865726452676405,0.003205300717051085,0.0037917604994541733,0.0006426509188842825,0.005577023304601695
18,5,-0.5567835350364874,-0.07025807451004684,-0.15833858502939305,0.007184083832832504,-0.10868672764129202,-0.04528402770876715,-0.013302748053797478,0.011882526373523945,0.009907196149691131,-0.0034618795894043076,-0.003732959988107741,-0.006426274408988113,0.038055219302735734,0.004421603918026608,0.005355981982801832,-0.024428224529201924,0.004589636499758321,0.00722430836867863,-0.0016913320747959492,-0.0029636105975980186,0.002726116915568767,0.011533585112906147,-0.0008568501222724261,0.0034183435458606413,0.0003366962694625738,0.0006989637873306322,0.00018521568098962168,-0.0020690568543747234,0.0009608532665535982,0.004304319496784047
19,1,-0.6438471838717262,-0.07308564764102563,-0.19768633857769927,0.017577515029091308,-0.11765431927677614,-0.07385784773624321,0.01804964348487808,0.011338519183779464,-0.004238413611148669,0.005755558091651318,0.0058601797455934595,0.013359099110276829,-0.010571423677231568,0.0039921693738557374,0.008518968893870075,-0.04041916291959576,0.001962640158039495,0.006325414448841333,0.010558718011315813,0.000298365919972642,0.005132975697681139,0.008111227115763843,0.0031657852085730078,0.0028479390258847673,0.008436571292341117,0.002373638112250483,0.004009193736453394,0.0034488861437611484,-0.0015759091534512035,0.008668360096050994
19,2,-0.6696997533860048,-0.07302673541778383,-0.2058280046246542,0.015286721567293654,-0.11885052273119241,-0.0745860002200392,0.01991094496996184,0.011524024728160345,0.003317193036184737,0.00897131298436353,0.00576160096510826,0.01631734357697222,-0.010355128413776667,0.0034197223126060275,0.015178114565840924,-0.04158288612273678,0.0009002640077689683,0.005311575731703156,0.010811208374111257,0.0026598084380436257,0.006986756614625633,0.007249742868294421,0.006008783339208491,0.00289319613454644,0.012108062738323124,0.0021070941479839457,0.003584447492688532,0.005054901267938545,0.004475208586498336,0.009194837470973768
19,4,-0.6584231052941917,-0.0723846291606705,-0.19919683310793296,0.018078548064908162,-0.11755790780039023,-0.07489751597552453,0.018782873580550072,0.011622186251464627,-0.0011581333444704277,0.005913781145921149,0.0060826062757627685,0.013201712911633176,-0.009519400876190683,0.004098978402079021,0.008822296689686118,-0.040492797389217045,0.0027728877349235403,0.006349828439326488,0.011078106071292686,3.971430996772254e-05,0.005298317929908393,0.007682527549727726,0.005825851427571807,0.002934496739759754,0.012071817392115523,0.0022687526349313494,0.004569572121237164,0.003944354664635435,0.0034927782323849097,0.008924769010969492
19,5,-0.6523172059303649,-0.07215688108845027,-0.20026422071705316,0.01766627356061054,-0.1176385146978274,-0.07395173541907885,0.019159079807357163,0.011671843363678193,0.0032532167627868955,0.002246542464219314,0.005718431852741986,0.013375695286694071,-0.009495750328558478,0.004240940253057693,0.00841559248842276,-0.04074028787144876,0.0010557866324059195,0.005889886529632759,0.01097142140744401,0.000621362601138305,0.005292387855236645,0.007489917950782661,0.003744562287203416,0.0027854388091638673,0.009961065766096747,0.0021596671228886963,0.0045972959163811545,0.0036801590467286575,-0.0012638895640796769,0.009005879562096013
20,1,-0.09398047105290437,-0.027930101366846646,-0.02031931773910825,-0.44569993631503707,-0.11127419303482464,-0.032702301801827593,-0.020053632527132034,-0.20930256505517988,-0.011525333379154564,0.001883920696320341,-0.0006267483538226187,0.009231151995158431,-0.009327601853270367,-0.010924807084898699,-0.0341975110433586,0.006845699287725886,-0.008914864353609995,0.0036451733858326924,0.002161617445393548,-0.014487299256529204,0.0005502947378895131,-0.11319629582432521,-0.007246456821455655,-0.0013093391472823468,-0.0074501103540473325,0.0016511035677607817,0.0038040438193736583,0.0033021777798775023,-0.0015150457370417146,0.005383094248578393
20,2,-0.09575226466899815,-0.027836037648750398,-0.019617140862318805,-0.4444175412778219,-0.1107678891893066,-0.032471117588060025,-0.01923969527674004,-0.2125318626759641,-0.00391819325584772,-0.004684140159233936,-0.0010960663291683592,0.005464563185661554,-0.009626935252973048,-0.010414357413115376,-0.03422407223073781,0.006643571574731548,-0.008948657701668843,0.0043999920263172445,0.002013292636050847,-0.005303784745011438,-0.0014620714407434438,-0.10600857372586608,-0.00885388434971067,-0.0014676713824461334,-0.007720833446554064,7.703529497342962e-05,0.0036466839174760747,0.003178216882080967,-0.0015844878878322403,0.005431443813402788
20,4,-0.09044658405685949,-0.027822362621652778,-0.0196505500079961,-0.4479858729563914,-0.1098879045103864,-0.03232351084464418,-0.019805201069354524,-0.2094201885934141,-0.0115429389554632,0.0061134657286550775,-0.0004840816204768931,0.011418715714030466,-0.008523555701762551,-0.01085275395548171,-0.033575524131392906,0.007047065070454952,-0.009045828764995066,0.004446888859559806,0.0028462873650461976,-0.014391372414160558,0.0014065621118745893,-0.11363067465126757,-0.007309747728644181,-0.0008184679058881729,-0.007163479548807418,0.0017534968492622402,0.003796452767137348,0.003327844698632587,-0.0015091143583075136,0.005891454981574811
20,5,-0.095520993828599,-0.028175520774109095,-0.021912029618578,-0.4470470184555352,-0.11134935564526662,-0.03284655819965448,-0.021080375212067435,-0.2131191620409102,-0.009588054503951608,-0.0047343326543209845,-0.0010843905522211325,0.004784035517132271,-0.00940329381342702,-0.010902287837342711,-0.03443900461575029,0.0067560113311416715,-0.0060760278844794804,0.0029672546498976968,0.0018611340892616178,-0.005092987312154683,-0.001717841481576236,-0.10284282596612605,-0.008520718739872589,-0.001447131502216391,-0.007599388570769847,0.0016144531202822786,0.0036480350013145353,0.0029977602039153793,-0.0015277552910295655,0.005344210112879126
21,1,-0.5322957228588937,-0.06777836792640686,-0.15946777544699725,0.005249793078888824,-0.0969031800946018,0.16118185600205012,-0.019886156072908733,0.009175490652385265,0.007413719312728188,-0.006913566842433623,-0.005814390597547277,-0.012765424185124094,-0.008054478442842726,-0.002134801601587243,0.012024553902689257,-0.01979880756674214,-0.004872218257755495,-0.004918482491831252,-0.013270683912510512,-0.0018871655761501342,-0.0010346745476361068,0.006153894548397816,-0.001328871510279461,0.0018284310406946813,0.0006919676367044609,-0.00332610380267928,-0.002843044337905802,-0.0027739088735018276,-0.0013612475023730161,-0.004249724082867994
21,2,-0.5267891480892413,-0.06784601856280133,-0.15827949821507564,0.005272101736467125,-0.09627309488028199,0.16870767045038482,-0.015990375134594243,0.009173055437161553,0.009583834422819255,-0.0066553950410339355,-0.0052968076116051074,-0.011176393662544037,-0.007403616903432752,7.825977224846737e-05,0.01190713498566174,-0.017723118214515148,-0.001218865558474585,-0.004199790925636774,-0.008124691800213052,-0.0008729004101071549,-0.000976210084220981,0.006130006966933037,-0.0009870226331808562,0.0036508076987802835,0.004343780311562623,-0.003457082400951548,-0.0022893700521751923,-0.002630937122928549,-0.001176540533311876,-0.0042519563044676615
21,4,-0.5268875807897438,-0.06780048535339057,-0.15852123508359028,0.005708750241023254,-0.09781076153961907,0.1714180858641306,-0.015412046476364974,0.009388846370738134,0.008385708596739185,-0.007252299181942362,-0.005337790992737007,-0.013230395326114672,-0.00764950024752941,0.0020985081897857186,0.006622078059154765,-0.018048017915304436,-0.0010504184879677142,-0.0043100852806006885,-0.006129907668302264,-0.0016900762078876357,0.0005104084336084516,0.006073150118700872,-0.0009793263248044535,-0.0003207019887096009,0.004395668543570779,-7.08589571261837e-05,-0.002539120712516243,-0.0003065315672583855,-0.0009546754671828494,-0.004023553664441175
21,5,-0.519065907349439,-0.0456745014850813,-0.15908053959816976,0.006843976847932155,-0.09739297191134683,0.17237110671559158,-0.012607041487769224,0.009029186042177381,0.003913393007784205,-0.005921549604097474,-0.005673576841753007,-0.010804295650715199,-0.007348136464976921,0.0038148023161775515,0.013304236450790485,-0.017829297197513524,-0.003990829706163093,-0.003512030930055828,0.001267491569767427,-0.0013230718571771735,0.001072652265554578,0.005758744383981089,-0.001471473816921753,0.0018533264952726334,0.0046331339695454745,0.00040265085672456125,-0.0002687879948736907,-0.0013513213638132458,-0.0005541488371409548,-0.004402521736279088
22,1,-0.5047145431330734,-0.06545011427271549,-0.14995265006105743,0.007706110203237105,-0.0944533544513289,0.1873425609834369,-0.011471655835883231,0.00926669094620975,-0.002418764883754069,-0.0033492584455218598,-0.003986374810092786,-0.011668351304835838,-0.006159707611302325,0.003671581014907195,0.0064875086927717865,-0.016553421864335383,0.0015966623552969052,0.002971473176848892,-0.0011728720864904593,-0.0009415401579855236,0.0003054500812119199,0.0062282999472527195,-0.0013644801422486932,0.004943029164772809,0.004366437727303032,0.0009490743935117699,-0.0002543313045694252,-0.0004072094293867218,-0.000586675148561317,-0.0025994355592478305
22,2,-0.5023984269240411,-0.029608174939363806,-0.1538940026815878,0.00888253243747226,-0.09443640717393734,0.18983777108312183,-0.010805481291538478,0.011290341284723634,-0.0010381482157475275,-0.002128760731607263,-0.00578138940073765,-0.010318432709124142,-0.00695744033334007,0.004358867836454745,0.007578913629464722,-0.014789743599550872,0.003014917098146706,0.0052527148924262235,0.0008359506059102211,-0.0008432892218458968,0.002385660738471548,0.006144421230401288,-0.0007893209523979434,0.004126182551586955,0.001032309775920959,0.0008462111539997811,-0.0001868789777398308,-0.00033084930147863213,0.0007971952714694515,-0.00421481203871033
22,4,-0.500352551774723,-0.0488472310698413,-0.1507415049219178,0.008783850238714265,-0.09516219270306858,0.18974252370157646,-0.011198753474335464,0.00931607762143765,-0.0014942862915129575,-0.001830419592901249,-0.005906883017327292,-0.0070001703144036845,-0.007499473133693917,0.004562805051058498,0.007791245926256004,-0.014505120971109942,0.0028989278052578746,0.004650621327174475,0.0012042905789051846,-0.0008096855348154496,0.0014389045168984162,0.0057287189946698845,-0.0008647881717412118,0.004851052117220984,0.0044389260621234385,0.0007524274300911372,-0.0004866885795449635,-0.0008148845119192766,0.0004361821343638897,-0.002315765910668392
22,5,-0.49922665669991834,-0.06463727419785616,-0.1509103844931754,0.007164032431098806,-0.09440615108302458,0.19255254082068524,-0.011217441470021553,0.008919141407242443,-0.002155393798075123,-0.0020042563573522154,-0.003821006851448936,-0.006688032560052796,-0.006346930197115448,0.004146623083028389,0.006085926184539912,-0.015630107341760666,0.0015492500933368975,0.004166315447180248,-0.0010322213323134348,-0.0008378332560449555,0.0005714923913637966,0.006054935892144268,-0.0009704672682069878,0.0007562780325975474,0.0005313732617948864,0.0005788728767233698,-0.000664228488237725,-0.0004887796937712909,0.0002575585160541023,-0.002827006846074048
23,1,-0.6119083794860762,-0.07382929603581234,-0.19143614140761986,0.007987415162120894,-0.10126381291812196,-0.06920417518521932,-0.01552008924402491,0.009863694456081273,-0.0021268787572386494,-0.0038431880497668204,-0.008999538054069637,-0.010893158242803697,0.003074102972956034,0.00214784876808292,0.0065755823889120735,-0.05114886681796633,0.0007427739297012073,-0.0017311441703756773,-0.004414513320176807,-0.001830045173023629,-0.0057431174176722334,0.007993554217811543,-0.0022231205924261696,0.000865712994466459,3.8405569712961685e-05,-0.001869633440016758,-0.005636701454053138,-0.003415557611464178,-0.00453053182040559,-0.0074760420145815
