f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_mda_10,ela_level.mmce_lda_10,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,ela_meta.lin_simple.coef.min,nbc.dist_ratio.coeff_var,disp.ratio_mean_02,ela_meta.lin_simple.coef.max_by_min,nbc.nn_nb.mean_ratio,ic.h.max,ic.eps.s,disp.diff_median_02,ela_level.lda_mda_50,ela_level.qda_mda_10,disp.diff_mean_02,disp.ratio_median_10,disp.ratio_mean_10,disp.diff_mean_10,ela_level.mmce_qda_50,nbc.nb_fitness.cor,ela_distr.kurtosis,ela_level.lda_qda_10,disp.ratio_mean_05,ela_level.lda_mda_10
12,1,2.082415458852521,0.8356563954716548,0.3109926765716896,0.3500401872251479,0.01686980141381932,0.031120426787039458,-0.0012622046465295862,0.01271452458134874,0.06086698576423512,0.025015203996821337,0.0049069371039770935,-0.002179580889570952,-0.00024279492458431623,-0.0037261070372838143,0.02548662416277105,0.02547667496981304,0.032688095615851474,0.029627973865994122,0.010975395370873938,0.03498472061343914,0.030813075461898168,0.04636189883571239,0.03195011492541671,0.020446730634838758,0.0020673831676620157,0.027762935182473206,0.07639315956213247,0.06043056377203248,0.024411738628030033,-0.001681245334727893
12,3,2.1824643736046423,0.8697648362095388,0.3144773977623565,0.36848274667524844,0.018993406851479912,0.039897359005935315,0.02343275409896913,0.01899200218755921,0.06473018833939174,0.02788392574275615,0.03263889727580611,0.00337285159707553,-0.003425857769088418,0.01075877315038063,0.030977618516296386,0.0350643505702936,0.03969094744374565,0.021993636753682367,0.014255463838691418,0.04300248262657383,0.02297426388633384,0.04792577929433484,0.0334722438174019,0.025199340690538207,0.0014689773339602718,0.03114087723318996,0.08134480583582898,0.06507186891823107,0.023656494293142143,4.204997494632031e-05
12,4,2.1358309535227775,0.8403474900441542,0.3072727017247806,0.3422732009899771,0.01873950203307968,0.03027940003536772,0.022146873767114456,0.011409173610034065,0.0627771365115667,0.025680888028841494,0.031296966691709595,-0.0016659760783336044,0.000617762898477581,0.0036486827090640717,0.026963063019619152,0.02955236734775834,0.03515564281694983,0.023005588247803323,-0.0003695429364845423,0.0319001312993263,0.03043774064128734,0.044743191612579274,0.030257993614373594,0.019412595769240718,-0.002315547319911828,0.030263818719134722,0.07105682849697363,0.06089848141075981,0.021044618223619423,-0.0017698333213798196
12,5,2.1083972565075193,0.8314956529949121,0.3066425547476727,0.34529475168683227,0.015515067757508376,0.0267795380821914,0.016180236550927325,0.008909154450071337,0.059621022619665974,0.02659447788362629,0.004995271167156044,-0.004577744495738051,-0.0005760646012257847,-0.004045249460685125,0.02619698154428685,0.024686333233827695,0.03215581735795917,0.021230773823268132,0.012490990728099212,0.03118450752283127,0.030560188806944288,0.04472715149072796,0.029708186158564975,0.019587534114734004,-0.0008485514506061737,0.027212546595076388,0.06924134478158872,0.054755573403143784,0.020863433673450976,-0.00466142902084767
13,1,0.10599510885437056,-0.03941333341690663,0.12331648251697257,-0.042648553078112515,0.016866098873213036,0.041366769716779626,0.023095253035206074,0.03961759617959643,-0.010909531950281647,0.04730127207888768,-0.002481411853404136,0.0175055956500228,0.013104863516567856,0.004146268933888545,0.00703792699358591,0.016366039908434257,0.000510726721623425,0.016516223597016967,0.01608113049917557,-0.005431120789874269,0.023111577122887996,0.003901097132036633,0.003287831903225495,0.0023895154082591505,-0.0016177589858758633,0.005649419802969496,0.005269429916496296,-1.0647620632674507e-05,-0.0006388024992584763,-0.01133450676483791
13,3,0.12573296404533088,-0.05228000866535866,0.1355476807042272,-0.039921376631562255,0.026722796895320228,0.047454481200480125,0.02702216055054273,0.04240688385838173,0.06300870949059233,0.044915871776609495,-0.0008909528865908784,0.05257114701652533,0.017626476726531063,0.009722372550180637,0.028855222737412548,0.022559765292669946,-0.00036487211975324353,0.017545670224008526,0.00722348519022427,0.003369409544764534,0.02463439494452867,0.004034715821054121,0.003905053676717279,0.002549412979590487,0.005516376788716702,0.015496860358119025,-0.0053249727160251045,0.008528706866832802,0.00028115547218728764,-0.0015899738465173783
13,4,0.11776650767676959,-0.03986473752100053,0.13012877916574586,-0.03960259370879986,0.05542818073780572,0.04635710315030313,0.026936031433789795,0.04225477384761387,0.0684957282962728,0.04638260329820045,-0.0017917829304722674,0.05248655609391325,0.006794695882762417,-0.005929764817537584,0.02886374721112845,0.020114181156313332,0.00041189315083998534,0.016933648187716605,0.007381462692175729,0.0008947233379897302,0.022070215310582383,0.0032691501586932428,0.0033268492565872295,0.0019422225602844098,0.014516927522451404,0.01499497415673747,-0.005854055729339152,0.006805517636394272,-0.0005027614193641522,-0.0032410189023857386
13,5,0.14192168641553177,-0.0409101773133941,0.13994111483451074,-0.03963000473646485,0.005630856260591572,0.04431045090874185,0.02143336020387525,0.04805059175418911,0.06092011818438959,0.04242079181835373,-0.0012297987068080902,0.052960349744976064,0.0166362260155872,0.0036088045049543467,0.02489722546802419,0.02065248369954602,0.0018480022711226283,0.017404632887016915,0.007042255314316659,0.0017624735511673414,0.0223334136939777,0.01225510975471249,0.008280014647663009,0.002720367041973774,0.01239782700786106,0.012874723369705663,-0.006412419833560768,0.009441505705023603,0.00016146762208629214,0.001917268070117125
14,1,-0.629990910523785,-0.19257699902078848,-0.10741003242218604,-0.05307331852959342,-0.0762748007273645,-0.006860494103377864,0.0017081872795997252,0.007810173658771415,0.0050198647712174785,-0.00044923455551882453,-0.0019675339430839365,-0.011074340725698066,-0.009982722154625732,-0.010857861976927355,-0.0025922340293623243,-0.011164783327862273,-0.0077990898691634005,-0.014331500625615284,0.0008775652043556412,-0.0003069931900476471,-0.007293323625515375,0.0025660791644914298,-0.003884887965373836,0.0019127190481301292,-0.006217967273466129,-0.0107234926726229,-0.01192512096362195,-0.0023387798655862923,-0.005070359392127476,-0.009560891553817579
14,3,-0.6024583010432205,-0.18040600686075062,-0.17265326350028606,-0.052355214206654364,-0.0745480535920794,0.005898642287269544,0.003678137643008597,0.01393774481704831,0.001011420234287471,0.0009476654764583304,-0.0015412220702545635,-0.007111702483429901,-0.008603361275032959,-0.012241804830427774,-4.5998010538137355e-05,-0.003990484279489396,-0.002838890009029219,-0.011762017096535096,-0.0009164744984966592,-0.0021404222678321917,-0.003314061953561379,0.003288737881172165,0.00024245305559810298,0.002497030797656451,-0.0024925009585301176,-0.005876875154380511,-0.0114409273773721,0.00027359979614515194,-0.0032463698639915123,-0.0019865155346436643
14,4,-0.5895364684642216,-0.18046656811536865,-0.1581443227284829,-0.052634252767853607,-0.0747964201610064,0.009745809097126641,0.0020974351366884886,0.012958723130731618,0.0016358720191861464,6.329681472120085e-05,-0.0015692597366039622,-0.007367407643946395,-0.012366563528235388,-0.018728374024383907,-0.0006158251076963835,-0.003192718669986382,-0.0008498980832323124,-0.01422428941064675,-0.0035708029375045,-0.004455553994200647,-0.007138878658404184,0.003625642084036811,-0.00020519558910044733,0.0018734237372250641,-0.0019972344181473436,-0.008188517884555538,-0.0004119185827389367,-0.001321723975898161,-0.0045106301749841815,-0.005098329482651018
14,5,-0.6356152380007568,-0.19589061464635177,0.03540358670262919,-0.053484916095578754,-0.07947461664771757,-0.0019493961585361752,-0.0009649700779832913,0.00570031945985592,-0.0032768403735477024,-0.004811613229694292,-0.0016781295866054409,-0.008985998670774872,-0.01015700442734169,-0.013827366220981114,-0.002346675572600287,-0.010974679345439395,-0.0043307873134338015,-0.014636428040152801,-0.004555136189634993,0.0002589738682068734,-0.00975408250311757,0.003148422694945016,-0.003926844589411417,0.00041614060163873775,-0.012437943166059109,-0.019873490442978477,-0.011424530922452835,0.004367560285952496,-0.006772510949603727,-0.008685861856884731
15,1,0.04338623683838688,-0.06627021791610767,0.09680456170986002,-0.04471305692428786,-0.03078944283651881,0.02463703803311089,0.01605094479197157,0.037600631120549156,-0.0012346276627270838,-0.004710448886249338,-0.002473986716522874,-0.012194383602226282,0.0087192323542485,-0.008636564117796933,-0.004401973425573034,-0.024432093778744703,-0.0010009713836058773,0.013226941756198086,0.009406628627133214,0.00010231281517292045,0.01892580379273665,0.004486897657091761,0.006729806468145154,0.004179365486357503,0.008603177003633184,-0.009445585185644308,-0.008950371675949973,0.006104847295645718,0.0012338323434805739,-0.005817283554204365
15,3,0.019077649373271305,-0.07161809996649672,0.09689560854973048,-0.036144358608716246,-0.04122685222158947,0.02724538321054961,0.02001346426692983,0.03367603918036842,-0.012658936799925857,-0.00808927011854252,-0.002412598989922268,-0.016238442240748684,-0.007191733935522092,0.018807404023292788,-0.0030912236973222357,-0.018252098418889185,0.009687028793555671,-0.010161335397396673,0.01666133797542766,0.0011526059147394581,-0.005241110019746172,0.004108975019218891,0.0013441619920793188,0.0043027943764050915,-0.003855036605187754,-0.0003581939161947751,-0.03030166562024289,0.006002265272602582,-0.000964104886893984,-0.010400813166566544
15,4,0.04244497891561792,-0.10320134519914984,0.08308856396273098,-0.046467747633149904,-0.02720935089016655,0.024708113677935642,0.015129907607476338,0.037399726225169565,-0.010733484550695107,-0.006249506063562918,-0.0022320981817043166,-0.011601824238094357,0.007068637646191945,-0.008908961001054672,-0.004337882261685136,-0.016076323229761557,-0.003584593900044195,0.013183480796795244,0.010293646107499079,-0.0020717043833127736,0.015866009537680054,0.004249443629949034,0.005261823210647413,0.0020572558053989667,0.006700786990322597,-0.007592324200011215,-0.0080613220189969,0.003518718371040305,0.0013930676643895145,-0.006975682882344449
15,5,0.06323328997307208,-0.10446190290387519,0.10218933633053187,-0.041104121286698644,-0.03947285864427254,0.02577563142809915,0.016364057902651184,0.033292155971460076,0.051460699939822996,0.0343950156127739,-0.0012155566216519647,0.04102664641215205,0.007752671930963431,-0.006604435724014281,0.020588246503158388,-0.035159602675600886,0.001509326339184516,0.012336647178804568,0.00593712552740787,-0.0017820139752446104,0.016631512584275237,0.009840755240604808,0.005149515116241912,0.0034000544225966873,0.013966866183063217,-0.015747280167498007,-0.018053195532048677,0.0053331260277449015,6.403345786853835e-06,0.0015859348635836978
16,1,-0.5880128394677799,-0.1588870672570426,-0.17332441364027876,-0.042280051155460296,-0.04739270268851547,0.005774088677512242,0.00657520155335316,0.013331758209994469,-0.015485207910637044,-0.013527575761607324,-0.0016930591787400742,-0.00897874004143374,-0.0037904888849043827,0.007041955368777368,-0.006458301624853545,-0.01123885739857619,-0.008017324615161024,-0.006462816330706469,0.005322810050668827,0.004256238461749762,-0.0037349783431620083,-0.0056664673792438764,-0.0028013731382125844,-0.003479343879680009,-0.003583351868200274,-0.0002778619153330488,-0.012734645603113172,0.006401410981471538,-0.0023472943323775927,0.003649166115481503
16,3,-0.5900058439865532,-0.1598414505508215,-0.1752036609636971,-0.04249995331956234,-0.049625662403491755,0.006014365457369496,0.0074008181146782755,0.01380040108030864,-0.015737522398729567,-0.01334476270255467,-0.0016930591787400742,-0.00857023715884329,-0.003916661707715522,-0.007096651931937057,-0.007581849397386131,-0.011081979893884281,-0.007827047155748801,-0.005062404709488169,0.0050010828437927765,0.0042638309569498715,-0.003771687125055873,-0.006769011018794055,-0.0028030660015808703,-0.003592137201909725,-0.0030724891637077985,-0.0002762447871419817,-0.013125703469589798,0.006349429802682019,-0.0019581684007356596,0.003903368899095557
16,4,-0.588135679248564,-0.16089510378282681,-0.17459836939229773,-0.042369081610662364,-0.0470354623896048,0.005607558950103368,0.006499135008417717,0.013323161386867989,-0.015645763118470126,-0.013574940837979738,-0.0016930591787400742,-0.008949677832615877,-0.004282197730203198,0.009902076521460475,-0.006285181095003898,-0.011828608583581885,-0.008577393335333037,-0.006552016452180577,0.005067593090435612,0.00423899171349835,-0.0037804999420431957,-0.006107180967820462,-0.002967523345152468,-0.003920060637461878,-0.004267719711434047,-0.0003748699810083249,-0.013036088014831233,0.006387196628513757,-0.002625807493187874,0.003574856074750422
16,5,-0.5923323292042886,-0.16161212119517346,-0.17643311301570655,-0.04253523600543535,-0.05086587376165251,0.005069932125762906,0.007052029010116316,0.013647497987448376,-0.016207212721306243,-0.014529728174734987,-0.0016930591787400742,-0.009097905182984773,-0.003976819243173761,-0.008128340093358957,-0.007639784217682367,-0.01116892149749133,-0.009050622326502618,-0.005898853391414537,0.004138811915200244,0.004256676212675635,-0.003781234607703883,-0.006340179824950536,-0.0029585148456779935,-0.0037359229732916817,-0.004376380701580961,-0.0004133833832871874,-0.01333078645704759,0.006432732276078442,-0.0027077578721022306,0.0037563797445169396
17,1,-0.5738255957477705,-0.1689176782303813,-0.15195527941315945,-0.050041943743540186,-0.07432917223524409,-0.0007183927365985519,0.0003930975788481412,0.005465275800354973,-0.012845549904263369,-0.007083142128774501,-0.0017038640278963198,-0.011081039362715789,-0.012211203170798655,-0.012683041930117125,-0.0075406162319673455,-0.0064411458767684665,-0.0012467929351474487,-0.014739359650190482,-0.005084371770916724,0.0010105679902494154,-0.007744046922596138,0.0035585109690216645,-0.0013918854607653205,0.001507168202115432,-0.005110226657665647,0.0007724936771138298,-0.008876472704038027,0.002736406825925512,-0.005306080327126935,-0.002964029429200768
17,3,-0.6106814489435722,-0.16231710827748855,-0.17885234613881912,-0.048615837765472555,-0.07681598549619899,0.009582274024472986,0.002466093356808481,0.010179845378650094,-0.010487833383669373,-0.005184412543667129,-0.0016505701286603576,-0.005607517516798644,-0.012462651965038018,-0.012336124733707184,-0.0062490083121083395,-0.0024315444068096106,-0.027387105422682537,-0.01153858951255098,0.0013550950359346343,0.0039798834440641934,-0.007615960527429418,0.0030415680108547842,-0.001812814316546562,0.0024157787814877182,-0.0048249864596148885,-0.006554887509600314,-0.012193153380341092,0.005586232755361148,-0.0050535724893854056,0.0013824688920962996
17,4,-0.5820038302937351,-0.16881537770274566,-0.16426423868640228,-0.048371690315876056,-0.07629039449737363,0.0016259814422161277,0.002471953034800956,0.011077123789257308,-0.011292568296760837,-0.007812603877555953,-0.0015503604209010373,-0.005465418106126319,-0.011153299932742217,-0.011864412633906097,-0.007243125433036684,0.0021977408207163036,-0.02785659604264503,-0.013378141929827716,0.0023427480997569253,0.0036149563584680334,-0.009155656523260228,0.002850188511499256,0.00018704674414998584,0.0019251953786157594,0.0015483902696184655,-0.0017021514656287956,-0.005084297796403314,0.006005307480470571,-0.0038239337704614575,0.0032820298637837226
17,5,-0.5875271555856499,-0.17060666589355314,-0.16844945386058802,-0.04811442870798505,-0.0576542409335405,0.0049218504058241245,0.009134633964731102,0.011885385816998535,-0.012525320803303406,-0.008800940370715419,-0.0014519806347413622,-0.0055607389585596865,-0.006432189352896853,-0.00942705320830992,-0.007151444243181382,0.002495734450428827,-0.03406582174677808,-0.007227236700197973,0.0013031928296145389,0.00607873764717239,-0.005092774072636283,0.0023079398671036607,0.0009552542812088323,0.0013977569161830242,0.0022400623735332166,0.002335831216008499,-0.00032554839170394754,0.006370982881206017,-0.004158250101157731,0.0021759010884383465
18,1,-0.02717990420674344,-0.13866351262084503,0.051603683295504556,-0.052445079602116,-0.05698924675158454,-0.020043552389312057,0.009042400879728012,0.022446998283108397,-0.03290332287326226,-0.0115444142244953,-0.002189660479654581,-0.02771173305961727,-0.014342577266990973,-0.011871835731350533,-0.020639887819717134,-0.015950783966187265,-0.007473850146347747,-0.016647746858316194,-0.018953670489151343,0.003182389252961078,-0.00941321370735403,-0.006696749659982925,-0.010865711653040584,0.00018701450602822057,-0.008662220943330355,-0.014633246953222372,-0.03765114492232911,0.005683157445298093,-0.0015184631768475753,-0.0023015788460778266
18,3,-0.5519924091340446,-0.07910336588127723,-0.1550980339812107,-0.04564909163599248,-0.04777896726131899,0.013347474596499197,0.004883714430456879,0.011378253537577585,-0.012248647090037222,-0.004008347310435413,-0.0015909513766382377,-0.006039971858714514,-0.009373457455812993,0.01098619348979245,-0.008405409381371232,0.004306738372936682,0.0027520431074013357,-0.001148315719591677,0.0029266824707707435,0.007086372001519993,0.0017247735237881166,-0.004793538894504688,-0.002718017071524927,-0.0005406656891006325,0.003086713724116351,-0.006411833199161877,-0.004676993109313048,0.008401785871950887,0.0016918842230582254,0.0021504478039437044
18,4,-0.5441916644283246,-0.16201508362913922,-0.14279948662199424,-0.04741489113154931,-0.048091640377839105,0.0040507833326590865,0.002943717183368474,0.011875671942349644,-0.0110446707714995,-0.006736911574129224,-0.0015331753946424857,-0.0061134082553215945,-0.006381257005632362,0.017777938004879063,-0.007443764564299677,0.003689154152757973,0.011047264983131489,0.0013318985943782209,0.003350529415024583,0.004420389684184249,0.00040262725220294014,0.0031383201760287315,-0.0014117142235952089,0.0023067674343660227,0.002364007692070423,0.005545937719941155,0.002894878736703065,0.004906760929823131,0.0014968892091859053,0.0030292143587539668
18,5,-0.5537580811862429,-0.15718622801825657,-0.15450363730014957,-0.04796427471554304,-0.041659943398368114,0.0076433322580042855,0.01023953556889235,0.013362698193745508,-0.01089752950487282,-0.0028791904125570907,-0.0014692399858499362,-0.006020189537375172,-0.005126544675762568,-0.010723775173098317,-0.0060719815580716815,0.0034029745401296914,0.005942337121252368,-0.005385676192762274,0.002018849937565513,0.007349775812009185,-0.001754361482171191,-0.00012073591341612464,0.0006058899802947401,0.0026394794147238053,0.002033321251009309,0.01129500039856064,0.011540685589444693,0.0067381132809501134,0.0009460019991126326,0.005695407410990324
19,1,-0.6443554007402074,-0.18066342128895688,-0.1934823627319244,-0.0486440458844096,-0.06363631126339203,0.009734115679862963,0.007308982032964955,0.01432691407982119,0.011636000812638842,0.004121804166630382,-0.0012697909141288917,0.01686511160328691,-0.006622618241560773,0.005381645245304791,0.01316597088236887,0.0038615698240747594,-0.013623567338849927,0.00046188307703496875,0.0018400856328870902,0.005766663516993807,-0.004233386281861316,0.008525363855694293,0.008869688134306705,0.00446942032319319,0.0011555619907637248,0.0003901775525599478,-0.0009269049426769562,0.006231906055758801,-0.00046262023416354084,0.002864023007992499
19,3,-0.6662104211020752,-0.18061584593911528,-0.21007915043665884,-0.04862388767399077,-0.06699214025220747,0.010113102768234442,0.007841362478126111,0.014238989018075687,0.026730513284572377,0.018586094127173908,-0.0012436321350257889,0.016033982134014916,-0.00710671006597976,-0.009276749411667794,0.013068156348525704,0.010023494225775614,-0.01651337919541792,0.001326177904655545,0.0011717274500407098,0.005373778890790878,-0.003954242988216713,0.007614754573663074,0.007967111164564757,0.005207451911813177,0.000734263962022732,-9.339298052038971e-05,-0.0013676996513790672,0.0060134620552628375,-0.0001880342482494744,0.0026781045969180065
19,4,-0.6475411979184689,-0.18050751900007792,-0.194098774316205,-0.048597736719699934,-0.0655615220745073,0.009899735861451741,0.007281362694561832,0.014057193656760461,0.01296599158127654,0.0034984355562559955,-0.001169974993388108,0.018646613674785928,-0.008450822979919503,0.011893497986749697,0.014367970078562569,0.007284417178532669,-0.013500545955014848,-6.296945275485619e-05,0.0024044872989021837,0.005664778618915673,-0.004911826534559261,0.008462816996376082,0.008672755683230298,0.005514306998332199,0.0010240811896241441,0.00028651060589018684,-0.00027022282095334803,0.006154329693730613,0.0021906969762162834,0.0029335118639416905
19,5,-0.6421518079563728,-0.1813111111765129,-0.19418918994701104,-0.04870864754098225,-0.06511033209129677,0.010107631431844828,0.0072287490859601,0.014301979206327866,0.004211065825187255,0.0011290271417531137,-0.0012694138468291503,0.01767425704340679,-0.006169679189214396,0.005359818355092374,0.013987601074701173,0.009602097979299706,-0.015209675879960513,0.0013355077693282514,0.0020607104038235452,0.005876367939449336,-0.003549690423008364,0.009030381731579705,0.008848140241745078,0.004663562470858724,0.0014749447611497343,0.0003989826252156545,-0.0005389106393407229,0.006309206864144885,-0.00019867088861991343,0.003427801595153195
20,1,-0.13031341126129853,-0.09405928301264994,0.024363488955642044,-0.05189000063946388,-0.02331887918037964,-0.2427249610409465,-0.23040990335285233,-0.30566834228725664,0.0108642838240789,0.01658778247255496,-0.0017104060767122872,-0.0025567810615843177,-0.012587394738296192,-0.011758317514889628,-0.01569737235594728,-0.005696279589459557,0.004075351007200401,-0.01626559204166603,-0.0010775388877034581,-0.003661642231280288,-0.005560286603275379,0.0025745859315215417,-0.00017705988647310328,0.002562746935770109,-0.012391429598826524,-0.007352829361965322,-0.007481291645548765,0.005666844051336209,-0.0005043702174357762,0.00010724217892613776
20,3,-0.1292927060631266,-0.09481479271207771,0.02161098996727232,-0.051600212962329924,-0.023076393290633313,-0.23237216012622805,-0.22800537470132418,-0.30698816421700525,0.029059445030642003,-0.004122925976891501,-0.0013870328115500828,-0.011195019996461912,-0.01165543982017172,-0.010959537498158011,-0.015853066670860047,-0.006993148489516582,0.003962421098392013,-0.0153731326278265,-0.0005346434177686992,-0.0037020241781002866,-0.005440015813796955,0.0025864857244276437,-0.0002606903852377968,0.002189787425906277,-0.011047726938098067,-0.0073284666828246515,-0.007700681382778511,0.00571422449668243,-0.002390078198421396,-0.0013082709708561284
20,4,-0.12294364161230988,-0.09343926646512608,0.02814580237097834,-0.05189507929700591,-0.023195462226706334,-0.24913498986369526,-0.23274437853455304,-0.3106894774500486,0.03634066450890007,0.01916922295872327,-0.0013459762262440493,-0.0023093248000382286,-0.01257625095038294,-0.010769095435170779,-0.014803331398289633,-0.007794012621669097,0.0041874841464324035,-0.015823290934646603,6.206291913175415e-05,-0.0035836464726250747,-0.005774949188113467,0.0026388327557764772,-0.00016193495449151228,0.002328928373780158,-0.01298109390262001,-0.008098758270778335,-0.007078648380253395,0.005759791358036545,-0.001993190329770754,0.00021047156867989717
20,5,-0.1383874969342688,-0.09920670992910106,0.01971513749827518,-0.05202706261644302,-0.023011026512532944,-0.22718399744272136,-0.22361942175567803,-0.30541176634831346,-0.006905525515215716,-0.005199924738989519,-0.0020035662015761985,-0.011133815373076084,-0.011611715728632746,-0.010310198012275304,-0.01573978465019269,-0.001979595119546684,0.0048955741792155606,-0.014915357280730917,6.236758811049912e-05,-0.0033773652527525266,-0.005996485203318084,0.004737394257393001,-0.0002954006905863295,0.002338986958576449,-0.012531609988028462,-0.006988943973606582,-0.007672274069381263,0.005311019306313886,-0.0008382414970218332,-0.0001658631099969241
21,1,-0.5466007511787797,-0.1558290466065413,-0.1540700222765883,-0.0412081579166062,0.10974998917990322,0.001881756309225888,0.006514464172067121,0.012861393142862627,-0.014465865109864582,-0.0048706916243878495,-0.0014860927183240591,-0.010203709452970814,-0.002365275439492613,-0.00853726425628164,-0.010381572782003185,-0.0030553960907662415,-0.0043154252807328574,-0.0036969659117319573,0.0015157764133257876,-0.005157364250734145,-0.004300042441433681,-0.00521934633852876,-0.003326709513918115,-1.0475970434358872e-05,-0.014998687946441549,-0.00034609867083384586,0.0004540977702982347,-0.003993595427642473,0.0017731250795454908,0.0027769861085578658
21,3,-0.5571467347095552,-0.15890887249310393,-0.16821851168450752,-0.043290167091684574,0.10059990842662689,0.003338140989200906,0.00655975040479367,0.012653791163334177,-0.023284615053983073,-0.020693741805841406,-0.0014835649037114994,-0.004679512685607171,-0.003296011104187076,-0.0036905537957460277,-0.005578695349517792,-0.012844961452858667,-0.014827247403619155,-0.0023492683972177646,0.002799909664040651,-0.004332246825251593,-0.004892146032259669,-0.00452940197667642,-0.003420929765621684,-0.00020056673024225626,-0.016885730124868107,-0.0022737526292132006,-0.004367849344022743,-0.0030391442698945886,0.0001679566296654666,0.002971572561051589
21,4,-0.5347990726586197,-0.15332699140577605,-0.14839561074251198,-0.04076612420448748,0.11857605181311298,0.002307338625928237,0.0063545160559808625,0.012367990297309308,-0.012927829449186119,-0.021288568736883656,-0.0014835649037114994,-0.010591999824809196,-0.0020747809595292074,0.010232576505347627,-0.008611317872276734,0.007510401697226981,-0.006191556181879337,-0.0007697553635656948,0.0017772068963879087,0.0006851536092374042,-0.003712005780782767,-0.00448339289737054,-0.00434728894736529,-0.00011967825440038912,0.0020341741643802396,-0.0006940919991415321,-0.001564686772321039,0.0029895208347900932,0.0009892203643018108,0.0027104511000214542
21,5,-0.5273573451579828,-0.10307090061300367,-0.15127736594417338,-0.04516597805066991,0.10570431039564822,0.0006966213462009129,0.006448831416423862,0.013524559168797485,-0.015182837362476739,-0.006622363787256659,-0.0014835649037114994,-0.0043229445353139976,-0.004542048464023792,-0.00035937394803629803,-0.006309501745312888,-0.008737395210091212,-0.005907385022324527,-0.0036482666617987857,0.004971438279265524,0.0051253955740259375,-0.0034994653230160894,-0.004607955837367617,-0.004077196273982849,-9.493934394098615e-05,-0.0011989404563840457,0.0037351644814267513,-0.002027099046681678,0.006590650909007448,0.002074331450643123,0.003119914744827332
22,1,-0.4964376450559695,-0.15126301758792296,-0.13570138566733633,-0.04131511858122828,0.15010295111163754,0.0023579221452622685,0.006686390579889493,0.012023457356555545,-0.008735213433694008,-0.003625300853554871,-0.0015182715412077794,-0.00506554818281923,-0.0013306228689201126,-0.005743422090999917,-0.006415072970104113,0.00889101079398434,0.0017229040265378157,-0.00049990545636069,0.00509162273431738,0.006725900105328385,0.0003275201902641713,-0.004615082908862342,-0.003027342040314553,-0.0004753819771108027,0.0044195844258163594,0.0012851698669525036,-0.005614952707904807,0.008132902887309078,0.0002636750757758935,0.0030994396740495742
22,3,-0.49864993806307945,-0.15043780363055945,-0.13713712647979212,-0.0417017567418494,0.14496612899225103,0.0021543946159988106,0.005984690072819543,0.01229699221437443,-0.008300769958013455,-0.0027864126765576873,-0.001484273324014556,-0.00495004811681477,-0.0012342276198927147,0.0022865321312404443,-0.004147544154125616,0.011430256585302263,0.0010275322071049207,-0.0007241089063304214,0.004691717492261325,0.006824011798761614,-0.001617809643560096,-0.004735521389980088,-0.0027931619556868345,0.000803677416595234,0.0037253072152193265,0.0013862898543135097,-0.005742792607507125,0.008127294697452353,0.003697135178226531,0.002856863694281941
22,4,-0.4934291733360564,-0.13355904799187468,-0.13799751186858766,-0.042577974313892424,0.1443102918439743,0.001414520824309951,0.006118210164216706,0.012285034332372645,-0.007119139875695602,-0.0018823065333481218,-0.001484273324014556,-0.004889466253105729,-0.002460771252166367,-0.002107188215108912,-0.0045090534753147405,0.011550001113191675,0.0010175260020453191,-3.725794622655241e-05,0.005394062163174101,0.007766851749864213,-0.0009328229471255434,-0.0044020107636548985,-0.0030914870762970476,-0.0001423434500492919,0.004194676509170431,0.0008916560863937482,-0.008214965634252922,0.00827872916503328,0.003952778285451257,0.0032335834653586036
22,5,-0.4930498732698941,-0.14947087904165074,-0.13714499212595294,-0.04127687435695941,0.15070200908862308,0.0022184476744184813,0.0060880140961815064,0.012331660219400303,-0.00813527816304936,-0.0011222693753622465,-0.0015078711141525841,-0.005141002971446011,-0.0014271539867474364,-0.004131493156214644,-0.006513655541474291,0.00916661225629656,0.0019193933626618343,2.5521179878021205e-05,0.00399801053867605,0.006907205283308104,0.00014999932882074293,-0.0047747493864301995,-0.002867113826514444,-0.00048467111507830707,0.003946755140192684,0.0013695488247736202,-0.005710738913513632,0.00828924985275828,0.0038097590292995114,0.003109821487560406
23,1,-0.6101870630128888,-0.16265557521921215,-0.18285657927203056,-0.042614843193472,-0.05496219812494258,0.003725376713985977,0.006379110356771485,0.013053355921262224,-0.015325440143682404,-0.01571156412695328,-0.0017007674717751794,-0.008461724645219658,-0.003968232834409638,-0.007542256916879763,-0.0074048031958358455,-0.015049578369421819,-0.023022385167535388,-0.006246965250824651,0.0047573441589136125,0.004052943938675882,-0.004249421928615438,-0.005690693062275446,-0.0025622528964316313,-0.003925816166916912,-0.004911790045720499,0.0001402643259278717,-0.014051322013389763,0.00617042081297826,-0.0030342282873040177,0.0030702217689923214
