f_id,i_id,pca.expl_var.cor_init,ela_level.lda_qda_10,ic.eps.ratio,ic.eps.s,ela_meta.quad_simple.cond,ela_level.mmce_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_x,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,pca.expl_var.cov_init,ela_level.lda_mda_25
11,1,0.08523592081315745,0.12467022601002004,0.20230712826125946,0.18918050150174753,0.028955223800973595,0.07575670776292465,0.13175332649297578,0.02194394716114778,0.0,-0.35846626279384985,0.025134090974072987,0.062204447740555835,0.07217738382671168,0.016008101565333777,0.41499187776010915
11,2,0.05528002945800897,0.07318634724069256,0.1924494545476534,0.14146233097177235,0.021375800940028694,0.04980468281619693,0.09956537977232299,0.03422390187161756,0.010925347452474754,-0.3353327773078175,0.04188804573831828,0.05149983689578119,0.08720085936033772,0.002320703230753729,0.5660026778889984
11,4,-0.13822695312088173,0.3327393714297786,0.6059154513438194,0.5631642685101479,0.08606103802850917,0.0578200556773647,0.2146165239410669,0.06666681758062709,-0.12903801505721224,0.026563808326616645,0.03842381042746845,0.14752294434009672,0.09489387851853848,0.0,0.2668074024541178
11,5,0.02348879195059622,0.09278352390574662,0.19438432782722725,0.16960282322776676,0.047844148920691165,0.060264648273060106,0.12669077735614215,0.04933488741876746,0.05706968803361767,-0.2891233435766324,0.023305507797391156,0.08202645978805434,0.053062561512972894,0.007365809760414899,0.4676838888449212
12,1,0.06902655333346763,-0.0916847423399901,0.01855389748306842,-0.01507395334574442,0.025387678734585355,0.022376009749367654,-0.011180914029767904,0.02516345152638616,0.03487778680446976,0.003386942105557157,0.01009489582793198,0.003743316122152965,0.030344938415585748,0.0,-0.06337535168393954
12,2,0.06007317425600804,-0.0778228754151983,0.0,-0.029365693279671798,0.01895967584116154,0.029788034835050367,-0.01728049769404385,0.04053554989885065,0.023223889621395155,-0.0028328320870345917,0.002996555844621239,0.004462144487136405,0.010602268755999636,-0.0038857305590386075,-0.05557440083524974
12,4,0.05952145106882097,-0.07707686152079485,-0.03707031065372092,-0.062396014114332446,0.018225180724260874,0.006824125816357211,-0.017559204554832036,0.009559390121981898,-0.04396562656240491,-0.003880506438044627,0.00850385304431285,-0.001715827584693519,0.004178823436314247,-0.002877240869086972,-0.06431371739010083
12,5,0.0512921202315486,-0.08163457096741131,0.0156884459853553,0.037906761419344626,0.017431642388982843,-0.010112529593276614,-0.018840467694718067,0.0,0.02002398633051969,0.0,0.0035507919405066285,0.001951266288645892,0.02219823949886626,-0.0029879913064869076,-0.052588430851890806
13,1,-0.21097385698222268,-0.03984403800278766,-0.022256553955621674,-0.03459700617228733,0.014825375835910676,0.04155144814683989,-0.004293497859474322,0.06028890547614532,0.08100822711918287,0.039523177785368076,-0.0098048085056031,0.03888885808205743,0.09776332435098196,-0.009126540919578215,-0.027402977779892014
13,2,-0.146397154906694,-0.017909454332517664,-0.022288186071550496,-0.038891345034744236,0.01477323063941437,0.0,0.0253337087402668,0.023180442732075306,0.09824749595484128,0.042361989860509874,-0.006640973388900108,0.03283083527251879,0.06164334841708488,-0.016680605376935217,-0.03401329588635038
13,4,0.24050966893780826,-0.0069857493510978586,-0.00213451738505388,-0.012776559621950484,0.015579089246415961,0.028942175793299052,0.03517347378952079,0.028717491709829623,0.04672507447837898,0.005307645976248387,0.007202164980914361,0.03438123397522383,-0.004976391242937556,0.0012097711104745723,-0.03551872625046937
13,5,0.24145641027265974,-0.028099108040259002,-0.010509956067047077,-0.02117283503732853,0.018215666947477727,0.03242281018063284,0.004018770639591052,0.02607158975063384,0.045221573756770966,-0.0037665770153157696,0.007670887744052446,0.09399417093930773,0.05829452521530731,0.005099592438717021,-0.03167022443448808
14,1,-0.10594479065917883,-0.052695853108355645,-0.05504877410041906,-0.042107495899402214,0.019465840671141793,-0.03387440094753033,-0.0095176435439141,-0.02175108163514411,0.018765343489401537,-0.006097358701060984,-0.015150243823367493,-0.0286208182949739,0.0,-0.02057565896871702,-0.033933671218215056
14,2,-0.2733802005665611,-0.09867315370599461,-0.08949632407197938,-0.07921440974427024,0.019246731035859554,-0.056661779472143015,-0.042181248521894976,-0.03985971436319541,0.0037251235406711714,-0.06211556822322112,-0.02544538082958786,-0.028654304460644542,-0.009649475877390512,-0.00762201172335536,-0.03969695371091819
14,4,0.11802900525615717,-0.07052792161688902,-0.07804190765681424,-0.05897831329692851,0.019140487560087457,0.024787337984894874,0.017434228710064652,0.021895641086390343,-0.032026353021042946,0.026753354685682903,-0.004336376493991944,-0.0013164540180603552,0.02641266674484552,0.0025142840183456977,-0.04642153506497339
14,5,-0.23887043462353302,-0.05668022238340015,-0.07716077494532964,-0.04731685728562707,0.018070288559999176,-0.04103464426565201,-0.0065220379235483295,0.0,0.06146705762478283,-0.030079273622379638,-0.013686662888646645,0.03243655032706244,0.02098013873525545,-0.013296479324615473,-0.03538843548573206
15,1,0.2350881603356566,0.008331010164165431,0.005106049133220769,0.0019101705333607333,0.017593991955568766,0.05606208165246401,0.06375779600204301,0.04880789571616084,0.056976551706856615,0.06485290125465337,0.014355814036823178,0.1363369338577478,0.10917721121294621,0.016447946803212377,-0.027334671470869654
15,2,0.25364791445879403,0.011525222884543052,0.0,0.0,0.019017810966064752,0.0425797194437707,0.050656745566310446,0.05644573025512206,0.18115460759299562,0.02129944347198759,0.017983975018568576,0.09317528490733507,0.0831445714834208,-0.007832774882463756,-0.0433158786890806
15,4,0.17180810217500708,-0.07186914607944826,-0.05315543900260952,-0.050091489183540144,0.026530462191818028,-0.014218056679857304,-0.012396382214690273,-0.0077924564674707025,-0.07301561968856805,-0.006404709597416618,0.0021180749885051676,0.06429331328104113,0.05230354961355606,-0.01258327540941644,-0.05020878304914189
15,5,0.25772861694118765,-0.020818993497115162,0.0029996745012123016,-0.010815686336515307,0.022582784061803807,0.014381929082605993,0.03171124718014881,0.0,0.04817512039584487,0.003028950022535337,0.0060495203295387046,0.07209170084336736,0.03964425422420498,0.006628123024029625,-0.03613994348213678
16,1,0.03512968342148909,-0.05016600476792607,-0.06020513428809726,-0.055045306478479175,0.01650850406250598,0.03262125093317869,0.032142889595407564,0.01832924834422417,0.017822915794759336,0.0,0.0,0.13272861471045677,0.1234504298477154,0.04462763490847163,-0.02770023230931773
16,2,0.023958927713281175,-0.04557021442427496,-0.06298810227914378,-0.045262319304152004,0.028377367502834816,0.029648272661839836,0.02001566273772079,0.016239729584354545,0.01606900409769424,-0.008100538326184153,0.0,0.13208874896032657,0.14086081418368346,0.049641842578962064,-0.032008302404261335
16,4,0.026635627154325436,-0.043911486136156336,-0.06477128660113171,-0.049320256454416386,0.02269080495022735,0.031115491620248764,0.0031944045763846463,0.022353645104620845,0.013302903614611505,-0.011122980127710846,0.0,0.15132817695629053,0.14483532851424563,0.04630763440805516,-0.029667114296913266
16,5,0.0360390770727293,-0.05972348972921511,-0.06866989765273075,-0.045814070921911365,0.02176263047710325,0.029422657466635,0.04162795735169367,0.016093693447459728,0.024864987172971684,0.0,0.0,0.11210857170437055,0.11938181700168754,0.04787018547223093,-0.030845321963013927
17,1,0.06756213836284647,-0.0679794524495651,-0.0634244831291092,-0.049747039800153325,0.017460462162565416,-0.09683692137147343,-0.028217403203832092,-0.11721434097714212,-0.008273097659680484,-0.06403727741801538,-0.014236555837283948,-0.0989318856223878,-0.07505388168167865,-0.029715215752455726,-0.0313924876035343
17,2,0.047290277244679685,-0.08149433151500779,-0.09840480972210686,-0.07538405382125546,0.015178688217428404,0.011344334179067717,-0.07229190711153588,0.016006774533841972,-0.011710776539211043,-0.09954883414422,-0.012730611084790344,-0.11553395510507664,-0.07759426619519555,-0.03597973910828134,-0.047705765329115635
17,4,0.06559818393642375,-0.08786744527526469,-0.07785195951098789,-0.07202799481705119,0.02518455264416783,0.017135839387241364,-0.07337922315806633,0.016024092990057803,-0.0033871529359670305,-0.04641322815586579,-0.014498639765247956,-0.16854054062375823,-0.15401872278698553,-0.01745415495168362,-0.047486938719839444
17,5,0.04790539906467842,-0.04116675082652242,-0.09752749941837642,-0.04353558701628943,0.011493529224407481,0.036848567672273666,-0.023794411093201545,0.030253646151354355,0.0509793359942952,-0.05355191308762575,-0.016168363625697207,-0.07556804431697567,-0.05442021591576496,0.0,-0.041352548000280626
18,1,0.06352740140434471,-0.06688059898934601,-0.05408439779961166,-0.04303208398105102,0.022623230578490583,-0.09900894866787768,-0.024765319590556778,-0.12360211358790141,-0.02666990409421388,-0.0706870929160755,-0.010080768589855293,-0.09476746633308819,-0.07764939567686036,-0.013545807464770687,-0.041414176272526526
18,2,0.040940999540275,-0.07778520940408346,-0.09159277178618269,-0.06433226975797818,0.01780831649269432,0.007262110322443505,-0.06806811469964774,0.009440392749198057,-0.019196723205647248,-0.06743492349563346,-0.013062584377452557,-0.1410449308104153,-0.09799776426542833,-0.024614063696911298,-0.048881439106009394
18,4,0.06100424908563187,-0.06661722018049882,-0.07178610842541999,-0.058425055557883854,0.022074904810869295,0.02036540740705234,-0.0309120386193788,0.022156160246322137,0.007861009300072663,-0.05831845317720519,-0.010197122424146166,-0.16857740827960127,-0.12268745352161714,-0.009891671099216903,-0.051868028385831544
18,5,0.062429931971680536,-0.08144452876139396,-0.08620954193415614,-0.053181336490323916,0.021025585885407483,0.015700671956725087,-0.07587691824650145,0.011524115474867813,-0.004137945589465009,-0.0892362213271965,-0.008808987941397839,-0.14843904497150778,-0.1281836689915307,-0.01932311360881489,-0.0399794243541125
19,1,0.11573171391059006,-0.0864035581350677,-0.08743818034846502,-0.04419653257594326,0.018329071654713147,0.004242195801252346,-0.10727959559979809,0.03210741501627202,-0.12816328778788713,0.13164941991843412,0.01597195559191618,0.02268114769568985,-0.028605366512816158,0.0,-0.06310039945975099
19,2,0.11972606219402995,-0.06815597203596412,-0.06485129903770394,-0.045187396269255484,0.02210485536155106,0.015400717603413105,-0.11315881597538663,0.03416044847483809,-0.1056554109503295,0.05496025488950871,0.0,0.04816029700070451,-0.038226117756187755,-0.007051914101261533,-0.04543056084285918
19,4,0.13531424849999152,-0.042029834239359715,-0.04023006968661194,-0.030793084824747213,0.021988497213502434,0.029402733645517654,-0.06080332430664914,0.030255037483432584,0.043789784012822575,0.19273552287000645,0.015081363209333842,0.05170321685239132,0.005624043922119404,0.02532696209079338,-0.03871784561121838
19,5,0.09842054746896253,-0.08596555125870434,-0.09356927554936281,-0.05499178483058701,0.02045491013532086,0.0,-0.08674874286656888,0.032278934992630355,-0.13563265057865131,0.16432473148429577,0.011222678203469026,0.022320371529156738,-0.012480424731954473,-0.010257997062823376,-0.07384974776604375
20,1,-0.31335528834081117,-0.09213934600469076,-0.012246725203592268,-0.014825853150220558,0.02114194967708463,-0.03763667475051172,-0.04135119468936699,-0.05407387556165183,0.013797406342539759,0.0036847498158260605,-0.0084427940278477,-0.010488707210874137,-0.010510074982640227,-0.0023247730459716454,-0.04486307753956964
20,2,-0.2981514044018789,-0.09463136026723495,-0.008930039857533822,-0.02027819500517125,0.020917575291929252,-0.03781107759116928,-0.04528166683054741,-0.05229996099091977,0.007692636745074755,0.0,-0.005421689414233211,-0.014106717498911348,-0.007634724838660234,-0.002899712667938259,-0.04479794134510384
20,4,-0.367643705703785,-0.09174852811810652,-0.005597795785949655,-0.008447491328792744,0.018277211151690065,-0.02671783015516782,-0.036589256376165,-0.03257433913418806,0.0,0.0,-0.008989372542531515,-0.015914783433393198,-0.013284964894818063,-0.002867107657468393,-0.03765361885782348
20,5,-0.3402510645784929,-0.1057654395184641,-0.02142577786360156,-0.01806758642111833,0.01780583188615903,-0.02557013695499613,-0.03716155240848573,-0.03993826552853669,0.00779422489199344,-0.002912799911810704,-0.009430344046867767,-0.0045842852164337256,-0.006126349874194248,-0.0012644680542309439,-0.04285356923741912
21,1,0.04219905464903756,-0.07170451579346174,-0.05936706268510278,-0.05333185220839423,0.01236769808008309,0.015047808725248482,-0.058499482770868305,0.018727170900511347,-0.00980168814269472,-0.021338030152048354,-0.0017374469368001133,-0.09281385443508641,-0.09655295290912916,0.06353012939336623,-0.03554083825213994
21,2,0.03537436224886309,-0.059895583571215605,-0.07156684683111364,-0.06141656347283983,0.021528421492243155,0.015478383177338628,-0.04289544523548175,0.014300257941612216,0.0,-0.026299412029998803,0.0,-0.08645149793836132,-0.09376861057552155,0.021288914056493025,-0.03342559696894698
21,4,0.03458435310829305,-0.061916709008110304,-0.06784825423164498,-0.055455943524027024,0.01875057795656543,0.010790766069155494,-0.04649581895118016,0.013529298819679209,-0.025055554089061904,-0.028297194011267374,0.002882235583520909,-0.06889019904205812,-0.07135244943003718,0.013285389050832513,-0.02265489317862357
21,5,0.03543622305629798,-0.05921602560484765,-0.06066837612557352,-0.0578600257899749,0.016216257842927823,0.012890495532352025,-0.048258891357536166,0.017371715291096657,0.004639954287585346,-0.0191734636041562,-0.003731176725593144,-0.10874691357419886,-0.11207307878461954,0.07107467557375234,-0.03671723255499132
22,1,0.040078902333850155,-0.05760247905076596,-0.08591735514041063,-0.06239249393897345,0.019327025655923147,0.01609287324121013,-0.039244803520185834,0.014063726975740792,-0.020304619566236304,-0.01837941399814913,-0.006887040178274628,-0.10568381023072318,-0.10786763846910549,0.08751768441751728,-0.030246733365484113
22,2,0.04481319571917479,-0.07034756200170128,-0.07626840359742298,-0.057069193344253644,0.011502654159478903,0.01494503457578103,-0.04164495877358021,0.012640472767908223,-0.041838457288090436,-0.015138915275433998,-0.006288370432932344,-0.0676579507582275,-0.08063029627571161,0.04853130045942437,-0.02969294481237733
22,4,0.050027231538966155,-0.06011470142865952,-0.09057943707750934,-0.06634383953617437,0.019006994994677312,0.015533505875359205,-0.043933849389668794,0.011505858368219768,-0.025925626543675778,-0.025299658199044367,0.0032125302748753914,-0.10283985864292416,-0.09760696717907069,0.09060645152055703,-0.03469480940999509
22,5,0.040985004927993396,-0.0511109046528977,-0.08600298730185843,-0.062474300312888566,0.020347522698626174,0.0190683035711169,-0.03711780908211204,0.015149995602337,0.002000940939771566,-0.01761662771108781,-0.003967144188821284,-0.0461989804603166,-0.03165145378315652,0.13937319410330656,-0.03185983442361223
23,1,0.02793127173054996,-0.05618650103077366,-0.052780196131239965,-0.05516196712812202,0.018191173163239927,0.017695524671394458,-0.026029932761449687,0.017874814664846722,-0.011861108687226896,-0.009121394499859714,0.0,-0.027964725055550504,-0.028858023175172803,-0.15115317636436892,-0.026426287495237122
23,2,0.032307949776453765,-0.05509483826129111,-0.058942035349396044,-0.06393309297404001,0.014438876322152516,0.015586655203517374,-0.024094828068270235,0.01858307654069538,-0.004713005080852817,-0.01738506630034714,0.006682837149971449,-0.05803909187647638,-0.03206590630254999,-0.11233599330229294,-0.03189669874232459
23,4,0.03575472787849135,-0.06282048390736875,-0.05762509466748261,-0.04914145123163957,0.015624264105826596,0.01120932153971782,-0.024255238298471954,0.011703166869891451,0.0,-0.00253143561294103,0.005062763218485422,-0.056906298235685604,-0.0278627517750816,-0.1431502889751732,-0.025595828964310285
23,5,0.026954520278141075,-0.06272170936037924,-0.05546304649394765,-0.053351367365826685,0.020612472411556143,0.008290972496955512,-0.026220608850194338,0.016185922765542676,0.0,-0.015715942817476194,0.00422821861379144,-0.03481619219034862,-0.017727080051357202,-0.15223595848053872,-0.02892136222096897
24,1,0.1274529158302463,-0.04266970845338655,-0.03161665575933126,-0.024407200477964353,0.012895391804005812,0.03491848226854749,-0.04225816437624483,0.037846562872915934,-0.008116594269498068,0.21393351251711937,0.0181372592569449,0.05059756410944047,0.011539185117279083,0.018890784699858054,-0.038496084008607545
24,2,0.10228234764137034,-0.03427147098644312,-0.023645461772858367,-0.020689006257633202,0.017938900566502936,0.020992894360707892,-0.01271310709876844,0.026768458965228503,-0.05913267940333872,0.23144792716957566,0.018842717530695913,0.061316217215729746,0.027000579970845623,0.005698357725515885,-0.034700045756050346
