f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.intercept,pca.expl_var_PC1.cor_init,nbc.nn_nb.mean_ratio,ela_level.lda_qda_10,ic.m0,nbc.dist_ratio.coeff_var,ela_level.lda_mda_10,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_50,ela_level.mmce_qda_50,ela_distr.kurtosis,ic.eps.s,ela_level.qda_mda_10,ela_level.mmce_lda_50,ela_level.qda_mda_25,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_50,ela_meta.quad_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_mda_25,pca.expl_var.cor_init,ela_level.lda_mda_25,disp.diff_median_10,disp.diff_median_02
22,4,-0.4557318308048566,-0.2701175958100295,0.08401643483220637,-0.05640803252615797,-0.004954279464838284,0.009559118962169126,-0.01711393432017561,0.014379612460810143,0.01722996060301497,-0.008635678408161575,0.029106838115863003,0.034140599082211766,0.014214517672711093,0.018835743769070375,0.016026546666896284,-0.02876763420601959,0.004168233722446517,0.0007555525365335646,0.003845576418888116,0.019091126722371444,0.00019388764781477536,-0.0035681138655341005,-0.00953193048243331,0.0046290185019880244,-0.003473406516698106,-0.0003118949203739181,2.1973252331341858e-05,0.002560349267273641,-0.013922662195839396,0.003920421200343081
22,5,-0.4836863598022856,-0.26564184106244915,0.08597987808294202,-0.059925381418722674,-0.0018726063768929669,0.011329849332244322,-0.018641896868050834,0.014776783204577038,0.023591038479168946,-0.007491712500650874,0.03226226513225491,0.035307270490764785,0.020064447059835445,0.019321766474932275,0.017597678237684267,-0.02596465456314149,0.006222337028305669,0.014634861320621924,0.004329871193244036,0.004855497718080449,0.027255911955004354,0.006700397428940933,-0.005000083333032333,0.011049321312962686,0.004572052744797,0.007731938214856754,1.4788261931317627e-05,0.0021072305105592146,-0.012288558792640798,0.005541805096472982
23,1,-0.5462293117358585,-0.2589377974908398,0.0781813127760851,-0.0784721596593892,-0.0036760575680495557,-0.0025728781727486424,-0.011810666580966394,0.00946988439898037,0.018468203242274335,-0.004308607171642043,0.02508812100660509,0.027617276150210375,-0.042801755562225506,0.016410647469626553,-0.09128775556129731,-0.033433734483364785,0.006209064833336407,0.010580433817542477,0.004178603655881572,0.0009620244342088992,0.01575287529781517,0.004902405115490464,-0.005787399091232573,0.005632895007469512,0.0033304774390247524,0.007701423214261412,2.1973252331341858e-05,0.0020931724590527215,-0.02020075805670018,-0.021156033854542424
23,2,-0.5602330172009248,-0.2607425034024108,0.07755394729430139,-0.0774906086997924,-0.0036760575680495557,-0.0025728781727486424,-0.011810666580966394,0.00946988439898037,0.014155703823163272,-0.004308607171642043,0.02508812100660509,0.024425288937040886,-0.03915167918853591,0.016410647469626553,-0.09128775556129731,-0.033433734483364785,0.006583300686813856,0.010512257278596589,0.004178603655881572,-0.04275163788249286,0.01575287529781517,0.004686811629184919,-0.005787399091232573,0.010947923104756922,0.0033085881721232405,0.007701423214261412,2.1973252331341858e-05,0.0020931724590527215,-0.02020075805670018,-0.02596937145335825
23,4,-0.5591236776805891,-0.26032099161487543,0.07597593447742791,-0.07883528336468491,-0.0032070035692215297,0.014469669044673021,-0.012108049326924285,0.009455525912655258,0.013312839607704116,-0.004308607171642043,0.02862745774601099,0.024502083940197344,-0.03415689429025753,0.0121584804784184,-0.09208492361327691,-0.03155497534927455,0.006583300686813856,0.01063947760239409,0.004178603655881572,-0.05336363764002244,0.01576740939555023,0.004686811629184919,-0.005787399091232573,0.010837525566263452,-0.01185160197170759,0.007701423214261412,2.1973252331341858e-05,0.0020931724590527215,-0.02020075805670018,-0.02446961523040515
23,5,-0.567042605671796,-0.26072565535803327,0.0773256913544544,-0.0774906086997924,-0.0031941744867324665,-0.0025728781727486424,-0.011810666580966394,0.00946988439898037,0.014155703823163272,-0.004308607171642043,0.02508812100660509,0.024527080958391262,-0.03902869571009684,0.012234729175406094,-0.0922183777654225,-0.031618363212850026,0.006583300686813856,0.010512257278596589,0.004178603655881572,-0.04275163788249286,0.01575287529781517,0.004686811629184919,-0.005787399091232573,0.010947923104756922,-0.01185160197170759,0.007701423214261412,2.1973252331341858e-05,0.0020931724590527215,-0.02020075805670018,-0.02684170738512665
24,1,0.3658404379244357,-0.2382906919652084,0.15382371203337772,0.03623571380879288,-0.006927795316740447,0.01318969953428493,0.011873863791311386,0.005190161856562615,0.004533438521574938,0.0010468127264664819,0.025941323509036402,0.011325887635892554,0.010831615280904223,-0.017320399060522424,-0.02002165899409268,-0.03269425090727685,0.01558855200756665,0.00025528691995968674,0.010495739266504281,0.006367222061430053,-0.0029109897904858652,0.0022232114070667424,0.011990126782944144,0.010968841014602182,-0.0054513358017963965,-0.004874229480990436,3.752996216654545e-05,0.00446637339446804,0.010930718561473976,0.008178855276535406
24,2,0.3639737021456721,-0.23820758816959048,0.15387706013779842,0.03623571380879288,-0.006927795316740447,0.013228201216993843,0.012031367291611337,0.005190161856562615,0.004140584793761907,0.0010468127264664819,0.02609080671427286,0.011412232712688567,0.010831615280904223,-0.017320399060522424,-0.02040318220976663,-0.03269425090727685,0.01558855200756665,0.0017702943745076171,0.010495739266504281,0.006367222061430053,-0.0029109897904858652,0.0022232114070667424,0.011597273055131113,0.010968841014602182,-0.0054513358017963965,-0.004874229480990436,3.752996216654545e-05,0.00446637339446804,0.010930718561473976,0.009129528906971046
24,4,0.36910655458188796,-0.2379909308506656,0.15436738319071225,0.03623571380879288,-0.006927795316740447,0.01318969953428493,0.019842169087134327,0.005190161856562615,0.0022805373059674454,0.0010468127264664819,0.025981300442020298,0.011452209645672463,0.010386289519941118,-0.017320399060522424,-0.02040318220976663,-0.03145668278484024,0.01558855200756665,0.0007527990291176814,0.01037580846755259,0.006273967749286332,-0.0014667702268165697,0.0022232114070667424,0.01159266804811597,0.010863686590854642,-0.0054513358017963965,-0.004874229480990436,3.752996216654545e-05,0.00446637339446804,0.012347549061037183,0.008796078680478334
24,5,0.36748600723865615,-0.23794929090024572,0.15436738319071225,0.03623571380879288,-0.006927795316740447,0.013228201216993843,0.019842169087134327,0.005190161856562615,0.0022805373059674454,0.0010468127264664819,0.02609080671427286,0.011412232712688567,0.010386289519941118,-0.017320399060522424,-0.02040318220976663,-0.03145668278484024,0.01558855200756665,0.0017702943745076171,0.010495739266504281,0.006273967749286332,-0.0014667702268165697,0.0022232114070667424,0.01159266804811597,0.010863686590854642,-0.0054513358017963965,-0.004874229480990436,3.752996216654545e-05,0.00446637339446804,0.012347549061037183,0.009129528906971046
