f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_level.mmce_lda_50,ela_level.lda_qda_10,pca.expl_var_PC1.cor_init,ela_level.qda_mda_10,ela_level.lda_qda_50,nbc.nn_nb.mean_ratio,ic.m0,nbc.nn_nb.sd_ratio,ic.eps.s,ela_distr.kurtosis,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_10,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_50,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_25,ela_level.mmce_qda_10,ela_level.mmce_lda_10,ic.h.max,ela_meta.lin_w_interact.adj_r2,nbc.nn_nb.cor,ela_level.mmce_qda_25,ela_meta.quad_simple.cond,disp.diff_mean_02,disp.ratio_mean_10
12,1,2.647434915668784,0.345355852692089,0.09886380685038258,0.05083580456937594,0.1551422780161014,-0.010537268006534718,-0.012568426494230334,0.006388217534265496,-0.00616722038300571,-0.00589351089417451,0.0010331074345944758,-0.005303893823529832,0.030044897134589434,0.18800897711815626,0.03251532059227151,-0.006327403606298637,-0.005401048585849141,0.005522257642264722,0.004909685270501812,0.007732885841981765,0.012010057582863297,0.0007808897733348277,0.00413780063140248,0.007456524482320139,0.015881929089196622,0.012025301236380487,0.006393780093052616,0.015059536436865275,0.012706171692793327,0.03348467486068131
12,2,2.499473880362325,0.34131725028713694,0.06881858976062723,0.051501828175113624,0.1537913621935137,-0.011169113132334063,-0.01212831815044789,-0.0043476526633243594,-0.006324904789878917,-0.005337394540859655,-0.00028436405098308755,-0.005398954499199107,-0.003676792933884223,0.13911920198425654,-0.010711652950755176,0.006390881438912513,-0.006036693669722505,-0.005522745914369458,0.003324958012389908,0.005219253606432857,0.009209731592590026,-0.0036539507255183064,0.004493530805968076,0.008012218779377958,-0.0072008117648383685,-0.001759986322626773,-0.0031072168061016133,0.011181196143251226,0.012315781240211517,0.025471666269239225
12,3,2.6417177475498836,0.3443829726453317,0.09690213659686604,0.05264428703363664,0.15830039312951896,-0.011313589362236899,-0.012014547299923958,0.005791011528890633,-0.006135149450053709,-0.005465299395831377,-0.0006783795620529292,-0.005346684366345761,0.02989980063352779,0.18808025119206007,0.03242710728465639,0.006041716094766007,-0.0059762888148470915,0.005382302699604117,0.004557502977620282,0.005548450519049602,0.009593340765333714,-0.002874289167226116,0.003358474420948717,0.007694452584074551,0.016106800685944896,0.011635626784412165,-0.004195688560727324,0.009637280991701946,0.011307306794921103,0.02010195048562638
12,5,2.6235054914785434,0.33892534331494933,0.09866112985573312,0.05094706003745078,0.152413846515922,0.0006531200839524318,-0.0010044566728306305,0.015103970920405541,0.0011945928112575242,-0.0052145334897158065,-0.00016032712565665347,-0.008409009458323407,0.02912306928233094,0.18755032372163488,0.0324735086299503,-0.004486636493624713,-0.0062020213400796505,0.005788077364743063,0.005481799719719149,0.0069510353870556865,0.012035782417798244,0.0008241226903842938,0.004739144598657766,0.007228842501089013,0.01569263201116995,0.01184237018374961,0.006224773520051952,0.01592833201336662,0.012646420222408847,0.031068095748530464
13,1,-0.24292036623110808,0.5514403285219254,0.1354452426390897,0.016541787475062714,-0.01280473105246771,-0.022462196645642814,-0.02316066441664436,-0.013662910932651692,-0.00041784923310581186,-0.007340099726744003,0.019920264428743558,-0.011896810669204175,0.012733250258411117,-0.01498301463289146,-0.01171579129164005,0.017723842364192933,-0.013485868438234887,-0.01429660380826639,0.0041817194648941045,-0.004986534248215754,-0.007558683890816477,-0.0002197877656028046,0.010536245794259057,0.003403349043718876,-0.006802594146899317,0.017599738100722174,-0.006585238083480353,0.00547624914677766,0.02206607244191016,0.040620636796488065
13,2,-0.24402192119205415,0.5298463456460731,0.12609852724131143,0.015799017944004734,-0.012827485409817067,-0.02339095185737792,-0.02361134532192844,-0.014665093381167449,-0.009707554763848365,-0.011704054808552288,-0.028161408169056074,-0.01314774728442797,0.01162292143990503,-0.016200493528427173,-0.01335800378770158,0.014430273124786498,-0.010856383697058485,-0.015157254974439496,0.003974540671168731,-0.006935534386525516,-0.009200011418916888,0.00032844250504563,0.009419783314469809,-0.0004193177071763896,-0.00661965802814926,0.004313540465780762,-0.008702046530614417,0.005778000966473924,0.01596157535682231,0.028505184097932044
13,3,-0.23648203396520634,0.5664648074216885,0.14076324454870218,0.01779611723613194,-0.0157202815160434,0.005064728890972606,-0.023427749955815275,-0.011926475146958014,-0.012712022913030864,0.004795365151804934,0.022353840315617924,-0.015567918512973122,0.016207377664498358,-0.013457298271232116,-0.011666209473667644,0.016021654614025087,-0.015539741481875445,-0.007817118819252514,0.0026174501450820726,0.010607582304011433,-0.003770946069215404,-0.0022011828666029633,0.010350404781825423,0.0018743229895736573,-0.007713954394992885,0.016761075668006678,-0.007079046162656942,0.004924088279167009,0.02142886825093856,0.032762012802466794
13,5,-0.23151635373028306,0.577775607328829,0.15157424434836506,0.01918355472940699,-0.014229366187292218,0.006692656874765996,-0.02348651192848648,-0.011604628657838185,-0.007002910776528079,0.017790062573538712,0.07930566819874553,-0.011331394838148243,0.01916353993228836,-0.013427149165408391,-0.012108213834154016,0.014988698925600438,-0.003940467458990919,-0.00746791768307455,0.0019547645149782947,0.035595579864781665,-0.0006111974693508998,-0.001725709083388453,-0.0020677925687276515,0.0017916349770032128,-0.007096802067003121,0.017403111508879784,-0.0022104319133778288,0.004664629471329236,0.018671471849950196,0.031118275221135454
14,1,-0.29807841941435786,-0.5977703330222816,-0.016763009988462155,-0.014249389760115166,-0.019432767662966914,-0.015524671387846934,-0.08195050354832065,-0.02647008370073717,-0.04390509821792058,-0.005494464592278018,-0.013591862816543525,-0.05146055058764653,-0.006843650548771285,-0.016945710827502694,-0.0038949528608488286,0.005806583031724476,-0.04330504987659569,-0.01874694855919805,-0.002701080769944089,-0.008006481518626091,-0.008880222432155142,-0.006195536319066084,0.0026639713894338196,0.002864799754995717,-0.02216684804188188,-0.0033992250221345703,-0.025108236113039396,-0.007303464932615054,-0.015302564361087193,-0.019430945904229377
14,2,-0.29614618622779915,-0.5881631638572307,-0.010523645332300087,0.014002221851611358,-0.01991923784041938,-0.017877028277914257,-0.0803886167548526,-0.026765152939927678,-0.041256298573912144,-0.0043454682932400285,-0.01490134924540153,-0.048830293499361806,-0.003236621570991103,-0.016810324291581406,-0.0033882022940400713,-0.003748285187955884,-0.03962894402520047,-0.017701945765109927,-0.0033029165067950204,-0.007753393101080833,-0.003673550097082772,-0.005283174735740217,0.0023843812909529133,0.0020022171817217185,-0.02252997563084021,-0.004173460434636368,-0.024532228497073514,0.0015890549583209698,-0.01490330681539877,-0.030197814677873486
14,3,-0.29976392811849756,-0.647618505008822,-0.012329596144789377,-0.02325143953410086,-0.01952368259703695,-0.0017495686501355799,-0.08319865670559595,-0.01305864599737574,-0.045285289456861444,-0.0034251002859878262,-0.014190973289891017,-0.05595172098856281,0.005019207841254445,-0.017330803390360854,-0.0017816302641681103,7.832354380693746e-05,-0.03908992042365008,-0.01669913868066153,0.0049242300348405115,-0.008167460263885356,-0.00224781604314524,-0.006324637514391511,-0.002240316127549494,0.0021123465910853514,-0.022350095459325287,0.0005608260640675368,-0.024262629590524804,0.0023027444766809367,-0.0005457321807786368,-0.017947522114519776
14,5,-0.2994156865046875,-0.6064390323217133,-0.01151000608225203,0.014324233652026593,-0.019334035880604002,-0.014849503509042744,-0.08068726296752333,-0.027377081074977588,-0.03968433588207968,-0.004008505865604382,-0.014815558080646836,-0.047817238489029176,0.003389947642379424,-0.017240333146956485,-0.003224061111060802,-0.002074333988679901,-0.04053259008425743,-0.017594149821914037,-0.0037922233402958045,-0.007869051894312041,-0.008483782388243506,-0.005914218804698312,0.002408474835014644,0.002507942958069996,-0.0232983010965466,-0.003221855758362328,-0.02463790183930355,-0.007137182533579848,-0.015088924707392879,-0.023239752671458235
15,1,-0.24480812473895464,0.4945472064936288,0.15206096979524436,0.015657303088405086,-0.01563292036461881,-0.00500763542105326,-0.024159528950660238,-0.015611050960989399,-0.013680717521420176,-0.01323603116471487,-0.023741330436637426,-0.016714500596408347,0.017005706093432618,-0.016855287043498535,0.002173761653726924,-0.010186804200674153,-0.014869579151935137,-0.009807721987291188,0.004559897407628848,-0.010263397788582493,-0.004016185296404992,-0.0013183658733467024,0.00934595776349652,0.0011992392746092476,-0.0055844888159055795,0.004289637892812077,-0.0008744610297285765,0.00849040578378449,0.020148807674520628,0.0339891540580875
15,2,-0.2463323178036269,0.49016412835381246,0.1494513768583736,0.013969915686282903,-0.015257634452644863,-0.02447344961918557,-0.022873683185101554,-0.013175239897861478,-0.012593612663359082,-0.009512396455992694,-0.026200599140354282,-0.013182713812075168,0.012439499234318266,-0.016681633726216838,0.004287442221805261,-0.014584179484168666,-0.016332735446982813,-0.010163515964230846,0.0027159921851029416,-0.006465836860428768,-0.004568618594215709,-0.0003047995135807157,0.010318711685830796,0.001987102446441044,-0.007518089045400953,0.0009875091880309664,-0.008010175098960647,0.00543417048840146,0.01712040222062183,0.04477265573381868
15,3,-0.24519907647602984,0.4984309731078246,0.1498458284132507,0.0187663129003683,-0.014938228851784552,-0.024479304694870103,-0.021965094359590907,-0.014488641546245917,-0.013823543765780464,-0.011491281872356436,-0.029310859023743228,-0.015240900971652949,0.008653477238516154,-0.015309565737695777,0.0026768694104927298,0.01649506486589342,-0.014636529906196835,-0.00982237387998919,-0.004526680149007829,-0.009877194908396317,-0.009216126561292334,-0.001274386946494649,0.010250868631914583,0.0037438825703909086,-0.0076059655348492084,0.0012638856177612343,-0.008075920766005917,0.005505693110084366,0.015798748327275153,0.040199329768879605
15,5,-0.2413122997610756,0.4487955580776384,0.16121513787660763,0.014675720766263167,-0.018834513845026334,0.004870042665011089,-0.007951564087764026,-0.00652470482052688,-0.01325750173713891,-0.008755885599459992,0.00974517382652795,-0.010240061577912187,0.016891853037626,-0.016584825255282536,0.004315578668364064,-0.01613196160837492,-0.002003857814317245,-0.0022612005483997806,0.008630461096270097,-0.009389456888305918,-0.004785316368745814,0.0016455811066551419,0.00037643135743862486,-0.0024740254830857384,-0.0043136383389920496,0.014576718751715638,0.002500226594766973,0.007208331235676561,0.022901722715953848,0.032032327822076566
16,1,-0.2429690591049705,-0.45258898058930574,0.09750738124842159,0.0010893064240998262,-0.016828362567133652,0.026449091462846103,0.04419136925161288,0.02319290077730096,0.025121171487531097,-0.013128281766566333,-0.0046327177015935824,0.03191640162005841,-0.007474326618059974,-0.007585938566988938,0.0062902768475717125,0.014577392350749702,0.020657808259334033,0.020414234666681994,-0.0031655631090156356,-0.0013119476620753094,0.016171288780137655,0.00776798524350864,0.004191583667299151,0.01860183135927256,0.011120058243624898,-0.0016642498043722127,0.017398996474983407,0.003202269759923049,-0.0064642469169865335,-0.020499203147673135
16,2,-0.24450475037808936,-0.4656510604908354,0.09595392462561946,-0.0006494676823157251,-0.019014957298857355,0.023975812388611184,0.04314198516074036,0.022906249730763207,0.02145093561633018,-0.013166466852776927,-0.004642637810668321,0.031820434569687174,-0.0069855259059645085,-0.010607144599563625,0.006229059322709728,0.013892179200155699,0.02046873991261434,0.02051729000006774,-0.007724633923016616,-0.0010580433780965218,0.016279837683371864,0.00777296945921019,0.003937953612686818,0.018416392188952226,0.010752916008146917,-0.0016642498043722127,0.017400955133805227,-0.014813707265312613,-0.0059939764233909315,-0.02043276921174247
16,3,-0.24282689508284425,-0.4515025735806077,0.09735431787956875,0.0017448795989382382,-0.016800239255983593,0.026430888626475288,0.04419885060374752,0.02324507723528871,0.02516483139954881,-0.013127767942970697,-0.004657759859019054,0.03257690415069418,-0.006879618205017572,-0.007623995459306649,0.006259862988996835,0.015869764664928836,0.020645013756788285,0.020461159686150813,-0.003167777547287352,-0.0013119476620753094,0.016209863241805084,0.008145693001573898,0.0042112557277348755,0.018736740858158758,0.011120058243624898,-0.001590435773791015,0.017398996474983407,0.0031964797150923437,-0.005856336079769245,-0.020439788145966715
16,5,-0.24413827408370706,-0.45858918465569876,0.09346802466155389,0.0006171051687142803,-0.01645711190731915,0.023899875274987645,0.043729427104861766,0.0222520867098778,0.024306731837761532,-0.01318887758230695,-0.00518568661491044,0.029626753999714494,-0.007492796590862871,-0.008082570424471417,0.006174883825583057,0.00022704260993997548,0.02049924749840139,0.02052379498562585,-0.014874216001063032,-0.001257318700190832,0.016099341018241387,0.008097071581284641,0.004133407365900816,0.01658589034503596,0.014486517109562627,-0.0016032615149483538,0.0172407569766516,0.0034612613028354197,-0.0063397746093557614,-0.02081873921741018
17,1,-0.2849314735868727,-0.5163414029355744,0.07238415210497229,-0.017818636411392457,-0.019397837263337207,-0.016462738535656427,-0.01706509179883163,-0.021037470433087586,-0.007976067814918865,-0.005951371330367483,-0.01607706968194886,0.002508114111049393,-0.007815881878425005,-0.014807194280783998,0.007713183584206853,-0.003741007653055255,-0.041572315053943716,-0.001977459362535654,-0.0231636876202464,-0.008350340572415765,-0.01037982246647931,-0.006764015324316341,0.001644702583898852,0.005888623077097144,-0.016362516398827645,-0.004917732607447461,-0.024115095848737726,-0.01549948987714135,-0.014502296945360097,-0.025170717094530382
17,2,-0.2774747669517902,-0.4999088518250997,0.08085394941633908,-0.03984227356223367,-0.017817329358736606,-0.0019814726049933802,0.02947212068624258,0.00039553135687435295,0.01868587224920298,-0.00602444143039013,-0.02535110843428657,0.02548208488844439,-0.007215470792104909,-0.017837606187577272,0.010987915885397964,-0.015831084406331387,0.011057208932845754,-0.0022796986320491853,-0.018195455885144138,-0.007857030429072235,-0.002130714632809251,0.001151554284180221,-0.008604432626099175,0.004481746485737091,-0.0018429723098390433,-0.006267748363950631,0.009580196791239382,0.0032383095059119616,-0.014343381625027012,-0.006725818738929476
17,3,-0.2838296259223306,-0.5059818926425633,0.06651838496448424,-0.03150421390977454,-0.019333347682454993,-0.015286706341911994,0.0027935122690804287,-0.020194466814853478,0.013246989161483728,-0.008639814330517305,-0.003957401899479315,0.0044269056433362455,-0.006856805808012569,-0.018092529915291533,-0.0008106973350300236,-0.006654611857601525,-0.006620303760567957,-0.016513259968374078,-0.024542478612117016,-0.0018703584839446419,-0.009727812451668,0.011418534095513973,0.002887123044953862,0.005303658363789839,-0.02772447099569149,-0.004875748678759073,-0.007922530417508955,0.003996806125202874,-0.015037188403051531,-0.018918723145678475
17,5,-0.2718628541829108,-0.49897395581399645,0.08311489549438553,-0.036000000815717526,-0.019733002717043348,-0.0006887870587045862,0.03149157764980672,0.0014856071682211804,0.018997470112490443,-0.006716127640383991,-0.004044734777409794,0.02552040793494116,-0.007289570317490355,-0.01686577753633764,0.013846713034225362,-0.0023628519007246346,0.015426012912730262,0.0004607643585675568,-0.0202458550453886,-0.0026118676396153354,0.012085009344894648,0.0019435872823896248,-0.006913993546550719,0.00570117370586059,-0.0035958157778880956,-0.004415581426492532,0.013754004408769744,0.0015464588045798404,-0.013883629091256455,-0.021092309596220195
18,1,-0.2537567958941145,0.3387305650599285,0.12057962144091965,0.001970747340359642,-0.02446256941225815,-0.04433132643464281,-0.00011600326841377197,-0.021529729829975582,-0.004382543217691898,-0.020834332119813594,-0.029128112708778065,-0.0027835374535086703,-0.025667440694382433,-0.01704853449547123,-0.00012126307068865427,-0.011670455273809444,-0.018620128609747627,-0.009236494384372294,-0.00924479453642738,-0.011943779587641184,-0.0155479643945908,-0.001217404666734472,0.00432642111581125,0.004072979757247293,-0.00734541496887502,-0.014647838380716375,-0.007948894119207227,-0.012185581953155314,-0.04638399411981398,-0.08843908371586806
18,2,-0.27110882289933746,-0.4129547852075612,0.08746652226226811,0.006757364276009588,-0.017235957861837677,0.0005381722241356295,0.03797631235624156,0.0023090619705709524,0.024261379916731603,-0.005673305459624937,-0.00255352869140892,0.03439878386300307,-0.007998916755463438,-0.009152770437752984,0.014004926651301226,-0.0014614192947989648,0.016397310038905034,0.0012600329304128118,0.010762968775126515,-0.008908476200558915,-0.001613172669391975,0.001984556659749265,-0.007330191828090862,0.008504599522452288,0.004362088508780879,-0.0029714228457928117,0.010822134397435863,0.006294936788638074,-0.006950224348919408,-0.015238888138670262
18,3,-0.27077824040019066,-0.39413126486376393,0.06985977568171942,-0.002638670767521048,-0.023558298751450008,-0.016214281437868322,0.033813840219023235,-0.024069558896062614,0.023163237738741474,-0.009868697868986361,-0.00663693722638679,0.031035272799434514,-0.006610085778173579,-0.012865606792678562,0.012965230241286064,0.011065543670644213,-0.010035092574225812,-0.01800997215964036,-0.0056416929810151045,0.004242704032721364,-0.005211132300103721,0.007343265828214504,0.002370540781143565,0.00781594361136362,-0.02815340178888933,-0.0020076366697000083,0.014248138354765249,0.006021128235330816,-0.009557498310758198,-0.02174829332341463
18,5,-0.26712950886943126,-0.4416712654658301,0.08957571700214842,0.0005553696199542886,-0.01502474827266046,0.007946962660016594,0.03980204666139714,0.00250526231469126,0.02269407811324904,-0.006167576749921732,0.0004714227522128784,0.033098738132469524,-0.007203587845817199,-0.008350567585830294,0.01636810200133389,-0.005755499615509599,0.02103812088735157,0.001007392457799067,0.006955487585377474,0.0024369571194384526,0.01611863716623632,0.004132906821439729,0.0036165921803005307,0.018802426622520733,-0.00857663733051649,-0.0021056370119858147,0.01572582980533867,0.0012384207252361516,-0.0055363551033197475,-0.01927805131780253
19,1,-0.2683765590653099,-0.6330341428462867,0.09690937311630973,-0.04301459314978778,-0.016495577962082363,0.01993445297590295,0.035432631988994844,0.01825099497072429,0.020378470384092136,0.014287006375463068,-0.0013470571329140273,0.007888831361367945,0.005559853498591567,-0.016029004854636954,0.013593237447684186,0.007505296938691094,0.01811871816851659,0.01833780748413995,0.01129375690240703,-0.008245544461992674,0.01309931809819665,0.002221535380082365,0.005563926306736409,0.00651948364899352,0.01417293375283911,-0.00024683097217902746,0.013087744672907992,0.010363449611762589,0.002029328318093745,0.006673585275812093
19,2,-0.2684493967650612,-0.6538597440956755,0.0979800706292815,-0.04290794696283102,-0.01814784119211437,0.01965570715149198,0.03601319359787291,0.018139573486225347,0.020396779839738644,0.01403644953750725,0.013227614792052533,0.007870312520104833,0.007249534608585734,-0.017832226097943382,0.012759410927557677,-0.01037953047981869,0.018552073982704954,0.018664039455150147,0.014275454034577771,-0.0005663475059091097,0.012853631677751151,0.0018287371399475002,0.005050542358035347,0.007615776042317977,0.014144132202920299,0.0018349563581158183,0.013061735386334448,0.008098126896886954,0.0030381811237624044,0.007218289515626745
19,3,-0.2688000755021177,-0.6396761674131614,0.0969680156843787,-0.042809657988087335,-0.017933863179970144,0.01972580827264449,0.03510634430809955,0.01859445805279907,0.020434277580788588,0.013830055455780655,0.0028192463794785468,0.008421521031452042,0.007188261045150683,-0.017870568794093135,0.012939559684658953,-0.006135276732181974,0.018358451409127095,0.01933525289923552,0.014372112196826579,-0.008311344716721765,0.012963480693595921,0.0018116254670401616,0.005373935509531466,0.007151590772582289,0.014202762427942488,0.0017077834072761356,0.013335678509856997,0.010646859403861335,0.0019925864628293232,0.007035555512763467
19,5,-0.26882386370499145,-0.6234734730663329,0.09632293756642031,-0.0431368185457,-0.019288216726419654,0.01886412204911986,0.03539279987068023,0.018046446455079686,0.019536207041204054,0.013619731232446624,-0.0016797198351946139,0.0074835030087283165,0.005578253616070808,-0.017809799798881316,0.013608543979531828,0.007271229891047307,0.01809740838515056,0.01758272244490343,0.012116110003560672,-0.008364018638024502,0.012585842291031211,0.002221535380082365,0.005564331116713904,0.006123667117456776,0.008946261168120896,-0.0009875703190917197,0.012116393695094572,0.010479742627957658,0.001983692845208713,0.006673749649241303
20,1,-0.2875711734870821,0.2745821145239664,-0.6819944596831405,0.010743414720431966,-0.01530725700116115,-0.0214397048682775,-0.022630497125934533,-0.013732014465063402,-0.017004952290645872,-0.004338378464032852,-0.011044555296906802,-0.02080667050735144,0.0060459951650524875,-0.016958177263543817,-0.0029082868143056914,-0.00801796718612572,-0.00481489031734055,-0.012390383037667655,2.6601462782508832e-05,-0.004867637203106046,-0.002948870823681961,-0.0016002730747560628,-0.02664875039506545,-0.001336473610086586,-0.012753053098549691,0.005612644723338231,-0.004027043354897326,-0.0016799281990514258,0.008174725781765717,0.015452879391164144
20,2,-0.28578557887301964,0.2743954639404204,-0.6749870305843195,0.01076401703002224,-0.015329136853536249,-0.021208203549750438,-0.022776523502542757,-0.014393683770171788,-0.017054778244148083,-0.006030039164850233,-0.012273200087272956,-0.02320196370977314,0.006032037407692135,-0.01694012096820805,-0.0028601829260395946,-0.008259070008569824,-0.004815366958790895,-0.012480899893686467,0.0004478629794081811,-0.004890776392466347,-0.0028983391364229664,-0.0017612142193828958,-0.026493847078819674,-0.0009627734391074209,-0.013952046526817263,0.0018052104544792444,-0.007084180675302868,-0.0007513920644564426,0.0037719718842086558,0.015173941131862921
20,3,-0.28562089815865177,0.2745925310249759,-0.6768847897481588,0.010669361704397305,-0.015315737351396762,-0.021228805405996146,-0.022917030404296847,-0.014219797121687475,-0.01749876448754418,-0.005311423000560542,-0.012231103130105338,-0.023379985518310168,0.006487353233547237,-0.017001713571607534,-0.0028241279947790335,-0.008286528037794812,-0.005027109861256993,-0.01279396020380334,0.0019439595469505138,-0.004994861673749942,-0.0029673224623285085,-0.001470855290097717,-0.02678112571576088,-0.001108396134865931,-0.013524346083616016,0.0022319630610214,-0.005909324770330555,-0.00033257037918279597,0.003828876485387896,0.015202505414122875
20,5,-0.2856782174623553,0.27242482668805396,-0.673773359451795,0.010843163619419146,-0.015303393798324166,-0.02123690867646776,-0.02276670221243709,-0.014030321095017229,-0.017182111010926142,-0.006010279907429359,-0.012242668600316345,-0.023187279537565476,0.006151755540295405,-0.01694596845594984,-0.0028726681283069576,-0.008155965469322868,-0.005012537520225005,-0.012657745321184098,0.00047458939076129277,-0.005037284658960839,-0.0028983391364229664,-0.0017857538409802285,-0.026418215489336164,-0.0009902586223716708,-0.013765245112583152,0.0021427954080689726,-0.004004614105534215,-0.0012782060722862237,0.0033359526950848895,0.015186934308935486
21,1,-0.2561417009790287,-0.5269037448532318,0.0946745616387086,-0.04037311829546242,-0.01820693403741784,0.021625094530052878,0.04263226990437789,0.02054029042162516,0.023634249187337916,-0.007898091596421668,-0.007044418427554792,0.02955914240108584,-0.007708415820836852,-0.020863681358895755,0.014854313559921973,-0.015407958007681249,0.01734255908226359,0.020467861969967326,0.011270924982700613,-0.0041387641927502945,0.016328326299953035,0.007517471838129355,0.0054454625923863196,0.01212993307856584,0.012907613918699951,-0.0028875895815513326,0.018020993399796736,0.004066386770036879,-0.007879766347404824,-0.01214420125584797
21,2,-0.2548916334546747,-0.521063421272415,0.09566947751783046,-0.04008903437347433,-0.01823504462268455,0.02357131021488117,0.04358112878549392,0.022307982339606694,0.02345905866749171,-0.0047564478853774055,-0.007481367593105165,0.029921192447772027,-0.0076185824690141795,-0.0209788477250162,0.01498249137426323,-0.015615447376443296,0.01809517417993104,0.020463305113425454,0.017310666409552193,-0.00414368608495264,0.015939013361558504,0.0070627194225532965,0.0050741108754932445,0.015837896988572946,0.013490217911895277,-0.0033015280466791768,0.016911546312516797,0.005965509903743086,-0.007908046371130777,-0.011658639637529293
21,3,-0.265244987489411,-0.5070822420138842,0.09976763558782444,-0.03262957343557192,-0.017821762488198212,0.025871690398430486,0.045287634326747164,0.02218565306692729,0.02419411909538821,-0.004739705205664815,-0.0009287426094635241,0.032933051455024336,-0.007179661834195344,-0.01545962059088824,0.017182631357076022,0.011990784105814044,0.01931416794505854,0.02012817979534589,0.02553450004459688,0.002881594127587452,0.01606647378267015,0.007449865786701697,0.005197969363602106,0.01861966532878346,0.014256811153041754,-0.001204337485290264,0.01779105785167914,0.007967902072905979,-0.0045524107725451205,-0.013955722253165414
21,5,-0.26630158334700726,-0.5151383052207058,0.09844364754710734,-0.03673512046886331,-0.022194779045928315,0.025159714208949812,0.04434833248355642,0.021934669106156338,0.024714478685166567,-0.004684573453297683,-0.002293784578010001,0.031124113707453466,-0.007864735770533749,-0.02288071662567826,0.01606479461210234,0.011325444028555455,0.018879137524207366,0.01974434405630169,0.023769340042956024,0.002424463181054498,0.015837695147876918,0.007020384124222808,0.0051390770226098755,0.01699353044158978,0.01394959888784042,-0.003191458920387234,0.017020457676442828,0.007846220089408253,-0.00498218020492341,-0.014409284294715222
22,1,-0.2741684065368695,-0.5021001190925395,0.08876822557773319,-0.03975403978222375,-0.019219661855336145,0.0069150441998782775,0.03442304211997503,0.02078489198088024,0.018692729843280062,-0.004169343984365662,-0.01711840593081366,0.006256696825066739,-0.007070084080375783,-0.020207180877850645,0.012831024920172502,-0.012963798347644936,0.017540897748335966,0.019061143957805126,0.021266258607171427,-0.006752874646088931,0.00022267983737378965,0.0033468836106783765,0.00493391716621075,0.008254071074134438,0.009951303971269226,-0.003619506043114938,0.012532643421606779,0.009005804172958909,-0.007320935404403114,-0.016825264950867752
22,2,-0.28146183523205226,-0.5029417770652301,0.08408820759737032,-0.04052048964206719,-0.02058023023644777,0.00527762054505817,0.031530888406215915,0.007483983337562841,0.018191631487464627,-0.005684104428432939,-0.0215259096028213,0.0009313371117450348,-0.007872178228434393,-0.021273225146419626,0.009425534950678636,-0.012734100157368644,0.010648165588166749,-0.0002866648613075246,0.00810289514795275,-0.00796852600344378,-0.002925516310408572,0.0009634384557031679,-0.008879661295389672,0.004008900095088937,0.003819760707305943,-0.0041619671871989655,0.012422533215154236,0.003373293724689995,-0.00843322946673095,-0.01843931147702782
22,3,-0.26796064696074023,-0.5199850463559597,0.09458816154309352,-0.039730781126825494,-0.017843998124730604,0.007887697609651736,0.036520793125787133,0.021001477765503613,0.021051177322022923,-0.0049697126047556685,-0.014720442590675592,0.013054545913055146,-0.006323262453017891,-0.020413143920602082,0.012266278185088483,0.010085255694443409,0.018107441188362324,0.01992006469452885,0.023249068344048617,-0.007511270706375539,0.01603090165875371,0.0053588777127123,0.004917182533144678,0.01027429585718539,0.01030154207987313,-0.004095115304712974,0.014027612833223605,0.0031976874645733375,-0.008863178619946382,-0.012730018994511802
22,5,-0.27235069627486586,-0.518724617208788,0.09575344631918806,-0.038720484176490266,-0.01829651458104019,0.021790612113575074,0.04344691359005173,0.0213310804236277,0.02309620859812013,-0.004078547603526611,-0.01624648880566058,0.028254912795388883,-0.005991713807544927,-0.02049854018943794,0.014558103293238348,0.0025247457993405782,0.018679264182933707,0.019989887151293642,0.026260778800951408,-0.007415952758351214,0.015728522464289713,0.007196665281576298,0.005751268219548811,0.010927574549306122,0.010043914995615754,-0.002276176457888143,0.0166928957624797,0.0031412420039420956,-0.005652892104204132,-0.014636542351886423
23,1,-0.2572599349293506,-0.6036676117928981,0.0856768435822074,-0.04490454395658828,-0.017739219909743597,0.02370470921340529,0.02975030614618099,0.016335331109465324,0.019260557819516952,-0.011464784787702558,-0.010182514059120334,0.019630355318150505,-0.007389865700663728,-0.01559424774603495,-0.06357785603684891,0.005820304115132918,0.01219169504958227,0.018483960501409616,-0.04085286050302346,-0.004599210835063401,0.0148061839811992,0.005037404736146703,0.003278944343755442,-0.06415539909097369,0.006352642642276481,-0.0031444212744827366,0.013401814167426775,-0.003161691609791953,-0.017813610036451287,-0.031092846966203767
23,2,-0.2577558533420942,-0.5963748145737847,0.08515867104030711,-0.04469900984664331,-0.01799938715368462,0.02606321464256417,0.02881541487359633,0.016495612025007295,0.01803546809307947,-0.011510761922658996,-0.010407070543340129,0.018486334256798128,-0.007322277748852226,-0.015803482570281833,-0.059574796133263705,-0.012650279257410631,0.013235938430925484,0.019713194586744046,-0.040176867192796596,-0.004913353292031022,0.014852180477620892,0.004956701000991372,0.003160015962124786,-0.0619500807888621,0.006450156441450844,-0.003364912416806449,0.01336767791009344,-0.009910859658300237,-0.017127443621149527,-0.0218106618846545
