f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,nbc.nn_nb.mean_ratio,ic.m0,ic.eps.s,ela_level.lda_mda_10,ela_level.lda_qda_10,ela_distr.kurtosis,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_meta.lin_simple.adj_r2,disp.ratio_mean_02,ela_level.mmce_lda_50,disp.diff_median_02,ela_meta.quad_simple.adj_r2,ela_level.lda_qda_50,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_10,ela_distr.skewness,ela_level.qda_mda_50,disp.ratio_median_02,ela_meta.lin_simple.coef.max_by_min,disp.diff_mean_10,ic.h.max,ela_meta.lin_w_interact.adj_r2
12,1,0.6784323700295896,2.1059619010730595,0.07587269410207931,0.2579902127517082,0.008729148733750221,0.2917934417327457,0.018133118396071072,0.00405030308158441,0.12479811806729188,0.001588361184747091,0.0006433335310581465,0.016401293644305925,0.020426900501426405,0.022879941015475087,-0.004754876697684582,0.008211815247614376,0.03426656038481335,0.0015669824122280737,0.016751313244404358,0.00924953154635571,0.0032437277012566097,0.004988556125739813,0.0004958409437501529,0.041960054599756776,0.004801952450505772,0.059444266681758055,-0.0023516154778568488,0.022824344439961286,0.017121237012829936,0.0021013131796889374
12,3,0.6703240540466968,2.153996636970141,0.07234590506622252,0.26039150885903106,0.006813147370279982,0.30277038706031234,0.01737472704352155,0.0029207782646419097,0.13304375238659424,-0.004484210733929394,-0.0017316177305292007,0.015505906362693564,0.016525996279150572,0.018633698537761346,-0.008637771130748605,0.006552116180298988,0.024340724512205505,-0.0037563080392834796,0.011900919838407116,0.009604856578976837,0.003916497395264745,0.004918175888586244,-0.00764561975056508,0.041974930761783644,0.006551714856941511,0.046166065366308386,0.003804778498191981,0.0215494897192121,0.017715911189204632,-0.00014789503568545884
12,4,0.6808693591929939,2.136786601273352,0.07519739840526032,0.25843716162375246,0.007108584399385584,0.30448293926102155,0.018347161103321585,0.005207792989198491,0.13142229981909492,-0.001483173995660664,0.0004823128156220109,0.013848120332313555,0.01883465260599354,0.02463845294253767,-0.0067641429646708474,0.008122795137623604,0.033912548952311064,-0.003413517673040482,0.017007991153329332,0.017840452163670032,0.0038770871907645517,0.004689312962568006,0.0003458938120842161,0.041795742468600815,0.0014482095857480666,0.05968822947293845,0.004170490753325086,0.02410698339033827,0.018349831477160454,0.0022412464995023034
12,5,0.6514977405570209,2.0794690058041807,0.07390568528460723,0.2503787027310976,0.0034842562200330693,0.28958003657114645,0.013216538177343713,-0.0038383401693272805,0.12163785238440022,-0.0012984815704952686,0.003521843185655527,0.013171654047504531,0.016534219587837948,0.013527534217128634,-0.006725848699112403,0.0020154299214218876,0.03208927113960655,-0.003884209818257959,0.015762655564360722,0.011178865515235831,-0.004616636778597008,-0.0013624165160745088,-0.0016967017250705191,0.039129583971910374,0.005725112206440807,0.056174273656595754,-0.0007853401866037379,0.023597410851996792,0.013457760031242145,-0.0027871409272109873
13,1,0.41341877791017567,-0.2158260807610076,0.10568759940860932,0.08531308361384127,-0.021547463540100457,-0.019017029784714923,0.03309326824694552,-0.017690390549551786,-0.0036519239785961534,-0.01571103517812382,-0.0066197879223221815,-0.010442661180876755,0.0007389630465518675,-0.0033414071682789015,-0.01834670690448626,-0.023947619027346274,0.02642909788068889,-0.0158249219721615,0.019320278218449637,-0.005051735968586007,-0.0050157930059498085,-0.0009985089083342541,-0.014382596355247405,0.0050685769949498334,0.008677330482946978,0.037750474540680146,0.005248598934309575,0.018110174627327353,-0.0013550953502361874,-0.0011231543139871157
13,3,0.4372281931664269,-0.20866975330740545,0.11329344581676211,0.08800461074859928,-0.0006792243050867216,-0.02293777930778482,0.04971054745438752,-0.01090303396263786,-0.0023020941852716155,-0.01808128310292702,-0.010923595857445994,-0.00724333409120755,0.031001588894469,-0.0031164266198193975,-0.015503487969557025,-0.004552121335347776,0.02958217218866583,0.0027518249103765263,0.012114236953674215,0.0031930332090241444,-0.0049806637355043,-0.0060152898099321474,-0.00475135202875598,0.0024036118832775517,0.003251591468363064,0.02370785312724447,0.008408492616750432,0.015039650932181167,0.0005620729788536566,-0.004186553258847904
13,4,0.4386085211693254,-0.2061609886662283,0.11449541575841314,0.08761819946524703,0.005649013388444259,-0.018813318404974317,0.0535377047438849,-0.021390334465920157,-0.002700006574600296,-0.015361057207043572,-0.008405751163102305,-0.006081920984100016,0.016660482407622672,-0.0032496419702739226,-0.015359012689704207,-0.0018627545535316336,0.029853254795129784,-0.00035659696624560034,0.014306547371659156,0.004752001384045932,0.0032688680359053506,-0.005758765538898197,-0.001139933540548762,0.0031392707402800113,0.0020853369320943905,0.028165497897719355,-0.007147234594597321,0.017910872524623797,0.0002841510745896587,-0.004909247430447703
13,5,0.44557067303480863,-0.20295109035831504,0.12112325816182706,0.0930443113465781,0.004546018598852348,-0.020513466833891447,0.07595440796077366,-0.004658741369996602,-0.0008256905758826619,0.00357846684026788,-0.010823248909894412,-0.0073283602230463365,0.06686723404120212,0.0007871587675071911,-0.0008529106577904763,-0.003794264473962305,0.0290243231148924,0.0005914654213366859,0.009835536215465427,-0.001560826224034469,0.007036535470601252,-0.005828325123903981,-0.0034237785561257996,0.003271100266257136,0.002297157465305519,0.032414156237106105,0.005082792757363827,0.011006070632114734,0.0007358328929161903,-0.0010820752346189424
14,1,-0.5386517095311736,-0.2694773417692233,-0.03218570542847853,-0.08943290060091236,-0.07373309744509797,-0.03197522054717824,-0.015116255384914753,-0.04102346083020407,-0.01995255882917486,-0.03535948559266079,-0.04092507645712777,0.0024716512955669724,-0.012261289721055816,-0.010326361307311294,-0.027951736353174415,-0.018969069509582003,-0.01833657317749511,-0.013283990242478803,-0.006028976920178558,-0.0027109750328006,-0.002420699786664472,-0.0065705298479684145,-0.012264061503788087,-0.003246668065586454,-0.001504895854851358,-0.006582719940981193,0.00457825803736408,-0.010839464048957002,0.0010531666647211734,-0.013925456227236777
14,3,-0.5494554645914795,-0.26817756509499086,-0.032349603954864706,-0.1293142624546493,-0.0949292876712666,-0.03213632580562717,-0.015173673091848314,-0.04394697075854612,-0.019037719360947163,-0.021618854349021173,-0.04531038666772207,0.0035666911145860835,-0.011084701815790379,-0.0026805124309051795,-0.031159315946522884,-0.00888672218976452,-0.00813062323867274,-0.0025340609701011265,-0.0039862840082052296,-0.0009101830976162758,-0.0026817324550444375,-0.00117783299168656,-0.009366703792688702,-0.003001315021389135,0.004817579283923486,-0.00047870161230257756,-0.0030787523593036143,-0.009360656256694147,0.0007911778644320838,-0.01500001856683309
14,4,-0.52540979376879,-0.2653039068064141,-0.011484077572950007,-0.11938262651544747,-0.09430254625347081,-0.0320596749755271,-0.013986834492241185,-0.04608484948919532,-0.01754207690310808,-0.032378655506284056,-0.04310960813499168,0.007753498181535904,-0.01122218442210058,-0.002844430649391973,-0.029310793559486414,0.0005047009832403349,-0.015530850323126757,-0.008492058696061257,-0.006938884752796354,0.004749305826601433,-0.003745979595097003,-0.0014370664747462888,-0.012924589758448055,-0.003228643210267917,0.003997681044741242,-0.00659526880667693,-0.007720247748399332,-0.009748842722822917,0.0002143286609754454,-0.01622765626072593
14,5,-0.5352050768185557,-0.26547193975470235,-0.014277976907797451,0.05894975308272619,-0.06797400326595214,-0.034365642261018674,-0.020318255984264108,-0.03279125757903195,-0.018293655032588764,-0.0380565506118951,-0.0332337082297236,0.002880137717681249,-0.011376679944565532,-0.00858740068894213,-0.02736009377184021,-0.012925196018550722,-0.02502968731084143,-0.013565300616383062,-0.006012029872324553,-0.0011272293880676247,-0.0025555686236138097,-0.007384124974753945,-0.011767193262068227,-0.0036621428413730643,-0.002914242876901306,-0.0057511586006654646,-0.007376126489931044,-0.021073686859658297,0.001956302629545622,-0.01468219064400706
15,1,0.3933775687908908,-0.211306460758191,0.11138306271216109,0.07624381392221335,-0.002499670827576471,-0.023001937923636633,-0.00890049875082656,-0.019479199398903222,-0.0041216950868572496,-0.0041148453733665285,-0.0117517249923636,0.0004566336683091253,-0.005347118947082348,-0.004655643200293664,-0.003307120509504693,-0.005050782604833006,0.025687217844813873,-0.0016809802890430622,0.010260146191903834,0.007846140736524839,-0.008716366254416307,-0.003941617887179539,-0.003264221802656719,-0.008583595848137874,0.006196465433256633,0.03445032059029239,-0.003143575084421295,0.011896109335325623,-0.005077622613771255,-0.002488279841965842
15,3,0.37956523100013334,-0.22115046047905657,0.13811282988138335,0.08084063240821582,-0.0054692969058461795,-0.024284631536226745,-0.034900325026264764,-0.019368890256107763,0.004014555475355437,-0.018461226840238456,-0.00720556463716578,0.0028589360461605744,-0.01978305172078849,-0.003388257773709032,-0.012543430075571429,-0.005537456387254788,0.016691823410928997,-0.014021866239290012,0.0035669390632425513,0.007806976793607595,-0.002135321696381673,-0.0012749867372806405,-0.007134842181334921,-0.006757047385020827,-0.009347438115788297,0.02113135529443666,0.005125863295503697,0.018971036579064543,0.0020547819263112164,-0.0006650931110075244
15,4,0.3957722888007957,-0.21946246228788546,0.1018844314113197,0.07814683159946999,9.26577192465936e-05,-0.03649265514008739,-0.01784857089255316,-0.029985648363508286,-0.005291294575274221,-0.020011439377795575,-0.00886009684582601,-0.00016835937617851442,-0.00637723983678462,-0.0063375814010831096,-0.014574111989863548,-0.007008888328318171,0.029057731721162106,-0.005437709375672416,0.015103398762471396,0.007318302423625193,-0.004998747325492733,-0.005119744633568291,-0.003411843423851346,-0.010519472044050553,0.004923102836588541,0.03138718160517982,-0.00846326456873368,0.017385296959370584,-0.0010282325558153534,-0.0030773127133510263
15,5,0.34899602107615313,-0.20610937376283972,0.13396721663480926,0.06777375433188923,-0.0017953809772979124,-0.03289721933096011,0.02393316440009042,-0.01334174925322217,-0.0030450822911464474,0.0030151490281821684,-0.002592924251909211,0.0005111554789277028,-0.00571658616220973,-0.004046449273380025,3.152328527089525e-05,0.0028356575208721225,0.02565636471637333,0.000731178354767186,0.01090023239006941,0.011237598239884478,-0.009157443014800306,-0.0005807059709187693,-0.00216294933140819,-0.010710518930932113,0.00845422823867504,0.029866390495803162,-0.00979778771211865,0.009775933752403506,0.00037659205227309886,-0.00408687856547343
16,1,-0.4039813028899805,-0.18265293837507374,0.09645183756857276,-0.10711634046465261,0.06282359650955432,-0.02759440480083076,-0.012896238608661317,0.026389496460287477,-0.010562635923679238,0.02364333412176341,0.024618225001931105,0.021269018375958102,-0.0029019189861280493,0.016530694198176554,0.027379274749442174,0.018861006261788254,-0.01637238373301937,0.019577605421576758,-0.006602119214998319,0.004734281519232871,-0.008860768953268913,0.004203256462240096,0.008238724436466602,-0.0030818463682728285,-0.009363290096564354,-0.022980794940975928,0.008693285071741065,-0.006683591737661923,0.026166197199116215,0.007607634047606024
16,3,-0.410837005918357,-0.18383248522566864,0.09566213121510408,-0.10725212687997811,0.06300240106119914,-0.02748139956455354,-0.01662789162784394,0.024702632408025445,-0.010626096255274095,0.023188879295003646,0.02328970561851934,0.02108770400772062,-0.0038850088538163034,0.01645328572321934,0.02550203193499007,0.016820274829316372,-0.016258087291896192,0.019680027765511185,-0.006234617006334873,0.004646850184719792,-0.008595267022496819,0.008095652205501767,0.008209850446682255,-0.003425917912149411,-0.012547938580067634,-0.022758235904685495,-0.00047177216342313345,-0.006839886395813293,0.025910779043281203,-0.00164109446482696
16,4,-0.4030113320763044,-0.18267581272065192,0.09489479383598037,-0.10821876017851477,0.06277113746621887,-0.02607000116796409,-0.01219924683060556,0.029164028471964552,-0.010750250329401094,0.02372474070846817,0.024876875397352886,0.0222220240898399,-0.00465632999716755,0.01624235504407685,0.027560224918981392,0.016700277791092715,-0.02653980299765401,0.020043086944283157,-0.006159994332938323,0.005073139169745256,-0.004684739902886823,0.00837043995296372,0.008291130426538656,-0.004583700452409341,-0.006795040000321986,-0.02221163461195179,0.010044152534185898,-0.00705825043887639,0.022522689753784794,0.007721538513239896
16,5,-0.4111201751280142,-0.1842305639544286,0.092313336695193,-0.10641018969769664,0.06257846430862544,-0.026994844799822892,-0.019837748363235826,0.026798361814479,-0.008966789029195605,0.02308905783617865,0.023714474281704572,0.020968909312901688,-0.004819235808474152,0.016430347842205664,0.02740002357428354,0.018773621741213435,-0.017813848069695312,0.01779898205039367,-0.013876488389998708,0.004785025400641745,-0.006055396440015841,0.0029505225511462186,0.007935465203565889,-0.005077378559174869,-0.013068441685030862,-0.02375637192840649,-0.006095977863332091,-0.007078631885185338,0.023911812964420024,0.006519108247508135
17,1,-0.48154185725860066,-0.2517979712525403,0.053323956132265427,-0.10638398639023004,-0.051724393637576485,-0.03183636518887602,-0.013782296592288858,0.005632566824247791,-0.018919113200551327,-0.027081706019325014,-0.004822583944904115,0.006132206142165531,-0.016782582561652958,-0.013891474725788968,-0.02578245198191541,0.0005222050537885927,-0.017273959868948734,-0.015145940935159963,-0.006868691523837955,0.004943111361974589,-0.003180749085747078,-0.002548373836431717,-0.013844315001580744,-0.008351791796688067,-0.011385767886496907,-0.0050880426573128214,-0.006236949642762031,-0.013746430919791932,6.377492698949282e-05,-0.004406708769581441
17,3,-0.47350492724470117,-0.2521182979375666,0.026274913387665445,-0.09870394150626842,-0.03130909721402172,-0.031362124250810454,-0.009691415148935248,0.014032686154253824,-0.015832564115583477,0.009149565621085041,0.01850954380564088,0.00496101234110163,-0.011936481163218243,-0.009267819062497667,-0.008524896533036341,-0.0167741635178234,-0.01903275399242091,-0.012915916338681525,-0.0054976912272563985,-0.0014173727882667978,-0.007124962163309557,-0.008273834500060811,0.0002292533842926029,-0.0013443499661271033,-0.01339566485778109,-0.010744700727393641,-0.010886377468116838,-0.01289769110840318,-0.0010173440834773569,-0.014536465950065455
17,4,-0.46185305675570415,-0.2472177329021284,0.052095429151421936,-0.10086132823642166,-0.038296249388583135,-0.03191239683953368,-0.016962059166455927,0.014325892917879003,-0.01581267417485305,0.01139126885408084,0.015762196690328505,0.006496603642439165,-0.018389658378200096,-0.015535938295409153,0.007791444766960654,-0.0001560786651769204,-0.02232753261335146,-0.003234873826745311,-0.005842770813945672,0.00458374465782336,-0.0050290383622496725,-0.0010979166067765587,0.0003280088486709293,-0.011266368600098777,-0.011321909898140182,-0.011129522825152977,-0.010226460500217999,-0.01257200822075933,-0.0030042293217729253,-0.0032253070530624344
17,5,-0.4351148607645502,-0.2400984044838253,0.08458502756079783,-0.0967299803180875,0.04992301812561289,-0.03077101234055368,-0.014916278807180076,0.01390020053123891,-0.01487188089993908,0.015361667866176121,0.015726009409143503,0.013395228544494759,-0.0199229926812896,0.014093544362359364,0.023298190791773043,0.0013892906565525882,-0.022555153485043326,0.0003450250165163069,-0.00329980057149114,0.004666388763966695,-0.004650498650348755,-0.0017287364168835579,0.00012380779473332958,-0.009477541316184251,-0.001617839509382887,-0.012077355786481095,-0.009758450724813239,-0.010675550659645774,0.0001341322463782171,0.0016840140622071567
18,1,0.2544753218755037,-0.2246440352247354,0.10718475167279891,0.03071347695356609,-0.0013256444288648585,-0.04163078340540769,-0.04781889604720256,-0.010925861902499471,-0.012315107317323847,-0.01998190578836588,0.0031685848029427443,0.00015034791467097552,-0.0350097334630384,-0.01896198565830293,-0.017663725460136198,-0.007151825213762745,-0.04461263436850877,-0.026489408061610556,-0.016757864007143408,0.005561710941895637,-0.008090650062583365,-0.005331033307148544,-0.01149332181075639,-0.009447383886881119,-0.010778937466267666,-0.03184746831799416,-0.011849062212421177,-0.04222953326311901,0.0061209842209906965,-0.002622757744567823
18,3,-0.38948086782758873,-0.2358847770885939,0.04975848848514743,-0.09627941382396486,0.06039631289288757,-0.029396917772752447,-0.014738072077449992,0.016650367501340194,-0.01409909688762591,0.010875628509675543,0.017935041027448955,0.012923854338999558,0.004413618354892204,-0.008797518465394352,0.010050471878875549,-0.01409115597715735,-0.01888114068668479,-0.01607829244707773,-0.004994301149178803,-0.0031739988191739387,-0.00653131258030475,-0.008984681384406227,0.00046971260435839417,-0.0016750645154567866,-0.008508047261209007,-0.009451394464743723,0.0073273478002912045,-0.005890728967865131,-0.00040565254233960297,-0.014436066211721428
18,4,-0.4221118302534232,-0.24378141440504664,0.08486316881853141,-0.10213700089055,-0.03171450743878861,-0.03152704456964324,-0.019653851340345137,0.017177974432447632,-0.011518214504141358,0.012224960068010991,0.018102792494921888,0.008975383113954728,-0.022176441299346067,-0.002397358104392721,0.00492723640863367,-0.0005078146555021171,-0.024052645391738316,-0.005059734267089497,-0.004528116788555181,0.004720516318653665,-0.0042245753177538444,-0.0027815389525746304,-0.0014222679997727796,-0.010324945667083913,-0.007375926732342764,-0.009676608366243225,0.007824761411804338,-0.012110995281845798,-0.0005114399054899555,-0.003701591027876558
18,5,-0.39294557377789846,-0.23159062219643678,0.09134451885937456,-0.0887506067608982,0.05898382669226404,-0.02871411161749138,-0.009205869168967956,0.02244244795114727,-0.01021862605688368,0.022355614324073767,0.02013140120968758,0.01980005094036048,0.0018498006880469683,0.019480537516338353,0.025546454776550667,0.0032516865050085404,-0.012647033424888028,0.008671839255120727,-0.0028753142471282223,0.005471414488098763,-0.0006656538795536449,-0.0012832539131910898,0.0028139044269865124,-0.007519505253217459,0.007955870892533374,-0.011328570061285995,-0.007272724536213343,-0.0038701099215875247,0.03016145241136996,0.002515706280874381
19,1,-0.5557782561939406,-0.23036384296800083,0.09546670988470758,-0.12903215223203532,0.05393112200774722,-0.030403759569613983,0.017205128949487305,0.007600647045267844,-0.013352757351839434,0.01941080346035687,0.018761932085797205,0.017114420258865268,-0.006176897063330751,0.014172658285071197,0.02157502746491397,0.015801259183262868,0.004561316312963197,0.016651378160054128,0.0016739166769355572,0.0023497417897113035,0.006328246638279773,0.004951691720968245,0.0018246324229569634,-0.0029419369117465715,0.0056219735614856485,0.0040500412208882685,0.00498578620632584,-0.000622387424244631,0.0020335018302050194,0.006002672026290803
19,3,-0.5562334940508301,-0.23083406309771426,0.09536226355715884,-0.1290239439819242,0.05365998318160236,-0.02908888754231384,0.019457179602788255,0.006651744086438077,-0.014065982810209526,0.01992445473754,0.01833627942851181,0.01610969385919724,-0.004703070458436512,0.013638635207013564,0.021545296464920188,0.015121298027146828,-0.00561572617002131,0.01656140781399415,0.0017369927115365317,0.0024482206267560013,0.006674689921707565,0.005251364086239979,0.00200378475048923,-0.0030090973034510877,0.008608565180079058,0.003688501701864752,-0.007772910816220664,-0.00031075796654859457,0.0013073102865939397,0.007212873843207597
19,4,-0.5521866991239565,-0.23026046420052274,0.09547937227971297,-0.127817092444877,0.05419310399691007,-0.03046488390466301,0.018237941719445067,0.007591931908112604,-0.01334311239196513,0.01932793147604611,0.019410045614070833,0.01673278928548846,-0.005889451639793682,0.01576740474280574,0.021782550550835045,0.015551837114423388,0.004645811165739466,0.0166294672294183,0.0018791526610221424,0.0023874151696740473,0.005747706021690329,0.005107539904490984,0.0017650156592798152,-0.0029484333701399424,0.005820621390066007,0.00414034836620966,0.005469389798125778,-0.0006889745783194409,0.0015120691618642984,0.006730274432634544
19,5,-0.5568610236309377,-0.23084931687637977,0.09544397204842353,-0.12723206792747258,0.05353351582241892,-0.031696279516918606,0.018082636667133962,0.0071238318550182565,-0.013939800792734403,0.019290727148068624,0.018717644987677744,0.01633834065543068,-0.005813700005187975,0.013675780594020925,0.02097158673784624,0.014632319234043963,-0.005478672172413897,0.01691385367950147,0.0017198780175384717,0.0024230318013220196,0.006491680653897672,0.004820035249937237,0.0018054631863622093,-0.002102547966448707,0.005217477622669154,0.0033299353880667042,0.005859322045418303,-0.0009658711197018706,0.0012412753429777098,0.004630397786796079
20,1,0.206671965569039,-0.24341222453876812,-0.6077950077255402,0.03870666714388618,-0.07386046084215507,-0.02727583371903903,-0.005825036469120189,-0.023196107218822985,-0.004276383569776275,0.0008805501077343433,-0.014487806119088028,0.0008167791473291537,-0.003267571192935021,-0.005123533651408775,-0.016031873753553805,-0.029056700718106388,0.0025575745718334746,-0.017573429877572957,-0.0006300350901171078,-0.010828226323666479,-0.0035154176101788747,-0.0038766892994238824,-0.004166334163307073,-0.008571583567513016,-0.007728939944773631,-8.662921273215509e-05,-0.007561328031915515,0.004047576722801421,-0.0015180235142254208,-0.012729736646236882
20,3,0.20093107374539732,-0.24206386377009267,-0.5936712240655635,0.03998195846231095,-0.0662429181726088,-0.027173201126890985,-0.021257908589624806,-0.024670137469254644,-0.004383773258961758,0.0012163685302689442,-0.014627637779349875,0.0009649677840864285,-0.004046769874664187,-0.005058312213569138,-0.016496619110079134,-0.02823651838247629,0.003069598056424463,-0.017804900750827832,-0.0028685005645260916,-0.008841876440787929,-0.0031609319647046786,-0.0040189138866197184,-0.004148238980608884,-0.008598084224692867,-0.007578291851842051,-0.0013972713859551735,-0.007430358322288927,0.004300520822002759,-0.002032316998733503,-0.012700656853525023
20,4,0.20476563881033144,-0.24181524397956192,-0.606295186115962,0.03884574027450689,-0.07377775953477309,-0.027127257671226923,-0.005421491159255993,-0.02389165886333924,-0.004276358368015859,0.0025218552109123743,-0.01444934506954248,0.00040943587806545903,-0.003151178491213795,-0.004964358620206006,-0.016693711231634514,-0.029027858404819067,0.0027328631001231445,-0.017840685137263824,-0.0007708192243524018,-0.011261029181230838,-0.0035089010351606435,-0.003973516248849589,-0.004185795979110522,-0.008552122670587237,-0.007370541838373826,-9.970415055801359e-05,-0.007438037748909151,0.004091071295719612,-0.0016064035862704859,-0.012756660856259247
20,5,0.2007250106028636,-0.24196516287895303,-0.594484036592763,0.03858490218159669,-0.07324913930289752,-0.027018798772152734,-0.020717898253799,-0.024404378036085757,-0.004419433203704619,0.001266164044980027,-0.01444004990825027,0.0010162272253892769,-0.008356415058806943,-0.005196116644490055,-0.015346810556657058,-0.02820760303472847,0.00255596246714487,-0.017894457910885994,-0.0008137926083025475,-0.010613624463809996,-0.003056889685076693,-0.004065921156076333,-0.004226395873500607,-0.008240698785793858,-0.007617068813221087,0.0021618889927082266,-0.007428769122712728,0.004697116048093692,-0.0018387034501932764,-0.01268511056676475
21,1,-0.4307436234983157,-0.19247336945122848,0.09089791591691722,-0.10703388564690841,0.0576246551594034,-0.028111262520167553,-0.018341888541435918,0.01920382230571679,-0.01670746449862956,0.022518274676159196,0.02142070254405669,0.01871104167521626,-0.0049730140174862264,0.017359660619690433,0.026560828004729208,0.017828437020462946,-0.015659655353372465,0.014842122371111292,-0.006608329178083956,0.0042782545453879705,-0.0022108026324677236,0.00562819686228444,0.00816717032897457,-0.0065604542079426955,0.00663929010068564,-0.02370393661256813,-0.011727092128487519,-0.0033593584658197194,0.0037638311873444976,0.006522077277572504
21,3,-0.42297328766644093,-0.2270207600204583,0.09456415559180467,-0.10522763452277319,0.06136038491446456,-0.02618725032386718,-0.01348043837762778,0.022713165516524594,-0.011955712617247044,0.024666234292280743,0.022981112017098328,0.023170764496349708,0.0030322050609592898,0.014781283959766139,0.027727200073565748,0.01795366736527174,-0.010234325236728889,0.019636683160799997,-0.002437419882847767,0.004563340283595196,-0.0012925580030204323,0.00824324664239446,0.008654917893119899,-0.0049969471840520105,0.013056147523025268,-0.009105079323948303,0.009090915299012839,-0.0019455513509126733,0.025792464947643392,0.00736015620997294
21,4,-0.4233569321459349,-0.22529358605838848,0.09312980025461191,-0.1073800647795462,0.06084613157654446,-0.02736905951751216,-0.011466205788928619,0.021203626035098996,-0.015031713060487287,0.02266506487206109,0.023214582980828874,0.02008881253779284,0.0026024571955747147,0.01817920445532663,0.026813895543277122,0.01602595393093851,-0.01023011650541691,0.01515050841932122,-0.0023144017637969304,0.004753907708536152,-0.003044569796159163,0.004064494993264816,0.009375214715699812,-0.005566898170217829,0.006634055881037266,-0.008939439448539185,0.00941822973600133,-0.0024579745346539244,0.007320824760707286,0.007255936576441857
21,5,-0.429735963332161,-0.22191673717098306,0.09397042929382134,-0.11097485843542386,0.06028902520623223,-0.02921115457449705,-0.010914923129846422,0.021534776903519917,-0.01574656426826332,0.024111126530319944,0.02302447747294482,0.02136743677999861,0.0014481280749372148,0.014581749712876138,0.02709186511149492,0.01801773466489123,-0.010148560482957654,0.018046627338438277,-0.003747981046194751,0.004714306814046045,-0.0010775842584925875,0.005875092973602591,0.007882361890848759,-0.006851867370849835,0.011936993247427823,-0.012757738706044176,0.008494260353074726,-0.001988899147180247,0.023806625742991003,0.007160409606404537
22,1,-0.433943082289818,-0.2302817135892746,0.0855093359178624,-0.10616373493837268,0.05071872042570723,-0.02921452986469607,-0.01677244648235683,0.010014507737582367,-0.014781619565287432,0.02197505793830102,0.01753400284142226,0.014287332559770084,-0.018556115286896588,0.0028397630208044852,0.020235789382112585,0.01568897089645697,-0.013990793251673324,0.008522418607332525,-0.003983148941023308,0.004732136263456187,-0.002786565776112391,0.003769583549066159,0.0030290988873392147,-0.006322188310483622,0.011910550036582918,-0.012010214725237191,-0.010061958885641669,-0.003770045504476405,0.009010476153914045,0.004797381466136319
22,3,-0.4473766527975504,-0.20790036967917688,0.0879843506621422,-0.1049181204740272,0.05149307458902144,-0.02727625183390814,-0.01665342991503771,0.012920669009105337,-0.014191362495291036,0.022561432089136912,0.020574980826659636,0.016211035396033014,-0.01733325384127637,0.019015817276907022,0.024542509510585318,0.015910101589980526,-0.015725712863446133,0.008567125668408851,-0.0053751964134764775,0.00467415223237404,-0.001719804277333169,0.003913540746579389,0.002902397551449153,-0.006674066835259381,0.01191512116672049,-0.023045295556221885,0.0047001463642457764,-0.002524081644933271,0.008475037005485537,0.00487097027871003
22,4,-0.42735047710017887,-0.23427214226776807,0.08607517479290129,-0.103817714656506,0.052106336240725325,-0.026959488165191774,-0.016424136713255853,0.021529483493014468,-0.014084105151139503,0.030448487516062352,0.019178358831496514,0.01687751009824149,-0.01738243551908182,0.0036378804953403577,0.020855443003386535,0.00710211816701054,-0.013974710045567737,0.006392779940205935,-0.0028641648590686797,0.004768236782428967,-0.0004231685681672034,0.004464335220177442,0.0020923081581963278,-0.004705202628186809,0.012429375812008186,-0.010593925590334109,0.005798074405539833,-0.004880262601946449,0.009089044197224231,0.0024011811534207055
22,5,-0.4419142916812149,-0.2297794213358874,0.09041981701329667,-0.10360208466395879,0.05796810350237815,-0.02779367945701479,-0.017010935408742205,0.02218202737111349,-0.014068572988604625,0.023231320726770192,0.024796439902051087,0.018305066995148896,-0.016330971768106113,0.018653590398827892,0.024470120678335327,0.01627358538618083,-0.011121651240638122,0.015415953150995828,-0.0007560769292260578,0.00530299547742778,-0.0026074669561849425,0.006759089553957064,0.006415128611181827,-0.005188623072773864,0.015220946697281487,-0.009881314103134474,-0.0025578991572960457,-0.0018390756396431027,0.013551795186635828,0.005349372456278755
23,1,-0.5043672809248705,-0.19424852616112953,0.07914549749717938,-0.11930613529313695,0.04258005459204974,-0.027776502177701806,-0.02236501548529373,0.017549348307566725,-0.013618449287861207,0.020999335162944544,0.018443475257922583,-0.08855979828809031,-0.008402050652349726,0.01368046864874741,0.021495287862825195,0.016850568851950964,-0.028006094302900762,0.016183025620672673,-0.013147061632436422,0.004445758026897687,-0.009077092971000334,0.0027769463748108184,0.0052380177610854995,-0.006162611834210548,-0.018709263996727864,-0.024387133707530047,-0.00722262074399256,-0.01164913167515479,-0.050522905144950045,0.005354605256807234
23,3,-0.5093396304904438,-0.19579023496348905,0.07789628599186628,-0.12447786095871093,0.041380849456405966,-0.02829524063628603,-0.019697023511531644,0.015868974033602355,-0.013072630117078649,0.018180342270975012,0.01688524592370905,-0.08855777567277616,-0.007919159096709004,0.013661974914981632,0.01965131876325024,0.015677696017566422,-0.01865754601104067,0.018002059110819313,-0.007254623307551109,0.00461674992644947,-0.009103017402546449,0.0034274206198432085,0.004500771629941239,-0.005944469221563414,-0.017508301464834456,-0.02444105212410925,-0.00631501174658906,-0.008529374099141111,-0.08441282688445367,-0.0034845976598492415
