f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.s,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_level.lda_mda_10,ic.m0,nbc.dist_ratio.coeff_var,ela_distr.kurtosis,nbc.nn_nb.mean_ratio,ela_level.mmce_lda_25,ela_level.lda_qda_10,ela_meta.quad_simple.cond,ela_distr.skewness,ela_meta.lin_simple.coef.max,ela_level.mmce_qda_10,ela_level.qda_mda_25,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_50,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_25,ela_meta.quad_simple.adj_r2,ela_level.mmce_qda_50,ic.h.max,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_10,disp.ratio_mean_02,ela_meta.lin_simple.adj_r2
12,2,0.5744209318191064,1.8751683239682817,0.06556165289248468,0.2120200507638373,-0.00751626015102911,0.2515573764094025,0.2877270437916717,-0.011061377035866323,0.004073973239514659,0.004093965564173959,0.004318891968367567,0.005146364951680833,-0.0021852479250649617,-0.006099877149200969,0.04443293730520322,0.014734561966373327,-0.007827818523141036,-0.006178628854835871,0.009852748348665981,0.021883691731385525,-0.004394486309324589,0.0053571447749453105,-0.006143350236827293,0.006169644647066699,0.012322919531545077,0.006234935827511129,0.0039408516041027075,0.006209632702128582,0.037167561871866095,0.001359791678582475
12,3,0.5905376561575562,2.01270311137091,0.10387205381157551,0.22284175277357132,-0.009065587595324474,0.27981745239071376,0.31685563077913637,-0.012362119179616092,0.006637981993927597,0.0008021567763083182,0.022663680499279817,0.0074234294500867505,-0.0013908097229294342,-0.007753326625459146,0.04891369026896401,0.04069205536207238,0.018478785681751476,-0.010360209002625964,0.010371363264683985,0.02560005676791737,-0.0043632932335894116,0.008989442285510931,-0.006579780309551801,0.013576738663341161,0.008070362762232488,0.02015780173657405,0.003519868658557582,0.00434131024153296,0.026928296998330284,0.0071041411785437115
12,4,0.6074798218761185,2.0090422879448915,0.10763724876080727,0.22530271227814275,-0.00016561173365181608,0.2812386049111375,0.32238411340826917,-0.011920294884587361,0.00860612539747389,0.006638588257735583,0.022600531264566653,0.00590865545754042,0.0037016144543833974,-0.0030668953046000206,0.05031507198031722,0.040947513600564756,0.021515688519673698,0.0011756097462457067,0.011434783740689259,0.0213315427759692,-0.003712098105076535,0.008405950812059481,0.0016928160015386468,0.018489355691500862,0.009318052824262919,0.022197591129610898,0.005766729663671778,0.007605034925079673,0.03870174244515243,0.00964544598150683
12,5,0.5889894017012371,1.925843274946178,0.1018427223732952,0.21787690354946027,-0.00731828462651363,0.2576155357325107,0.3026772665687244,-0.01231304374176307,0.002125929728249209,0.00470319055240012,0.02104566847864708,0.0027214857580604044,-0.0037627449297558454,-0.004177448597790579,0.04560023879785209,0.03487866878724629,0.003952110255431287,-1.3839629215565748e-05,0.007747113744987876,0.024483627776223683,-0.007015255362230305,0.010143779157439858,0.0002546723133863308,0.015012640440970207,0.004201586004542386,0.0027793616124284497,-0.0018707642398236284,0.006314439694361598,0.034673745899067,0.0052149628917597165
13,2,0.5045158827452847,-0.1981792357581814,0.1112371120487629,-0.012125009161632859,-0.00886085663218987,-0.018176051698380925,-0.011295688563044443,-0.0185301161088668,-0.029069435787787645,-0.015579228929442744,-0.022572805834418577,-0.019350021227565295,-0.01562397349450373,-0.014507419837007627,0.018863966257189845,-0.007037453091940794,-0.0007720184246972803,-0.007402528540885153,0.00808763075664513,0.0014849272732880693,-0.00943262678785714,-0.014365053062159076,-0.015051363185810115,-0.0017755160564097842,-0.0059507151833433775,0.0008493474018600966,0.0088515215433765,0.009065164128126912,0.02407733339528941,-0.014533556898818209
13,3,0.5516075440436816,-0.1922705007202124,0.12745690077342897,-0.013058814261868761,-0.012207036480465047,-0.02162718349101043,-0.010884037727485705,-0.01992407781764918,0.007985032399366276,0.04201206449636649,-0.013891697551842823,0.027779853039706034,-0.006978700038017943,-0.00959313051786274,0.007945665149513262,-0.003184623743256226,-0.0006342684021858356,-0.003119288983108409,-0.0219377280527134,0.024738918781727234,-0.00429826458627043,-0.007949970344982814,-0.008308058696457428,0.009678857855942451,-0.0040318180273093565,-0.000993907722711773,0.013019258497624142,0.008099964002794887,0.0457783055872601,-0.004252724944886374
13,4,0.5423256729817169,-0.19253774129636245,0.12442121617917376,-0.013779968650374135,-0.0029252306260710457,-0.020794753802234063,-0.010896447500576036,-0.015147172648375904,-0.005628474417105,0.01671567125028166,-0.014520663397693527,0.02399883305537425,-0.004992507179126153,-0.006761966658213962,0.008778766546442808,-0.003154081248872644,6.209962391846482e-05,-0.009221127893083495,-0.027336723200513224,0.03509381421283188,-0.00437453964271864,-0.006495369505536086,-0.006487595391967051,0.010776577032182433,-0.0016061869114281627,-0.0011673952686544662,-0.005457525410149496,0.00844517654715915,0.050950647560465176,-0.004974983774204394
13,5,0.5523473733240666,-0.18971285668999502,0.13773682113440994,-0.01175521726276329,-0.007674246891709734,-0.019790407454462068,-0.008435121973287977,-0.001296751080514764,0.008966929204964773,0.07704162547980843,-0.014176272355359966,0.06719740786712149,0.00832000587372888,-0.010119933626339379,0.006431635141625494,-0.003506152237794492,-0.0010453069267837847,-0.004040616676404952,-0.023155936011100112,0.025292779116634787,-0.005932946154545417,-0.005833871943585057,-0.005434965881340542,0.005910458961725432,-0.005759732848929336,-0.00016442440421637943,0.009414224583169848,-0.0014155311632037806,0.04636323006976116,-0.005696228708516283
14,2,-0.6260196132246594,-0.24703272451968736,-0.025780586940183144,-0.014865815070822205,-0.07780248422616362,-0.032127113279125055,-0.033959342040050924,-0.04236134776629154,-0.03571088529544675,-0.008550013943229967,0.0038567326748576275,-0.010962796720482611,-0.011300174778069777,-0.043501795990897096,0.002874706209352462,0.00611266202241322,-0.0010301772717540157,-0.016100605066463353,-0.0005197487193726012,-0.011245822044200637,-0.007759949204188737,-0.018676379186239503,-0.028357807123807147,0.00027952192748629303,-0.012727045289191772,0.003718766786933289,-0.0010040119469671251,0.001825611604910312,-0.0453207199101797,-0.018277240653139817
14,3,-0.6754071505180415,-0.24941551016039357,-0.02080773362179808,-0.024907190614299326,-0.07525581840502428,-0.029922447236627566,-0.034024902587148236,-0.04205959514432757,-0.02498621608176774,-0.006901181984923466,0.0026547409767409005,-0.012823798450786777,-0.002669271021390368,-0.04009776480525193,-1.779588024774253e-05,0.003925716454531238,-0.001053670685637347,-0.014645746464192049,-0.016166299831896342,-0.006811187131968086,-0.005684747325514632,-0.013554705429215731,-0.026689388038185696,0.002061159931576719,-0.011643877754454707,0.0017044457766323625,0.003971292388189331,-0.0008314434549963911,-0.021013870159715817,-0.016747444677756157
14,4,-0.6299420293081345,-0.25027074753378925,-0.0068045537353476505,-0.02383829509898023,-0.07526959460287097,-0.030239164861892015,-0.032431841825468405,-0.04225438362545615,-0.034712492466648516,-0.00687406889857452,0.010480469511243111,-0.012199921854486146,-0.0033073953659436823,-0.04191236347054086,-0.0005156535057576697,0.007655204154142894,-0.0010759012186928978,-0.01628128677163237,-0.01702350684815184,-0.008108819968084121,-0.00801662545744554,-0.014071141540746027,-0.026461068234977722,0.0029739087093675776,-0.011816624050940137,0.0018282062668916212,-0.007814010160063055,0.001304923363760493,-0.04124531940785351,-0.015588657403022916
14,5,-0.645218778695342,-0.24951094126447348,-0.024375085220725044,-0.01616494991200457,-0.07162242362820531,-0.03359077187807431,-0.03475505161711757,-0.0437391640585545,-0.03241972600617091,-0.010149031504261906,0.005702842579329168,-0.011289512610635748,-0.011200105911533106,-0.03472756552578471,-0.00398962299113317,0.007892143219344828,-0.0010187041365145866,-0.014949907784914295,-0.00013856646610197314,-0.005191056427592549,-0.00738444614571049,-0.017583067954765247,-0.02890509332518108,0.00024372384146030768,-0.01383252005756578,0.001942150974593252,0.0012670622207422088,0.00028956523793695755,-0.045262057751462755,-0.01837933722492895
15,2,0.4927966306825634,-0.20282368853073374,0.13550620798267565,-0.010666801919584983,-0.013491288605663898,-0.02585124780022858,-0.016452119107940408,-0.016950755521845398,-0.026899758559635934,-0.01596914589377531,0.007756841345079749,-0.019795749969514016,-0.009291816686239102,-0.004417152551106378,0.005999097501450931,0.010802236441985748,-0.001520201174968317,-0.007930327908693998,0.00620904109293657,-0.006764519661458052,-0.0122541196509299,-0.004719407742374652,-0.010015677103755534,0.008780735697152108,-0.0042207415495973295,-0.0010092918503994343,-0.004628218563897602,0.010616298548138347,0.030759148998757865,-0.002557466778273483
15,3,0.4963988637349774,-0.20284687519742914,0.13450068669252008,-0.009901908916298925,-0.011537278111871756,-0.019920821946977203,-0.010030376655734604,-0.018266334295729693,-0.030646050501347836,-0.018065423833144672,0.006548320175273542,-0.02545159221877633,-0.01542402874314809,-0.006209646717535969,0.004257719550900556,0.012055137396602215,-0.001484561750038399,-0.005760782929810433,0.010371738722545563,0.0009798919665761716,-0.01131431139107957,-0.0048850324498284515,-0.013547690398168166,0.0069051269421411985,-0.007414168180714079,0.001013737541817842,0.006129546284402961,0.012782191662096999,0.039434823892273686,-0.003168790180355273
15,4,0.5148981819682241,-0.1992524730783782,0.12079994521416264,-0.014649566585411637,-0.00994502485372548,-0.027672421262931495,-0.012689940527708863,-0.017397368293084803,-0.0257884366072881,-0.01548871113506339,0.006975672890127197,-0.020953961251839594,-0.005881185797734452,-0.005150141772441644,0.01028722114540014,0.007593150375530229,-0.0005619412378899184,-0.009227675718060928,0.004680364177852905,0.022886955879290845,-0.010899385820887326,-0.007240094726880026,-0.0070691119456568,0.011643275476870428,-0.0032437695972489028,-0.0005395031522956853,-0.005773088080286692,0.004979944679028728,0.049675745798261235,-0.00710487043915501
15,5,0.45618682267181,-0.1888030485627711,0.14231246556994756,-0.00971177812200303,-0.017070375446703093,-0.030229574178094607,-0.009403912826871544,-0.0028296587598224026,-0.005547058933486793,-0.013326392823564341,0.007623942697044074,-0.003018827531497027,-0.002849898346807186,-0.009225937002798175,0.010028885945374426,0.009984690906799673,-0.0006470259675878022,-0.00029225487244746067,-0.0012654953645612316,0.02033071082805,-0.005016510706988815,0.0054869713429793795,0.00231567479213323,0.011637395702867625,-0.0038976231760896314,-0.0011616898429723682,-0.00528153028844823,-0.0013605430710938462,0.04385234957369004,0.00033502476920019763
16,2,-0.507429780180746,-0.18721074544851238,0.10142961795808615,-0.01233082136400057,0.045125109659530954,-0.025788319271667977,-0.015452250181229131,0.03138714662800052,0.021758534401580022,-0.0049802537372553735,0.010579203964306129,-0.006790064675444605,0.011521383871014586,0.02462227267780825,-0.007133682356487015,-0.0009644276961980824,-0.0006867037402470408,0.013923473199479843,0.005329481950827394,-0.012364403277262547,0.013075385262294157,0.016047289240556165,0.024367654200182554,0.005607810835200277,0.009472690053678429,0.02063969027011121,0.010313502329926016,0.0026944478312269913,-0.015203833020450593,0.016206132480048225
16,3,-0.5034567257839931,-0.18642978094655713,0.09975460434154544,-0.006921260878125204,0.045383793785317234,-0.028708951679623312,-0.015622425540921941,0.03133199942523299,0.022321719617977645,-0.005488357107522204,0.009968432767125833,-0.0034737675328632162,0.011523088787152542,0.02578603238640736,0.0021524891029336816,-0.0003341016843609834,-0.0006867037402470408,0.014150738470396794,0.004404853257164114,-0.014922922841168442,0.015473479924371699,0.01582701606078894,0.0256612492583781,0.00553634900852018,0.009242210121222522,0.02021792555543194,0.006144673919995993,0.002671073421766482,-0.01529248253732515,0.015578737372208377
16,4,-0.500673191050395,-0.1862597009252594,0.10366229838897259,-0.009208186621021906,0.04567987858640326,-0.02572356706161517,-0.016298545517516076,0.03141015224339077,0.019706782673363052,-0.00619074503978906,0.010513366767380957,-0.005760844727555663,0.011687975051168274,0.02599516809718867,0.0032294104655870635,-0.0004061611495256634,-0.0006883961181602188,0.013752586696929229,0.0053527771112517955,-0.01627983579735689,0.01594440737725735,0.016075434136801545,0.024420927082055396,0.006005578713827313,0.015758529120359507,0.02017719482007799,0.009096504325361361,0.002665564962266022,-0.020134052262276173,0.015030178527903434
16,5,-0.5128061528876424,-0.18746563080612322,0.09480153859746457,-0.007622122879746176,0.043800949351118015,-0.02843564430184357,-0.016419800711908572,0.03110448621461588,0.013256228851903735,-0.007312754532491383,0.00975213939254099,-0.005268349545325564,0.01153407291172198,0.024663945677187913,0.001662857139712144,-0.001644547994478216,-0.0006962703381391388,0.013872615360281816,0.005804558245288125,-0.013632753405144965,0.013021197243476829,0.009077790415026198,0.02524917589393878,0.006008911538154255,0.009214101377383144,0.01852575556748087,0.0014107757030138717,0.0025524132488960395,-0.018077927806429084,0.015322902355845741
17,2,-0.537301536354883,-0.2239023219742025,0.08147996002524172,-0.024570018518456173,0.03183236175173399,-0.02900847225917448,-0.046303913964147,0.016836848811325366,0.01714493285690285,-0.010640230455248485,0.01643190233651061,-0.019862795690969288,-0.0028068023880349763,0.0179518565919149,0.0002589951944034535,0.009030880925105535,-0.0009872557908036904,0.008474687577956129,0.002357108784480749,-0.0046853333967547955,-0.011906922008759896,0.00516564428032117,0.010169794667643691,-0.0012844023890022313,0.007869641313051302,0.005783567774370396,-0.0136431354184681,-0.0037740342206393543,-0.05323872935950762,0.0038181427921424095
17,3,-0.5664314622168636,-0.22867529750557658,0.028536278647433674,-0.025366354907163876,-0.040257370505469944,-0.030038045336462985,-0.03652084154554815,0.0098607568152485,0.006373152501156055,-0.005045408412594208,0.005423920092901464,-0.0015585172218277592,-0.01189112317916537,0.0016004036862368495,0.0071882099408313105,0.008850239870179404,-0.0008958455643405226,0.011316635630138717,0.007734273261812381,-0.001871752158011458,-0.009187009854346784,-0.015566674189481983,0.00010387981795110355,-0.00020461602980047187,-0.0071624909158438665,0.0038932282123034204,-0.0011420134919526389,0.00043939723340706235,-0.040523395883713065,-0.01775851752681059
17,4,-0.5911289862181108,-0.22830210354233377,0.04730300341471577,-0.02779665104007748,-0.03751690060963441,-0.029431963238133265,-0.04032069931535505,0.008064281837322919,0.006138015219687373,-0.009809329383311624,0.011756607082411713,-0.006894992850040881,-0.00983606470142129,-0.00021221002739753257,-0.0039866739405618285,0.00835580842984769,-0.0010364480823457688,0.008770476131415279,0.0062037142481601365,-0.0037458387415863536,-0.007941934987061321,0.002577077774618918,0.01455664803438007,0.0014427988696087055,0.0013643087134093547,0.003074999904324222,-0.004782395004406883,0.0004141669872241133,-0.046283804860955756,-0.013846145263821562
17,5,-0.550579942029753,-0.21473754661080854,0.0872679305853067,-0.02273558117808403,0.03694699625638571,-0.02658421052289194,-0.043812044916282315,0.02769746708119553,0.020684299147607006,-0.008165637757989085,0.021228042211055842,-0.008821168674392773,0.007581664739365184,0.02221674179357468,-0.006895306747139201,0.011157755174838123,-0.0007445074028710368,0.010103893245870053,0.0058009279211435685,-0.012802003767301359,-0.008515511242739533,0.007754818200213911,0.023414983657142414,0.003521957556562488,0.011446841303270616,0.014737815882064189,0.001501397060116119,-0.0031859282077984583,-0.058296869006462526,0.004072528733843433
18,2,-0.47756238049920047,-0.21736817708886338,0.09298771820184111,-0.012025991755870146,0.04250565518621923,-0.027604673092142068,-0.01981375332889525,0.0233502041807229,0.02012719981199739,-0.010572066290136274,0.02004627307232703,-0.009655179523067235,0.00026169383313133043,0.020768655211580066,0.0076499993601847165,0.01396869837565768,-0.0010821547261932911,0.008367269116151122,0.0019608445553917363,-0.004547476345985602,-0.007245141037336951,0.009971096726713946,0.012224993606995808,0.002891627864907589,0.012735643673595368,0.015798059110236427,0.0030064492236292974,-0.0030526648397013654,-0.006490607031926346,0.0051942262221785366
18,3,-0.48301169047148396,-0.21724809339287465,0.0444058593813126,-0.016006128141957995,0.04214604242186452,-0.032346342479151864,-0.025720311386646242,0.009311609918919975,0.006425962892716808,0.0028391036039763554,0.011700321148666397,-0.001090658298208156,-0.01171991772422247,-0.001270061104231972,0.011342131078633253,0.009421238798131885,-0.0008983545951849953,0.010731628318503267,0.00773111665383921,-0.0014308424930430553,-0.006526393295466508,-0.019911175101384106,0.01627893159071234,-0.0012642701863163934,-0.006498498545063525,0.0063848406998496,0.005787463197721891,0.0025238716938722205,-0.018097251559925757,-0.022688093031948367
18,4,-0.545979415842836,-0.2246785631153502,0.08989454582670493,-0.013344514230325512,-0.042309477905218974,-0.031020485189955222,-0.026202406294184664,0.009726061423120743,0.00238942896023107,-0.010972187203818089,0.012956984965119323,-0.009544129993679734,-0.006033124424236358,-0.0029629125155612875,-1.4293721916747404e-05,0.008824057314817092,-0.0010482800697695484,0.0063656271404863496,0.007459797984125516,-0.005128527050896333,-0.006254595145124308,-0.001892077672989108,0.012794406443349109,0.0021146947185617976,0.007857705630081051,0.004018477302009286,0.0054451672419045544,0.003848051872747057,-0.055133940815816435,-0.01493460358753777
18,5,-0.5030893915260262,-0.21588457209885845,0.0973692613187132,-0.004595914055103089,0.046470957421612696,-0.028193953500541002,-0.024543499668554184,0.03162008296167932,0.023682034112608673,0.0010473824673680047,0.02448947922052823,0.0018620642868051943,0.012011612822940653,0.02576639391450799,-0.0003373504243150999,0.016420659004817508,-0.0007432161814108671,0.013254241096272979,0.0015508253057330355,-0.003279889034871846,0.00016780735004925736,0.011529541195233584,0.025308740440068877,0.0036473018795299674,0.012747611982594139,0.020424669249397724,-0.002679897063246517,0.0033104671310494878,-0.004530854967910846,0.0039358819914167556
19,2,-0.6663014266031895,-0.21625689063705414,0.09785465076960752,-0.01782966963784411,0.03910916525327099,-0.028296236933738766,-0.05175809609741378,0.027290430644466356,-0.001821682494975315,0.00858819594851575,0.01742265292097115,0.01914165798006154,0.0116467727978836,0.020426247562600166,0.01343924243278912,0.007534080741862048,-0.0006021945024859054,0.010810739881445475,0.0021080500580148583,0.009198139557555914,0.01482641643285195,0.014370016191723744,0.02065213298405539,0.001130145540727949,0.010596587231408458,0.010006251060332821,-0.012275055299758055,0.0028173822675387063,0.003970593721790384,0.013220249185065494
19,3,-0.6535839314558481,-0.2171481184079058,0.09771376044343422,-0.017116679329855642,0.040014875566892795,-0.027653946997337826,-0.04067945848112113,0.02766259232178155,-0.0017569686795699205,0.0021064388250397388,0.017790112850392885,0.00804911113592437,0.011397624138341377,0.0210312238234502,0.017967156706694347,0.007735653234925455,-0.0005980118298269402,0.010276261983002709,0.0015826600271330433,0.011193988787705283,0.014637528137138093,0.014623404540120004,0.02088177083638575,-0.0011004350640445727,0.010694089579208154,0.010424078750909345,-0.0030997413062953615,0.0029358428633748422,-0.017162822733967093,0.013604674690279572
19,4,-0.6537273489060508,-0.2171942260537439,0.09601436978937071,-0.017296493952414126,0.04005968558065823,-0.027503187559030175,-0.04860029107528283,0.027886301824424062,-0.002497411071141272,0.004514468185443515,0.01783638382941642,0.007824891107504253,0.01050004659442908,0.02069705510360676,0.01399537940197587,0.007325910353182452,-0.0005542511404594321,0.010594848926591868,0.001169735467366549,0.008842690831147701,0.014295775859104593,0.014948874537417145,0.020866779899450256,0.0016416715904286317,0.010710877394766326,0.009061547217627747,0.005172786207193637,0.003529590184064923,-0.013436703621282383,0.013481732997518536
19,5,-0.6429323677958585,-0.21731408974150906,0.09718335319066937,-0.017420050852835652,0.03982402231197453,-0.027211984154200026,-0.04151568768932672,0.027308957069108648,-0.003498137724169631,0.0009595932828963486,0.018367817003925525,0.0042747102023741506,0.01104643340607465,0.02033584545185709,0.017191679873786364,0.007176710035742162,-0.0005583225142131038,0.010375931558447661,5.0735730919260766e-05,0.008909805884806308,0.013676844783003031,0.014654678583367239,0.020190268358882706,-0.0009839447170657378,0.008419350319984108,0.009967778772739576,0.005432480208350201,0.0030479131398166727,-0.020233296856836492,0.01289852003644154
20,2,0.25447745803965716,-0.22208843823377214,-0.6518435748310749,-0.0122369558512022,-0.037800464374287364,-0.025550770510303376,-0.018767493478107366,0.0013105939678198873,-0.013798776159236668,-0.009483425146156181,-0.0014176979975880062,-0.01082468098188438,-0.00478614664570082,-0.016645890315535025,-0.0020071287041124046,-0.01162890464870597,-0.00037312573846486004,-0.006860002071346019,0.0007331045476642865,0.006724325525735748,-0.00567714546508649,-0.013508086501358147,-0.007611645605374322,-0.006501937498736341,-0.003013860476306243,-0.001428764824170762,-0.007382717508491988,-0.03864623631611,-0.0018726164597441433,-0.015794929843102143
20,3,0.2565729957584923,-0.2212004591091672,-0.6531421792698701,-0.012280549750219593,-0.037340834937525574,-0.02540710910113685,-0.01878244181488665,0.0002993345168400152,-0.012422610810341761,-0.009127397784506917,-0.0014147095791592738,-0.010812162226191241,-0.004749619328387842,-0.01647414374771332,-0.0017860179029711124,-0.011614332416056774,-0.0003570687716975105,-0.006800497992545237,0.0008348157390851023,0.007269487778716322,-0.005562335232292407,-0.013113237286677506,-0.006621181173584062,-0.006958483315791951,-0.002925820273470904,-0.0005515642556667628,-0.0072313973670971475,-0.038345339593263736,-0.0015355240835880919,-0.015576334728480627
20,4,0.2557143443090108,-0.2198592642450514,-0.6554086955800384,-0.012214937509543777,-0.03751497634582522,-0.025668686862343703,-0.01528550964656394,0.0013928932949343947,-0.012232695004577214,-0.008365065455672695,-0.0014154548844162362,-0.012300697114451668,-0.004746683956719897,-0.016498388315474084,0.0008620075246544228,-0.011690579900860861,-0.00034804199980512817,-0.00686514881484025,0.0008681874284068286,0.009382718786677659,-0.0055221389274925144,-0.012950134895541967,-0.00702838379416551,-0.007451399945888148,-0.0029269731304968653,-0.0006088722873158909,-0.007615167969559773,-0.03840364393962919,0.018224117316842186,-0.01570391966255697
20,5,0.252561617863499,-0.21965960397312587,-0.6504654892354986,-0.012009605276451348,-0.03741621449900939,-0.02552318978265488,-0.017796431034424656,0.0015707429499831334,-0.012161935547451614,-0.00782331637097175,-0.0012791763348346452,-0.011569963053037943,-0.0050642918578334825,-0.016490473083175108,0.0004382460257517268,-0.011435170255998925,-0.00037186445546651586,-0.006741359075933502,0.00017075788713594414,0.006782485755667219,-0.005702174942289782,-0.012446171145235165,-0.00516068435949937,-0.006649647023527916,-0.002900013264925269,-0.000911988031828741,-0.005572012551459646,-0.038579261273562725,0.008958154634837514,-0.015845920086466188
21,2,-0.5397357852223751,-0.19341000807264574,0.09248195360209854,-0.02391160008794415,0.03972854403673363,-0.029743839222055816,-0.04590233561917247,0.028009129315712093,0.0177943607952226,-0.007707441157115605,0.018611482222147948,-0.006989208743588179,0.011636641725483007,0.0213901106247393,0.01618422055063781,-0.011514111918439075,-0.0007001319624738938,0.014589760582470603,0.006205414064748184,-0.015933362015175954,0.014028605154027192,0.01299524488718327,0.023519564075313155,0.005098877661875435,0.012836753598411249,0.01579272216736821,-0.01629573129075381,0.0020387555326324956,-0.016372693063813573,0.013258689527111211
21,3,-0.521353622435208,-0.20647371011577859,0.09696050696781568,-0.021672629340634696,0.04366748004625962,-0.024778437347543855,-0.04161273713039451,0.029582765899648204,0.02405412709462105,-0.0015506095125334986,0.02284012000985025,-0.0048193900629516315,0.011742552070642061,0.02311568709447588,0.019075089931735126,0.003792234674835846,-0.0006799388947613632,0.016179955597105174,0.0070395374857869075,-0.014216163594586847,0.016980892799006424,0.01387074267789027,0.025437499629410245,0.005094166783841349,0.014406325362681147,0.019946240558723054,0.00911183317427423,0.0023025381999085535,-0.0032621862025703934,0.013889899183172886
21,4,-0.5220818726361732,-0.20861944923786155,0.09645573939264789,-0.0240210112857465,0.04232867909106642,-0.029004392822345296,-0.04438870467171786,0.02932139424378153,0.0225157365859841,-0.0013844285191907785,0.02078926468173828,-0.001245510388473792,0.012378506486024808,0.024325425914191907,0.017922869097167744,-0.003323462308369415,-0.0006799671861320992,0.01420065529577419,0.0072416635784337295,-0.013092914032225315,0.011555890612491402,0.015054074392585215,0.024036222306277708,0.00511357114114424,0.013237166504034148,0.01793008453769715,0.009079316274369063,0.002387984470251963,-0.004105681914262166,0.013707106149386078
21,5,-0.5283521288407116,-0.20609215681025791,0.09505515133670142,-0.023801225041342116,0.04208694796117005,-0.030071886667414196,-0.04443244582792092,0.029167736337352517,0.01988127139276965,-0.002826371006934247,0.021677695082326146,-0.002277224141458699,0.01169924287666316,0.024549356029390845,0.018446519841190803,-0.0005389165174524803,-0.0006801980237575781,0.013818568679550617,0.0068421671387672005,-0.015350628921483507,0.014373514176764563,0.013758372639957397,0.024063735873568862,0.005066105409396484,0.013103306206288766,0.018527749314708183,0.008424984532996064,0.0022673431240671014,-0.0044532372890289185,0.013920651921878304
22,2,-0.5563353766485479,-0.22348026422676717,0.08684117600978154,-0.026023121496285585,0.03287420946530986,-0.030550079129806063,-0.048307056257740816,0.017863261743850938,-0.006367525484683,-0.010262962224708676,0.012961139775505375,-0.018273876670146377,-0.0025723223393851516,0.01818651370193185,-0.0013956777302082815,-0.008578377818002686,-0.0010178659476186046,0.009334956055702896,0.0024422928595303167,-0.0060587135003906875,-0.007965549834039784,0.006475648792614578,0.016438848234039308,0.0033796070953081227,0.009636130265695328,0.007336540176567848,-0.01544094115072656,-0.004810754361074071,-0.010890076159769604,0.007438434875786637
22,3,-0.5459970574061518,-0.2133039999201104,0.09120305374086769,-0.022365740735565194,0.03812495408470619,-0.028967320273859745,-0.04579747128928004,0.02824803765162064,0.0004760640438494949,-0.008525016427040481,0.01693238839940362,-0.013985327537653967,0.013846501180617298,0.02220221791859156,0.002701423597060728,-0.008971544452031655,-0.0006927438254979365,0.012111839988468289,0.000907313585766005,-0.0056561399144281965,0.006284421187197007,0.013846236870852935,0.02091541279701443,0.004186610297785247,0.013219936687143642,0.00902101169761546,0.00924177256419792,0.002348327736681834,-0.017986341901152194,0.014455505459287135
22,4,-0.5334611049204055,-0.2198572005421925,0.09004818153986145,-0.023859900269129816,0.03744110861720012,-0.02959917660567566,-0.0460596038371112,0.02845852396350275,0.004358561665454656,-0.00912941567592285,0.016142351387181578,-0.014815998867118077,0.0031975591019180803,0.0206127383151984,0.012952140226862436,-0.009262496111584877,-0.0007009755473172262,0.010398424800937486,0.002554385945909024,-0.003966667788778468,0.0027596787323687744,0.01102231484554855,0.018830473554416673,0.004930425990319845,0.011533802478811585,0.009452564829497344,0.008685878094380588,-0.0032097672757628658,-0.0067843750580686354,0.008496726236076658
22,5,-0.5429748568332562,-0.21919449902086213,0.09339746074398568,-0.022924370603258665,0.04112193716734994,-0.02875315391345575,-0.043705532356478914,0.029605054294619973,0.006528244099202802,-0.00547552329071193,0.018438796548050862,-0.011933305398199562,0.014574129520515908,0.024844267746944877,0.002838450804527984,-0.007655607440502513,-0.0006923288386278101,0.013613748171921373,0.006859406866278322,-0.003050306196090627,0.01406785062430454,0.015518844468932534,0.023197651098492512,0.005562127416798399,0.013874322583953257,0.012359148630023235,0.003684833725361086,0.0021652488108265095,-0.006170424418499015,0.014471013652223119
23,2,-0.6293872468280585,-0.1999901980519133,0.08266003333737805,-0.025784321261575868,0.027384902885126093,-0.02945615782692119,-0.04817276770628935,0.021791019321004836,0.005663913436126838,-0.007991328431060717,-0.09167683621568594,-0.012024217122152455,0.009839040747547215,0.017686847117917712,-0.014868292465125929,-0.005983269542414801,-0.0007097190319802363,0.010764280835966806,0.0016771447633194784,-0.0156671174309077,0.014415544740868232,0.006638828112372345,0.018288416849657773,0.0050000684105112195,0.009588869344978872,-0.08238560999631486,-0.009734903857914682,0.0011091048797866815,-0.030380708542714664,0.012603392263813665
23,3,-0.6227277594283814,-0.19835342905970235,0.08078776883299363,-0.024020409149731477,0.029568386336358846,-0.028938484748506257,-0.0475590033611647,0.022100463550762797,0.014012638686146923,-0.007855056711678115,-0.093567747245844,-0.008442924035158127,0.009883419874336895,0.018610930897889663,-0.007528402901756996,-0.006292293244650073,-0.0006962703381391388,0.010525547327427234,0.0027313245666904405,-0.015444544734376738,0.014251767239695705,0.007711124519539842,0.01960881162792973,0.005555986386284921,0.0064811361699987635,-0.0819876999200813,0.0014371412372860385,0.0012390667191164101,-0.023518894916126153,0.013141859106056579
