f_id,i_id,pca.expl_var.cor_init,ela_meta.quad_simple.cond,ic.eps.ratio,ela_level.lda_mda_25,ic.eps.s,ela_level.lda_qda_10,ela_level.qda_mda_50,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_25,ela_level.mmce_lda_10,ela_level.lda_mda_50,ela_level.lda_qda_50,pca.expl_var.cov_init,ela_distr.skewness,ela_level.mmce_mda_10,ela_level.qda_mda_10,nbc.nn_nb.cor,ic.eps.max,ela_distr.kurtosis,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,disp.diff_median_25,disp.diff_median_05,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ic.h.max,ela_level.qda_mda_25,ela_level.lda_mda_10,disp.diff_mean_25
12,5,0.027232466411872713,0.013286034817398889,-0.013409448416941371,-0.005763226631841793,-0.02805801121205516,-0.0163878438297514,-0.0077558746311822465,0.008948620717945811,0.026001437270580356,-0.005950897585291213,0.003940759795176408,0.013322640070901615,-0.015923058748934578,0.0021938733854687375,0.023232251486477375,0.0,-0.005335117850289683,0.0,-0.13579573543105736,0.1600332152956528,0.0058729162520400596,-0.004207172496467225,-0.009960864324441182,-0.01429455807852505,0.0033977776895001855,0.0,-0.029966303183725077,0.005214995090349014,0.01963950178411114,-0.002451549187026038
13,1,-0.1127982705001786,0.009013337317864112,-0.010626464434063768,-0.02508133562805435,-0.00272489082833181,-0.007655727478037275,0.023972836745992834,0.021042456159741655,0.006890508419314229,-0.005212049183316131,0.02495610630579813,0.009453124829124039,-0.017445082975827694,0.007075339629641218,-0.012714432350446801,0.009033988558245394,0.00022237844652655409,0.027544861477081396,0.002606547291316198,-0.01384220862756726,0.026997187271628528,-0.020600116159303735,0.006484303185899173,0.0015853545227948124,0.00781442794738451,-0.007600027386250046,0.05967762902215818,0.020065287269129907,-0.007076510316106902,0.013671832093431317
13,2,-0.0867338351542156,0.007114374689094989,-0.00810546689888173,-0.020959025811891113,-0.009814525480193173,-0.010725502830626999,0.009786999011774059,0.022207631937489827,-0.002070051215843933,-0.008608630880914656,0.01861651362840714,0.004720801040590895,-0.025123584057776094,-0.0034133099399338614,-0.013398780714305315,0.004727567288895428,0.0026299896800232557,0.03339858174386498,0.00964831877719748,-0.015635573526073178,0.02389631914975723,-0.00768286851060844,0.0,-0.00479836143197434,0.013742011166345647,-0.007154242865122446,0.08182135686729966,0.02624089881921735,-0.007920790109810633,0.008323576253801385
13,3,0.05813283373132132,0.00958908893172524,-0.022805991181296087,-0.028732186584015565,-0.021877860480272522,-0.01394677836854213,0.025987537876534267,-0.12004062818724193,0.006204880036340107,-0.01452922598619355,0.021407242558257024,0.007332992794165894,-0.018473514143446994,0.010831610451783625,-0.021917411316050094,0.013949503703893465,-0.012654973702395513,0.03434456170276526,0.012593903492047923,-0.012895720562453864,0.030114760378826412,-0.013493952259924901,0.01992346377253177,0.0031870601166654206,0.023180728924737902,-0.0014736770417000528,0.043950018017268874,-0.01706787753612397,-0.022426716432585973,0.025213406655036814
13,5,0.1790122588321943,0.013186723534832329,-0.0029983512036438342,-0.030640742206328425,-0.010702233595640903,-0.010258681007016213,0.04938975755799968,0.07700487443241177,0.003237283218136322,-0.01420931476189563,0.02116672691810567,0.012408830230591444,-0.011770921521699895,0.013346070574285496,-0.013099762156620925,0.007920364120887313,-0.00733399691909567,0.04515707448882644,0.008076097370152191,-0.004445637018151621,0.048809050423506,-0.03165152092362389,0.043657826114949616,0.014550156298517247,0.012608704191997278,0.008649077373829028,0.02287137705432493,-0.006423045536362776,0.002498424738943017,0.043006655322010534
14,1,-0.14443169986267063,0.018079400632577014,-0.053077218677455185,-0.03406431398598864,-0.047325380171266695,-0.027970998259883806,-0.008371589711223315,0.0,-0.022309739921589244,-0.018231898622750153,-0.02043259351008847,0.007395226855156367,-0.019960127333619793,-0.0062033095962576446,-0.03278698090288862,-0.0236056861432683,-0.0135859368776306,-0.0066927494942817245,0.004184343810850366,-0.026201472514341018,-0.003422318205117403,-0.039112178905624406,-0.04811966568275927,-0.023713994475121902,-0.019144483733362472,-0.005139152090972154,-0.11089656508925327,0.0,-0.045308778081804446,-0.04008821630291459
14,2,-0.1030898088501983,0.016437716170213612,-0.06169517733111768,-0.026842107657087833,-0.054426583814524254,-0.03678463577499064,-0.03430167184397592,-0.07445281229145234,-0.00554607921552458,-0.036530521467196875,-0.01042663141680622,-0.0081839673161066,-0.02134753399603667,-0.0062127758975503156,-0.026008806705660803,-0.006794010233799885,-0.023977632898608436,-0.011316780256825254,0.00789783110732073,-0.025153619131705995,-0.002264210092921326,-0.03500033802200131,-0.027580922510041017,-0.027760663913516448,-0.017076350930730788,-0.010604335697809664,-0.06730634458535534,-0.0017512314503642101,-0.03678226085750702,-0.03561604980617583
14,3,0.14215075003613362,0.015585280931320195,-0.044256621993309375,-0.03670614585239472,-0.040928054690898275,-0.03477501938348905,0.03630293082052934,-0.0014843704757859927,-0.0033848585314043625,-0.015622775997644098,0.013988533437648214,0.00787895766813099,-0.02644574473924828,0.0012409259942588388,-0.016513962757147477,0.0333616674893287,-0.009081903648213374,0.030781358594798136,0.007803654045407726,-0.018369409736093176,0.03029083904548031,-0.002419109786098144,-0.01336447747218298,-0.003409066364650881,0.004613696415551857,0.0031258313021331023,-0.006965997738584258,-0.00943629637161485,0.00093028574178897,-0.02360365150461892
14,5,-0.11007951330295646,0.0,-0.0488451918259063,-0.027252007335874906,-0.04316058037745013,-0.033951863078851174,-0.013759852681653029,-0.053608488758459194,-0.01191557216868977,-0.02097095523249831,-0.03075798045050926,0.0,-0.021482813988319194,-0.010877489198893697,-0.0251247535724215,-0.02221896438831905,-0.013799443111519594,-0.014486879612386483,-7.640296797672974e-05,-0.023034231804410776,0.0,-0.05777711428872756,-0.0369567232164803,-0.019516635670478566,-0.018407287836754438,-0.004780257295878998,-0.09184045120945855,0.0,-0.023173517901627416,-0.032683105577048566
15,1,0.21078513368098611,0.017430653705560184,0.006566390089598223,-0.026648024748262666,-0.004733499001330077,0.012364821706010443,0.03756845989248209,0.0756364162293166,0.010717385906002908,-0.00937008309605486,0.02718813851219054,0.0019104746769990077,-0.017103135590935792,0.010854036604204143,0.009959922602208404,0.025650499341307198,0.02718881073214191,0.06962018632313455,0.010899586884934864,-0.013588944719667762,0.08756098673590479,0.0,0.0574502702674784,0.018578522159758082,0.028768301771187332,0.02020709581439628,0.019634369813338437,0.05062932330740355,0.01902050326250765,0.04190359403777821
15,2,0.1704764972059727,0.013244106398296929,-0.037906020887266745,-0.03254825895710134,-0.017646937097808457,-0.009513507605109328,0.032982245222756446,-0.10627151824935355,0.016756077405271463,-0.02698863292249476,0.07062460081837324,0.013379680130738536,0.0,-0.007370385368873356,0.1642763096161831,0.06299465221839201,0.007927292598900126,0.03805090276917866,0.035841799122710405,0.1862116527607699,0.03177690023833335,0.061328305818587836,0.012019461961884303,0.0,0.0,0.034689051740907695,0.0034553931702842045,0.06515470369875137,0.024174446652594717,0.0
15,3,0.16965028357787845,0.01212967174186276,-0.02265208649067596,-0.023178040177295953,0.004044988812328523,0.004995994055729258,-0.014883203810583223,0.007426220554793098,-0.03624292200388485,-0.02914817879710442,-0.02998168960107539,0.007200712851633678,-0.021718996872058527,0.01679358008316935,0.05397571204248959,-0.07242753010480962,0.008917158022620095,0.018243877242660356,0.012281457927940775,0.0659803542177742,0.026392342482527545,0.0,-0.026408109557588516,0.0030094980543514255,0.0,0.0,-0.04102153367607764,0.03199021526630741,0.019114439155684088,-0.017112138182905773
15,5,0.1620365073011073,0.009381391852879062,-0.0069388783837228685,-0.03804637315694265,-0.013989204216536544,0.021685801009855843,0.038053857332535856,0.0620651237570905,0.016810221432943695,-0.004569609269083397,0.026183271167449673,0.013312492903255757,-0.009514137584731519,0.008824400828913614,0.02147341287086907,0.027682680654223246,0.03594840783239739,0.07152565794701427,0.013595988598210429,0.007861439104421497,0.0827523273013826,-0.005725020311340201,0.04569312657207947,0.019523340717342852,0.03640862874445949,0.028442342840791973,0.010965447483543889,0.03996486287001988,0.04960319992841555,0.05563948877173308
16,1,0.025132893829671404,0.013374359046581602,-0.05106123491197939,-0.025143028520108954,-0.02705798431087951,-0.028245223968448474,-0.009886633627511132,0.0018961734597192637,0.0,-0.02189889099861206,0.0,0.008574360774230724,-0.02416266408111095,0.07070995356189863,0.002345921995388897,0.02582440112973712,-0.012977600778401086,0.0031011809811888474,-0.005489282555584757,-0.01162270456485108,-0.024708461112025057,0.0927527708473494,0.03428839270966855,0.05174505919080005,0.0031143406502723847,0.06059440573693031,0.030874575847192748,0.02753884917714404,0.02071731976059743,0.037901008851927265
16,2,0.0228384552920107,0.017182123715082598,-0.027354682593627916,-0.028590615052179774,-0.0282491797254477,-0.02855317944615826,-0.02530756980168135,0.006948592965202727,0.013808085354007217,-0.022041129818638566,0.011574178520232903,0.002758467349169638,-0.028106671771599895,0.05304510235180132,0.018249351346066964,0.009704737660526236,-0.018753378979943183,0.0021788140360497338,0.0008409970872566563,0.002428305862998359,-0.008361426151770712,0.08464999592580899,0.046627242834212004,0.062301439145812515,0.008898775773842904,0.049312500324894565,0.008029977900230051,0.02360296609987854,0.011967867219840445,0.04411910183735751
16,3,0.028367491330209813,0.01341624239097855,-0.03146827230368718,-0.03447291066344242,-0.0209773782596909,-0.0197097747092167,-0.016790453557376003,0.0,0.005371004922466893,-0.016518717537427535,0.013374239535857368,0.008091268641541804,-0.015160936142823267,0.06429129002361669,0.0,0.01107232396645913,-0.01848755580184619,0.0025382878875271353,0.0,-0.015783035701727455,-0.01534832487597379,0.07452454077408127,0.04776558633745723,0.05084882556989126,0.009964516024908304,0.057513380745663784,0.03373984599746116,0.037803615118571096,0.002133827943995359,0.0296503176037598
16,5,0.028821004201167483,0.010629667750562372,-0.03946171065519555,-0.032339774548187386,-0.029815101374761774,-0.023748816684780794,-0.012149576668341822,0.018467896861232735,0.004518904034499005,-0.027103775354979237,0.007667201972060639,0.01504214844295787,-0.025335170621609615,0.06994031535605431,0.005543544630075031,0.0072237930710466886,-0.015121928244420463,-0.012755897400938493,-0.011084482848229202,0.0,-0.017487785845322595,0.08988823274846255,0.02615167048280076,0.04701032728710823,0.007711141231038374,0.06830520864153733,0.032832125341182405,0.022420283394396556,0.013950124142386292,0.03357958156477736
17,1,0.04101753157098226,-0.0034384937988448105,-0.04249873406922483,-0.03666918146008091,-0.038292058299578824,-0.017159214787355603,-0.004666842990966535,-0.05136886403877672,-0.0062661303661945,-0.01912768903327594,-0.0492436255156572,-0.018860932966793365,-0.019216218053245415,-0.020762051861524355,-0.009249832122712215,-0.05228239109785576,-0.008582074947311558,-0.02205511784656977,0.006287641163173818,-0.02670083977693838,-0.03625414520952436,-0.020651555736988902,-0.031170603835973643,-0.03346412385208719,-0.014272114364331623,-0.005711823104384228,-0.022053080010260018,-0.020700859924103643,-0.00954121407797276,-0.04790244755995432
17,2,0.056323715279638586,0.01115667461104114,-0.06843106624232553,-0.04720250178782465,-0.05279291185440799,-0.03896308684914185,-0.010039674288480627,-0.002665253241610044,-0.005115026761761454,-0.03173130565684312,0.021445737298353584,0.005744706612531347,-0.03876033054275427,-0.005888820765477032,-0.023154928499374616,-0.004557671282204523,-0.04428821779290171,-0.03560590119941964,0.007703036414384412,-0.00962688157526187,-0.05224194400264626,-0.04711963845626116,-0.02138896381289851,-0.02199349145083407,-0.02307347912972768,-0.01562250539335347,-0.010995308056580888,-0.03233470921590559,-0.04143163157620511,-0.03672724227595747
17,3,-0.051701115442030154,0.003442567339813324,-0.05880459801605542,-0.04007185726198087,-0.04784213802196588,-0.03214759225966868,-0.022126476935332096,0.007403493216227464,-0.02445862812597449,-0.027241096816157717,0.0,0.010595765494286535,-0.02085370839857642,0.0,-0.024931659470140338,-0.003910800727185415,-0.015107514145131784,-0.02913403289067451,-0.002781669248649865,-0.008603894780054633,-0.05561844320284437,-0.038501999976213286,-0.03718945498027154,-0.027094536259736457,-0.02508997479831132,-0.02236643585471204,-0.014197997971882481,-0.021959320233371993,0.0043356251893366116,-0.031015648877525726
17,5,0.05213087489252152,0.01823136070401904,-0.059978825526952884,-0.0448598262229819,-0.04961918518985298,-0.05223183736714154,-0.006107524679994536,0.009293691442864654,-0.006523635109925263,-0.04918155222569076,0.011463242652953981,0.013673305792420543,-0.027379460007272927,0.013548734670367102,-0.021788955695038192,-0.006489596635953998,-0.050968346190443325,-0.07419901353554653,0.0,-0.0016304816480541828,-0.046449836325941324,-0.053656172924099244,-0.020967422774340994,-0.016716253051642427,-0.018015571453510404,-0.008778970232891148,-0.02367032151899673,-0.022993906243941598,-0.0300446801846877,-0.031049908331397424
18,1,0.04547471807796677,0.01812687722363021,-0.040795965584713434,-0.03857284468851402,-0.027678787895518808,-0.030180927092720133,-0.025601539508396054,-0.01237869473915193,-0.017197173531445287,-0.02233869366072594,-0.06407348985314787,0.004140904966128234,-0.03155060083176009,-0.0009899652465971132,-0.011820032876569742,-0.05671300810999341,-0.01006107530473549,-0.034976635469397444,-0.009861117380287887,-0.013973141289061464,-0.033041269061393985,-0.02512648011959659,-0.04156611116381137,-0.03108088154161387,-0.02317126633184352,-0.005060895431522605,-0.0350060996914322,-0.028408810795613054,-0.0006424419976617801,-0.03673163904483134
18,2,0.04210428292962193,0.0056894861610371494,-0.057797420622353435,-0.032628303604178566,-0.04626204570042314,-0.04768799147545183,-0.016936044722914823,-0.003410688639852222,-0.009143312814393012,-0.025247537688165067,0.003658800777437743,0.005849391848612162,-0.0338580916766289,0.008397197504622533,-0.015422612799110114,0.006405201686048523,-0.029034228041647292,-0.05867109557381078,-0.004477028233159763,-0.0077445134371807445,-0.05983966967362503,-0.05132255199883429,-0.029677278832441534,-0.02345303548026717,-0.035945032149152456,-0.01897427837772081,-0.01644422811002333,-0.022410058020136958,-0.023769224318315185,-0.021326710411803673
18,3,-0.07377110265369907,-0.002179791812951526,-0.04422759986960478,-0.03359806025884027,-0.028349843445173717,-0.030618214975580538,-0.021691840209064506,0.0197225044755604,-0.015472298407525176,-0.03410642792052987,-0.017797648757854223,0.014277690408257687,-0.03161710738095047,0.004568169029235847,-0.0031379944471742194,-0.0020189772716696086,-0.022409422286664205,-0.02744952905093212,-0.004157755183590739,-0.03021184334929511,-0.034406096988749496,-0.033777618259021314,-0.043596368952671494,-0.025997129397474006,-0.015941366632185094,-0.026594984420631518,-0.019201793584657956,-0.03930865432574532,0.005395383576646817,-0.03929742110224821
18,5,0.07264956952931456,0.004105717009556309,-0.06324760414335895,-0.03685966259237805,-0.040019481121767286,-0.08105420208286312,-0.01328177725789026,0.051788325171165495,0.01849172140318056,-0.050416056480491134,0.0,0.005947802761831433,-0.021047369385281456,0.025004496860316666,-0.0320242942203669,0.004442687014506175,-0.0686382120742079,-0.05103637090686458,0.006604395608119651,-0.007400684712697447,-0.05594520526958713,-0.06576708432165745,-0.030844195079676673,-0.028874256000657517,-0.024668496202450846,-0.015167279321268101,-0.013575702118611171,-0.013500837263112936,-0.06423785172254881,-0.01638816600140436
19,1,0.08499288647583073,0.009756615387005417,-0.05214299538626764,-0.04109019847170703,-0.04757280506258624,-0.02303370593823685,0.04633201508530126,-0.03842019957578982,0.009645710871049762,-0.027121072659045245,0.021928327091326028,0.01089915087962895,-0.016896769947952694,0.018291574661088272,-0.01875934077182355,0.018322022396621923,-0.03717252234942112,0.020307902595212243,0.009115351773972435,-0.005640150170231839,0.025545347954580827,-0.05045205310555545,0.005962576951829945,0.002406037038499023,0.013435047135209502,-0.06757145520758616,-0.007928466378479118,-0.02376817054876168,-0.02924834328267034,0.00458403573466637
19,2,0.08511794101627046,0.011232158678626106,-0.05099115239159635,-0.04112982775772955,-0.04563855483962788,-0.025518102234963466,0.04275437830039035,-0.04291239050492261,-0.00350333933830823,-0.028135201778575744,0.022059627291954875,0.0116342800367389,-0.012829099990911877,0.01896902390166412,-0.01759411139967941,0.022156234103589564,-0.03503913639268835,0.024959960731333712,0.009124446129842645,-0.00996530858821787,0.024403119372357562,-0.047065642198736546,0.006944916832964526,-0.006164425657960132,0.021539666622600637,-0.059486930222751186,-0.009843589192670948,-0.029358337454789593,-0.017916087436994924,0.008170986924457058
19,3,0.09218730426644128,0.01269822320433081,-0.04786041132508266,-0.04739628601173171,-0.0460835592035779,-0.028555891341483022,0.03124588324162053,0.017327103113059128,0.007552138255679339,-0.020359002219206154,0.039766064638768486,0.006027069380834665,-0.007596466273636554,0.012654517303416081,-0.011076618329979457,0.02524345161258941,-0.03497123516184938,0.009825697224175645,0.007684006616662464,-0.010230739301128222,0.014168853654232795,-0.050160592737056545,-0.0010972381436333972,-0.007587658162445159,0.014920151869477566,-0.08442914565134117,-0.013764008430482269,-0.0213091008531473,-0.033202382999826585,-0.002187737671904888
19,5,0.07080978599526347,0.017663346706155235,-0.04448395115438114,-0.04302514685950387,-0.04155645867438708,-0.02209559706258475,0.05195878653384814,-0.06433620940339796,0.0026724133926265548,-0.017500986633403298,0.012827923970383306,0.006469160391154305,-0.012109369056920588,0.014162507767285268,-0.012988512856746404,0.008536529645975066,-0.024125432156125504,0.02930428853949843,0.00815137463126589,-0.010929133203973915,0.027820169062677647,-0.040223825708822214,0.012227848667931335,-0.005681438044938758,0.011605983357436428,-0.05667622139059414,-0.014034340169791437,-0.03548841366409489,-0.022458070164450755,0.008209340718323549
20,1,-0.17807439723665372,0.009274019177731713,-0.020396685215725907,-0.04750690903868726,-0.02327142698361717,-0.05405905807954142,0.00628542256900011,-0.016840328289663253,-0.005846682327376451,-0.025798643785781394,-0.04632408481595851,0.007638866195646854,-0.019293384459941054,0.009925876142124423,-0.009539046619652325,-0.03212728262399145,-0.03670222200947365,0.011393816910403642,0.01001731144039128,-0.019911117828474323,0.005381233119140294,-0.022335556687318125,-0.004331418431949063,-0.020198705443239706,-0.023655884289084828,-0.0049786875719376456,-0.0022825695177457472,-0.013393978334723888,-0.01566039394895577,-0.0018420066806752455
20,2,-0.16964726109359274,0.006412583510149811,-0.02027494019837761,-0.03589594819956601,-0.014119912529409195,-0.048237824885318525,0.004041242938775225,-0.022101837992298645,-0.0003650359384816948,-0.02063451320745885,-0.03811493857079573,0.00580174292095903,-0.02321634479517584,0.008185559508990858,-0.008551766154470397,-0.026763983042906392,-0.04480540109167255,0.0,0.007603557977819392,-0.019301764744410532,0.0,-0.02702914080053992,-0.00938964164723094,-0.014636724876226748,-0.01872906797218865,-0.01748030230972991,-0.011449093158287238,0.0,-0.009364625103802537,-0.01638854321048333
20,3,-0.25243575449182654,0.010581635758733055,-0.021628797386024745,-0.03356683038942537,-0.020869844197998644,-0.05128455192519954,0.004575361902161679,0.014328688502232345,-0.009440169378056362,-0.02856795431437037,-0.04126444651680633,0.012353843197457137,-0.020818639765506686,0.010466812552036464,-0.016564402389301625,-0.027971388868530456,-0.028645633982735008,0.01095350148083557,0.007013556469535609,-0.013696837882440971,0.01130084102444251,-0.02289494794872121,-0.010021363699089902,-0.01537169863397747,-0.022446703738498497,-0.011619072664787566,-0.008893294041356636,0.0021102055364431993,-0.014762018004096017,-0.0014303991289544848
20,5,-0.2358752159547527,0.017197838048339353,-0.024335359447222427,-0.04056284146690636,-0.026153970747349542,-0.05775518660620049,0.0019378269879522514,0.010879413653209657,-0.002520896427112118,-0.029730458497738144,-0.041454265240048416,0.003707197738371415,-0.02703451849858063,0.006331765396711708,-0.00797085086973448,-0.010039591614080634,-0.03160698969146941,0.01363340166810928,0.00975523551251456,-0.017114850155412364,0.00912211112127942,-0.01938637923407205,-0.00507725096057543,-0.012604735481089757,-0.024782108833569738,-0.01628030059247737,-0.010243478787406668,-0.011847964026467595,-0.007968735023985929,-0.0027291448940622853
21,1,0.025373210514237132,0.015903077549519806,-0.03823650406288853,-0.029547609767597016,-0.03638740105981589,-0.027586162857491436,-0.0050134404729989535,-0.020153694671666972,0.006993672711282262,-0.026536885559744372,0.014690924246876597,0.005115238668366523,-0.018325799903868484,-0.038169611756172867,0.023803509498646624,0.012590802824537062,-0.01817253323015372,-0.044223028671983716,0.0034155812866124013,-0.014108514069312683,-0.039580695750570855,0.05478368888394686,-0.030893729764640082,-0.015083423845453497,-0.03719713878229855,0.01784468772795285,-0.02277511844770916,-0.024131933246391124,0.007675530762103533,-0.03170220728423423
21,2,0.03282196896149776,0.009198738843777698,-0.04943970257918476,-0.031068666664959693,-0.03704382941632553,-0.029585716604696055,-0.006163737703467592,0.0028388197343443,-0.005586644555157727,-0.025782471310614397,0.013253045561176208,0.005880192208672558,-0.01680409234974939,-0.06548456648232423,0.0206226517714255,0.009650543364463943,-0.02311543593064222,-0.05162465483866149,-0.0018936758466343018,-0.0017904832445374552,-0.04342809901288333,0.05762665072897308,-0.027165218594538326,-0.015439211320940116,-0.021272678500755857,0.01814972826789596,-0.02754288802545546,-0.02073343855737092,0.010188442901496564,-0.03930004327925918
21,3,0.033189218420498545,0.013434576163637163,-0.03782021213661574,-0.03958102950154624,-0.030819399387859547,-0.03084916272056279,0.003513208480510732,0.0,0.003653022210022616,-0.03914881507940138,0.00433537872663986,0.009439242753413513,-0.019873710741592554,-0.0579022163893112,0.01705971097199588,0.016807052868251127,-0.027072945026468676,-0.05947647986609894,-0.0037897665685313053,-0.00683604291223755,-0.053256728839093825,0.06292211383362128,-0.028025875986047943,-0.029287484249915147,-0.028229632642201852,0.0177274817047208,-0.021878973273103647,-0.017765670553697682,0.012643014018626553,-0.023144346752086542
21,5,0.03461370559408983,0.011322744786341321,-0.04580846504901154,-0.03827827640020964,-0.02636185244261252,-0.024268709367604363,0.004506621769795077,-0.012348628957133068,-0.003235852866586175,-0.03648893018646136,0.014818264408332782,0.005459234173991634,-0.01680062538753338,-0.02945784556660197,0.026362107590863243,0.007961776844033153,-0.018416670882856118,-0.05239144022072045,0.0019420982499059047,-0.0029137378124364927,-0.0574035099540182,0.06514982498074907,-0.02976263664588935,-0.01848233762202786,-0.03421013346109669,0.011450640787017644,-0.023843262816523325,-0.02319311444679273,0.00452143901104099,-0.02407793664095592
22,1,0.03901711635270214,0.013323039468114597,-0.05157886313610741,-0.03950940963461792,-0.037689764767081385,-0.0269677721125562,0.007576391748751014,0.01375846570968817,0.0022335919273544225,-0.025166263871075005,0.0068548542233737575,0.007480071675252831,-0.017241754208474215,0.021809253366490977,0.04724548066057234,0.00852427824182446,-0.01705527961141344,-0.026732387482983844,0.006892222683106734,-0.014324024216354952,-0.024810112655742345,0.041439440195151264,-0.016750585938343415,-0.023106641478214313,-0.022432631094273424,0.01124461895355916,0.015974639522063218,0.006362334896760642,0.005550925405303192,-0.023815960889862015
22,2,0.046679077073969136,0.008310971323105765,-0.05146374009289195,-0.0433603342947885,-0.041846415644806706,-0.03592012512549553,-0.005663002148099061,-0.019791774627928554,-0.006881079233040821,-0.021379495545967853,0.012596908820079467,0.004420593709075354,-0.020534520239201798,-0.033776945251259655,0.013678683775089101,0.013581752935847041,-0.015387929550606222,-0.04206479304249791,-0.002678512473851896,-0.0013899629783926948,-0.034305398271529064,0.03029209243689207,-0.023010841400475157,-0.027041253680506527,-0.014984091560998891,0.004155930190010454,-0.02161892388335379,-0.0045901455861732665,0.019551202007508872,-0.026239829446341567
22,3,0.029801350622538865,0.01598151358808012,-0.057072204001875355,-0.036454941910854174,-0.04943927893838609,-0.0063558819722675935,0.006803028652464196,0.028104348576774435,0.002462045492945042,-0.02896495638104758,0.009598657251634418,0.0,-0.014969170731940123,0.035170302100511655,0.034723856819047196,0.013533999505553007,-0.003437868054205255,-0.026008424338441763,0.00533751657087117,-0.003368827968250103,-0.011543523055056688,0.05826060640115273,-0.011902030270501227,0.022461926371100636,-0.006279151016837015,0.020664802319303427,0.0015116393157782737,0.017528391641065275,0.01881890788678789,-0.020804100319564534
22,5,0.02876533851833419,0.008408508316553244,-0.04764863271130003,-0.03208539494204941,-0.04382470383716788,-0.011953765945613593,0.0039184829420555595,-0.002901396608471045,0.0028355901231234965,-0.02932486137985965,0.016917649032545737,0.0013717078748196124,-0.017072087090986787,0.011638859503697516,0.026802222801964985,0.008111087105547171,-0.016160006459093476,-0.006997544918049048,0.0033327371731287705,-0.012518987468176514,-0.010149801674264228,0.05708851972329698,-0.027731606513902614,-0.017201100238022266,-0.014572471183275627,0.014036729642138514,-0.0050340210448701,0.004684109054568196,0.014263968530937511,-0.018893854394640197
23,1,0.02798858423546602,0.014042329047991964,-0.03108592758753176,-0.029939627155578408,-0.0343892053750168,-0.025722017881085968,-0.01617501519561232,0.011936842415585763,0.0,-0.026875743265557778,0.010829119866143544,0.0,-0.021486999652186062,-0.23874068047031524,0.003817406046417393,0.0040676105536397444,-0.014024256681693908,-0.03184503563880739,0.0,-0.007598278225428495,-0.028569015474406323,0.0473470054991153,0.0,0.008766568095340516,0.0,0.02104983376459607,0.007269681948556095,0.0,0.0,0.0
23,2,0.025260542766438576,0.01575739856795222,-0.03873564914995034,-0.017476906064159678,-0.03297793410176095,-0.030743612237030676,-0.024505217060603462,0.0,0.009358847545218263,-0.03764068159032971,0.0,0.005032127769403927,-0.023133712265039047,-0.21915375668881437,0.009094882966616341,0.003506565950622126,-0.02083701781877151,-0.023514518493027547,0.0,-0.008187839768170835,-0.03093205416739267,0.042210800089106576,0.0,0.013832915451189837,-0.0033636321150994353,0.0281125604134852,0.0,0.0038194833428246977,0.009319797416823178,-0.010490845055979303
23,3,0.030857213319427396,0.007367950581528615,-0.0439635344144097,-0.02446352562050505,-0.031193830077431817,-0.02399460089649655,-0.01527635156704446,-0.003124401146657213,0.011161664646450076,-0.018582052839570096,0.008070732169146777,0.009535125357590296,-0.024470460485608525,-0.23963629060838423,0.004142463532913948,0.013382026688724652,-0.011349195755775199,-0.016008297519833042,-0.009830373930090841,-0.004792130886055318,-0.02712479162412984,0.05129564285894524,-0.0015668080158460218,0.01665645397287302,0.0,0.01628926239920897,-0.012253591817200399,-0.0055895393040841235,-0.004971969327645237,-0.006954243986489916
23,5,0.02074163010692287,0.020575125848129677,-0.04321929354109083,-0.02484164168944522,-0.03501571971101983,-0.03161418011186301,-0.02014675183844644,0.007075727761789469,-0.002556986473391587,-0.026372527749503494,0.002910678996721261,0.007807412498439886,-0.018876572003814762,-0.2342421963037474,0.012867951363093572,0.019622639079377946,-0.02265848213032229,-0.02561876305966837,0.0,-0.0014865213245621178,-0.034661268505609966,0.0515319654416409,-0.006325692969011851,0.016918410653565585,-0.0035652208111143224,0.02644620796392058,-0.0024612916994675993,0.0,0.0033054937878738144,-0.007860940837878694
24,1,0.08656929122666712,0.00724706997825747,0.006816202652309922,-0.03497518590286197,0.011717931323319719,-0.006002981975306798,0.15184567959206519,0.08203399998562488,0.02187000757285773,-0.01800312099765855,0.02784718365947003,0.01819649201724194,0.011533254336263177,0.04736844419348174,0.023429133254481538,0.03771436992301147,0.03964663512955846,0.0287857476637009,0.007249421031271408,-0.005850746523712147,0.04867387968885106,0.07274976352461326,0.02868209091820423,0.014228813078221658,0.03891390732100264,0.02401353535940115,0.057364290223295145,0.020544289292084905,0.03511317088941973,0.022756831317226056
24,2,0.07828121550172418,0.01305608373202799,0.002732682747540238,-0.026205370825996777,0.004538497257843388,0.010273434481382182,0.1825558668418925,-0.04115715605502035,0.0030486639432563134,-0.006442820054751497,0.03715853949908332,0.008190162196954287,-0.006592239196257399,0.02839772346022279,0.030021469386269428,0.033231111221558085,0.015753759402802214,0.03959806857497861,0.00032199859336934367,-0.015528217522553123,0.040010137891109965,0.14978899874380253,0.01381710331367103,0.0,0.048255057823608116,0.01964036752773024,0.11121225881047514,0.052802881529404544,0.03599650656145437,0.029382500835149816
