f_id,i_id,pca.expl_var.cor_init,ic.eps.ratio,ela_level.lda_qda_10,ic.eps.s,ela_meta.quad_simple.cond,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_25,ela_level.lda_qda_50,ela_level.qda_mda_50,ela_level.mmce_lda_10,ela_level.qda_mda_10,ela_level.mmce_mda_10,ela_distr.skewness,pca.expl_var_PC1.cor_x,pca.expl_var.cov_init,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,disp.diff_mean_25,disp.ratio_median_25,ela_distr.kurtosis,disp.diff_mean_02,disp.diff_median_25,disp.ratio_mean_25,disp.diff_mean_10,ic.eps.max,ela_meta.quad_simple.adj_r2,disp.ratio_mean_05
12,5,0.031244134338476868,0.0,-0.009781596988530487,-0.033152466238019665,0.0029775652136894495,0.0,-0.004646725376610747,-0.010652270559862426,0.015410826272404081,0.008882923958677798,-0.010370348807934509,-0.004131061765376913,0.05445512100671532,0.007084908198298174,0.01374440098702221,0.009827857213040102,0.008087243262291495,0.01641389065314213,0.021290167904339154,-0.020583286042884917,-0.003278249687794296,-0.005133818573022714,0.12309581332037181,0.0,-0.007121863526231086,-0.007522476814161249,-0.004005643945374528,-0.1369890710802399,0.0,-0.01496765064721095
13,2,-0.15673799940569583,-0.027582342883124195,-0.029326195210926387,-0.02930582280031238,0.012124103712046586,-0.005447646262191436,-0.007235008561815026,-0.0204424168869993,0.013091282766079348,-0.04162421458694779,-0.013280368815781707,-0.043446044792991495,-0.013854003104996127,0.0,-0.006349796599766783,0.006735774458677013,-0.008503857559413991,-0.005312313706256663,0.00958181514079573,-0.018812711614798527,0.0,-0.002963388437284553,-0.016194900570681264,-0.015738946861587277,0.0,0.006449321924412971,0.0,0.005025215865193583,0.0294173499977258,-0.005046824882887213
13,3,0.0713508071300066,-0.01433161911945555,-0.028811017547009005,-0.022164246994686648,0.012167702242025194,0.0,-0.009920116645712695,-0.026772476655219278,-0.021312584109133496,0.018944197399469048,-0.011642466083505344,0.010402610011614265,-0.02519079967031261,0.018586992982293698,0.0036340626282108726,0.006745277356846595,-0.011201596381630206,-0.02201934114786202,0.023410703638452973,-0.03352539517092705,0.022252296958056812,0.017234836397597993,-0.012465921696741284,-0.007896419063819764,0.01562604705283887,0.020305920758284052,0.012123907940511365,0.00995537540634504,0.018023765556456545,0.00399481756783459
13,4,0.07210590679211051,-0.015891383933225697,-0.032265085602720726,-0.021870643359235338,0.017527607971947384,0.004474465448479657,-0.01233373526820318,-0.027972563269413296,-0.027869406541675114,0.019783558310674906,-0.015130966003802487,0.011416140889158384,-0.02194488424181036,0.028135640225296188,0.0013687444145511554,0.0060768544254366196,-0.011746773119456985,-0.027581958703326304,0.024763169934286997,-0.03244049027993539,0.01898598924287068,0.01966336270229295,-0.00958367202813726,-0.008485934324037863,0.019043221008066782,0.02012256056477558,0.004545195386397374,0.01350811247153872,0.019906651619705458,0.00119563600822023
13,5,0.16278696660604042,-0.00750397593986718,-0.025945353843820462,-0.009163142947073322,0.020735962424539373,0.006455687003607241,-0.014414919271037552,-0.01624243836636241,-0.0013549388238349724,0.03153025356672473,-0.023846331204590482,0.031393002668688025,-0.014729721028932663,0.052162351247082656,0.007035596528500054,0.007677342434800172,-0.01396669430344255,0.0,0.06313957778571563,-0.02917019411777777,0.04675125619920323,0.03803091019039723,-0.005532723049964855,0.005532496262535436,0.04093371923367739,0.05589014020078964,0.031523746278400655,0.005963014939895039,0.026425568078906392,0.007451986359750196
14,2,-0.057920759395674315,-0.05173672742174207,-0.04149035530273543,-0.04206610309915243,0.015407107339706794,-0.0033933919414677605,-0.01303732257638307,-0.02255842767723515,-0.026901242091780242,-0.012599697014109623,-0.026603154816715102,-0.038457293781584356,-0.030044245203094455,-0.0492641422170535,-0.0062971407069352114,0.004790894597423434,-0.02671286552333596,-0.02668029780606271,-0.014836264630536167,-0.04055372996843526,-0.03650353068880108,-0.04125777063930969,-0.01877020388885453,-0.03235698402315501,-0.03940858750205001,-0.039166586585058005,-0.035855657852188805,0.021564646816283894,-0.02015711828089234,-0.034509870991860314
14,3,0.0,-0.057222611417505315,-0.051467127324571704,-0.0530633166462231,0.012985331974357694,-0.011036110104501007,-0.028294754977988,-0.032789281183926655,0.0,-0.009924037716585177,-0.03617009918388325,-0.0035706849938106355,-0.031172256610603355,-0.016207149419230626,-0.001919988533935435,0.003453974955956507,-0.022279617242015548,-0.023443350178031397,-0.019386949925165098,-0.04065931609643231,-0.05939569163905112,-0.05033327061074472,-0.01640809908632701,-0.027564624453339515,-0.054167322727224965,-0.06058190098355137,-0.034113815012276894,0.010094720009517388,-0.04497714357459964,-0.02794169318395734
14,4,0.013472670591556324,-0.056561919116929316,-0.06014314265244752,-0.0332917425201405,0.020146021797798952,-0.005139030936493538,-0.02779978706625702,-0.035649729798550134,-0.012897411834336125,0.0,-0.022351105966585016,-0.005666862344234358,-0.029628490324862478,-0.021960017022353173,-0.0014377605316192033,0.012615715620121593,-0.021502769041843395,-0.027099279392327813,-0.033235282755560425,-0.0548864271809113,-0.056432156503449016,-0.05041424204780831,-0.025652948449875812,-0.04431061620240273,-0.03803361823803275,-0.05520205212762386,-0.039328684475380626,0.00926222139020838,-0.04381812071429281,-0.04060961804101748
14,5,-0.08378777418214933,-0.047223564810065954,-0.031271919719564445,-0.028737374549422823,0.015393090172778012,-0.011311495723720533,-0.010612913347903097,-0.03264751511822095,-0.026722843937244223,-0.011569592012361352,-0.019255132652659546,-0.021549394766537777,-0.035171265679613095,-0.04792631722163582,-0.002819243652068204,0.0,-0.013575857202729857,-0.021280807486482534,-0.009393350430456193,-0.0705444465212085,-0.04609220636819278,-0.033672905149930765,-0.02111232495160953,-0.022479858137255004,-0.03240057959401321,-0.039521180075161255,-0.03027311595181903,0.0,-0.02727858856338683,-0.024538345240153858
15,2,0.1704734882794483,-0.018145259671269065,0.005602578922273338,-0.021529716477826755,0.013187469620277836,0.006753802957601807,-0.002285296987057206,-0.014853166449416921,0.004487537293158761,0.024748717130532727,0.03318066750390514,0.021597923743915892,0.07702472617039247,0.0,0.0,0.0,0.0,0.04923393774268392,0.0618315734472088,0.004009333021034733,0.04599975129204653,0.04148110175667713,0.10818272930956868,0.023993788285889495,0.038187578691145696,0.05254544703092634,0.03322723690732965,0.012470550970260508,0.011643388853342762,0.038734330955155105
15,3,0.15075032242934616,0.02512160606783348,-0.011102284931128692,0.014352175601721862,0.023056907247653635,0.0066985727958361885,-0.009870469619488342,0.0,0.017663037948129345,0.060174502249082606,0.01214439522598676,0.04973441118067112,0.19495473363143534,-0.01223600007890946,0.0,0.00988780137449563,-0.00873064424419151,0.055978654653305426,0.015313508163208867,0.05873543531387265,0.0,-0.010644174694173836,0.1743437110124194,0.0012806056580610958,0.0,-0.011239322113697159,0.0,0.0,0.005189352807860148,0.018683474596817295
15,4,0.09514198198779988,-0.018127132838475668,-0.02497122025933693,-0.02932505078812961,0.01625045817661508,0.013328642681220387,-0.011056580417452999,-0.008719042654857678,0.02749424844574247,0.01997303251400684,-0.008449010114815886,0.01614269208632163,-0.03284683587076481,0.037882772328439146,0.003377738524156376,0.0018058272401936803,-0.003885745332029844,-0.016603692231827588,0.06226897291144831,-0.017882192077908643,0.043300391286423434,0.04243372968399248,-0.005443067149266012,0.0004071991360696803,0.048632126044909324,0.052331305606032136,0.04861300045201092,0.010572922636967796,0.03451606623929815,0.02649415572165975
15,5,0.1517872676961704,-0.007359527102187791,0.004818970741497869,-0.019025454160889133,0.01286854822203759,0.006608447636302528,-0.014393875222874719,-0.02211840091057754,0.008206612473421554,0.01625971183362024,0.02429221817276922,0.005738475338718185,0.007129606852001674,-0.007131217832524794,0.0,0.005817229295568549,-0.006687582353857052,-0.005294049682606272,0.08838731321255971,-0.03560091906885843,0.04476099474968184,0.045885465083532084,0.0058916868605989325,0.007245363075689459,0.04399674281171129,0.04720031809034497,0.02457731315233641,0.013752029691995904,0.01211341403456262,0.019822442421804032
16,2,0.02893120463104505,-0.03594335189492212,-0.04560608963797613,-0.026077032552530494,0.025297880262190264,0.004452609596838714,-0.014828080215566045,-0.03648590960062821,-0.007094186562336152,0.001645052075515463,-0.022034482405935904,0.008508280007703414,0.0,0.0,0.07204301703460075,0.0,0.0,0.03285782383945279,0.0,0.05541676824907882,0.032074518564311205,0.03139768854572636,-0.014030959107535601,0.049083389504616715,0.03667131979629411,0.033231717735961785,0.036274713221858615,-0.008301156728115378,0.012887694459901039,0.05849831025695473
16,3,0.019083911075134297,-0.02511690378115053,-0.0384997813543797,-0.02801185976487655,0.016754593550679375,0.018542720213079317,-0.024013935205248985,-0.023512480746506886,-0.004051187542512519,0.01833652098082378,-0.02687996145237659,0.019616880305790785,0.009397516136932238,0.002660740544773277,0.06436111944907938,0.005449235942971947,-0.011090681964322141,0.01918915452443229,-0.01235274870999517,0.055078537029400965,0.03514857658651495,0.037198987037761116,-0.014949728736926543,0.05630284298118411,0.03535198315008464,0.020027954964527084,0.028018378935879537,0.0,0.010343882302448995,0.0464864726233013
16,4,0.032096573472758155,-0.028386269280587823,-0.0360089088788169,-0.03159185129276339,0.028394466734246115,0.021294391155251863,-0.028761389070794313,-0.03224068648677922,-0.019391079902717517,0.0,-0.014095600591013793,0.020512704686693986,-0.004849084481660382,0.006286401567558039,0.07079801044354828,0.0,-0.005468549643164594,0.014933896530215096,-0.009343587261177622,0.05947908451164956,0.02687515292265369,0.027127279516758,0.0100420180733099,0.05410573806566178,0.022421412909076816,0.029324682529867807,0.051416761871104416,0.0,-0.01689328447725691,0.057194457480897354
16,5,0.022571054827585313,-0.035271526858410146,-0.04441209053854278,-0.004086186624040394,0.01969369550082241,0.02271944667631863,-0.016212982102459986,-0.025582963563224065,0.0,0.009802986167136096,-0.02089967774840211,0.019410702727757162,0.007592476742617454,-0.010716108536458158,0.05761033442527469,0.0226175580682699,-0.0078003794157276984,0.007745431358888666,-0.015645634408882447,0.04633614273054523,0.035643434716584405,0.02460309201216737,-0.008677079491016829,0.03461650305405059,0.028978404255703957,0.021773696330276454,0.0338619200977755,0.0,0.023519162223957946,0.05414621923372967
17,2,0.03948712516966929,-0.07452783623056541,-0.027696385635161802,-0.038548199139076866,0.013174471030653945,-0.021002132283702513,-0.018747485387478835,-0.026839098906454806,-0.011400605663696717,-0.002594423491363018,-0.04054429144374494,0.009855767972184515,-0.01487254949094452,0.008346554254248073,-0.008233122321055553,0.006335211772527605,-0.012878160449288523,-0.028625843264471873,-0.06069847575000337,-0.04057487653147673,-0.03091065178290503,-0.025545846532737004,-0.0071304085991429345,-0.039165024912738045,-0.034292344457206525,-0.018158703370473817,-0.02919199749608975,-0.004349353516425902,-0.037482967606087075,-0.01944547361593374
17,3,-0.06331811520723896,-0.05392417063620608,-0.050629185281061195,-0.04289968483727691,0.020342920372972473,-0.016683023897867633,-0.01572575418364003,-0.028323933872282603,-0.00298437612709912,0.005616840025593595,-0.02926275472724249,-0.014427728394548922,-0.02109463096474745,0.010504247241252984,-0.0010593713638485935,0.003933030151369643,-0.021722331793659344,-0.005058037345057331,-0.05087977292781659,-0.04925092278379167,-0.03228727191661851,-0.03683894945490673,-0.013857686308267503,-0.026456724407792287,-0.021017254796560247,-0.04082368026573596,-0.024340294544773877,0.011081677751095309,-0.0067463708033043135,-0.015718338340454885
17,4,0.04736051825718923,-0.056937627498781784,-0.03214102915896569,-0.02806287932206153,0.02159855258647833,-0.01569961570141326,-0.02228420787509322,-0.03145629046774023,-0.012361167906115467,0.006641511548316437,-0.028282272509814688,0.009282393753280382,-0.04140370794042442,-0.022644332511948362,-0.0046948822018077485,0.0,-0.013246674815297926,-0.02443270020564925,-0.06994013345772587,-0.05409050045625291,-0.027206986053081805,-0.02855376713339325,-0.013120165222215374,-0.022649540960070047,-0.021236551642350332,-0.02978055689437875,-0.027364872260557893,0.006691955129031091,-0.040150865344911524,-0.02051508765523391
17,5,0.037152632887771875,-0.07510300001653614,-0.046139100226897045,-0.05430411748606595,0.016499148088435778,-0.014537247939514997,-0.0275724995251167,-0.036767114861723904,-0.01625072643052805,-0.0009673742363125459,-0.053300766007097766,-0.003001123283320528,-0.013195369768539966,0.006684976081796495,0.0081016360402838,0.006812697747900109,-0.01648142572182376,-0.04769586519355448,-0.06402927128995367,-0.03294177113027685,-0.016040348725695375,-0.015932532864530446,0.007174845541178476,-0.02601917573347834,-0.024796822625070325,-0.02954210964281756,-0.0237636417242838,0.004675668379044207,-0.019958044218185478,-0.010600735220969715
18,2,0.027152585427779152,-0.056423055812445666,-0.03662867775103551,-0.038909713983574845,0.01577821268688978,-0.019045502844193707,-0.02697672453805211,-0.035410518565393456,-0.0009324559257815612,-0.004035938030139297,-0.03578353413890761,-0.008110262607094576,-0.011704745036558772,-0.0024402758441879335,-0.0010377562359510928,0.017676480414050788,-0.008451643453926794,-0.015297022422204098,-0.05160833488408578,-0.041551777962862246,-0.03817542218316322,-0.024871753187931722,-0.010081259757708572,-0.031049544846917798,-0.028956917862397125,-0.03151509689273013,-0.03745626754253373,0.006738846167580886,-0.039760470890364,-0.027388579175100958
18,3,-0.06359875057008296,-0.04773383062565045,-0.057018253486533776,-0.035560862245669234,0.02102549415445104,-0.01998913372306277,-0.026819479795858525,-0.03707678192649255,-0.008210618728886482,-0.003818811258934185,-0.0199369781563134,-0.006963218555635864,-0.010557481109409184,0.0,0.0,0.007394592139933376,-0.023910080423283686,-0.011916815599141262,-0.04827259945703288,-0.03550905455382514,-0.03352557645661253,-0.028366502481188716,-0.005696933610525284,-0.026888907850461385,-0.01870360155797035,-0.023569643870074708,-0.023391265692471908,0.004640305589571958,-0.021137969675426194,-0.028738890112928073
18,4,0.03983866913851675,-0.04387920339989654,-0.023274556459760787,-0.05144507452620059,0.0067075233186845995,-0.012405720337388126,-0.023922742273191494,-0.02124936988150966,-0.009725307415659357,-0.0034731578152766007,-0.005999816262551805,0.0,-0.013396827614692214,0.0171462391581787,-0.0049992695831802825,0.004322063598662218,0.0046353259441383465,-0.018879180241823112,-0.05692706739993303,-0.03778336870730642,-0.030419928484788916,-0.028817364484117786,-0.006259557914571182,-0.01932100939005968,-0.03560904613240623,-0.028537797066723936,-0.01767119176668358,0.0,-0.02564515238480622,-0.02652509261466729
18,5,0.04217717099693297,-0.06750953859691966,-0.06875499210630753,-0.048640920413504485,0.019710070906329258,-0.0018370768185550501,-0.025129486229027276,-0.032826534140877384,-0.015603657191171127,0.0018472852052325295,-0.051009471921245664,-0.007987372096428358,-0.011056841818718383,0.027187738815868917,0.012881743072272162,0.012740385018006728,-0.01616650360994437,-0.04648736436112727,-0.05944217253016143,-0.046194999638577094,-0.018670904752537604,-0.024005591896624406,0.006627485926433779,-0.01868465603032332,-0.020769225835324923,-0.019734288895923824,-0.04012385978644628,-0.0064842021482582335,-0.027896858757499754,-0.029993939471455455
19,2,0.06566054071314681,-0.05324440055252866,-0.030647759414556677,-0.037248281296551666,0.010611824802893507,0.005220910124394559,-0.024069819580450694,-0.018418566647304485,0.03742208064807055,0.02995923625042489,-0.05093087155091078,0.020387865661767632,-0.035967507842158325,-0.006457772574499962,0.009833543656084659,0.00039173313999905923,-0.00953399361167355,-0.03447200087504167,0.02162603658518511,-0.06885312489019738,0.01116036715509873,0.01041785596204535,-0.006369549097984442,-0.00465003043601879,0.007010550055119608,0.003884679465336438,0.00514372070774155,0.008736212093001891,-0.017097695434018165,-0.004007575258039797
19,3,0.06886327893313803,-0.045227791263931116,-0.03441394714405947,-0.03771338220708541,0.021905258384824856,0.004907157907284049,-0.02677301816983675,-0.01554498299947582,0.033708266799244116,0.02570146135037408,-0.04154865409634663,0.024448877696937973,-0.04275304477412538,0.011449785600783469,0.0006826987779787741,0.0048597549992936695,-0.009968250503442008,-0.026657222146342238,0.0,-0.08316328758516504,0.011620731961803007,0.012241028895116211,0.0,-0.008259713650320258,0.004094220188742614,0.011035269712908191,-0.002153631036245454,0.001031648918174366,-0.03204592973757747,0.004080251113762368
19,4,0.07566181685509195,-0.04523136100465404,-0.03720031556398144,-0.042849323440424386,0.01591558427702852,0.006881938893849929,-0.023660764676948873,-0.01266717657838154,0.03622427131066849,0.03413662226520732,-0.04621344933248865,0.0134336691853148,-0.05057028960478624,0.002908547932218411,0.012594448397458408,0.009397319778720992,-0.004355882236271702,-0.04294313642292119,-0.015958047561896185,-0.07184837218941027,0.016596463091278532,0.011922927164724678,-0.014236155316916473,-0.004543083322129146,0.008460676790960561,0.011797272811942094,0.0,0.015561290900271113,-0.02450563313339027,-0.00030302334372270257
19,5,0.0597658807287722,-0.05208478294465892,-0.03181844548044448,-0.037982346383652915,0.01396121292538563,0.004859810248243439,-0.034518292034254494,-0.007139244727971575,0.0564095674043485,0.019835360682148168,-0.046517622470358025,0.01713850215603914,-0.047239627555435246,-0.021276687771327407,0.012137521347814442,0.013056917013630057,-0.006976975359837503,-0.036095411545434664,0.027152786912244917,-0.06234452103286796,0.005718820830568384,0.004939663897490176,0.0,-0.002142265232059834,0.00821136861566521,0.003974803943623845,-0.0020120714444915866,0.011823281685739373,-0.025338996450543633,0.0
20,2,-0.20194885981146576,-0.020416693142077114,-0.050753446767211385,-0.01068513994454845,0.013200663416679803,0.0,-0.016458368520123723,-0.032079234203194196,-0.004833505219071166,-0.041643901482434714,-0.05279234966324475,-0.03218104019821816,-0.011950934408360148,0.020979003436045474,-0.009142847483569277,0.005187120285560898,-0.011715023169536098,-0.0194966823130987,0.004094815824716935,-0.018498607204684214,-0.0023464332726812476,-0.006789290936482201,-0.009379845903360745,-0.017378687383110325,-0.008271073479750368,0.0,-0.009701726655245158,0.008334784216150554,-0.0024546248577487217,-0.015212799926764053
20,3,-0.19948845985925617,-0.021203661096292348,-0.05190261490517212,-0.025123749799451922,0.015184075492278681,-0.004882303780982922,-0.010355962236153538,-0.023302698411446998,-0.006546680241361014,-0.04280463569411841,-0.03664717218995395,-0.034927195991562354,-0.011624837790687959,0.0,0.003768699695910288,0.0,-0.006022642790329769,-0.01604542656913377,0.005610193985751855,-0.0249738663517457,-0.005594579212212403,-0.007594293717640421,-0.01063865884869536,-0.015734937574718333,-0.006735278901441044,-0.0026062731802665162,-0.014174846898420412,0.010616589019263961,-0.010171056300353448,-0.013466534960366427
20,4,-0.20869579293592977,-0.018802379656856216,-0.04631404987746107,-0.012973766274454845,0.014696634125182961,-0.00992074443979063,-0.016917287657590596,-0.019177127961792217,-0.008466474443817984,-0.030610239976296694,-0.03508203496682405,-0.030622223690161376,-0.01780951903865663,-0.00396682819519395,-0.0019124701258533827,0.004754536127514197,-0.007721900133504461,-0.01902424805168068,0.021500611326137592,-0.022542518955233404,-0.0010025265259362426,-0.006516804906694873,-0.01233512430885203,-0.026895601268874858,-0.00824161475211485,-0.0029875331762724,-0.014890653051601255,-0.00034307519656862073,-0.006228205361926142,-0.016992139148869656
20,5,-0.17441596945859664,-0.018366982457763525,-0.05599380549576338,-0.026484178706127848,0.012951143196321846,0.0,-0.005799959528382859,-0.016096455912670005,-0.018959965970232417,-0.040856075636006184,-0.027927133373812196,-0.032015812511520914,-0.014446396811353068,0.0050066270119459855,0.0069428523959284005,0.0026561631934329255,-0.00747577328211288,-0.013484116176617711,0.003789405228380116,-0.014667604118533767,-0.009617483162428109,-0.022223196793425576,-0.020243537500190256,-0.02494250970444728,-0.009549586626425743,-0.001808933147027264,-0.014776128652415788,0.007909347758379759,-0.010933904086720792,-0.025558838780373683
21,2,0.024080511121058024,-0.04375813422036667,-0.03608386664162366,-0.037384989623796994,0.01939641733017973,0.0018040702891177762,-0.02687861535120714,-0.02429536492919787,-0.014822698980607202,0.009243142808914695,-0.017641132169992246,0.008632752303125907,0.03154837815963549,-0.031107266355947016,0.005473060570556659,0.006764142604962914,-0.018469165749675914,0.009695884101202284,-0.05401485157733768,0.028343233651765304,-0.030928185971788175,-0.024889931510666402,-0.007665708089035439,-0.004453242140486646,-0.029114130942164335,-0.03458415675278487,-0.018640927753853842,0.001599149885786133,-0.021924318317624675,-0.006837034407314091
21,3,0.02366137855160183,-0.03826816958624649,-0.03786758378729749,-0.03699484892825783,0.01788057672910312,0.005967494523952066,-0.02041743935343715,-0.02298550451637882,-0.009972745368488578,0.010099626380190768,-0.01760450706479083,0.004023191486087346,0.029227041055522013,-0.03561407819017276,-0.006532487640778906,0.008604739237506737,-0.019048281744737716,0.011679036996256997,-0.06984921808813338,0.06943079196745691,-0.03369049255097267,-0.02791620903329256,-0.009768405747276998,-0.0028859667440978704,-0.02477135311658145,-0.03446171159624942,-0.023008629454735696,0.0,-0.020966788118029628,-0.011257612140232132
21,4,0.023981165978413002,-0.04520491251237693,-0.038548681326000506,-0.034157153372172344,0.016710824001426455,0.004417886080442218,-0.019744371901738805,-0.025814258959845654,-0.015281572825861817,0.01204135129526926,-0.029742086994667433,0.008570332895710325,0.02622671647970176,-0.044706645800510605,-0.002273351997286732,0.0015314312464520252,-0.016835669349852478,0.007822283927516327,-0.03134686546623128,0.05144277278998871,-0.03257975469548616,-0.02402721632436261,-0.011455516271895061,-0.01200824069635309,-0.018951625510365902,-0.022942117996578165,-0.014286219277282311,0.005026505545804805,-0.022935501599789243,-0.01823766320457837
21,5,0.024468982077245738,-0.04937792496252209,-0.030412962763895365,-0.03121815637304054,0.015739227998356177,-0.0015236254575503802,-0.016584309322894675,-0.02153957818181207,0.0,0.014136165923510566,-0.011862023105522292,0.01758452690392165,0.044336256065580254,0.03717817499230834,0.019293805566970107,0.010135743170240658,-0.019964194250240402,0.009773612001621058,-0.05352047719686578,0.06581526799445159,-0.0225625418887114,-0.02771577118034528,-0.003947538526634348,-0.012548729549597612,-0.0198292292488872,-0.013298765961241292,-0.021063142699387014,0.0,-0.032826353000694364,-0.022468431651261445
22,2,0.024250106461373003,-0.04600911842588498,-0.028639733841284654,-0.030936071460379022,0.01084571127105527,0.006370924663415961,-0.020906135547125643,-0.027446480727267297,-0.014989966194078524,0.006762614802098055,-0.014166555062991637,-0.0005103007488215239,0.022862586198545615,-0.0640360919644476,0.005172531318133028,0.008112174124301541,-0.017090120099791217,0.015874120628389526,-0.016726918513749467,0.0373590477159049,-0.024886253064231034,-0.021802386358107634,-0.004739646057622865,-0.013246042259337093,-0.021430042190268422,-0.027121890745371302,-0.018073596162376776,0.005475178980440795,-0.02823795030302484,-0.013932243493623042
22,3,0.02408767817973005,-0.04425057629380974,-0.03003384681229887,-0.0385188034554224,0.015569618496976217,0.004237684650485435,-0.024476849199604772,-0.023475223732139422,-0.006218153346038237,0.013997342979033406,-0.004227331576934279,0.006282256733160019,0.05607804193105992,0.04768192221156303,0.02531373512258467,0.009725732972317186,-0.017817461089913667,0.014867957679187659,-0.042078958979354236,0.025864195111353266,-0.024005747144607945,-0.02308905702141982,-0.005491913333064452,-0.0052977747950746085,-0.02857313932137818,-0.023579516260326422,-0.018915472652138623,0.0,-0.019259408932070177,-0.018198924748752454
22,4,0.02347814433182479,-0.04124572415259156,-0.017758955959769104,-0.02966164894570456,0.017712854854487852,0.006278288709839076,-0.020875951143479773,-0.02752462328066816,-0.006701991409339393,0.008489638286979281,-0.0023389928770573346,0.0031462261444178408,0.08050081764120683,0.0031507651519852922,0.041790518997933214,0.012767692267785874,-0.007667279733659937,0.022333754509234145,-0.022586834521273268,0.049691127634293175,-0.023332268133911045,-0.025263489796016586,-0.011669147098703557,-0.010619167229508682,-0.01450063179223239,-0.02618952750822509,-0.02383634904008814,-0.007982460511460718,-0.022151713656106894,-0.01381022300051224
22,5,0.02299769974534465,-0.05289507823375352,-0.016919423118286564,-0.038932659945962414,0.02056925821247095,0.005086668423346426,-0.01899283555577365,-0.020660003422452295,0.00585326547011605,0.01333934966034682,-0.01100751469870253,0.0,0.05372167303235929,0.02187600250572481,0.027646791072406956,0.0021898022532086774,-0.014582290316576228,0.015344190108418823,-0.010137330734704741,0.06305388676715656,-0.02089660363254605,-0.02092113263610851,-0.004126959657687928,-0.0047320339753481044,-0.01594193344514277,-0.01971658204125768,-0.013449090519687443,-0.001983150544481123,-0.03326045531109299,-0.01890066072165658
23,2,0.0184521382473484,-0.03129295191462747,-0.043306991964568914,-0.03477847756569635,0.016737023812061186,0.021554704296391475,-0.021298176359091814,-0.032601833473585806,-0.011723235165844198,0.016949804195293128,-0.0271822284285487,0.019533044662862042,0.0023040655475537464,-0.005551206823043581,-0.21334718222384888,-0.008209933817606818,-0.026920744731165153,0.013639911162801444,-0.020522192026127734,0.02910440651299298,-0.013785450286015466,-0.0034157850552665736,0.0,0.02343923317190419,-0.010681363086079226,-0.014591635200382147,0.007481253120620007,0.007789007483220395,-0.0038267078079720074,0.012785543235241725
23,3,0.01785415969759227,-0.02973269451240851,-0.0325912168094116,-0.023559106570035765,0.02233617512856642,0.010481700464413046,-0.01907608491965504,-0.025324834024897214,-0.013949848179397206,0.012809041863114518,-0.024439389382960947,-0.0056629906897921745,0.014730469743670538,-0.0025585109064940326,-0.2036763226001677,0.006983537977170912,-0.02214259616452796,0.0,-0.03288430197382966,0.0236016554946199,-0.016293705365798133,-0.0015862428879724888,-0.004476371258813006,0.020268033387218415,0.0,-0.007293429156658066,0.0034828169758629735,-0.007312119790919613,-0.011956654726983068,0.01870286870731308
23,4,0.02602302407984755,-0.028097286819454947,-0.03558869824437738,-0.04050053860307526,0.017887913718375226,0.020781481403969876,-0.014413125574464836,-0.032108775885863194,-0.02227031615679194,0.015774477790916647,-0.02043158724053487,0.004717148909566232,0.005935070158517464,-0.007524739468773606,-0.20591113332378805,0.014328072054803603,-0.015440916849299768,0.0131170915887045,-0.03731237826511513,0.023323441670170725,-0.010859434930054979,-0.006534826587939524,-0.0015031681269632446,0.024426779627797823,-0.016451188046494536,-0.012107471621633892,0.0,-0.0075648497508752355,0.0,0.014579725464438642
23,5,0.02469951722961844,-0.03450378103921667,-0.037248266159045085,-0.029233919949972098,0.026298513171742866,0.014173054545647629,-0.02247565789180128,-0.03537954518777228,-0.027051998653737114,0.021392759770144737,-0.016397948387107064,0.012308558321217633,0.0,-0.026819185026378117,-0.2139753772166172,0.008427486179191757,-0.020600488376251613,-0.002762649429328079,-0.023846797080959548,0.02712459862127098,-0.004103705490867748,-0.010226007950126542,0.006458111770431985,0.012450470213269421,0.008921699832915825,0.0018433156498938175,0.0,0.0,-0.0038704793947251237,0.015798408485346804
24,2,0.07337839142609576,0.0031319963052620636,0.011496810640200805,0.002464889604138931,0.007959539376505509,0.019252489396489603,-0.018941212667349383,-0.014059059220507875,0.17996441459503343,0.02526056306565727,0.0321433149482272,0.024822998482917247,0.038489224335098715,0.0,0.031770313576044706,0.006199999438345705,0.005019895542938357,0.04281026847446445,0.03532230409830012,0.20865411427224145,0.02869800361038588,0.024858483895492167,0.0,0.0,0.02243247713074481,0.024236667700332615,0.014336869611915715,0.007238666387911319,0.074516172341899,0.003802183669214365
24,3,0.08190956324633358,-0.011349610508020969,0.013743645619128941,0.0,0.010799290278166396,0.015206778800379295,-0.012826866885386035,0.0,0.14097371696883476,0.029323426733614877,0.030360980826218853,0.031157510565594515,0.02746791363208012,0.03711409680021438,0.02698176697220972,0.01601736137722487,0.004875350393523714,0.03229711717651018,0.03490084155256301,0.19772302774446204,0.034700457245422534,0.026255601461234235,0.0,0.0,0.0261129603284459,0.04030810414412389,0.015657476817940663,0.003531756427803734,0.060361270566859304,0.015821718179813704
