f_id,i_id,pca.expl_var.cor_init,ela_level.lda_qda_10,ic.eps.ratio,ic.eps.s,ela_meta.quad_simple.cond,ela_level.mmce_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_x,ela_level.qda_mda_50,ela_meta.lin_simple.coef.max_by_min,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,pca.expl_var.cov_init,ela_level.lda_mda_25,ela_level.lda_qda_50,disp.diff_mean_25,nbc.nb_fitness.cor,ic.h.max,disp.ratio_mean_25,ela_level.lda_qda_25,ela_meta.quad_simple.adj_r2,pca.expl_var_PC1.cor_init,ela_level.lda_mda_50,disp.diff_mean_10,disp.ratio_mean_10,disp.diff_median_25,disp.ratio_median_25,ela_level.mmce_lda_25,ela_level.lda_mda_10
12,5,0.04630706801447962,-0.046113286737535855,0.017826919731078868,0.023278164787232825,0.023830701312107926,-0.0015900313952848522,-0.010801842244487263,-0.0013659467872401132,0.009346437978020698,0.001977350153801849,0.005002874966406161,0.004011297049198934,0.015467849848303399,0.008429914506304426,-0.01267441248059352,-0.007631128128333116,-0.003806392849349069,0.02546773830529403,-0.02080260751588718,0.0,-0.0066632963125361905,0.028177401517880243,0.014690139115413524,0.004625960071423879,-0.011367123219104203,-0.010294869573428796,-0.0034718296241296187,-0.007056433524938441,0.0,0.002129663260273848
13,1,-0.17055194300646814,-0.029736011629572446,-0.015982602413083358,-0.012853361103263055,0.013173973547905136,0.010720174231299999,-0.007217227659560987,0.012110533076788235,0.04117151989789351,0.006412112711245869,0.004573504571418346,0.025174475416114537,0.04013052251808474,0.004799956911742485,-0.003927271514358012,-0.009412526807061948,0.011653123588640131,-0.0029165200065646817,0.0392775817157588,0.01460738119254985,0.0012428230459762893,0.017563720881907576,0.005990357020668115,0.0020140202605092514,0.00823132446451862,0.010552047617142422,0.004782461858751391,0.007664386106929853,0.01159127164434779,0.0
13,2,-0.12131223079688078,-0.02373630330808945,-0.002972273197878978,-0.013073792970179939,0.014553102881223388,-0.008128677264060451,-0.0009915276321551085,0.007174224959209802,0.035298844486587544,0.01500973002078853,0.0030419570808448877,0.018736007666854612,0.022695118423446292,0.0036514834784268646,-0.0026072389413457943,-0.011369133463877912,0.006205408508935258,-0.012617085363218157,0.0558517754047467,-0.0032784035823938233,0.0,0.016368658266490133,0.014547193977425696,0.002571406113364077,0.00593513609269785,0.011138732658750223,-0.004131077466521436,0.006372790060642484,0.004070902184792339,0.0018350798616354747
13,4,0.15003882288352477,-0.013273234340964807,-0.003326489389610665,-0.011102510688014794,0.01477434451304152,0.02245060268242899,0.011199238138235146,0.025908868513949385,0.05417086726650783,0.006527684713036164,0.009972578755815364,0.04150381004654452,0.03305420476990656,2.1718077791138546e-05,0.0018153139102878302,-0.015804867755733143,0.017602323146882676,-0.03152067612598483,-0.0023960885876945504,0.014228910777711878,-0.006931896719221953,0.01172087125652796,0.006427596825584053,0.003938781906469707,0.008053009428052038,0.0015231517181260312,0.01293999365808754,0.009786674084123037,0.0076844368959693155,0.025657577306467116
13,5,0.1921738268695316,-0.01627203154764084,0.0,-0.014103104279875656,0.020162276832006,0.009976718315015148,-0.004264825001695283,0.011445849098501742,0.043901539205878914,0.04282673661396599,0.006635362450611582,0.07225733422611436,0.06241629368031798,0.005077528697010003,0.0,-0.017750095210673666,0.018222804818688154,-0.05278577295365605,-0.027624859343144348,0.02242156029330189,-0.011844408727237077,0.02557285977649071,0.0,0.002067065994761752,0.015429831553494894,0.01540498257980688,0.01456738155331988,0.019534811205248526,-0.014236378991684284,0.021323781103494588
14,1,-0.11437645530603424,-0.04685926381466693,-0.06913810953069094,-0.052513037607342494,0.0,-0.03841551993429382,-0.030064378545292814,-0.04338558915007634,0.0,-0.0031666820909337368,-0.003753561537229555,-0.015396506784377317,-0.014929373435481175,0.009327191618761443,-0.01020615694293786,-0.015256250519425363,-0.037523609328558805,-0.03695559926079395,-0.08815374456971697,-0.030426356781562358,-0.010814123480755555,-0.00708171202401553,0.0,0.0,-0.025198739807141657,-0.038500297991639953,-0.02797061002984308,-0.030050942663279456,0.0,-0.02361922982154896
14,2,-0.13952830743882283,-0.04563678710824559,-0.06686414168984978,-0.05806072447748001,0.01625386742361179,-0.030595636193366305,-0.014796542114626887,-0.019256432315803873,-0.013050198823864045,-0.027898227355811933,-0.011931177176378871,-0.014104670699967126,-0.018276985092183784,0.01067328396299333,-0.012450944061402791,-0.002738996469453414,-0.04373908468664334,-0.02660858701404134,-0.05506456440403951,-0.031929296768878235,-0.020471678852230224,-0.016998783069406942,-0.0065454248169601326,0.011657909658918886,-0.019128533042892415,-0.038033814291508206,-0.042530535098962874,-0.03565714739803483,-0.01101503534476056,-0.02006170441329247
14,4,0.14312842878864626,-0.02973456357429031,-0.052810429055245516,-0.033209832530839874,0.019015197551117507,0.011815452992690854,0.0022239707201685607,0.02325021989736919,0.04989703087192622,0.011429517897096522,-0.005037461111538872,-0.007568744309251401,0.01756423003615062,-0.016226809904386012,-0.007169373945891367,-0.015206189510950853,-0.03198592769781641,0.0049717765941314634,0.014081804364902478,-0.0207417942936868,0.006843202381657429,-0.012720501746267935,0.00827443181774427,-8.457070102708703e-05,-0.008825697101453363,-0.026756511208895314,-0.022305628616987094,-0.02448498364394721,0.006624117129013905,0.00533910621375219
14,5,-0.18497172874628942,-0.039565630273471486,-0.05859275307605316,-0.048710032671465564,0.017004118906754573,-0.032549175740002045,-0.006924600405190495,-0.0337586580920648,0.0,-0.012531639393331906,-0.010549381444243389,-0.009156096852288464,-0.004062157965008639,-0.005766539973956708,-0.010117086872898029,-0.015998177287211424,-0.032478577576618095,-0.030209901037177578,-0.0699746773940233,-0.029669289439849478,-0.0160640607275363,-0.018228896623679713,-0.0020497057759796267,0.0,-0.03802434384456582,-0.02722640711518226,-0.027024705093568524,-0.030461699350602778,-0.021409332600977993,-0.005357522872395215
15,1,0.20769703048142513,-0.01969020327479809,0.004081467461525157,0.0021054265581639253,0.017927386427708414,0.024691589183421347,0.01703736699120173,0.030948341377492472,0.018435453742584706,0.021919409057081285,0.010991205374098478,0.07884413241798616,0.07727367650213046,0.002891984218027721,0.0,-0.009312585939763529,0.03637611635979382,0.026154440746290253,0.03394323120638748,0.03466127681092418,-0.0022050339777816563,0.04176223325737671,0.020588358678539143,0.013338957445784838,0.02435386745321666,0.024418326838379967,0.03331021739631479,0.03471963630951913,0.008714197154988446,0.016782108157232023
15,2,0.1949562270900037,-0.009695409060231142,-0.013532537863310212,-0.01670637127980995,0.01755925479058279,0.02671569950745606,0.0072849444876628144,0.023905261055223725,0.0958246764932345,0.007979097201074759,0.011122127836275697,0.05524060623733207,0.04693953975327625,0.005957079347789163,0.0027610691948281585,-0.008798012099617836,0.03591630832416265,0.009015046584029407,0.03294670698526597,0.03495656896070365,0.0,0.024188207475303702,0.0286012724153053,0.0,0.0346171338988665,0.03621747880974524,0.03330403975848972,0.04078112482748858,0.014625821117058901,0.03208918215041956
15,4,0.1923823541308335,0.0,0.0,0.0,0.007743835089373652,0.02384191911681699,0.020140685957678595,0.025770856111358986,0.026698715873080925,0.018750252445730586,0.017229056598444203,0.05766293926228894,0.05660912902478632,0.0,0.0,0.005331545328939036,0.03848423176347676,0.012876851329752859,0.03689633562437633,0.03875529852717452,-0.0008464344604790508,0.03151657625429838,0.027994500880760442,0.0,0.03363141585226859,0.035862377111166965,0.03227736836310091,0.04090728185282472,0.025007886629766052,0.01704786191123986
15,5,0.1808759470431186,0.005814655860644891,0.0,-0.007933382778398335,0.016236634132047845,0.01167234646489873,0.024991664500811306,0.020209431280011902,0.03633250366550567,0.031468734115334296,0.015097748343583683,0.08441067181314443,0.07798514760664033,0.01444817495035039,0.003409763438327107,-0.011217056123095648,0.030501854741626533,0.023984465615048467,0.01964522174304051,0.029192918977504645,0.012648509474677494,0.04229423048074671,0.0235451958971562,0.004481701414770833,0.018329348820831426,0.01761149592519612,0.03203709710818292,0.024039980728462584,0.009446155805248158,0.04119845336983341
16,1,-0.0006675088705404564,-0.04247984338399502,-0.022062110073680308,-0.035760624715922895,0.02175476276599489,0.024945612912010584,-0.03000162042404919,0.0019621154391462337,0.007798263399489469,-0.019637819128782957,0.0,-0.01838420715662184,0.0,0.06818725576149517,0.0,-0.015624799087899266,0.04372439956809833,0.06651505177714273,0.01190474975210043,0.025111574961181715,-0.01762100244625249,0.006958861096233088,0.015291454124359616,0.0,0.06422766562193943,0.04030182807378002,0.036534356486957964,0.04101462894967628,0.0038649305507927056,0.007676289342975262
16,2,0.022830280030802896,-0.0444633122093373,-0.03719992233354874,-0.04352115541108344,0.01862198170883081,0.006153014228804904,-0.025186049474731992,0.02011966635943868,0.0,0.0,0.0056674266745170565,0.0,-0.010304024831887248,0.0573546072016462,-0.010252140463466425,-0.02364505919879062,0.04609243079541095,0.07234198410450407,0.011687713613201367,0.03897513508565606,-0.010859566409065713,0.018434378636320164,0.02293853260846898,0.003567243407883197,0.04253177725301771,0.0313313248723124,0.04529205159511998,0.026178858801271215,0.0,0.003573488158627236
16,4,0.025357941735239503,-0.039764258213888334,-0.051498833429778734,-0.04326716637668597,0.022513086944430577,0.020678869660937182,-0.008655955368198714,0.009174110309850547,0.0,-0.0165205088915734,-0.011738301378257834,0.0,0.006291633828963972,0.06099914958577285,-0.026524743204117962,-0.009569973757780403,0.043647866405475466,0.04466267432126911,0.0032075964201258855,0.038148867852637505,-0.00552853111869997,0.01657448767939171,0.014707985593818432,0.009312014759008752,0.038315396563983806,0.0422205421005282,0.05270171433193355,0.0328407717661329,0.012504023708077294,0.007470202975326523
16,5,0.006879315201075917,-0.052980595993121576,-0.03694688763641281,-0.03038517248910591,0.024175684880148957,0.0,-0.011281351856843508,0.012278242725591137,0.004225208619907217,-0.004886138188180608,0.01435387241120012,-0.017701301322485402,-0.007935554705622183,0.05953939056950924,-0.005529128044957643,-0.021776983602495623,0.029429532033562356,0.0508206017903934,0.026453150930786068,0.03150962776161728,-0.009645815703273608,0.0061219927349284164,0.03146244505909218,0.004743271330114485,0.04535448171734746,0.040266982041901905,0.0383314281056967,0.03855407918738257,0.00741107967940402,-0.0034328888159089743
17,1,0.06657061759510816,-0.04361654540938503,-0.04124010612569007,-0.04674625188491066,0.021880970589599952,-0.042131110714697106,-0.018803341466227974,-0.04942479045698411,-0.0028256724776808406,-0.02323181665804186,0.003120024231528906,-0.05315210103268264,-0.032396079967767555,0.006112916514054656,-0.009258422873522798,-0.018686995370939707,-0.03994336889290995,-0.009137503876539388,-0.053760625607810975,-0.030468123675985503,-0.0069451286608001594,-0.019620262986407566,0.0,-0.008424062822136036,-0.038428539736269196,-0.030423133220672027,-0.04641755005604359,-0.04045287626944555,-0.014709924315057021,-0.012187864831342932
17,2,0.06107327917691907,-0.05931410202009596,-0.04952489702119256,-0.06461337704989134,0.025522081520861162,0.0045773939232015,-0.035332801408739706,0.0061084909547636235,-0.013485817256216115,-0.01502529738213082,-0.0060276515398159924,-0.07565904061799222,-0.06803739138295056,-0.010562336099664338,-0.013292645040729523,-0.02121694735293872,-0.01778398836219658,-0.03420240355559745,-0.015958676637093716,-0.030316160345718324,-0.015163211967335,-0.018819411510263284,-0.012244533487861808,0.002727406026998558,-0.022171268915355036,-0.023745526371289183,-0.024936165707844016,-0.017860966473747686,-0.020741911571184074,-0.027241326504437446
17,4,0.07965376815216155,-0.06422654619395102,-0.06807157676029268,-0.05913570060673168,0.017250836424615112,-0.0013486033273002462,-0.03551094793449605,0.011592323317361819,0.0039386358182973424,-0.016645925742223677,-0.0012396754596366577,-0.09042621842855753,-0.08960066518369131,-0.0037012375844474588,-0.02314349793108722,-0.0188095742016286,-0.02494152690429985,-0.039519201034685314,-0.0037801953543519784,-0.02526302125603863,-0.02380836168145406,-0.010818734730972113,-0.007131111356852793,-0.006390807730325965,-0.025265064020139838,-0.025337024373410344,-0.011655989088824148,-0.02809533799332753,-0.004132166644144619,-0.01813041241115032
17,5,0.03753311955521915,-0.06732985588622115,-0.055798730970143096,-0.043035724874400216,0.02073435605594326,0.0,-0.0387570188355863,-0.01821680496834399,0.01391154432854258,-0.007155424976471592,-0.0029537937226964406,-0.07933698075867879,-0.07469313492178109,0.004118193541044951,-0.020754955319119472,-0.023379076709896807,-0.014419766955454105,-0.05785131816789246,-0.007538570949672474,-0.01551553338295275,-0.018233197442785176,-0.019585013555340813,0.006456205072881777,0.007339209103889077,-0.02923899764861554,-0.029819983481434165,-0.018695672577671185,-0.020904041179327065,-0.01743086755628226,-0.00829881822323253
18,1,0.05137348155363897,-0.04040495047556267,-0.03611797349788615,-0.030950895024982383,0.012144146983009474,-0.04097501924428981,-0.030395919699253704,-0.055442368104281214,-0.0065032584621732,-0.021651328250238744,-0.01119490099684517,-0.05273505807332518,-0.03673339156352523,0.00717477623581686,-0.011743108938670976,-0.031824933446838566,-0.0441122435959021,-0.0062638475708629016,-0.042389633144313155,-0.04892562308860038,-0.013301216358164003,-0.009828833002014425,0.005413804668989164,-0.008302253456206832,-0.030094684928140325,-0.03092955835338218,-0.03453978571862043,-0.030650275606660005,-0.004325091592274899,-0.0005177277080984366
18,2,0.04072014130901058,-0.05726858326593348,-0.05365554702079073,-0.039764696429125335,0.01650415125282767,-0.012028101622055754,-0.0422943606612749,0.013646944106652348,0.002929498749552506,-0.0020603903802563495,-0.010011949841288614,-0.060962675882140716,-0.06645778047503365,-0.005688062320794773,-0.01831581684850736,-0.02020491992723883,-0.026143371033472806,-0.037558191897757,-0.010106236903947519,-0.021661201144085096,-0.017030690785485914,-0.020800935797180398,-0.011179590185166899,0.00911797627341554,-0.027118399668146775,-0.04626023452859937,-0.0241300787324098,-0.02821704807200176,-0.004179179828230184,-0.03308987242007211
18,4,0.05944006814855202,-0.04296617446923279,-0.06064791720976104,-0.042750417501846216,0.012687141391360901,0.005924261905370515,-0.0325795750815569,0.0,-0.008624619669451994,-0.01763724400357658,-0.004304624944225233,-0.09091130011195397,-0.0826140431679867,0.005450244247560909,-0.007921648297600392,-0.014210244516250692,-0.020396826798780576,-0.049237650675045486,-0.01972770548592845,-0.024319044223795383,-0.01827275441176479,-0.02565401136978901,-0.005512412230973096,0.0030734229791600787,-0.016044157833595196,-0.030900660745346975,-0.03482696742159319,-0.03612334131088829,-0.00648470354634012,-0.007600653866307261
18,5,0.04878559911783531,-0.061847267301607306,-0.04790069423042581,-0.04179879468618364,0.02119912099099147,0.009581355468074926,-0.04111054275386994,-0.0028142092027919896,0.017501085067364253,-0.025947410868902676,0.0,-0.049079625251724074,-0.05586120059608979,-0.008840164114298665,-0.009204163897164552,-0.021571401500452975,-0.04146777035735494,-0.06578422446515292,-0.030644992933051285,-0.024724881795042508,-0.01640217243157327,-0.012044954111968209,-0.008956888949134822,0.006471713824758196,-0.02874001833848816,-0.021919398739314644,-0.02631656401938892,-0.01024590469776454,-0.01086839022474373,-0.03829789440901343
19,1,0.08236040656350047,-0.04246343168949167,-0.045683531152218,-0.025550452200447688,0.01995827693006022,0.0077291361338927,-0.03676171989006964,0.013311345657039203,-0.013632481766607807,0.039462101481848866,0.005440821097749654,0.04050746523840827,0.030891589936834454,0.0016776282090677358,-0.006121779985236581,-0.014561129984226137,0.008824916276834183,-0.05889919099847324,-0.02123748919902399,0.0015962248601755075,-0.010120952771546912,0.008736939086815165,-0.13008464409974396,0.0,0.002383563963011648,0.0028659697375304216,0.005242274094832994,0.004346054631945942,-0.021364559292372506,-0.02803758017970881
19,2,0.09018819686372041,-0.040411145136062546,-0.03951161786680678,-0.03948542137835251,0.015659985467536483,0.009952512963680465,-0.04167239038691334,0.016079061495020107,-0.02099861207478515,0.038951506520663634,0.0,0.035994637367092505,0.025910500795732025,0.0,-0.011798509194495287,-0.016536385428473778,0.007921764451830335,-0.05431187825948529,-0.018898259867918668,0.005209481345160416,0.0,0.014596927198291698,-0.11125885035433522,0.0,0.0,0.0,0.004186529618766741,0.0,-0.01697927038816928,-0.020703843675358602
19,4,0.07952663527473985,-0.03870046866769339,-0.04072192984111134,-0.040594536149786406,0.019078475604945563,0.02231996112906199,-0.038483420992746056,0.013831342298726512,0.03285755412508454,0.04441827265166831,0.01925156426987304,0.020419409326161583,0.028320153229088568,0.004820447042819628,-0.013226198188748664,-0.02387186615759805,0.018788798129943968,-0.058619826157937635,-0.02665789563652958,0.010487228465553944,-0.012575509181716363,0.0,-0.15487793063868843,0.0016153262393214934,0.0,0.0,0.0031510815778948154,0.008602866140418365,-0.0175606775408894,-0.04166098472815005
19,5,0.08354076393035717,-0.03573483131209006,-0.048770560779220345,-0.03339464595439692,0.011883231067018496,0.0030395823766528607,-0.031067050473693986,0.021986862390275683,-0.0364229369095026,0.05911877120716209,0.010623077223872693,0.03325566307110095,0.025478881058072167,0.0043523594061953,-0.014279329406365338,-0.015837892637104306,0.005650164451653075,-0.055000759697460155,-0.016967473115711784,0.010436097713102749,-0.0025820021259333747,0.004985152275606128,-0.12785036811934558,0.0,0.002894437972795899,-0.0024763482514334884,0.006422552061156529,0.003490321473133662,-0.020372169625873585,-0.025585778579643448
20,1,-0.26230481032049785,-0.03300191633010596,-0.02246349221392807,-0.028494431282445165,0.0169667248877296,-0.037558294138526405,-0.018351515783866235,-0.04557610685161412,0.004058197348565107,-0.009281230544466196,-0.007406175771689116,0.014287697421194179,0.010789227207169155,0.0,-0.01144867055099652,-0.016798129650061833,-0.007041369646149376,-0.01187605709335321,-0.02552516167057242,-0.012786468250206129,-0.004174121041658263,-0.014702520374100081,-0.01919438877610402,0.013654295226404767,-0.01615127547345263,-0.0023484494856100824,-0.010703714157411948,-0.01435907702788064,0.0,-0.006553272807423682
20,2,-0.25454046638772176,-0.04140623295668877,-0.024194053915738478,-0.01835457228481785,0.007855475105330134,-0.03371819776931784,-0.020290111486803042,-0.05035117871265887,0.01113289801473527,-0.005160825018967474,-0.003596553048640594,0.00610759545009254,0.008544945254746972,0.0,-0.004133041078504318,-0.008133138191264044,-0.00830200380709295,-0.020618553474932133,-0.034198235451807335,-0.0041726949644254885,-0.002225173642697864,-0.023939879542183184,-0.017560148250696406,0.008976750942639167,-0.008677960637726467,-0.009011580531657015,-0.012895866533222111,-0.007713098974828414,-0.006752156014028343,-0.0010164492421803617
20,4,-0.3048207863091537,-0.048792367496056255,-0.024805719441485408,-0.023157086749588496,0.01239639082759586,-0.025459333425550623,-0.022927705862701486,-0.02795768001948523,0.007238004451156493,-0.009575925906531335,-0.005797390366199362,0.002722669482608575,0.0055561326544665834,0.0,-0.0045637339725413395,-0.011544935502265208,-0.002216656310632059,-0.013235296513151862,-0.02550151370432152,-0.0076323625908140125,-0.0016407998543752633,-0.02263734361076919,-0.010064465349157892,0.008416622478948532,-0.013555928666487749,-0.0076757730266656665,-0.013377528141084505,-0.007408451234580227,-0.0034412499565416588,-0.003001597199894679
20,5,-0.28342376198673935,-0.052340953871509,-0.024476957843849734,-0.023624218318658186,0.01920473427873562,-0.029963143546686166,-0.02242077563384487,-0.027819653127253374,0.004733613734488051,-0.016126333205428445,-0.011998098074227859,0.00986876463724945,0.009319214730727166,-0.003913141382689278,-0.00875200706739876,-0.006595458819565692,-0.012753025976101284,-0.0056183241569283116,-0.02757427948034835,-0.008140292665845927,-0.006944315277390589,-0.013068000605164803,-0.012512835714411863,0.00359923728954481,-0.013292760975541718,-0.016573721579173473,-0.01006817476756422,-0.0028982116513183165,0.0,-0.01028893025836397
21,1,0.03271314805789868,-0.03942674162881826,-0.0407443353791235,-0.03691940487620152,0.016005847990024052,0.005112861588510598,-0.02934732476522367,0.005866115200266614,-0.0027025765215153708,-0.010658885541296653,-0.004414726490100107,-0.03994954601000891,-0.038096134985059704,0.01428740523019692,-0.01610064777501527,-0.013411194301447826,-0.021212595735578627,0.041767893081175345,-0.031877403922677655,-0.015502527083872536,-0.017855665065584864,-0.020095666023778574,0.0061376349021285415,0.00501768737564956,-0.011459814663780404,-0.020028099818788947,-0.023667103485948415,-0.021658804902904144,0.0,0.004694514534636651
21,2,0.025598697838518925,-0.04374839612903511,-0.04658965404707069,-0.035640984054883085,0.011381284162934768,0.011997134915478713,-0.029544481852947863,0.0033759562415083544,0.0038071565420018105,-0.00657512011341807,0.0,-0.04206124007566647,-0.04848577044992952,0.005675774812150758,-0.010973133481843339,-0.018514779309779128,-0.023472243709478424,0.047675140265864946,-0.02010981178769103,-0.020957032507800788,-0.01838296194434691,-0.012923430275467995,0.012720057076419267,0.0036555260417847624,-0.019239126054464983,-0.012227524910282062,-0.028153138808333672,-0.024098914783289627,-0.004335151448514596,0.0033845825971273724
21,4,0.017358812040992655,-0.04437494875495085,-0.04140852679438886,-0.04268484266511627,0.015277691143407907,0.009342513011357634,-0.024810205235821114,0.004707843866022993,-0.0005406766536781293,-0.022670880942706362,-0.0017328156161302566,-0.03848946956684299,-0.04798563810460538,-0.0024729167046374234,-0.009010652933379132,-0.02652295494099069,-0.019719509018924164,0.05415036619729813,-0.021330240481681473,-0.017321100277866902,-0.01334344354574854,-0.012172621302910552,0.011913052369990268,-0.0015017713408332911,-0.01924909452563961,-0.013702297150422399,-0.024416026303964805,-0.01941388528335619,0.007632035591472686,0.007730618673599421
21,5,0.022124291398782886,-0.03795090691440017,-0.036513334469804704,-0.04843618733153607,0.01728981559403936,0.009004734940239928,-0.024331447113915994,0.008103362909890138,0.006441649004310268,-0.012287441098614516,0.00358639872074229,-0.05255776425962297,-0.06275354701386271,0.013793072222388014,-0.017270776649982028,-0.021018390142067855,-0.022080585044870565,0.06337574924134352,-0.03535834173689148,-0.015191677564505845,-0.022243507890512743,-0.012104549762008171,0.012271434744130422,0.007762438164691243,-0.015577351085541924,-0.018565916873538202,-0.01749498927659396,-0.01875173921642115,0.0,0.0032094154878949954
22,1,0.03237245132686705,-0.02414903151167798,-0.062159959871364634,-0.04931537742559426,0.020460549304242896,0.012028605617936346,0.006295192560124188,0.01104216398863004,-0.006792381436773798,0.01149045802653919,0.008728275424370324,-0.03884035657906893,-0.047460900045005174,0.060338727673943035,-0.019422857518036185,-0.01656088456336878,-0.006325912576336183,0.04474702865594357,-0.006198755362248912,-0.00909863559952067,-0.009990822990961296,-0.005921318934860781,0.021270359531370284,0.0016034180250884267,-0.013109277948420539,-0.015389105321855903,-0.015090584375467876,-0.011874310845005988,0.013178731733458085,0.008359202484695974
22,2,0.027921679856408144,-0.04635222324106625,-0.05356300366612496,-0.04228626464835317,0.01718990442617438,0.0060415676615379055,-0.015264302202805669,0.011296418838928957,-0.007049806809242026,-0.0074216572726558405,0.0,-0.03688860476325592,-0.03291013147651267,0.006364807554089191,-0.008336196101112386,-0.023229688072710197,-0.017034684050857007,0.015388799384588259,-0.009833309743581625,-0.016979129805867882,-0.006804047566629473,-0.016771339940055224,0.0044732402843455366,0.0023015029235691487,-0.019620198258992777,-0.020523436787268007,-0.021921981211822816,-0.019474055582312882,-0.0027306830580781927,0.0018604200291473805
22,4,0.029930415726384302,-0.04372312750438373,-0.056020828259929045,-0.05045833648628584,0.02114492063390394,0.011157584318993524,-0.014962472393352827,0.009514180397368732,-0.022707365796185403,-0.011157857344389815,0.0,-0.04463471417810744,-0.054013655515613296,0.040258905230105835,-0.01164666828546529,-0.019329552165987307,-0.015925470585295254,0.021086348414239703,-0.009309149824731078,-0.022028631683677136,-0.013224196300698127,-0.013921767419859815,0.004488399234674756,0.0012629699886450019,-0.018510174787193162,-0.017555102306513498,-0.0239996317453178,-0.02299283678117589,0.002496789003075761,0.012624623103944133
22,5,0.03740964714182067,-0.030979758945362285,-0.053521377476705045,-0.054512088548952536,0.011584602509655074,0.009093948106693006,-0.0003470789107342595,0.016059360927814396,0.011213509599570966,-0.002861114705883218,-0.013324886472020667,-0.01778621374631454,-0.02623241902386156,0.04884405913834796,-0.006340485994596377,-0.01793672135226141,-0.01824281809513105,0.04138088619183411,0.0004766473435147897,-0.019864569314550273,-0.00871433913039791,-0.012000258072281757,0.028327775860857315,-0.0029930539698420217,-0.014260329167612149,-0.013131117150390392,-0.009286873919347169,-0.010641353060569417,0.014585298181520163,0.00821581350282713
23,1,0.010778182741921383,-0.040660657115149296,-0.04597102341168033,-0.03812133253196687,0.014831722354574917,0.014041623520853225,-0.023206331796916585,0.012449899896523453,0.008037004360535088,-0.012800001178737364,0.0,-0.02566969241544509,-0.017518467750741312,-0.2209127275923034,-0.004687233426561799,-0.013000068264316045,0.0,0.02151299298918974,0.0,0.00534408239574935,-0.0024373567097445703,0.006728276887288359,0.00349642569289077,-0.005898789778721436,0.0,0.011186451981459511,-0.0035181981503764337,0.003078134817638689,0.0,0.004356325906306913
23,2,0.019631603875117268,-0.04245213793001834,-0.03522824124569601,-0.02978416625579719,0.019850482001273595,0.0222242168195928,-0.022510534960270112,0.0,0.005228334713067717,-0.016281191460844835,0.008899554883670058,-0.02707468903226648,-0.021327080905616747,-0.22100363681352903,-0.010786652964463017,-0.020117618475568866,0.0,0.03399910847036519,-0.010567694658825816,-0.0077121205247398655,-0.01043856769247442,0.0,0.009811815937210339,0.0,0.0,0.0032827722662093495,0.0,-0.00573920511506823,0.012484259324862967,0.0
23,4,0.02299943098577094,-0.027470268616018673,-0.0490381654495555,-0.023486353308043745,0.026956309375308796,0.00784430381838927,-0.02542465070244626,0.011710808196937261,0.0,-0.005009561888297431,0.02025891610458841,-0.0296492382857248,-0.024787164616410312,-0.21731030027412615,-0.01537756558407552,-0.01877436292723192,-0.009716133739939792,0.03577078555452623,-0.01921755691334176,-0.005859468853606387,-0.006309815196587687,-0.010463327394381078,0.002418326734769799,-0.002364114637435022,0.004228436944293035,0.007140608864570741,-0.0072646368786268845,0.00477780030327396,0.010480010317388211,-0.0023079084684686224
23,5,0.016756135715883025,-0.051051985182871684,-0.04422604959987134,-0.033918470310461274,0.026458047658502015,0.01379370583407194,-0.01328770961762682,0.00966477555934514,0.012632797872476925,-0.016393665316666917,0.0,-0.019740744072161004,-0.016994830836626007,-0.2301897551661159,-0.01591517043894053,-0.022794959532091708,-0.0072242003922514675,0.033085769015637284,-0.0020900317161612336,0.0,-0.006669287498835025,0.0,0.0,-0.0036817079822893395,0.008740998267947442,0.0157899107802896,0.0,0.0,0.004803850394795056,-0.003158813179787723
24,1,0.08909179853137905,0.002353058182354262,0.008754198155640325,0.005858910018912589,0.022440763789105422,0.01490465575889438,0.031190279606774562,0.01714370134888782,0.04163304803443035,0.13012732448258468,0.015358247672314973,0.04081857442256026,0.025707572272025025,0.0114183398828398,0.0,0.0041694197905157715,0.03279875631150475,0.10105971914430001,0.07320175744167301,0.02824599761189428,0.011567306555357315,0.042881530074885044,0.04052611377569759,-0.002205995697701413,0.008941200510260261,0.010738749159174,0.03139307467232805,0.018761431461480238,0.017789560462334042,0.03799974950225027
24,2,0.0841444159628516,-0.01660519593564047,0.00029290414327709513,0.004706504534325695,0.010429215550170345,0.016131862660997198,0.012060583476795173,0.011167782034056883,0.0,0.14952456999186375,0.006699027859222606,0.05398944467685629,0.028136901482439858,0.005672694423056068,0.0,0.0004056936787060761,0.026792219813907336,0.16316607173897768,0.10703116484616393,0.021203517566595886,0.006589044365040708,0.05872000467058458,0.038633416393025866,0.007678912877350619,0.0074723479552097904,0.012752030594858466,0.02441231464145055,0.02159996202879616,0.00720313296834052,0.028238158738123742
24,4,0.10819844761163566,0.009184075326775454,0.0,0.008072601516196709,0.01749355623131521,0.017763475414847074,0.023748951554340814,0.016016228350357542,0.020537846751020328,0.14863506909903235,0.006201204020558959,0.04279144425609682,0.03520274402969936,0.005561395321509455,0.0034867018705986297,0.0,0.03498708228499153,0.09583697686652981,0.08884172527538509,0.012943960508579266,0.0,0.045513261845653186,0.03963910002197968,0.010184213824387611,0.0143216085853623,0.014772860686015854,0.023160988362151358,0.023869590989359424,0.006349761419103095,0.03957833380883924
