f_id,i_id,pca.expl_var.cor_init,ela_level.lda_qda_10,ic.eps.ratio,ela_meta.lin_simple.coef.max_by_min,ic.eps.s,ela_meta.quad_simple.cond,ela_level.mmce_lda_10,ela_level.qda_mda_50,ela_level.qda_mda_10,pca.expl_var_PC1.cor_x,ela_level.mmce_mda_10,pca.expl_var.cov_init,ic.eps.max,ic.h.max,ela_level.lda_qda_25,ela_level.lda_mda_25,disp.ratio_mean_25,ela_distr.skewness,disp.diff_median_25,nbc.nn_nb.sd_ratio,disp.diff_mean_25,ela_level.lda_mda_50,ela_meta.quad_simple.adj_r2,disp.ratio_median_25,nbc.nb_fitness.cor,ela_level.mmce_lda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.diff_mean_10,disp.diff_median_02
12,4,0.028238920030423473,-0.033599794712048506,-0.006402618107368356,0.013821179290076209,-0.01760588285296158,0.012302501300620081,0.010795417028081816,-0.005784878983661118,0.0,0.015279373028260042,0.011032391569127439,0.0069672143541447545,-0.13664895837323418,-0.05918731698514966,0.005249393289293785,0.001826175154584997,-0.010841728854518645,0.11683723968925729,-0.013915509649870088,0.006189866945158266,-0.006247672452042698,0.004046861550583758,-0.016576058122558756,-0.0076245729101651685,0.0,0.013712779539127563,0.015417904776091361,-0.026094999621257067,-0.005697711434064216,-0.003848491145102245
13,1,-0.12922328601208902,-0.030550529266369766,0.0,0.0024877654335335037,-0.010400536986972915,0.020732665817696616,0.02225614316484932,0.0,0.0,0.03805160855830209,0.013988526535324175,0.0,0.008769028400754289,0.03762091770603365,0.0010180598545070085,-0.002031930431258433,0.010348429739253179,-0.015102153888743183,0.012826694223207293,0.027126810783414244,0.010835142351607437,-0.0020556940413663308,0.02406328014208514,0.007659354079547202,0.0,0.012209015378803138,0.007770187165113851,0.0,0.010831511707307409,-0.005758710011873752
13,2,-0.07987000320059073,-0.02439021925367702,-0.005104594198605046,0.004936845810704554,-0.005283319295012738,0.0160224602125325,0.009221772122242948,0.006814442215116422,-0.006222059417438891,0.029092340034243547,0.0,0.008342352632373533,0.0061651898213206935,0.05232378210504597,0.0034685568976643086,-0.001460298227558235,0.008512345227786086,-0.017216218261958263,0.009254041549537954,0.01936906732158153,0.008126541782796572,0.003976738990686825,0.02268680295053893,0.0022684156765409927,-0.0068990474664669225,0.01738021132780191,-0.006946532771351696,-0.004653109444513068,0.007110746693270713,-0.0035549514319472564
13,3,0.07930386049070809,-0.028777317685054118,-0.014608837979415853,0.008001582844380788,-0.012942542948055923,0.02317740397260279,0.02059830153385625,-0.01963848947222467,-0.011934720466288443,-0.03255093271696118,0.018241068443738052,0.013233497241968824,0.013157748544945377,0.014264102860311483,-0.008478414933078889,-0.005878417281606294,0.017570530697730916,-0.02801796747280764,0.00980527751117971,0.014202580322781495,0.013020590437575828,0.0007256149061581132,0.02461940206631498,0.012995718389116534,-0.03553494663889529,-0.007299209053746383,-0.01748051557895988,-0.001112774485877037,0.00218177999610121,-0.007718236843859395
13,4,0.075627890873199,-0.03330752063353312,-0.014282542394991351,0.013775559630114648,-0.017493026992166802,0.02076411296246635,0.026275066133885937,-0.024081884783340272,-0.01205085198005586,-0.022636226235997998,0.014189443821515317,0.010357011495649542,0.012606355994261131,0.011292501746407842,-0.009797339524789058,-0.012690797017461609,0.01581705461755724,-0.018004608310671775,0.009388161005008205,0.00957299494760866,0.017911489367028535,0.0024025401371917526,0.02227770046570893,0.012603704346706102,-0.030167774920211686,-0.00902424358651683,-0.01790542017279517,-0.0030256111078286047,0.007990787037803697,-0.005258790219113331
14,1,-0.0671494763132206,-0.051585725288516515,-0.04514802351933078,-0.013010132652098827,-0.04149598541230559,0.013962863278761894,-0.003879588908526632,-0.018037438812354534,-0.015582794045283122,-0.00592298251846346,-0.017197191124544653,-0.0021572518591981282,0.01707541172649607,-0.07668664831845268,0.005985840855068869,-0.005679108342843353,-0.05478307060749993,-0.04817332514122652,-0.053364955181296914,-0.02409341072455401,-0.05189060221299868,-0.005024615839126223,-0.011799741492898752,-0.04453125993078738,-0.04787259014938183,0.004074990147977686,-0.010531970880228114,-0.026186790821152384,-0.04086518592639288,-0.03032066772135167
14,2,-0.04033894504381008,-0.05462012462694038,-0.06925921365840126,-0.009121616040931313,-0.05556995286053629,0.017889743781075496,-0.010782869914959248,0.00015894995417115032,-0.035896091010368114,-0.01288170500557867,-0.027054208879784214,0.002088062955818759,0.008941561846855406,-0.06552626720492644,-0.0012516428872910712,-0.02447417881695635,-0.04596315306091875,-0.03275672871842,-0.051052673409455906,-0.01880380039260765,-0.04252447857279257,0.006482323359613462,-0.014543984975580737,-0.041989386553639485,-0.05222847561844701,-0.002975314017554409,-0.004657872820738429,-0.016570478974883562,-0.0390534143299448,-0.037535492237797285
14,3,0.007772526825458259,-0.05677474938754862,-0.0619849001144297,-0.0041303972374328035,-0.06591741214580449,0.030734175926265178,-0.012752441909510415,-0.006352263949820469,-0.036938873984434406,-0.030593144120817928,-0.019501374660523707,0.01229485051671142,0.0,-0.05913225593230953,-0.027353775367033373,-0.014420911616178755,-0.04875344803441417,-0.03580347137146811,-0.051645937844744416,-0.028227312189227804,-0.058648376615869746,0.0,-0.0309651108694583,-0.04640290627185323,-0.02983278760077468,0.008290733435637576,-0.021695793764205662,-0.023169338604933754,-0.03670339023605984,-0.02332768279905817
14,4,0.0231157353260536,-0.06455966702325922,-0.06608406924255322,-0.01357548820693516,-0.05797744061001536,0.020527644717901028,0.004189089392456602,0.004728624357214606,-0.04004657530282074,-0.029851262060668682,-0.008717027728817661,-0.002641058116632511,0.006437728927781661,-0.04877274792559505,-0.017908502744786114,-0.024580890787379794,-0.05965434875392994,-0.030383373915501832,-0.04915133676254185,-0.030865936539211103,-0.05060763029230092,-0.003793283950105808,-0.04088404421982478,-0.04550754422148151,-0.025309241633172386,-0.00536661453957199,-0.020336197310550475,-0.032496208267355886,-0.044295821769719135,-0.017568280720515972
15,1,0.20117966314650393,0.0,0.0041180033975594665,0.02071310736122145,0.0,0.024991791426604126,0.026683565759260786,0.025175432825257804,0.02839831347350097,0.016627662068879723,0.025435558223400212,0.011146473185456196,0.015155973464403283,0.019991130776266353,0.009260379171189936,-0.01160549702108249,0.06345220278355135,0.0030668361752879125,0.034797152379239915,0.06789304794945905,0.05344855825466022,0.0040712253387394925,0.06099793732410286,0.05138567330264643,0.0,0.027568859841870297,0.005853569855153062,0.013538696606352263,0.03189441560192424,0.019965600170056108
15,2,0.15000270083026734,-0.0124865392118777,-0.014088949689097297,0.00581832464826354,-0.021933054572097654,0.036589218700475046,0.04322796385147609,0.026440834340524355,0.02373870538547329,0.02535295922938524,0.03510459893836049,0.016925142495166356,0.02143577429769622,0.017541633148896507,0.014087190478396794,-0.00846520487104363,0.05792355262638771,0.07756503551724558,0.04777155519876114,0.06898376394744221,0.05911064555092882,0.0,0.0,0.04213233987141218,-0.002364753178134449,0.04672515329242688,0.013723619107429197,0.023395115200289585,0.02207719989849427,0.021070111228067345
15,3,0.1628977820701121,-0.02027857056193362,-0.02050681934423801,0.0,-0.012927967813738991,0.007247986845779791,-0.013981259769934057,0.0,0.012858412333561275,-0.0041829114622139035,-0.010550972464800468,0.0,0.011996752506566857,-0.0512178988630254,0.0,0.0,-0.010202664616430837,0.0702698570515161,-0.007182231896219103,0.017839331524207164,-0.009295129313483946,0.022258492127964158,-0.006381175729496258,-0.017725696974264793,0.0,0.04362422844026115,0.019017993205894784,-0.006907265735643098,-0.002983909352360578,-0.007572375615311211
15,4,0.15428094683631732,-0.029746801035251347,-0.014855011967687681,0.014374814211804532,-0.008017060486748329,0.02722037065402899,0.0008948527633761971,0.038934588500272205,0.016723496881887345,0.0055602208462842695,0.03418851683216351,0.008327868077486644,0.01872463329768259,0.0668986495513636,0.009909176925987528,0.0,0.057295465562497316,0.0048525670952481725,0.042763803785337395,0.06275078318422911,0.04938500111493771,-0.0016605492621999396,0.03929052862451937,0.06443941794310248,0.017995616350436117,0.0451556147392268,0.027254320738425042,0.03112415786663225,0.04448024089298508,0.026659102317120764
16,1,0.028483766597725557,-0.04375447501725213,-0.02220532100032574,0.014353674322819365,-0.03822490593768825,0.02569082563904826,0.019037445572762074,-0.02568935236779475,-0.027563375934614803,0.0031613375824176976,0.025829112060878262,0.06126203816402308,-0.006381398701633789,0.014993220611666164,0.008281002141086402,-0.006727219067824558,0.027735011594502854,-0.008318093931707779,0.027970938759406483,-0.003069096111613129,0.02958876184371624,0.015014035879189314,-0.0057566784284498185,0.04500164106970278,0.036192889135560236,0.02176727252727484,-0.016335024853687125,0.0359222548368478,0.03947792859270122,0.04242854197929857
16,2,0.032006973965429744,-0.04596269688010682,-0.04521926498351095,0.011762326373158799,-0.03284137503908527,0.017604389323751163,0.0046086208931931105,-0.01909180805774774,-0.020036553774244487,0.017335354485495766,0.011766160137302778,0.06449434040853264,0.00560904139321991,0.019229447779646025,-0.004375494860817633,-0.01175614923477758,0.03315989472054112,0.007803940556158934,0.04672719520526017,-0.0035714190770354537,0.02547205974545204,0.01402025939381546,-0.007955191372774034,0.0345629989323806,0.03754339650846748,0.0043996036420393125,-0.016961663574579677,0.0519117670677606,0.03712282916937955,0.055122172192008045
16,3,0.02328639599357693,-0.0429069687988024,-0.03801934014946193,0.012106969534476125,-0.02635085871901191,0.01197466407911893,0.009696630176667831,-0.021555362157504365,-0.016926388395674383,0.006072554670127128,0.018385758401791907,0.05993902304496915,0.0,0.014842821241138393,-0.0038554827779420098,-0.003776317816818614,0.022144825465599427,0.017219975229393503,0.03527751008704011,-0.012964234942863917,0.03533813626540416,0.005424515591515688,0.0027937993828135166,0.03180591971297189,0.04749532067652734,0.0176504629614975,-0.007313287181902689,0.0498064438883144,0.03503915528734192,0.04185851428800996
16,4,0.033825496421178644,-0.04131356913298487,-0.0361314525397267,0.018504789671561522,-0.03437499574849505,0.015070692198206281,0.019046274121756024,-0.013889675950911617,-0.027591877128661402,0.012700219025175763,0.014189992402715235,0.0684439529103755,0.0,0.018432700797898993,-0.008760847397518201,-0.0054471210652376895,0.033816238094927675,-0.0073336238707773505,0.01903557848722237,0.0022604082077795074,0.03415893237340653,0.0068204535683106665,0.0,0.028266617969153737,0.03680499441660148,0.027793411149749175,-0.0036165742054126426,0.03156156747602035,0.03765938033157351,0.040961194482440844
17,1,0.057180090651241244,-0.036145860518305595,-0.04716422744477261,-0.01760098501235202,-0.03685951682464489,0.019200810169180738,-0.04229429956005992,-0.024818046016639728,-0.016654504044010254,-0.056839852851652495,-0.024587272451448927,0.008067192436117643,0.0,-0.052839523816275935,0.0053944559474375375,-0.01699614214429024,-0.038914171984454404,-0.006612234331232758,-0.04022672491324808,-0.04933366539806616,-0.04052003127895287,-0.0028725361833368823,-0.0037942278275736596,-0.030450360842590563,-0.03357671822301511,0.013338888970601148,0.0,-0.01888986154891964,-0.05000604798158331,-0.017299805174404992
17,2,0.044155180285517404,-0.05320250079140845,-0.07925667588609864,-0.009589444676454117,-0.06373788040907882,0.012649517798162035,-0.0013602592583674133,-0.010705472419621276,-0.03510421716591855,-0.024202221880540553,0.0,-0.0011120783016855817,0.01051788216292826,-0.009241321438901495,-0.0011839466964042589,-0.021732007956980826,-0.012398760297092914,-0.028842967054333257,-0.011242130414649998,-0.06526994741928038,-0.03212785264885476,-0.0015896592899815043,-0.055922269574537414,-0.023314401948283048,-0.019896361425654874,-0.004893233606244218,0.0,-0.03010464809044236,-0.020449259183812518,-0.03147977412911218
17,3,-0.07117130870062915,-0.04317171896971306,-0.05666712473065605,-0.007604824545266786,-0.05398240195080506,0.012385333158985545,-0.007463149619195253,-0.018058755364303236,-0.015909938246597644,-0.00293411180034836,0.0,0.007889366234338446,0.009002698367249318,-0.0006799164583202177,-0.011405188500290375,-0.020153979800139832,-0.03796804139462662,-0.03337316596782386,-0.016222564580071763,-0.04139230779446934,-0.034455477382441424,-0.0007337378653064497,-0.0044660125961737684,-0.034629334246295884,-0.053072563118836014,0.0,-0.021692736741482754,-0.015381161498641022,-0.019511587546374,-0.025407522019470608
17,4,0.0585207637666898,-0.06937743217958359,-0.058496195838362186,-0.017491723223414024,-0.05133226166381988,0.02645882445232045,-0.0025179134844811046,-0.011940675622187036,-0.050203196032182484,-0.02335722846122712,0.009818558804351452,-0.00529816011970935,0.0048111815978404415,-0.010210211895850807,-0.01197859169291432,-0.022906224130049974,-0.016080949230120073,-0.011265875678446058,-0.030390977437605937,-0.10835091611678943,-0.023119186839047567,0.0,-0.03841040620056824,-0.022352237248652096,-0.02559316192287514,-0.0032291377894051176,-0.006131899743653468,-0.016768790513271292,-0.024273809621480236,-0.019593233894685702
18,1,0.058069461701290404,-0.04610379966590836,-0.03991245913770691,0.005716859030429289,-0.03814263438011467,0.02454085858255317,-0.038025175530159494,-0.008064498659916153,-0.01281780578940711,-0.02908950843238378,-0.0355761822702948,0.002837140310196662,-0.0027281537272350054,-0.04279973958758482,-0.001149942841444651,-0.010265469372697456,-0.050119774927595506,-0.01799496160204328,-0.03523075026445627,-0.06411360741434075,-0.047909757299181344,-0.011440983083370104,-0.009275511846122353,-0.04186195344880761,-0.02570060867886148,0.0077993641062272245,-0.0073333770836617185,-0.023709744134796817,-0.030576435608930252,-0.031136027140929
18,2,0.04316363896054076,-0.05824221459350809,-0.05019403614202808,-0.012573983573176573,-0.04995118292174644,0.024029056314952557,0.006835292785600244,-0.01988630185036172,-0.032142778968428154,-0.016626042874775204,-0.00715190306851865,0.009866649957284868,0.012288436898931776,-0.005135843178816352,-0.009978824401492226,-0.021280456115849833,-0.027582154950439752,-0.026147906235316543,-0.026536096417833055,-0.0642070928802651,-0.022519922104485113,0.011905653462553373,-0.045428987622265105,-0.019145390603950485,-0.041582953414275925,-0.013852258318779453,-0.012374657200801664,-0.043536867292771675,-0.033079343535315164,-0.029568241831795072
18,3,-0.08044507181849336,-0.08114269671848967,-0.04977042313533858,-0.011703968964693112,-0.039214924464721024,0.02229589963496345,0.004787653043916207,-0.02947832518481336,-0.0218255657419415,0.023284966685403696,-0.003903173829691242,-0.008756033476786662,-0.01029196954573236,-0.019367999396314728,-0.01331695412760281,-0.021847183630271716,-0.015570225402918164,-0.0312045903660898,-0.03293262046883444,-0.04514629792374247,-0.02973673942459476,0.011444451155754376,0.006207385282248679,-0.03680657689668332,-0.028117503571805647,0.013473522387769943,-0.0174480217114677,-0.02471966636922568,-0.0255624870902334,-0.02141609260727606
18,4,0.06112652667358007,-0.050667828828990985,-0.04773833985291184,-0.013568431899619232,-0.048311970501530965,0.022608123412897446,0.018976659818336905,-0.0065035901758660475,-0.009947027892277194,-0.003940770076287958,0.010832209664343562,0.0284372361668416,0.027864398927855416,-0.017284310466349262,-0.007659012297271617,-0.03596196029256771,-0.02433461596650946,-0.03002839049490927,-0.028724954115563833,-0.09955240187598349,-0.027429820092989332,0.012022213276431437,-0.03126139568279679,-0.027034670403856112,-0.02433440743342896,0.0,-0.004083020258395076,-0.026641146457892007,-0.0475802574593657,-0.02717561045212802
19,1,0.07531232495837767,-0.040890370654112246,-0.055545186104264746,0.006258384170395426,-0.04245053387607174,0.013940077119325114,0.01965274405330497,0.017918415462154225,-0.02727466334856158,-0.013256518169284748,0.011329235874051477,0.020617306146855703,0.0017016240815332859,-0.009730614355682607,0.0,-0.012972340254864795,0.022027855528494678,-0.024295599298609943,0.02087185193626072,0.018995469486660532,0.017837082305679708,0.0029954559872893,0.003203603090074239,0.02191355272136842,-0.04941104801565012,-0.1291902870591122,-0.01078185410646576,-0.00252360047889591,0.007028282752132825,0.0014367623863623114
19,2,0.07922562801133425,-0.04071983443722701,-0.05297045874739656,0.0007290810079767229,-0.04369416430180461,0.02067648232687229,0.019789661670686742,0.023350667083555834,-0.03538418305312008,-0.012607965812465934,0.014299633631167277,0.018098757579276203,0.0073629133795289695,-0.010683447948075062,0.0035858793320829307,-0.01304253946841305,0.008744009634420777,-0.021826857425578675,0.012609277353013454,0.02253523108342584,0.012978476156160254,-0.0032276104646483395,0.0,0.015783448953538004,-0.042517744785509154,-0.10570125383270135,-0.01316652569192435,-0.0030554861133084837,0.003546337217877338,0.0
19,3,0.10206169167212725,-0.030171245781702438,-0.05540708032585355,0.002880765423990045,-0.042264708307678936,0.01854297750271342,0.013655918466024236,0.014718127915085519,-0.02595455824742586,0.0030933476150814543,0.009365418866602332,0.01988441754407863,0.01511737514072286,-0.019410638155112445,-0.002617782289235371,-0.012395403376926586,0.014698624645068659,-0.025635388201045328,0.011431984168322085,-0.004332104683545307,0.014592771882518354,0.005378866227399193,0.004314384509031974,0.007905135127058371,-0.036157693959448775,-0.14601693644315478,-0.011477872572693337,-0.0048873284978433185,0.00707056057332113,0.002043625450743103
19,4,0.08112594376305768,-0.0382295938882133,-0.05066748539435527,0.007212454045706682,-0.04422453920590309,0.01694175835496997,0.02258116584056423,0.022469566004698793,-0.027559490670273037,0.009280044488844258,0.01937915490131467,0.01974764847381348,0.013950640145001539,-0.014454575499976675,0.0,-0.014343895027894696,0.01871678092012436,-0.027550074520172968,0.012702361064842502,-0.00447423893149658,0.017550882287022118,0.0,0.0,0.012990046575404493,-0.04809808352367259,-0.1484313519588643,-0.012542113858755838,0.000968838391872881,0.00839297967048197,-0.0034075705599186934
20,1,-0.23582598641234703,-0.046611825702557286,-0.023673045256262126,0.005402014493854801,-0.01573953060820521,0.025147142027149294,-0.0542147694112769,-0.01262813395979212,-0.02870462205313118,0.004136646450915105,-0.04854891647588255,0.009763780747013118,0.011871271367563468,-0.01946154576205389,0.0,-0.014440235494959264,-0.008140266050964406,-0.016892542262875065,-0.01037095792144127,0.0,-0.006693500293406818,0.010250449599151779,0.0035152804539781424,-0.008993315585327483,-0.016247727795931588,0.0,0.0,-0.013838095072609802,-0.01068638960466578,-0.02408719430458728
20,2,-0.23000054948962323,-0.0517480314791669,-0.020136785661299672,0.0027968500790207518,-0.019047737605968285,0.025696322909143116,-0.05033890440395716,-0.012159034792545487,-0.028175306406343803,-0.002402401692611328,-0.04240164047708034,0.004741931515044928,0.009502844303868052,-0.022244961464635227,0.004644807583017718,-0.01568414109251237,-0.007841679287415082,-0.018676739390506736,-0.006634982719748772,0.0,-0.000882177708278642,0.008585129143025033,0.006632351300349615,-0.011782620052192161,-0.012937925728200128,-0.0036797340934135447,-0.004018431589834559,-0.022256820243645642,-0.0071750363776492965,-0.018086609965492162
20,3,-0.22947968923975395,-0.04642311861400805,-0.027821980737465668,-0.00791962256232387,-0.017666945426734915,0.02139365853522074,-0.04631350444271959,-0.01899786604034831,-0.031008345770995538,0.0030881206782660264,-0.04199086617642306,0.012529766976621393,0.009593205309771313,-0.024649997810586022,0.0,-0.022665904755806765,-0.007851639223474538,-0.011410694642926211,-0.0031508296016308224,0.0,-0.01407411239613604,0.008528517491018017,0.0053354349248767585,-0.008127391513882809,-0.012058523601812143,0.005614835506021459,0.0,-0.020723724754754813,-0.008014924896777575,-0.016154543751399575
20,4,-0.22086936199869148,-0.04256123201615444,-0.02176811517916416,-0.006580930015506692,-0.019630408450353354,0.009597128586634696,-0.036936595836436714,-0.010532813781882422,-0.030778156523529887,0.005453621771436351,-0.03842249455759955,0.004950629457937339,0.014354834143996575,-0.015419000443810893,0.005721744919422012,-0.009526243635386011,-0.013570795234474797,-0.01573138716739997,-0.007325225571596872,-0.007030268212600832,-0.009722314951956745,0.0,-0.006138219505119169,-0.0012736105869347591,-0.016298747347880616,0.003337288421577128,0.0,-0.019362209388664398,-0.02130911484768966,-0.02304868858633502
21,1,0.016893367153131673,-0.03920828876585156,-0.04075977801959865,0.0071338133868112386,-0.026624095983373917,0.013848993174558441,0.003449426470086614,-0.007379906317580315,-0.03323760329329217,0.03771204881545268,0.010662589600000924,-0.007232209904521156,0.0,-0.011628147262398969,-0.015492906625564087,-0.005296791386919963,-0.019375295574569296,0.02583647543172174,-0.01137146566632806,-0.036533097557557695,-0.017726762321367925,0.0047056724870740835,-0.0329372068283276,-0.01424985198244419,0.05234750616472573,0.003109301065068855,-0.004589937700295338,0.0,-0.005575251099028941,0.011001908856605347
21,2,0.026616937699306037,-0.0517631361347263,-0.043674285861587475,0.008148732648919743,-0.04127156631188053,0.016024765596824392,0.007897674039932162,-0.008703986802955338,-0.023832772636266597,-0.006644987724995194,0.004581097028421771,-0.03217310764970707,-0.0012562243390739636,-0.020015774145359044,-0.006790648393446591,-0.012764129155634601,-0.02478927939425593,0.014735509414440046,-0.020867828179009063,-0.02739728019243437,-0.02437359267130132,0.0033013201448506835,-0.02257684284995351,-0.023677091582644277,0.03479719233383172,-0.010784868644447568,-0.005459084279259008,-0.008742569130408606,-0.015215806899083417,-0.004620928625452991
21,3,0.026554664818651555,-0.04039890409407583,-0.04392328363734588,0.01470743893571591,-0.04241282044835973,0.00927543881224241,0.00406186612325754,-0.009700626620336772,-0.03008200080390283,0.016056796218942473,0.0054120856229259995,-0.03856892633474426,0.00822534478831681,-0.012005051375576337,0.0,-0.0058880690758684184,-0.03272758446192717,0.014232050896012288,-0.026924041816451,-0.031739043996872496,-0.02625075806154581,-0.0065522511328912625,-0.03191462340030371,-0.024313328637402293,0.055090318038833436,-0.009883877034007865,-0.0010321626360303426,-0.0034579252036098657,-0.020864670829890214,-0.022663794534456994
21,4,0.03372191816408504,-0.048537181604446644,-0.0531561473010736,0.004560228646802916,-0.04529102641989169,0.014495346134150211,0.0032606476875373935,-0.01579211998276589,-0.02946878985976195,0.017169992321807395,0.015643165440738932,-0.032060246000435805,0.00207231585993109,-0.01522259379926727,-0.012230060317312899,-0.012592330628993578,-0.016640546324309974,0.005776978982763081,-0.030096112980004724,-0.03294289654000093,-0.025600623716913684,0.002012522994525978,-0.024029038655652035,-0.02307098841481059,0.05259909202713159,0.0,0.0036217571019384887,-0.01238960755233881,-0.018737903698186786,-0.01476349144594602
22,1,0.025775097799646235,-0.04044477475080743,-0.06364928208976933,0.0038979853792796837,-0.056376329147818205,0.01854536350281638,0.012258274913320294,-0.01287683125891148,-0.012896752761870411,-0.00858025749627489,0.01319297792638438,0.0,0.0,-0.02687625794423884,-0.005533349960170242,-0.012434475343241852,-0.019067218798100666,0.018224406888920436,-0.02737153569985168,-0.01639784492433527,-0.031302904361141054,0.0,-0.036237314386204256,-0.020904889216778078,0.03135094286176113,0.010192050502073238,-0.0013598427997531526,-0.008453601783299819,-0.02177046775419414,-0.010427080347861328
22,2,0.02643284702070814,-0.043197313354163186,-0.0570360708489514,0.007287956932349016,-0.05123770402852207,0.02101620428632403,0.01037811625261692,-0.01314008821337126,-0.0217137404672047,0.02575263885952933,0.004985648088326383,-0.011384112966903864,-0.001135148384096507,-0.018752334056724218,-0.009754883936339831,-0.012473380081053281,-0.024523229693657986,0.01090120113164883,-0.014722441898027933,-0.02055488831994265,-0.022667786634016945,0.0,-0.02723979227523174,-0.01990098088351297,0.014939076146248148,-0.002618046311466199,-0.012516054271369398,-0.015356814715517642,-0.01159926697243946,-0.009693521443347897
22,3,0.017927278808687067,-0.037658826951012414,-0.05523371446407965,0.007863559213562854,-0.04909499907123237,0.014191099498772675,0.004840129613961117,-0.0031364514131763527,-0.01884708333688187,0.01350712052821057,0.014714444782782249,0.00596329560725517,-0.0035659251953151505,-0.0022732034480170416,-0.0007536353397050721,-0.011124545676490849,-0.013781260297503317,0.027110762855140358,-0.025005347995349564,-0.01914172563435486,-0.01175720020972032,0.0,-0.025412001394091832,-0.015618618370407247,0.026043454264116014,0.0056498587852300275,0.0,0.01110365272610235,-0.013203581280558818,0.010830731575626362
22,4,0.025853287363254082,-0.0379190529680854,-0.062111447930003005,0.008878238407067474,-0.05077680693659653,0.018042999687104003,0.011410567250092457,-0.01626458333089359,-0.01992147443697137,0.0,0.007714152296635496,0.0,0.006567996535923465,-0.01714970550524733,-0.003937694583096452,-0.019148033345325333,-0.021797849754002507,0.015630135941288092,-0.019587743557773957,-0.013473165527466663,-0.028690123450500454,0.0,-0.03313024874293949,-0.021344549828658604,0.014961646879813967,0.0018286904248043523,-0.00996582880437108,-0.008736623985551972,-0.017611122412701824,-0.008845570736218167
23,1,0.010208362256702797,-0.04357457215441671,-0.04025658595769943,0.009278254221457241,-0.03306820430796209,0.017545926461144112,0.012639739657667098,-0.017430070365018008,-0.02916344243719049,0.0,0.015250436667217177,-0.24170979702665374,0.007092094884169564,-0.003365281602172754,-0.009633204005008722,-0.006063306305519128,0.0,0.005871383256015994,0.005026177809128174,-0.025210885778525177,0.010476574152739587,0.0,-0.01660037789340496,0.0,0.028952415256968886,0.0029569301805230097,0.0,0.018339296313783865,-0.0036688947860002152,0.013954915777170951
23,2,0.015943065238667203,-0.05250559621340756,-0.03567946523513671,0.009862275173044277,-0.03317118707369188,0.0229717883690769,0.014012303408363264,-0.021384647191213108,-0.019143834247744018,-0.002813449208355981,0.010876492925775541,-0.2262357725068037,0.0025939963178901737,-0.008345274846162265,-0.0018131447331491135,-0.02172815412953355,-0.0010040454838629587,0.005064078455262633,-0.011099739199461722,-0.010133535841613917,0.01085970940945824,0.0,-0.018457294880500394,-0.005026437813756585,0.026575629279172758,-0.0043046301898571615,-0.004412564797473428,0.021452617788151246,0.003494559702610256,0.02140014179936861
23,3,0.03067221335551809,-0.050593709076048765,-0.03519239464412177,0.0130569664948261,-0.03004901864445611,0.014801392656772133,0.0,-0.01751473665947642,-0.02601542866738052,-0.00657304245062329,0.0,-0.23574738488080155,0.00995938283745823,-0.011212617006573694,-0.004948159736643198,-0.001695933628513585,-0.00893935114788727,0.005244234653404928,0.004819603608943207,-0.011237967964953216,-0.013140019764614763,0.0,-0.019470871874677276,0.0142415585315471,0.029688149412116727,-0.008241669684761116,-0.0020978362943160356,0.01712284061812691,0.009149682299022244,0.016268573138742692
23,4,0.015580718013354422,-0.045411617722960734,-0.03472320498036113,0.006836179369094475,-0.0332247473281784,0.01642913152796971,0.005357033714278175,-0.01946234089030116,-0.018138602388427044,0.0024563855749505925,0.006272262012803731,-0.23042830784102913,0.008644555979418433,-0.013278151232708951,-0.007748508510777852,-0.024557817994080272,-0.005883488653954633,0.0034436098694681505,-0.012035841332752734,-0.016187511890789846,-0.004185933477724002,0.013048498727001978,-0.013362789801938474,0.0,0.030893636451952644,0.008786486532480015,0.00472020695514247,0.018432996862999707,0.005192597994886777,0.01442877139360077
24,1,0.11517714148370217,0.013526768422694568,0.0,0.012999219029016018,0.0,0.012510797540404683,0.03152523210903241,0.1674257806589301,0.025335860200769,0.040739558705292445,0.029544391001969594,0.02766505411219372,0.01595609412398541,0.07568186555546097,0.007738626062802345,-0.012453015095152176,0.03212528569233142,0.026086694898277085,0.02533916036634648,0.025973523125884523,0.02974773703297151,0.014353108913344792,0.04827351791605661,0.015875946552839082,0.10929205087400568,0.015505929929721995,0.014450055921420013,0.004640420052599514,0.015035892069749979,0.006748612272791332
24,2,0.07689353818031752,0.015322374114592419,0.00221852404198436,0.017776142894095126,0.0,0.016524251978654314,0.02061167268040076,0.16002117637856406,0.03309546931503077,0.0,0.031074347730127405,0.023397894398939745,0.010064513966020705,0.10347910732539989,0.01686216451300726,0.0,0.03951469178626843,0.016478870184113203,0.026388976083802418,0.039084359490157206,0.024781369154062705,0.006612377651744716,0.05228870910490557,0.021194812736142765,0.15294783148324947,0.012060654579551633,0.0,0.0,0.011611794523319119,0.004607190575692588
24,3,0.10671684220394007,0.0004183512285906299,0.0,0.017730138321917166,0.0,0.029942367453156538,0.02995774324635836,0.1690288016071524,0.01116055218309131,0.03551571145450866,0.031143333400049655,0.03850608622948126,0.00937075291564854,0.08709163028736222,0.016177453162660282,-0.012274574135802963,0.021919602712802355,0.026293518931605475,0.035611440327171284,0.018644156318822436,0.03583584191425865,0.011233698847834095,0.05269173386350379,0.023719383731741206,0.11537336503627738,0.007668330405815604,0.0,0.00921980417859014,0.018125243702904692,0.0
