f_id,i_id,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.min,disp.ratio_mean_05,disp.diff_mean_25,ela_level.lda_qda_10,ela_level.mmce_lda_10,disp.diff_median_25,disp.diff_mean_02,ic.eps.ratio,ela_level.lda_mda_25,disp.diff_median_10,disp.ratio_median_02,ela_level.lda_qda_50,disp.ratio_mean_02,ela_meta.lin_w_interact.adj_r2,ela_level.lda_qda_25,ela_level.lda_mda_50,ela_level.mmce_lda_50,disp.ratio_median_05,ela_level.qda_mda_50,disp.diff_mean_05,ela_level.mmce_mda_10,ic.eps.s,disp.diff_median_05,ela_level.qda_mda_10,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,nbc.nn_nb.mean_ratio,ela_level.mmce_lda_25
12,1,0.035976549391510806,0.021745194922026357,0.21951222907734672,-0.08311654130411321,0.02613871147261432,-0.04832852138698368,-0.005456597103835528,-0.1434005940174354,-0.042573978351537214,0.027625003497043176,0.006119104225663269,0.00892906082028435,0.0035944610817585797,-0.012682530390955614,-0.012587547578143215,0.0011323399080775073,-0.09895034952245757,-0.006564549881383395,-0.0329842351426523,0.0050275565501120036,-0.04024173417521415,0.03778494886139093,0.0009842925533605426,0.02512486326397667,0.004577731754067923,-0.024702121552837766,-0.015345566374032078,0.031359994620342085,0.019645404105507414,0.00044114297421008695
12,2,0.04507730031325028,0.02046882744839955,0.18004872655880355,-0.07779361062736909,0.005674201732227671,-0.04996569099542354,-0.008770681334397875,-0.15223396856185467,-0.08153514331459014,0.016719500272154054,0.005753255535477997,0.012368763905300452,0.006642092453826008,-0.012737221815693778,-0.00783181419703187,0.0019441386299247265,-0.10283830879471988,-0.008699098204139569,-0.03621186326724048,0.0421387079507892,-0.035326204023960556,0.014256153698672709,0.003399368011424438,0.05096152754092999,0.015983301755360613,-0.01803789300493213,0.009656354804370465,0.03778746853285305,0.026191570824309233,-0.017467896561876316
12,3,0.03802114520454247,0.027246077711337142,0.18341350751381355,-0.08642084720195208,-0.00495566492275942,-0.0565385814629185,-0.0092229811983639,-0.15273388002911303,-0.08714777790410196,0.01571730283588069,0.013849565821175497,0.014745273408232076,-0.0192743390772805,-0.01061874969760841,-0.02216698686019469,0.008944530420774005,-0.09086740019927961,-0.011123279231752445,-0.027690804323099522,0.02914518989048385,-0.012248188924858518,0.010405479207284865,0.001619420152709781,0.06287884940910088,0.00955150274275282,0.0017512043173432664,0.01067368602329395,0.03526356825915642,-0.01600542174675244,-0.020756257188864275
12,5,0.043280645872610185,0.02525852228559215,0.21524905656618895,-0.07547275653525397,0.022956288063904994,-0.026190755659744807,-0.0018014939996518129,-0.14970863794183764,-0.04430051498860999,0.03649827043667408,0.009817142504147551,0.010977628547895591,0.010048173141683459,0.0008827655126164191,-0.004532771038672899,0.02363364113959701,-0.08573723085499892,-0.00010370904257702199,0.005723455980694748,0.042261922544287796,-0.006677219341601941,0.03980554331089123,0.009504353243135102,0.03763989384839323,0.03794824038894816,-0.01531886416575727,-0.017619878811794058,0.04205511718658817,0.022231743675948098,0.001899930032788513
13,1,0.03944119988417978,0.027976930592322237,-0.03587283091500184,0.026964994277039342,0.01621870601384245,-0.02463374370184567,-0.005215508062141047,-0.02282744108639948,0.04613067956624464,0.0014563324299502892,0.008629244789961268,0.030325603201993675,0.013319887984806881,-0.005705727444247781,-0.017384654922575227,-0.06081192208087999,-0.012398049931930418,-0.009245639202550223,-0.02067217352690408,0.06315831029882328,0.010383463778454827,0.030611285734952802,-0.003558825502881106,-0.001622336495501302,0.028205143171618333,-0.008084885659098115,-0.012220442729551953,-0.04446106427694026,0.008848762993197192,-0.025487653004979217
13,2,0.03470491592960694,0.038572636933367745,-0.03333506801179343,0.032191893387228866,-0.011538431246542897,-0.02188932203954453,0.004900870418714749,-0.02887330823286815,0.040215484418852136,0.0008196498101451458,0.01773527089038189,0.02637225584762367,-0.014824762523391983,-0.0129989919581176,-0.020988331893749036,-0.047220682194200565,-0.01790667914431481,-0.008248013488801683,-0.021915773074517128,0.009737401218740813,0.00028375960091361197,0.016567200508706945,-0.0013464939137672917,-0.004287530059756838,0.02643929306749334,-0.01340044367164315,-0.011216846176145536,-0.04070950609443998,0.0040819531843535,-0.020299564254769833
13,3,0.026867016351544423,0.008819820196162528,-0.04023637069695371,0.02491387815822082,0.008010601090694208,-0.021117820530370725,-0.00784247602123592,-0.036448539006805114,0.03499502823033211,0.004933714039358849,0.006320404694459345,0.006712789313721268,0.01994655561393004,0.001220319005599727,-0.02792085493316998,-0.09826647617600753,-0.0211483886961135,0.003477679699777011,0.01091176778617384,0.06520277395501019,0.014762448461915436,0.035153741225206384,-0.002883768987369832,-0.00011800309853395491,0.027339269731855645,-0.01660831275752396,-0.009060072816526734,-0.007045641544684347,0.012452095906076028,0.0007557341905833246
13,5,0.04017260813346234,0.0033811272189698417,-0.0346897400399452,0.027486346153367806,0.016944530613976584,-0.02202046878454293,0.004914240553880412,-0.006474590588835342,0.024632553350673998,0.0021260376388065926,0.010160559498360457,0.0074711197829400635,0.011217538263188035,0.0018430332669611472,-0.028055036328513777,0.012208870976168058,-0.0200151176275718,-0.010599947217241498,0.014253663796688165,0.05875323698994165,0.008350806157508023,0.045107970145960116,-0.0010606240160395404,-0.0022217637351135155,0.03492228520287644,-0.02433754917104584,-0.007306143572669117,-0.03166044023235235,0.01189701073691035,0.017915526238996074
14,1,-0.01447444979801487,-0.019179137197638092,-0.04408874834820465,-0.05708606079045015,-0.016813467290433776,-0.02221609989597905,-0.03234906271894756,-0.062259390478439695,-0.05284386874958574,0.00236135645906724,-0.004019266542841817,-0.027168083022874302,-0.03615163004466928,-0.006757137061610615,-0.03516933349722953,-0.0358646905969127,-0.027858058205386303,-0.008354485762864782,-0.05036890779232197,-0.026481326002320834,-0.0010340266647528044,-0.06793351102117322,-0.002535995825004454,-0.011948534620293546,-0.0292782117593584,-0.027728746880331435,-0.01202490873950155,3.5561732012316967e-05,-0.018106188594559865,-0.021040183317420663
14,2,-0.0086501821155464,-0.017792700837793902,-0.04318609692340537,-0.06331625118315787,-0.015260977294224062,-0.022171484355467896,-0.00693759941271041,-0.06177282014241987,-0.056254795761622935,0.005076766556383272,-0.0030292536395310804,-0.025151643304928112,-0.03602943097066323,-0.008455997905036759,-0.035274313795248056,-0.05433088013539542,-0.0299073336636326,-0.003546248103845162,-0.05773535323219606,-0.020970834766907795,0.004206449893446801,-0.053153128634379924,0.00045331461227660113,-0.009589441396737381,-0.030031332413423952,-0.03533509077154285,-0.0113366817041576,0.006496816056829228,-0.019064917194719807,-0.005597666483781165
14,3,-0.05984161724906431,-0.005149019462622386,-0.05115597983627429,-0.055619857780881375,-0.013828257819777742,-0.03622554073678376,-0.00737035062964828,-0.0470513129353815,-0.02552815898940519,0.038731869465986564,-0.004091675556710213,-0.024402187183769346,-0.010821812292111831,0.005727556032936287,-0.030156050914432745,-0.024335522508602183,-0.022764650264022412,-0.012754206877946806,0.027859008628384002,-0.022740455054654683,0.008109699628377721,-0.05659535424307573,0.0023593071798384763,-0.01565123282466803,-0.031042189749454076,-0.03670015677905604,-0.018033064983439383,0.01413731889968307,0.00151759092706114,0.004120079080489913
14,5,-0.01184058583609264,-0.021265295416829325,-0.040812391883483706,-0.06443578215111105,-0.015455581060733562,-0.02174964758455432,-0.03487506512140889,-0.06242052351211342,-0.055357601493786636,0.002152939844410051,-0.004705253304664775,-0.03105332075769049,-0.03620378938979892,-0.010460507491558786,-0.03533966006864256,-0.04229014018226456,-0.029966502642712025,-0.007619231463038126,-0.05108022030677625,-0.01805371277897147,-0.01585730212284061,-0.05815124840488605,-0.002426838137702799,-0.011395513724192013,-0.03049025271250226,-0.026581271620846992,-0.01238784194324064,0.006537203642465777,-0.020887801265544455,-0.021040436304755827
15,1,0.044383673974294324,0.08624703947060476,-0.005899054507008715,0.04560095390482096,0.024911419577663636,-0.020115183740196812,0.0015506185239519234,-0.006568245462405241,0.022935849895947238,0.03441344842222973,0.03154935752680397,-0.010162881418143262,0.015797300420710838,-0.00019513301339517443,-0.008203694433539717,0.0198640414050572,-0.020487850657986716,-0.012870170708497896,0.016992259566169076,0.07291607239958983,0.009465105141664607,0.0613372931734211,0.01727113510052849,0.004365051547885364,0.0555102936822479,-0.013290750958626897,-0.005632231004369727,0.058458967229578065,0.027560510733130563,0.006700656218663388
15,2,0.04251594798220055,0.10999109044881013,-0.014904301100556634,0.04469416040562152,0.024097417866838167,-0.02388225408645376,-0.007180483423397222,-0.0422474564086154,0.02404424664881613,0.017153494169377923,0.01729191979262826,0.03395890767030973,-0.017413749508179758,-0.00766603756817509,-0.018841909381539065,0.030222798112288472,-0.026103807759803737,-0.008061339495566481,-0.03898628058494127,0.07217433677312818,0.019049296663137625,0.06522021363358942,0.018731775341040386,-0.00506224181649623,0.054555363987940135,-0.005003443228176306,-0.010642477276658836,0.08411030775046456,0.019829594128763818,0.013252252875895747
15,3,0.05544911850302595,0.10575542985580882,-0.01570805051572287,0.046464618203052865,-0.027402799740993265,-0.026033075052446446,0.00840687646370589,-0.043005687013507266,0.027485705817470098,0.007288436840939475,0.016609740635884232,0.03225542693817512,0.023716504530746464,-0.009101483748656361,-0.012657338148135204,0.01798726187623489,-0.01763646411118809,-0.006100435292569017,-0.022594295291778723,0.08678567463170218,0.020405220660551705,0.07359645817414397,0.011435591204449176,-0.003834539505922456,0.03642954819222711,0.004830749057346165,0.020274656267975748,0.08538130046753907,0.019432996391136263,-0.03277818838192182
15,5,0.04731574131313468,0.0759891063680687,-0.005520191112962057,0.046009583809598444,0.02350282473118303,0.009095465551868876,0.006618380992968109,-0.00807702856611445,0.011321703071537638,0.033305049834376675,0.01999918934364003,0.012719430533646868,0.020896392295494146,-0.0008518428924533888,-0.0068049945529367285,0.018193836223841475,-0.012607883348581804,-0.0118247785324119,0.008742514350287429,0.06828840027672647,0.010698773339477417,0.06896441553051953,0.0022957820163417675,0.0023910749605556953,0.06767731457345565,-0.008141313259738735,-0.008616174285125965,0.0917267188676623,0.026939494611798204,0.039681479982327315
16,1,0.0060131349166497264,0.03477533176312077,-0.03840571483962168,0.014830590981697622,-0.002104985194287525,0.0008235439159548562,0.004503532630430968,0.02535476549818959,-0.00627757554846985,0.04049953926773468,0.016552943435996448,0.004620623964264879,0.020528076393099,-0.013672512420820612,0.050117289509235816,0.029475644536853245,-0.022019996781661035,-0.007179182088027683,0.06270912183937624,-0.022702397555084755,-0.009434434695595942,0.01623565981147379,-0.025033122100303746,-0.02276599236699442,-0.0034538445880263357,-0.004477042427854222,-0.0033675710768888965,0.039359616113940885,-0.01007752911855198,0.0010552249994376247
16,2,0.007242213496635086,0.09447591195048487,-0.03291048683984442,0.0150770896389471,0.002171901888850841,0.0011587148515303995,0.004581456105812477,0.01548825731531554,-0.005787863353033775,0.04425462124965672,0.016790062895591963,0.004753035638898893,0.01741098122940575,-0.012535304992285626,0.05146351464508959,0.03061624875148915,-0.021027655029235988,-0.005862503187309577,0.06315643614191202,-0.022295166800980346,-0.007881621035079235,0.016100982511160315,-0.024924111052649467,-0.01894756886852878,0.003268138273147323,0.0033295232233188808,-0.006995552525086437,0.03442625856045367,-0.009755832227399607,0.001061101052505019
16,3,0.006281468903215898,0.09215733702367647,-0.033079392537473065,0.014990208307952045,-0.004636610931842753,0.0008839819557461656,0.004498674068996885,0.025768520858825927,-0.01112163719555411,0.0430008347896145,0.01655586432797378,0.004880215109461543,0.01633680644615307,-0.012927750678819613,0.05086405693228906,0.02991599993322084,-0.021729587887406986,-0.0072906291806104275,0.06314968168273757,-0.022743454103425233,-0.00926453603675659,0.030573385355035204,-0.024947709010695682,-0.01924261777998336,0.003207445509441954,0.0034314301415221665,-0.007309689376872965,0.03440558769093531,-0.02351326696465754,0.0010850686265884697
16,5,-0.0014914826807748455,0.09284367443908094,-0.03454625719718978,0.014924156067821081,0.0013924008460437847,0.0022540119632792756,0.004498674068996885,0.011468351881244948,-0.006622402456911898,0.036015736774820326,0.010795547666236485,-0.007823707448430228,0.002245804968912718,-0.01284356865124172,0.05042198082919133,0.017891843219120702,-0.022773256414607448,-0.007392962182936695,0.06386018727161447,-0.03350839374232912,-0.00971300680902752,0.004722401358459355,-0.025620152053832036,-0.019325856582885735,0.003914609166595162,0.0032959790250346307,-0.01196618954518755,0.031503883625297664,-0.010636747122729991,0.001056970343682718
17,1,-0.0565979482507521,0.02809586981338784,-0.03826000942479886,-0.06646204767657288,-0.023053664838192135,-0.007478819620879623,-0.01790729427323789,-0.05573669741760081,-0.0421566296646689,0.007978124414553419,-0.001998590309718502,-0.03167963908939165,-0.010760196552733602,-0.0075458953206200535,-0.02583850856152035,-0.0035486718931531484,-0.025397574147273425,-0.009529838764007169,-0.05644875412099502,-0.013129279058128229,0.003566097407005442,-0.06683690277196049,0.0028158843171031483,-0.011522047245434118,-0.03814654015762161,-0.030537013743948408,-0.012571138584077813,0.019734623256532927,-0.034965805774427275,-0.026076285892746937
17,2,-0.06890910614273865,0.014947329446228303,-0.036337379523050814,-0.058156103262133337,-0.024655750068956678,-0.004249090044175891,0.0028305505529246356,-0.04569641118396033,-0.0447826694977309,-0.046688090822589935,-0.011652430391674271,-0.02165249441722998,-0.011012831138214996,-0.01628359816523264,-0.03434325049622675,-0.017893770728544638,-0.026783165303543705,-0.00831017095177679,-0.008628710960864948,-0.009978908220673051,-0.003077901361899434,-0.07142908126956679,-0.012150909985994881,-0.033816553861084814,-0.036929414420797245,-0.027153062774903484,-0.011780074764743895,0.016120231490085492,-0.036211741320729074,0.007308269481782994
17,3,-0.06008553120759176,0.017406131745635156,-0.038477969638607175,-0.061321736124180785,-0.009690106474567386,-0.0029046072009028456,-0.005865396200758802,-0.05100982569540521,-0.0446378756483866,-0.01906399431477199,-0.009793538512709756,-0.029979943752243655,-0.012411559758408186,-0.007157828558758966,-0.034718992011905,-0.044424481599321136,-0.02315519194636076,-0.008937731746289165,-0.036246628791383795,-0.016513384884621674,-0.014533074664282655,-0.05534824222092471,-0.004417994772655855,-0.03263825289155736,-0.028210658143278874,-0.022159201617838145,-0.011238062750333093,0.0033589543744071523,-0.034043758614197284,-0.015777408325561314
17,5,-0.060389094403071684,0.011154753883747941,-0.03629672879145821,-0.04793656593011181,-0.025105530900307142,-0.004002894099661468,-0.005591546080081855,-0.04743965839476792,-0.038338173757097055,-0.04392911330155698,-0.01660232579107395,-0.023594837171930498,-0.006564878409517327,-0.017300820862032953,-0.035200741315234596,-0.01401758056333579,-0.034374488596688194,-0.008339803624630156,0.006754617228796459,-0.01135709935078047,-0.003487058434959016,-0.07867221955276527,-0.01261592743456153,-0.03409397595090287,-0.03809393263132972,-0.024843731089450153,-0.012484350487825181,0.015001004309815765,-0.043427877375548825,0.007903808484286803
18,1,0.020240756283158058,0.03562225122887675,-0.03616186412322445,-0.05506607645599729,-0.02349162405989346,-0.006732557303078791,-0.038998472527019164,-0.05271316228406007,-0.045908363322669156,0.011236867124752924,0.001019328717012208,-0.031816092444835416,-0.031097474630638573,-0.0022447975627222045,-0.0361462300624838,0.009226645451239841,-0.027195033035857658,-0.009294524338369145,-0.054177045243488015,-0.01063917973798606,0.0029070141900088262,-0.0614000497476563,0.002942923930301117,-0.008529856487061612,-0.032517639204140615,-0.027168482545682715,-0.014910942804451434,0.02258198277452721,-0.026577667289487038,-0.02861774707348763
18,2,-0.047222581389303464,0.03439425172126852,-0.038377852401462416,-0.053108790877906674,-0.02101559322093685,-0.0025259864343224617,0.0029598247453206166,-0.05876433526187414,-0.024134219011923023,0.013046238115756352,-0.01385643453103229,-0.019383679634481003,-0.006917568580052718,-0.01829176209550641,-0.03458225368429585,0.0060756170763461145,-0.02258693833557808,-0.008019357058648563,0.01049559089725818,-0.00821349772841905,0.006438322725100526,-0.06443682487191477,-0.011974344199508366,-0.009027849395165304,-0.022178949877205766,-0.026074064776835357,-0.012674788706191781,0.023102300119595177,-0.03173405036133809,0.007773500018579241
18,3,0.001370702559662549,0.02490227233682601,-0.044233648745383734,-0.052083874562209684,-0.007415361664633721,-0.003391876132953374,-0.0022008397732014963,-0.049132492875107854,-0.02906356606824749,0.005147967912039391,-0.010927286028897124,-0.02237131090998953,-0.02599533130310244,-0.00840886292313907,-0.03416463562989785,-0.04359175897212423,-0.020562532817486438,-0.00859947677876105,-0.05681047632305602,-0.01667605657318317,-0.01540167605496356,-0.04936388501084157,-0.004233113976479718,-0.009917466279387952,-0.010638953888342248,-0.021633695590384118,-0.0130892217143238,0.013406781057904897,-0.029018582061488836,-0.014480584134725602
18,5,-0.043785708805733514,0.02537186218438836,-0.037498084972522654,-0.04031406885849941,-0.020900478069352864,-0.002059581623793342,-0.005408379312837975,-0.05452758273880195,-0.018341842454510163,-0.039022108826396694,-0.018310162478070865,-0.019910874522952052,-0.00668634347131617,-0.017741407037548267,-0.03443978507863648,-0.012134920683144299,-0.023809093501017068,-0.007893297707558318,-0.0003201304842011504,-0.009633848762633661,0.008327590305408443,-0.06304937746200005,-0.012867992490888895,-0.01048258634134212,-0.013785211531819924,-0.022345979496154484,-0.012243717892216725,0.02330373935566067,-0.04074766498169005,0.01669265399482473
19,1,-0.07971496619783514,0.047501546142917274,-0.02539321390381358,0.026139779824747907,-0.0006969877096670236,0.001217210051505455,-0.001505966225124606,-0.027076793578980046,0.011290639932496608,-0.02557375921306937,0.010291078710264145,0.009894245263915276,0.012696971262073552,0.013231840084963975,-0.031753010598382,0.030585253354212128,-0.01907881293340445,-0.00954258156814183,0.02249594027891436,-0.022451985325397113,0.0006592056806060662,0.05244814082854116,-0.025354881561006973,-0.059595190064406896,-0.019851822563765872,-0.013708164243349722,-0.01614326802585707,0.03973340330681061,0.01538063880912053,0.00411593102290216
19,2,-0.06288999450909731,0.047071841687345704,-0.029397665056819816,0.016009340776930815,0.0019557730820688396,0.001747695904821673,-0.0014317664955558235,-0.027059270866095275,0.012326704692512859,-0.03387749129218025,0.004172957456568218,0.01086229423345401,0.008194937872095628,0.011279341927696154,-0.020814726092994038,0.03128290786520465,-0.025654630085780707,-0.009583357441780318,0.023280925020095638,-0.018867612847354453,-0.0011789184275729872,0.041972484662027375,-0.025469597053383267,-0.05947080311280181,-0.02422702260427816,-0.006646641208914208,-0.013090915583532174,0.01093377707589332,0.015778455846319893,-0.01344518195035653
19,3,-0.07986710279255335,0.047993756829754916,-0.02732913474933183,0.017632120124269127,-0.0008090855922559477,0.0020640531380670844,-0.0012550247214135656,-0.027136370375670654,0.011207765969625387,-0.034814976784212,0.0031742961042158695,0.010145257344280746,0.012309692195316125,0.009089946417908952,-0.032730229484503166,0.030841575704081164,-0.022108992286886044,-0.009708614565206941,0.02489697355565207,-0.019598488913149685,-0.01677731719934011,0.04092371048045925,-0.02533003546766427,-0.05979571793639405,-0.019740823053029835,-0.013652396829652096,-0.015145031254153264,0.007858437227794968,0.017033218759570985,0.004184295893373058
19,5,-0.07955779761851654,0.05003063601302283,-0.025387026163141035,0.026058893204515887,-0.0009247423255703244,0.002470540977227536,-0.0012550247214135656,-0.02722539386085617,0.011046342224723964,-0.02912104212342568,0.01029290602661136,0.009861402876746138,0.01214996011413081,0.013034270378760541,-0.032788244516342595,0.03048067887364016,-0.019167236300490737,-0.009899666013288653,0.025121941368039313,-0.019652583227722537,0.001205945297256285,0.04110356822216581,-0.025376425242054988,-0.059848050943209545,-0.019885340624511538,-0.01366897643137789,-0.015200618786980289,0.010033606624191947,0.01696133230020658,0.004101599000510229
20,1,0.03299056469275948,-0.19789523682574955,-0.04398012997064061,0.011430636277532697,0.00811778466033611,-0.03112379425357943,0.004487125269470122,-0.03762174769196971,0.01655232990247137,0.007531579001861747,0.014989207616282064,0.002521277405199596,0.003915459800726411,-0.0015478213950377525,-0.026893730956652585,-0.10637741911577357,-0.0365337170383705,-0.014288124164633525,-0.028447612269893566,0.030481257077581647,0.00889534221898416,0.010847940237191581,-0.002834799709690354,-0.026987975231557364,0.013237056701041475,-0.03750195750905843,-0.006908246419483848,-0.08171500477562438,0.007614918799828476,-0.002702519470966693
20,2,0.022043739365149747,-0.20070599438411296,-0.04324818872587658,0.011489661502780404,0.005664716832435967,-0.04040235218332144,0.003911184612535497,-0.04578192371396759,0.003965612984871067,0.007441959773050497,0.012104055357667806,-2.517244184319965e-05,-0.014691954926458015,-0.0007726697625096385,-0.02981612781400364,-0.10970320818396942,-0.0387902411597669,-0.01420385041192039,-0.04537500794143092,0.03018276640396236,0.008703179003292255,0.009128321491965267,-0.005897691742046179,-0.019933141956642957,0.01946061760851392,-0.03765174714171623,-0.006837365441112189,-0.07353406985436546,0.008099606271485234,-0.003671492444576954
20,3,0.02220498421242779,-0.19804142344950185,-0.04295118194672431,0.011802160492212003,0.0069225506177405345,-0.04046498623979603,0.004047303469239919,-0.045299003219269274,0.004634596935636709,0.007541372259369145,0.012718127789040638,-3.677138534143113e-06,-0.014348573373431752,-0.0011693705865638547,-0.02980788242950991,-0.10544754847856418,-0.037811491835474026,-0.013891581742107022,-0.044149524626310825,0.03029527377075422,0.009218596217569083,0.009871179028673021,-0.005684623734721453,-0.019753931813726526,0.02028220766096738,-0.03769998394536683,-0.006821623958475472,-0.0752249801938035,0.008074565654867132,-0.003445434299129324
20,5,0.02522821588008953,-0.19813737474688,-0.04149824116808171,0.01114973594373408,0.006958489299968081,-0.04083265318127741,0.003158065987467419,-0.04589116178805273,-0.0014695847506149158,0.007277035896341834,0.01037135338823981,-0.0006222728467580754,0.003976686588894037,-0.0034256098397867835,-0.028351638401283633,-0.11053433068686813,-0.03950721181264517,-0.014357411776403626,-0.04502411206889708,0.03014878075584244,0.008801567987058313,0.008895924664350593,-0.006642255791295389,-0.027203777445066114,0.013259963067922445,-0.037443728049034786,-0.007970503586465462,-0.08175194154263955,0.007973715521614874,-0.0030480331250370605
21,1,-0.10643942673953247,0.029104004379896718,-0.04197960511191483,-0.011904083238991704,-0.027042910284150116,-0.006162105310424149,-0.0005327313998794548,-0.01107385706727483,0.004381083940805573,-0.05492787891143393,0.012897585990210951,-0.00631411442884401,0.05199303218011551,-0.015501333955903045,0.01165924558443882,0.014551807283924184,-0.02880985151163454,-0.017243455517787262,0.03793606093359322,-0.03928314140298887,0.0004982598394222567,-0.021389609934504224,-0.018206248797309192,-0.06222630017371453,-0.012268809286063057,-0.005246085443676113,-0.012601643500634202,0.035379147703950814,-0.02485176942601016,0.0016514948431464692
21,2,-0.10642999757802929,0.029055721674424294,-0.04200647409991927,-0.01224828124002961,-0.02702071114761806,-0.006711941876279107,-0.0005729576478116046,-0.011660692802590395,0.004205188730978729,-0.05544240377841925,0.012862457773788786,-0.006593606686314898,0.05184271843986977,-0.015540729350164635,0.011237098690200802,0.014519161863131963,-0.02883130620883888,-0.017691690402169197,0.035917168597527575,-0.03970699339357957,-0.0005143339955037878,-0.020891386263740857,-0.01820627623041973,-0.06242773127255283,-0.012309302625311623,-0.005901679460690768,-0.012559562533331526,0.03599365279140486,-0.024977478699384593,0.0015848567824269712
21,3,-0.09307285170355847,0.033871274744043854,-0.051644520803678054,-0.011456826225861505,-0.02654079601519803,-0.005728417675358593,-0.0005831698391631199,-0.032698595718698986,-0.003376318744793286,-0.05116610140638912,0.012705250235258982,-0.005769703469170639,0.03738797005761455,-0.014472894697881723,0.014871193417628844,0.011274436299888606,-0.025785659556019594,-0.0179622509520302,0.03528549950403396,-0.04126885666795093,0.0007569401008026012,-0.03967257529996959,-0.01337094857706718,-0.048679097330806234,-0.011910145225969972,-0.006296559894776417,-0.010805704825332598,0.035751991492184665,-0.021827198639434255,0.001349621167413979
21,5,-0.09196229072942366,0.035888009501045585,-0.0513943238411777,-0.01071059834391275,-0.026693709238917514,-0.006040748875298513,-0.0005801280051256969,-0.03164158858816686,-8.065585416673031e-05,-0.05003577700580733,0.012746406022304613,-0.00473848780535852,0.03727083247044057,-0.015506364398605095,0.01519809362942495,0.011400327106993485,-0.028601822298832857,-0.01739818576997246,0.0361662548685348,-0.04104365744554967,0.0008299829797438125,-0.039107145514124815,-0.013373496416725236,-0.04868494471383941,-0.011402731075685332,-0.005877476271791765,-0.0106508989342616,0.035876085600814095,-0.02190246649601688,0.001500360737230296
22,1,-0.09582504021563312,0.037048909603846616,-0.046709397615109505,-0.02360188764948213,-0.018623406348376347,-0.0010448475996380647,-0.002348290490950395,-0.03287539368915794,0.00017146427256158585,-0.03194960683029265,-0.0121527258718902,-0.010026933031519735,0.040096633254190515,-0.012436133738111045,-0.03130183482033433,0.024148451536671507,-0.021042790957125846,-0.007727092366835997,0.043700548281859146,-0.017832511535789495,0.0008482990571970742,-0.0717949351960159,-0.014402615027227804,-0.015027546048754966,-0.011072859927807703,-0.006374659821725955,-0.011042349997471557,0.03205389145319381,-0.04159075579725399,0.008012428535756663
22,2,-0.09423353323014055,0.03495459523712879,-0.05117049779396449,-0.023709497025414812,-0.01821977452839873,-0.0013614161221856594,-0.004465071409478764,-0.03150626844691441,0.010282614331028459,-0.028013633132605555,-0.009122943202063267,-0.011604689071746336,0.03988777217400658,-0.018128447263949285,0.08600395014770874,0.013755715218334776,-0.02000084630244209,-0.010335427579179936,0.026063728170952292,0.05259113573142353,-0.0012238438910964632,-0.03307495335365926,-0.01393667182826028,-0.012472482265843715,-0.013887659192717181,-0.02549090115837679,-0.01144143493683283,0.03323389035868011,-0.020479266995149608,0.006886177824836917
22,3,-0.09553193287334416,0.038174235402261,-0.048984563823580865,0.011124641639109083,-0.021635163106515455,0.0017767179623999247,-0.0006654356567727307,-0.011101464781264456,0.013045570501678715,-0.044483897251420976,0.01217928529641933,0.000672894769841832,0.055708006091316785,-0.013511288466111956,0.014758032947686761,0.01226220014726467,-0.01447520579859737,-0.017392954740106912,0.045616742251767824,-0.03617897015314385,0.0012481663389835081,-0.011721941498978972,-0.017706690010621504,-0.019412393171274474,-0.005218074034788547,-0.00205315349467024,-0.006451342019929739,0.03600875796574403,-0.018089854656781396,0.021521962631087396
22,5,-0.07335594875165702,0.05035644581799292,-0.04310817520162517,-0.01582315619166917,-0.011302727210747113,0.004001837905286649,-0.0006709329054619919,-0.028841004429341236,0.01388611905291954,-0.019663159727592694,0.018591569188075016,-0.0011012422223674234,0.04119943575766325,0.011104289189050326,0.09407989868041389,0.02308554320364431,-0.015011163102292611,-0.011665203478504487,0.05419702591882323,0.0750590841978115,0.0012573217253695423,-0.02782742872825429,-0.013254495132168368,-0.007954448013695407,0.00603302756811059,-0.0010344807784403334,-0.01205150710125662,0.03948220092422297,-0.019563660786627052,0.026513821571649
23,1,-0.08466550894508088,0.01798068548338326,-0.03828272635935024,0.0014456410910304936,-0.013988520905535403,-0.0032598462851404354,-0.0005919868815560848,0.015738529269703056,-0.011024617215102941,-0.051078323763919964,0.01164805719394567,-0.006082552801816689,0.00345417432358661,-0.012720670091665082,0.0355600896851241,0.014202561693186079,-0.02692364611957585,-0.008648412649377655,0.045667094667188136,-0.03630587615749993,-0.00968540032475201,-0.011022609600857138,-0.01798055731700516,-0.0589498625974594,-0.006426016515236571,-0.00485641813036035,-0.010726247768862949,0.035117166461010686,-0.0194600464922923,-0.0014116153185499197
23,2,-0.08515597873463412,0.01755029765353061,-0.03913988267328145,0.0010573471520679638,-0.007632210279237985,-0.0032586936084323813,-0.000592379349247082,0.010948017718673776,-0.0063513554436325555,-0.05263568900207306,0.011463133842873608,-0.007623893802333989,-0.00621116957571128,-0.012537905657336784,0.03523700692695756,0.017242558237514968,-0.026347677393517878,-0.008660527316109038,0.044680386796260706,-0.03668309226854904,-0.009763370138840877,-0.022921262175627864,-0.018349741882561315,-0.058843516924028304,-0.006472394914300439,-0.0049212959116306425,-0.011894734131939642,0.03466583246362268,-0.006646381628444933,-0.0014370298897803616
