f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ic.eps.s,disp.ratio_mean_25,ela_level.mmce_mda_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_25,ela_level.lda_qda_25,ic.eps.ratio,ela_meta.lin_simple.coef.max,ic.h.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_10,disp.diff_mean_25,ela_meta.lin_simple.intercept,ela_level.lda_mda_50,ela_level.mmce_lda_10,disp.ratio_median_25,ela_level.lda_qda_50,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_05,ela_level.lda_mda_10,disp.diff_mean_02,ela_level.mmce_qda_25,ela_meta.quad_simple.adj_r2,disp.ratio_mean_05
3,4,-0.002705929470045002,0.005977590721722281,-0.0631515149405482,0.019261796772693168,-0.0013686937065120323,0.02016124555077213,0.018016873911539194,0.008930072423680787,-0.015735092684839042,0.024906022320544174,0.017606053841789822,-0.008006583529064186,-0.008618574381340543,0.017597315294919882,-0.03439675893818307,0.01675089607008692,0.003824161621844728,-0.034382007518273874,0.01901559426005579,0.010806254847829879,-0.022731510131183692,0.013103751200233426,0.017797053080303295,-0.054298376172652506,-0.000851914352130498,-0.015611139699122166,-0.009823142005006698,0.005937451753660268,-0.01316957610854955,0.02078675065287148
3,5,-0.004885310096983427,-0.006318121207442894,-0.05949993448467496,0.01843404239684992,-0.03298310814019968,0.020510955109723634,0.015443458993633917,-0.0027483866587250765,-0.01604655899935126,0.051640316699694,0.03710783624969327,-0.05242537944051939,-0.01214685664036165,0.015153748153851976,-0.02821533071962562,-0.010392879681131846,0.005912650136767428,-0.016845477350321582,0.021528012729719836,0.01161064099795164,-0.024799448101145656,0.04713397429305127,-0.015169509877300839,-0.014390951462153903,-0.005549636551246281,-0.016749683554183013,0.022432601275084074,0.0026973208231574277,-0.010879361807678463,0.04937722739053034
4,1,-0.002830666781776145,-0.0022631354956185097,-0.049371268250655694,0.0076415645677539775,0.0017467164736490303,-0.005310648550340567,0.053129011649064306,-0.004448702918284424,-0.012851361081580914,0.05583894850603806,0.003550924236923084,0.055768515018082644,0.0024273300074393097,0.02574156935566518,-0.027813608565719548,0.007350772860896252,0.002422457711378211,-0.016792835123451366,0.02117096011292128,0.010611605888835043,-0.02024627740347399,0.03202842099159402,0.018916282349561324,-0.059256782769792564,-0.026535966684143496,0.03263630132978968,-0.01920484703553142,0.0007994248886822034,-0.004164691276250165,0.06342802123024902
4,3,-0.0028974969441033387,0.008611420188045865,-0.05837898833478072,0.018749392768262943,0.0005894065243176995,0.024906674230710024,0.05128275729947417,-0.002367290212061968,-0.013040092490707148,0.03566124884959411,0.026759121718770172,0.01461589576588368,-0.013235520466917046,0.02885498953965234,-0.026736750581585835,0.013005536804502234,0.004502633380900047,0.0013874718818295403,0.022116812060334185,0.013809517711107416,-0.010310655408421854,0.008926771345884875,0.019340895010503723,-0.023914751136744523,0.0008574316766073815,-0.008274252485676849,0.009588906396896841,0.0009516469295443948,-0.012153734204224383,0.06205385773458175
4,4,-0.0028692069084540655,0.004628067731360601,-0.04848999995068806,0.004454421924669261,-0.011846133448431221,0.015816174795290405,0.0314595515791078,-0.004598291819843672,-0.01640577859661331,0.04850031535185601,0.012269331417304135,0.03148953967499573,0.005737864847699789,0.023303455011047768,-0.03132674968057901,0.00036293307869208856,0.0027890041454281204,-0.04003165473571979,0.020911236710737885,0.011560642259277904,-0.0230412887911007,-0.0025881851587140673,0.01706167838081443,-0.02582674722585593,-0.025911423902944417,-0.005222907075759224,0.012397482588197952,0.0006115813096639386,-0.013135632954523677,0.05744038887193174
4,5,-0.0028291371940292825,-0.002323504957896992,-0.04948875873601505,0.0086817544292444,0.004259201079714834,-0.005516890401870947,0.0344976905400354,-0.004681653340117849,-0.015548449095522837,0.057959565030267834,0.0024927430736587743,0.05574470174712632,0.002355723984179111,0.017971680155382877,-0.02797282409694583,-0.00886903814656748,0.002429215697420847,-0.04157748762270626,0.021469975289276418,0.010828079332915522,-0.01977308773978013,0.030521872921761638,0.019064253861580734,-0.05998796063855076,-0.026525279805249633,0.03148893292649233,-0.01982956113993762,0.0008038031000084405,-0.0050919920240094915,0.06309295389826533
5,1,-0.0030479357115771235,-0.026499991100394735,-0.059634963202060375,-0.0042767631822794505,0.0006360908121570695,-0.056661798607364505,-0.04971734919215156,0.02257245729528772,0.02353142327666218,-0.07612997244333612,-0.013642625830465823,-0.048167107591296894,-0.096358375101089,-0.03868971786187655,-0.05990377590700425,-0.041123630320252895,-0.006359697444668695,0.00818397674135989,-0.058170075515491894,-0.009339552468310162,-0.027410927199591047,-0.05962004078855538,0.01796044927956528,0.0353198008940907,-0.00992827473122722,-0.022291820359184644,-0.0008179816576007643,-0.001278059058033232,-0.06303068979957663,-0.12462153684324533
5,3,-0.0030479357115771235,-0.026481960675967628,-0.059622656994728,-0.004300512757209169,0.0006338599881209318,-0.05664564598241558,-0.04971734919215156,0.02257245729528772,0.02353859156108876,-0.0758351949504067,-0.013630077816352656,-0.04817754006764649,-0.09632937236624982,-0.03867092850886838,-0.059880657638352514,-0.041112752876105337,-0.0064924962919836095,0.008202193230385152,-0.05812059437205167,-0.009279523165401688,-0.027376733263216987,-0.05960320010893643,0.018015418153730558,0.0353198008940907,-0.009927500063911313,-0.022270432209849804,-0.0008179816576007643,-0.0012742187208818448,-0.06301022359840573,-0.12461436855881876
5,4,-0.003047622590319573,-0.026494129454191787,-0.058814181634195786,0.0020167570902389575,0.0005297381170886998,-0.056613972284465894,-0.04971734919215156,0.020779938371466702,0.023605345337175898,-0.077236244071068,-0.013665855644498138,-0.048211651042473935,-0.09636158052992533,-0.03969300922321253,-0.059851772554662105,-0.041065585619131484,0.010398505413766301,0.008230395225507114,-0.059308970950305163,-0.008972849231673699,-0.02760134781608484,-0.06005054952909541,0.017630152876610013,0.031979124965630656,-0.011543143089826924,-0.017417982890764003,-0.0008176158495432957,-0.0012780698386787126,-0.05700150665960544,-0.12445808274131481
5,5,-0.0030479357115771235,-0.02650983358565326,-0.059793928157228705,-0.004230687353007029,0.0006338599881209318,-0.05662133902281327,-0.04971734919215156,0.020779938371466702,0.02353859156108876,-0.07792165694380487,-0.013632042231782352,-0.04818682758009682,-0.09636766593563582,-0.039982383451859324,-0.059808576412534196,-0.04102660776239331,-0.0063228889517332534,0.008227573541690632,-0.05810324865997064,-0.00920379779808921,-0.027412532501192115,-0.05952147700586576,0.01799578139646577,0.03297023613466086,-0.009974323187962401,-0.02239255422917314,-0.0008179816576007643,-0.0012685650203188253,-0.05584812373612753,-0.12403234439102956
6,1,-0.003358956301723328,0.0068788599691416395,-0.06252955168696984,0.012603636577296464,-2.4469835886865203e-05,-0.05312874132056232,-0.03388183889610081,-0.017534721547951163,-0.004478321833696678,0.02024927058915143,-0.003429738816872043,-0.0233564189757865,0.0006903733569048149,-0.02198115145209041,-0.03791423975667373,-0.10395936404547713,0.006797946281791303,-0.020043805770546628,-0.051821219578486434,-0.01866562738440312,-0.022757371966294893,-0.03980410702752337,0.01934482866287738,-0.010998585307768862,-0.01596491025078234,-0.05030639302799657,-0.007482201261460065,0.0021392666626981033,-0.017901216101583114,-0.11447132571594458
6,3,-0.004039637639223145,0.0014860989681169856,-0.05823989311569019,0.023178678813052023,-0.0003637135293349067,-0.04124578000666033,-0.03542626477812904,-0.01686760002511822,-0.0009961441918687939,0.02282890226381601,-0.0018014874630414685,-0.017853878962608864,0.004344324917549295,-0.00801775261087531,-0.036621965984011316,-0.1002976972551611,0.017274459778475214,-0.01852208262993755,-0.09018071025971054,0.002620085856594938,-0.020380062801074135,-0.05441543761876954,0.015135146420431917,0.05586095595834476,-0.015416365639056125,-0.05079387131686662,-0.0029758587278026984,0.0028469027617581866,-0.009647765432326514,-0.10122767583598001
6,4,-0.003358956301723328,0.012544660564318293,-0.06187462902320566,0.025947899511794235,0.0008485737362929769,-0.04949085202102767,-0.031441356495255715,-0.016372555420831804,-0.0031407951138554585,0.032215894393645396,-0.003383846827410303,-0.007953153818201377,0.005266961884305706,-0.01804059512597366,-0.0369945878268376,-0.10400428064591294,0.01716628053427919,-0.016472941627025412,-0.04833856687445347,-0.018665622867801268,-0.022100422231577464,-0.04193958328942692,0.020568850285048533,-0.014845675291681756,-0.00581482581456817,-0.047138236848397776,-0.00593911615287816,0.0021400140596820982,-0.018150274501931067,-0.10550745663499511
6,5,-0.0040166757731745755,0.0015290298875167377,-0.05433481238563858,0.013006540538837309,0.0012328492486347528,-0.04934005311052319,-0.033398360785113934,-0.018266661360591435,-0.0021825513883410056,0.016163521510344267,-0.005776984098928773,-0.012608968790721063,0.013356297942523613,-0.02530150612195174,-0.034485742532719264,-0.10741019967790424,0.009107467214708021,-0.020336497832458156,-0.048248975496874236,-0.014645890091482063,-0.026586382517543354,-0.05444370909609619,0.02107994018231625,0.020755362742515018,-0.015028303468240668,-0.0466341756311812,0.006477897853125924,0.004789098247697548,-0.018748861512875106,-0.14074897536337833
7,1,-0.002758136085372749,0.02854307795420242,-0.053610715585974036,0.01083993736907207,0.0013869085472496155,-0.04632557664860867,-0.030427172046649173,-0.013900720350303649,-0.003857242749294366,0.01837768286273178,0.013405083489147526,0.007238342833544023,-0.02884760861978602,-0.014724607913995278,0.05682691539435811,-0.17318712221700408,0.021808023763159937,-0.024115254019303284,0.03675413768941076,-0.008411222339787475,-0.012572546387525942,-0.030293636128569355,0.015949412125410733,-0.012020856095327225,-0.010222422493920908,-0.04663045843454169,-0.0005962813678323621,0.00317053457809349,-0.0003106781738017279,-0.09292766406397412
7,3,-0.003346035965095355,0.02732933904225153,-0.0525375801950486,0.003930585738354714,0.0014751524175281652,-0.05117580727625738,-0.039813753776949165,-0.013414665029911562,-0.0038260529743930935,0.01957171011685719,0.018968767162714607,0.007078441049048611,-0.03577253641297246,-0.023790097634238415,-0.03208002869054185,-0.09399603733387987,0.01797830075145641,-0.02309037842189495,0.039028251704324,-0.017997681422769855,0.2712713516310334,0.019760110785764153,0.01799993594342427,-0.023531408681833923,0.007790922328463019,-0.04221126907135626,-0.002826140588033622,0.07842841503862978,-0.005209285080592912,-0.11306641546200741
7,4,-0.0014904674168132793,0.010524180322860151,-0.0658024936950045,-0.005019459568672381,0.0019367893502169956,-0.05544901369991854,-0.05175351995654133,-0.01393927763432945,-0.004322749740347778,0.03599800258672383,0.017974654797032055,-0.017321105825005255,-0.007776221484122219,-0.037543627109521166,-0.03493730238012059,-0.10256265534795724,0.008802262091540239,-0.023582383092600592,0.014554985573803445,-0.023750344179706825,-0.01973391794176613,0.013849443604713978,0.017477419804993177,-0.030643344416343896,-0.0199336696313485,-0.050527512026947906,-0.013809168015919436,0.012009607487485419,-0.010109072453141575,-0.11568513349896863
7,5,-0.002839102093604979,0.02112814948645265,-0.05388955047625153,0.012966133158628487,0.0014657899548777015,-0.0532632783372055,-0.04520299414063922,-0.014110139138615006,-0.0031980777691318356,0.010586399853015167,0.023978006615002267,-0.0018828514698857805,-0.044059674358454565,-0.01918645648366674,-0.03550464776255816,-0.10192625600231899,0.018619340167951446,-0.023912423392792065,0.0272013173044997,-0.018967473706228612,-0.02056393362285121,-0.01252973006084559,0.0170077833485548,-0.015980176552676983,-0.021686005379098604,-0.04336616341850359,-0.007009814439965364,0.011985857603540994,-0.008554883788489691,-0.11331286632682243
8,1,-0.002331259419665529,0.001410805388774625,-0.06080478550921505,0.020097056483050428,7.670372179272912e-05,0.020798873388026565,0.0009640773078988076,-0.004514887508752462,-0.015355821519862006,0.03357737201966254,-0.02928990049468016,-0.026205798940796315,-0.04571760850845052,0.020377456006150287,-0.03347901977412999,-0.00942165808896087,0.005449750260285029,-0.017393669527396682,0.018232885861910488,0.01270211950025564,-0.025639498558083267,0.04684399194301167,0.0028203151268812953,-0.012380924598073242,-0.003795882354955052,-0.0029589839535511613,0.024658908993292414,0.008407137126458557,-0.02043891907446223,0.043200521374390614
8,3,-0.003152984916260037,-0.010358287597554852,-0.04597195339034515,0.014218058551402383,0.0001282411837436057,0.021636574773886412,-0.003102382201742633,-0.010399197905862263,-0.014898902161929593,0.01809696684207132,-0.027681533212385145,-0.018218569561232228,-0.081139529852344,0.02046394341104959,-0.0338238395016691,-0.009874717518872075,0.006099954693359964,-0.01734457001055248,-0.0031705096186316717,0.011963542566503544,-0.02501782480105281,-0.0005521538687986084,0.0018705284223127234,0.027202071412944055,-0.008244047812877929,-0.008781702873392925,0.01221071881453596,0.007766000560789394,-0.020383868573962925,0.04327005714154345
8,4,-0.0024776649870475926,-0.0024764325624359452,-0.04228511858210569,0.017121454366003028,4.509323797207234e-05,0.020923648448200455,4.702044147997524e-05,-0.004671693530474561,-0.01534340266175712,0.03822083721628516,-0.029511270509200424,-0.0293874175964822,-0.02760222394512142,0.018176134367399156,-0.033001451609235684,-0.01062299627001944,0.005917768874560326,-0.020310299247659303,-0.0021367557057329688,0.012686287534164249,-0.02536963329673701,0.045721484670873024,0.0017566165440399103,-0.014373149943948917,-0.0038752287797641106,-0.0037249087769922005,0.02460392394812863,0.007658423276716837,0.00883319346367379,0.0652200094585129
8,5,-0.003288844142754701,-0.011783769802341627,-0.04562892872359488,0.010976219533630352,-0.0012020652530980319,0.01797825460553858,-0.003268572243991843,-0.010643120100747104,-0.021081276493814402,0.019491050908943444,-0.028449427160333517,-0.027021128527255536,-0.08249712443275842,0.02179117418617599,-0.03766936938592444,-0.010524732397417982,0.005164081400015204,-0.020265485101747204,-0.0033654001019985803,0.01193327308704292,-0.025795132119288963,-0.013230446164921621,-0.0008964610364980425,0.04311256134747643,-0.008174133473524775,-0.008840326498695797,0.0026519756017639247,0.007828204861776255,-0.02111290079274318,0.0439130427739924
9,1,-0.0035902333783135367,-0.000241449642071877,-0.0607587844730748,0.005852781690080479,0.0005171503353268968,0.022140169314532204,0.010617636174992333,-0.0008611237944363085,-0.0160775209136783,0.05019725051016581,0.006013761342904509,0.0009566253148641382,0.03630943932691614,0.03526812797398769,-0.029186095848760217,-0.016886212021680943,0.0045366795956118455,-0.016664613874396886,0.021735315474081994,0.024443449116476335,-0.018091332860808447,-0.02755260858061023,0.010090102509602699,0.017968927914115602,-0.006507942722201508,0.024699866306482555,-0.01907061322944152,0.0025844383586887468,-0.0056140953048345685,0.050964631668226346
9,3,-0.0019077366929276776,0.0026861061263522535,-0.061499418597230196,0.005852781690080479,0.0005171503353268968,0.022071861135152634,0.010627602042424043,-0.0008577121369673247,-0.0160775209136783,0.04451396645054409,0.0060244585366280275,-0.004273519188437115,0.03639501131146471,0.04378469636754376,-0.027634856211506215,-0.016680819728686434,0.004687087830203708,-0.0166640233779607,0.02181986687970218,0.0246286087979486,-0.01740288246219391,-0.030141585570508916,0.009637088860054033,-0.004480772263769044,-0.006560684202910781,0.0260102750552013,0.0016230848027734392,0.002634605788940727,-0.006404335645359074,0.05095832790112842
9,4,-0.0020812277016724946,0.0026861061263522535,-0.061227785696312514,0.005852781690080479,0.0005171503353268968,0.022071861135152634,0.010551824908562397,-0.0008577121369673247,-0.016172774551894795,0.04455897424079737,0.0060244585366280275,-0.004598529171455817,0.04109332489092472,0.04242273330152106,-0.027813908282026623,-0.01717406131581391,0.004545159355973562,-0.0166640233779607,0.02161173237245815,0.02363532180228356,-0.01874662479373479,-0.03095294216037024,0.009143658787110726,-0.009319379839764675,-0.00660853994436786,0.0260102750552013,0.0011696211024376801,0.002634605788940727,-0.006404335645359074,0.05059477883625872
9,5,-0.0022048745800438874,0.003831182065608923,-0.06080972110308883,0.009553261264077755,-0.0005528168497325205,0.021069784315365613,0.009467201095643786,-0.0018793172668549424,-0.017073022478645214,0.04399253066099849,0.006106069306116596,-0.027423355491072072,0.039981586793949496,0.04045716993024932,-0.028183403055291083,-0.01755237900860528,0.004459739355922073,-0.017206130955542777,0.0211727015472759,0.02168035251048179,-0.018309940253007508,-0.033688621478860814,0.009328663363421127,-0.011920962373415675,-0.005714364353313303,0.0258312182304363,0.008835200077271291,0.0016485703025364562,-0.006425992364777354,0.047399932402089104
10,1,0.0028327856911026326,0.19347474741827383,0.718606856259565,0.021916875141516294,0.0006106253434014855,-0.053174723229216916,-0.020226064497958558,0.10953359343030108,-0.008375435698290046,0.2667596013173926,-0.006023944377553803,0.0323854473989872,0.0013357963932395427,-0.015435520304487282,1.2488502107837818,0.07284948648364757,0.008573498606399667,-0.009927077496316696,0.09101421000115105,-0.016278612513024433,-0.01077725008564094,0.06864389402419831,0.043141128721503476,-0.003854856924356287,-0.0053168278031763975,-0.017719880342195037,0.0007276498881814234,0.0020529500233055042,-0.008089048113320844,0.09312120513274558
10,3,0.05176756218395119,-0.012642516509707255,0.49533666686831007,0.020854637985756437,0.0026572180659424523,-0.04308648854592097,-0.019642611150226856,0.03528906137093934,-0.00711279953197089,0.26886145775169745,-0.013339487163032952,0.03587857687478131,-0.002245184395044012,-0.021078976743965867,-0.03552481235798545,0.20561705133536198,0.002905687686997599,0.5483510991131825,0.09302791822292585,-0.03241271216599207,0.49475853298655204,0.005595791901705672,0.14558729520679425,-0.016086333255166365,-0.005174055852110278,0.03165615802568875,-0.009889254521982251,0.07191458705512424,-0.001617184206514268,0.029306633525986888
10,4,0.0028327856911026326,0.20017599372962938,0.7086130988911843,0.010167242015009072,0.0006320302667907703,-0.022562075032597998,-0.021508610332393166,0.23412586369100208,0.021078277572847824,0.22571513885326372,-0.006255163144942093,0.23384907987984532,0.0031384872196577296,-0.0166938593657029,1.2531176872548626,0.0746259127683986,0.008626727929584643,0.1676217942498441,0.07427147657955824,-0.016303657374237515,-0.01567702837367973,0.10546013784591292,0.023743494782410578,-0.008653894197434685,-0.012369111413445684,-0.02239170658540803,-0.003258599399736815,0.0011697532679278075,-0.008206977738268671,0.011284371666104857
10,5,0.05392021784327751,-0.014332358360679177,0.38542804946103604,0.023586871899985123,0.001232006133030668,-0.04304410910562069,-0.01700633569088511,0.03526572191836049,-0.00828627639571594,0.2792314107690792,-0.011724011715698004,0.039340950031986885,-0.011661770161618817,-0.01866844229746666,0.20970527041364365,0.30653008715918756,0.0029525515320477473,0.5784468512301287,0.09114193633566961,-0.009587613871507828,0.5311753364143672,0.005069194893272104,0.13532850083179682,0.034228269281585004,-0.005744250504975207,0.022148892205034326,-0.003317011837456037,0.07514620605191413,0.016594306607262504,0.031078425365235463
11,1,-0.053428860637762296,-0.005330127777277499,0.27939479424350117,0.01816031904257637,0.0005155172580203928,-0.007938275586459091,0.030023959415345473,0.03585807541824148,-0.007601939128520245,0.17962285574546402,-0.01191409292265437,0.06469430613307649,-0.018126683938769615,-0.00413129335592572,0.13657473025992248,0.10826010012705588,0.0038370063087262724,0.41364296000267625,0.06185173953092131,-0.009394544877323465,0.30038386814064727,-0.008195422060875842,-0.18409364829260633,-0.008608113071685011,0.09095968959245818,0.025531236119643107,-0.009739032584027023,-0.016847138622758228,0.01566824158854977,-0.08614985204337107
11,3,0.0014299274056942726,-0.007035136942018467,0.4179938120894091,0.017634938503516873,0.006547275196767968,-0.00789617610660463,0.091274132082911,0.034875761406200974,-0.007874153331011612,0.19867343244688973,-0.015154818515337011,0.0617984921052356,0.010170593344034149,0.01847929099759247,0.1191393585912754,0.10055568510250142,0.004791110117760156,-0.025844026417708513,0.06179756877523894,-0.01475745992419537,0.02591620426479828,-0.003544662666999891,-0.08918190356770272,0.00019140496560266082,0.1600208237773624,0.06497242096310975,-0.007195034393178356,0.044180214028293356,-0.007169631467994631,-0.09626397695762993
11,4,0.0031506297330028774,-0.009256223953967527,0.43168752223382917,0.016661206054175405,0.011469636921183989,-0.011842306873586938,0.0928171362116838,0.0345016854380188,-0.00771579875556793,0.20438887957457655,-0.009643857816369002,0.0627595403681368,0.009297476155244346,0.019757698812924145,0.12097723592617837,0.11107879198428022,0.004596196248104797,-0.023065502957486255,0.06437307774824691,-0.0152564665270328,0.008364523421437012,-0.022140473725162996,-0.07203622063285856,0.0021955663886496666,0.1665650856965041,0.06163470023318246,-0.0036485893916350133,0.04366394468381888,-0.007149276458499673,-0.0961351265269353
11,5,-0.05357186909259912,-0.005793422426659863,0.11715237838059675,0.01826323543244859,0.0008402562198403686,-0.007947252272644683,0.030261619828246527,0.03580090743215965,-0.0036116207666880185,0.19878320049317538,-0.01080507363203348,0.06583942523894844,-0.012005330479627218,-0.003153821758837118,0.1188829157904555,0.10851041964220015,0.0030182012041010935,0.4138162741077408,0.011928469371829354,-0.009405156482489872,0.3037205763263925,0.019209579197952645,-0.11244681278466587,0.0788006760692389,0.09182571814585505,0.025531236119643107,0.009815828275845186,-0.015932241294909034,0.01566824158854977,-0.08625318467298844
