f_id,i_id,ela_level.qda_mda_10,ela_level.lda_qda_10,ela_meta.lin_w_interact.adj_r2,disp.diff_median_02,disp.ratio_mean_25,ela_meta.quad_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ic.eps.max,ic.eps.ratio,ela_level.mmce_mda_50,ela_level.lda_mda_25,disp.diff_mean_25,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_50,ela_level.mmce_mda_10,disp.ratio_mean_05,ela_level.mmce_mda_25,ela_level.lda_mda_50,ela_meta.quad_simple.cond,disp.ratio_median_02,ela_level.qda_mda_25,disp.ratio_median_05,nbc.nn_nb.cor,disp.ratio_median_10,nbc.nb_fitness.cor,ela_distr.skewness,ela_level.mmce_lda_50,ela_meta.lin_simple.adj_r2,disp.diff_median_05,ela_level.qda_mda_50
11,5,0.22418288931937017,0.03724332463210936,0.045990697945708814,0.04277500927666589,0.05216401436698561,0.014400005499477762,0.025616270463552217,0.03277406512746859,0.012213497512771157,0.09006432515038233,0.17871951322268212,0.027388664509446825,0.014593820243892186,0.08728727210109885,0.02470477115385079,0.01607481737467167,0.0056834512791071054,0.10676409519979604,0.0005608971144048036,0.0026250042541976397,0.0027926462465653976,0.029129400669669618,-0.019495694735022457,0.00011092059246755725,0.02853586995209045,0.05389952851810284,0.02148510195334414,0.02629867935657615,0.07301963366660223,0.03552872623858762
12,1,-0.046252263765913404,-0.032069332680230246,-0.00832899217859277,0.007216922194241241,-0.009320933100070995,0.010184331705305083,0.014222274102582207,0.06092271604462601,0.02886381974800514,-0.024876717170809585,-0.015191921699533366,0.007421715358362502,-0.008302807532706123,-0.00311470399156968,0.008802955422650345,0.008869234367006252,0.0021436571646377303,-0.010532735215261012,-0.0056737172272902404,0.021907085415030163,-0.011970698341121508,0.010638197515599638,0.004688145153054523,-0.002341735349685235,0.011808921211170432,0.006901499584535566,-0.00225529365787091,0.009316684049203827,0.0023320383991459123,-0.022563674407799376
12,2,-0.04915714621607014,-0.03412203341739409,-0.006267424628796594,0.007334346819242538,-0.056741854293477445,0.0065590014873921545,0.013142004034129658,0.05777667455464275,0.046492451890873546,-0.020798371517295394,-0.013575721221904044,-0.03223788477007068,-0.0028114252434250507,-0.006302336171105994,-0.018627621760751563,0.015110460379929688,-0.014022402533433873,-0.005072556006359896,-0.010459715827694996,0.01556062939752698,-0.0072287909161432235,0.024314348020272512,0.0020910756018414907,-0.004308220944546275,0.0026794660551377122,0.00614435916797774,-0.030507901774147764,0.008071222340334208,-0.0038883848025011874,-0.025237020910998133
12,4,-0.04388861975297565,-0.029854072284624385,-0.00035677082386513054,0.011055491106066217,-0.04554200845397574,0.014267258470446041,0.01409224168352816,0.06040142574118573,0.04720297998407086,-0.018757320681609613,-0.014414486269785434,-0.022189958578974565,-0.008006971055107656,-0.003572866817138248,-0.005567880658458581,0.025706516642622818,0.002294853566877513,-0.0033578709964797223,-0.007466085566785469,0.029219860507902738,-0.011053624996351869,0.014869010618084677,0.004706013944480159,0.0004890158569567727,0.013679497779984187,0.013421110409489198,-0.02388944026855732,0.014317681156948201,0.003262121974701913,-0.013037455995974525
12,5,-0.037378824556086813,-0.026332374119106744,0.0021909898609277613,0.011395493268124644,-0.005499066919325281,0.027998227276969174,0.022401899830359586,0.06667457511385229,0.05022477424816913,-0.0016504681899824794,0.0025329734472399903,0.009400727886725952,-0.007485795872942862,-0.0011595850131229375,-0.011838317984345158,0.026105208834025975,0.008706260061731294,0.00031012060472635687,0.0009530998909722892,0.034386776830112535,-0.009862127239122699,0.028652741577476076,0.010615952222663892,0.0017011305826113684,0.009897588181836767,0.01673090348632472,0.0031185966615483434,0.015028046631752978,0.012725630050983183,-0.014736943934928266
13,1,-0.038181077490886395,-0.035133619640538835,-0.03677708653573006,0.02754852329193512,0.006810147747241244,0.02362189647346026,0.0071847737976308826,0.005070389444145771,0.015080396477741754,-0.008758247355328846,0.003998401653327869,0.013501144905504447,-0.00790986040154765,-0.0008999922218465888,-0.018375873033127408,0.018943397285749477,-0.006678249074121469,-0.003168836406864743,0.003318979308141567,0.03181735402886118,0.03489591009519547,0.024670750277387757,0.011390201252137928,0.009343417707090766,-0.006243559711715874,-0.017074393791681297,-0.02165348185757483,-0.04170800960391009,-0.002429969826617992,-0.0011941248235055712
13,2,-0.04505889781183249,-0.03536334630453628,0.028216861562143085,0.004780398372152664,-0.013284882532234542,0.023797597760650144,-0.008962117862550493,0.00535744523207678,0.0060603379476958565,-0.009136206686647743,0.0026102807814387223,-0.00872136461481497,-0.0024362798468437756,-0.0006706469427411687,-0.022494552579703033,0.015758505130902843,-0.0038430729802787812,-0.004406983621701527,0.011234611472093165,0.024475860626809724,0.010691257745586671,0.012898363154218781,0.013042035472346123,0.00673027760646117,0.0016439029452417564,-0.01484348240224286,-0.01031093918901049,-0.04867567852266719,-0.011008971206939196,-0.005385399255496315
13,4,-0.03343320740761669,-0.030998340794817704,-0.03430211727097216,0.02475507654275703,0.01134456225451097,0.027235157829925697,0.02802397715078486,0.002769201802288787,0.020729755714741872,-0.007169103144725651,-0.016490875796887544,0.019147561681672677,-0.007778074511849315,0.0015698075396093532,0.015033618833312381,0.015651601968443722,0.002528967554926227,-0.017478581726175942,0.015607435409999678,0.03373325398239351,0.015111550263884329,0.02199080873469126,0.006113775888834179,0.006357486662810563,-0.012596641433215344,-0.016002275296100096,0.005378195567989283,0.010750558861037297,0.0025598531759781678,0.0011413411177556413
13,5,-0.030005645816283906,-0.031009337899866603,0.009731676523478859,0.02346249715692456,0.012244125141939524,0.025266968622139733,0.01527088677162063,0.005058066495529454,0.022916421818429147,-0.010530293005427427,0.004988386928308322,0.018886255630979242,-0.009769144157202682,0.003392296936220448,0.014087850824453095,0.02208462576400659,0.004337601876400047,-0.017860143052593022,0.002655096028974047,0.03401656126782565,0.012382140537948111,0.025908455441782302,0.010217153675421291,0.00637588695970794,-0.013516637824985944,-0.018182783738800248,0.005801390115294869,0.019409207368208732,0.007881593488618286,-0.0019462191276501495
14,1,-0.04859655784902472,-0.03827582458089489,-0.03641076697458417,-0.07609192588546597,-0.05155186754877768,0.009507873634100989,0.012198194485729636,-0.02739595474747346,-0.00404071730819705,-0.02104901614981369,-0.027512606653565554,-0.03214207916373005,-0.004476014639646155,-0.003739855336142345,-0.05219183401768308,-0.04222151134424839,-0.011083736557805113,-0.01288353275693181,-0.008436610285254494,-0.06315705995474365,-0.005075905640886242,-0.05082948142611764,0.0008563107566314691,-0.016328841595984255,-0.012590769113172093,0.008630289801475174,-0.025912915042263243,-0.046824694114465944,-0.0706654610939126,-0.011836536706257273
14,2,-0.058975345340734175,-0.03544894510284639,-0.035541731412603264,-0.0744471518467627,-0.04552191920213139,0.011980614608004753,0.007473292591862254,-0.021608428405947764,0.0024953359059229625,0.020202802722032637,-0.026350375154240192,-0.03557275603262887,-0.009866780895647314,-0.002814972469006462,-0.04684717975018985,-0.044648795738671594,-0.01467972026870113,-0.004076224671923583,-0.007737664138506117,-0.07033801085886923,-0.004290636630578089,-0.060141293076164636,-0.0003121898480201929,-0.014407876177488803,-0.002505002156478753,0.009400503326623394,-0.027671783283967882,-0.024369235801669047,-0.07775800418601783,-0.01511679422740519
14,4,-0.05171651130447165,-0.038309549964043565,-0.05145504936377947,-0.06945524930829221,-0.04971717403433514,0.016851829419363286,0.00931101922144083,-0.035773834322196836,-0.002172111619450102,-0.024137624691523415,-0.029107288398714463,-0.05185922949129308,-0.014732183882783812,-0.0029029003021288696,0.005908219622955397,-0.04964143806433023,0.0014258161011599174,-0.026464992693384523,-0.004926206133139592,-0.06489725316685178,0.011137150885263807,-0.05793199380272502,0.00839732079421699,-0.023756775897337584,-0.0010890711119834423,0.012307838405579523,-0.007464405320786183,-0.0012047934866876412,-0.08014039095721094,0.00019639529108535038
14,5,-0.045220621108587655,-0.034968348069725395,-0.03979671367098819,-0.0760254270849628,-0.05209766340180392,0.012117991318898553,0.005797943766528659,-0.02302714816601292,-0.0008763372373219312,-0.019224246357219903,-0.028226609909114155,-0.04010216911586147,-0.006978091605881903,-0.004100467647593913,-0.05007893655429377,-0.040278500540600094,-0.014947298082778683,-0.011935282464472272,-0.0054552794609444635,-0.06394461276708394,-0.004643629074005871,-0.054052707656633225,0.007380643484415091,-0.015361732700851269,-0.003972964608707781,0.009363592794428877,-0.03068385308771414,-0.024706726011095092,-0.07354022844678634,-0.017408299048727538
15,1,-0.02012542114104841,-0.0144990850613288,0.03469120115268551,0.03753846699342622,0.027324307469193433,0.06971413047722977,0.02763322879757729,0.06486946021983987,0.03687973835196575,-0.001982947981562933,0.020051514673281264,0.032653058043477554,0.002513269363324495,0.0028869884352066863,0.019280345218386334,0.03724115909525131,0.008157483008995716,-0.0027907713339472397,0.007836058880549373,0.048180340994101664,0.05157056843029378,0.05175220245689484,0.01647568348406363,0.016333641759610322,0.027926569784318265,0.03522783270078708,0.010998876600188416,0.03165860774004935,0.015029111074925893,0.0023610234536812253
15,2,-0.023746719346745628,-0.019469892416370368,0.016206740863022172,0.02306021688507746,0.020230025496106814,0.058540514055184206,0.02370417457343793,0.048576779236531226,0.02859677583792982,-0.013095575767763492,0.02253090650569722,0.03162337941438717,0.009395920585377115,0.0038504870142004864,0.0003929036782222153,0.028279591104939654,0.004968956303385483,-0.002175044597344408,0.004628356580488306,0.04290825220555964,0.0416297418052774,0.040952408878690255,0.018950125870889917,0.011286915040159242,0.027185138112309108,0.03338558893661689,-0.01813689791598713,0.02516069538567179,0.006923856356953438,5.815634652727636e-05
15,4,-0.02945971650451738,-0.01898760562784979,0.021673350793359098,0.027911522986161574,0.028407083429219916,0.05941872707532193,0.030764150350101986,0.06915409737243403,0.047014500611438,-0.002411065893401704,0.009500787983261455,0.02806528063319748,-0.001868609197290168,-0.001975678598687653,0.020970809612980108,0.026142543373265863,0.0025657352628837473,-0.0012622822160716194,0.014186231355631868,0.05000886378091256,0.048307401335781576,0.041239710381913916,0.015734640977018176,0.016167074608814166,0.008880447620250696,0.028847196018723344,0.002019835685811207,0.02420443135184639,0.009305262231019492,0.001560929495277411
15,5,-0.029136189608007592,-0.019286457766903662,0.00889535686747694,0.031342104461093194,0.023010400697983577,0.05928354113012741,0.03314865282967329,0.061548857056451,0.04502696789525347,-0.004581980230706231,0.010071225215987372,0.024861468909239653,0.0027422595909442214,0.0016241051535003115,0.019380298989293946,0.03112067372736989,0.00771750572591365,-0.004271172483164179,0.011779710964109789,0.03974958081066107,0.04776415010457266,0.04538375673453258,0.01627360646027098,0.015822213201337136,0.0252942624285233,0.026203975068725877,0.017374133251717407,0.03062427243959498,0.011258257730341798,0.002034194128460357
16,1,-0.028772338279879173,-0.027118202939648436,-0.012582968404244397,0.017950054018965583,0.030039527434186475,0.03748505439189379,0.013050782931489148,-0.018151625592555877,0.020043276810987103,0.019347926120546623,-0.013201625663364013,0.016242159615608553,0.0005618757531040913,-0.0057213476258328785,0.016246011946978875,0.016101347132227016,0.0018390691385408047,0.007653845079656867,-0.010874373169876033,4.053359866975343e-05,-0.0030219645665358797,0.020260895411026252,0.005942847364741408,0.015392696704035239,0.03282269508622776,-0.0060231510248309715,0.03547674261253522,0.02502768769472822,0.04185296412017904,-0.010455870289816807
16,2,-0.02919187389421619,-0.027929108669817914,-0.01281335460579604,0.018101537917845,0.027901559431661477,0.04001917281243201,0.01344341931299147,-0.01800704747176746,0.019564206081114238,0.01962065224267043,-0.012531193251202543,0.012380709193062691,-0.0004543328037804424,-0.004605158570817456,0.01575320409132702,0.01446948820793053,0.0019659080453064263,0.0063587777716574865,-0.007665204737334697,0.0011359721373811389,-0.002939253897179087,0.01735090268343594,0.009916479667467743,0.01879853316362718,0.033603004812332526,-0.005870511595871115,0.019038578931516108,0.02520776935727406,0.043629360382696034,-0.016128669365065993
16,4,-0.027924447486733624,-0.027295269476109666,-0.012207119782817659,0.018009421611903834,0.03204561240223747,0.039066491264721274,0.012940122912248685,-0.018718810414269614,0.02009830706855031,0.01938546449558312,-0.012580944151316201,0.01606157318442434,0.004224072647122332,-0.0020448914160444477,0.016393012259862377,0.015893694703493375,0.001776597392312769,0.0042358725474774305,-0.010498016138783987,0.0007651397864953916,-0.0029988356790929707,0.019916944639774833,0.009655412500265624,0.018083943963555928,0.03286901056485201,-0.003109338396670913,0.034929797322232135,0.025501657608507828,0.04691195665854052,-0.016054319881165114
16,5,-0.028573786140474962,-0.028861733757578268,-0.012522662085379206,0.011474070211948852,0.026697599495776905,0.03732687227381254,0.012051158793897485,-0.02032467515773767,0.019413986078657776,0.007494677625944231,-0.013168416892889839,0.011319487022120654,-0.0023318797689419082,-0.00580372582190207,0.01614343927723804,0.015647462262906902,0.0017762955504224969,0.0004572884304398408,-0.010988326133846732,-5.664643353022073e-05,-0.002971976352026589,0.01819995715500772,0.001361830425560645,0.01718148187622518,0.031679596725987746,-0.007597791591206486,0.02830997316356275,0.026751839252407462,0.04236769536988657,-0.01599496928331093
17,1,-0.04032875757873946,-0.030742968240188143,0.0018641532967650569,-0.08062840076864795,-0.053478966891480816,0.01501467665178527,0.004630871621420567,-0.02848065636412123,-0.002680723401784191,-0.02290147195068746,-0.02833647429899145,-0.034771167730190296,-0.0020489973499705117,-0.0038669083759061097,-0.051221715168521996,-0.04705661649300855,-0.014958101620698336,-0.016733306967084617,-0.005239638710796553,-0.061692926654401244,-0.002612617082551876,-0.052125722452627206,-0.0008727523055600009,-0.020713985528321523,-0.006894360520797898,0.010863412645923148,-0.02056432390318828,-0.0013897782903521951,-0.07571737259978797,-0.01670104757969092
17,2,-0.042776690730664056,-0.02847623347375122,-0.009711786294130262,-0.06898004360712272,-0.026981739540394598,0.008052092856763855,0.010976085157034781,-0.04634248843952722,-0.03181013333029356,-0.01571111588323177,-0.016821451147017243,-0.03383101047332145,-0.010094937469680113,-0.010203838480420419,0.0020922322664382056,-0.048458384339170615,0.0032253256672308142,-0.014601931582856754,0.002703302166590444,-0.06957927028005828,-0.0036459973677155496,-0.042417633118651994,8.536626382573275e-05,-0.024420264389451534,-0.0043200211275503065,0.012992895043953767,-0.006763845232781458,-3.379615030310029e-05,-0.07649322821443597,-0.01131189076193031
17,4,-0.03866028873241537,-0.027776804181436607,-0.011408230730402865,-0.06824286869176492,-0.0513485994840496,0.010733744251135907,0.005651351440495925,-0.04265012095223484,-0.02878235513092547,-0.015018991740192418,-0.014035735741044265,-0.03794693495319645,-0.005658828734171883,-0.009905510802646124,0.008750267059389671,-0.04622970219858043,0.003551829104339306,-0.011613343978449674,0.0012785345187060256,-0.061937727330387354,-0.0019130736984070307,-0.04761172218123527,-0.012660476241322874,-0.023294215144203993,-0.0022047834712088173,0.009970957038570157,-0.00971436497489957,0.0010861765171959821,-0.07230029646618596,-0.014696055560344957
17,5,-0.0398020638649286,-0.03582384438804428,-0.011760931009352393,-0.06118572012205618,-0.040130599950530234,0.001167679806553169,0.006808096113532182,-0.041218924850920914,-0.03387251176413608,-0.013306210132253736,-0.016434597718831982,-0.029142632892059817,-0.010427267132192055,-0.012989486587018859,0.0072251962389580145,-0.044136139841802494,-0.00045856535242241024,-0.011003608236728616,-0.007749932161144108,-0.05770160032365503,-0.0030136215638034564,-0.04330630799023137,-0.012032166873376368,-0.022970765045701388,-0.0028438971576120746,0.009522080335373977,0.0001551166475735568,0.0008077888976114898,-0.06635857302214017,-0.013443278975598855
18,1,-0.03615287985801045,-0.032280353300556286,0.0024841517448616988,-0.08634666658297,-0.04931024845423367,0.018154238869699045,0.007224113535287842,0.009888319382466383,0.01478631027425983,-0.02056668255262585,-0.02754686029733731,-0.03286609630513898,-0.005645373023982286,-0.00612255759485376,-0.052481863174716224,-0.03244843898250857,-0.010070785048807712,-0.015156837547508843,-0.005913772667247864,-0.0503487485358583,-0.002088167293131411,-0.04800950037467697,0.0008427015223642103,-0.01348313739369402,0.0017524356798777627,0.014468681053391075,-0.02019344558048392,0.003777384054426977,-0.07073454169420605,-0.017540822474667882
18,2,-0.03805043907758034,-0.027280177626308834,-0.006038271965035978,-0.05205293599537251,-0.04546879808734825,0.013533104755254193,0.0147977560977708,-0.026403188304956353,-0.01534064519417032,-0.011236873339015614,-0.013784656914084242,-0.03564881577474965,-0.005161604955944682,-0.00801660688118706,0.007196458258876992,-0.02918817172896084,0.0016721843290977817,-0.011355894210186741,0.004343266995075239,-0.04779181665549764,-0.001856718247517333,-0.032793649916398,-0.007971954351650476,-0.021724803380268658,0.0032338267970883536,0.010187476185402609,0.002004763709749643,0.007049284045796041,-0.060467008137398574,-0.0016153628249063058
18,4,-0.038665837257823264,-0.028838786828787887,0.00025113426822422064,-0.06181902922882321,-0.05067613221171841,0.01601938330689741,0.008722847515981194,-0.017689591828995595,0.0037530042157680908,-0.011634081254835,-0.012396898535517962,-0.03802516424037164,0.000486807922690713,-0.00885925176219727,0.0075566163339906185,-0.03252398696860694,0.0024833445429331418,-0.009310931134057308,0.004488790330731056,-0.049364203697148404,-0.0011685107936384896,-0.038067809665093474,-0.011607842737916076,-0.020195906108164165,-0.0007048972776516731,0.014930075140171507,-0.007317076098968455,0.005342421090001665,-0.06469763298061702,-0.009983323908203279
18,5,-0.036583183477009555,-0.03438382760494054,-0.008584405873999262,-0.04983289185522149,-0.038985588512884826,0.011255414359527434,0.009593251035335412,-0.02952522699132736,-0.027959566942050974,-0.011907559922663203,-0.015902360217770507,-0.029479745731900788,-0.00834384781316003,-0.009861963901246173,0.011576358002946884,-0.025581753359499897,0.004038465197990444,-0.009530306939088566,-0.006479687960177283,-0.04728324323083089,-0.0024519344047411445,-0.03450822512920823,-0.004428158987564429,-0.012954042226350864,0.0013158490303999673,0.008683556139455147,0.0043849060180353415,0.0018043985973179915,-0.0532423654659281,0.0007196749376224894
19,1,-0.043637455682935276,-0.0347974425334413,0.0004113956690321886,0.00915123996831107,0.006973000594534754,0.0006151440043415269,0.01352076210847532,-0.04511555586301406,-0.03792956805006507,-0.006901698138919203,-0.019532147808964596,0.004403894431111264,-0.010155099413771245,0.008388047855420735,0.007433715354283632,0.01416040805758276,0.0010020585535199448,-0.0041055503563019406,-0.0012427731175095253,0.02126111794645853,-0.011438178925955634,-0.012900899683020559,0.012601734055313648,0.009567684888087881,-0.005894109759096611,0.00652445690895105,0.0014627574336198057,0.010491475739697165,-0.00774723813857172,0.004846314951403491
19,2,-0.042897162389806405,-0.03684847588642885,0.0046383515520310005,0.012696900972489942,0.008651634364831393,0.0020770833128545014,0.016889858485881884,-0.04782478716819123,-0.03811857521512109,-0.004766300250096284,-0.019347429262325414,0.01037228255213461,-0.008404735493853718,0.009091496586217595,0.00712322650599066,0.004161116971985328,0.002369873606536308,-0.0033654601672025016,0.001176752361993298,0.022700192768872713,-0.014787776862025254,-0.011272982951247122,0.009943430158341529,0.008136781601921187,-0.00544268805949346,0.008794389230631878,0.003100119808293261,0.013566005944348007,-0.005265749378457665,0.0016495536091456699
19,4,-0.043867262761355205,-0.036654054013286794,0.0023310703079372917,0.009762250731306633,0.006054213540861518,0.000860426658450127,0.011615534386221508,-0.045092049022565465,-0.03884015053532167,-0.008046316931402384,-0.01950185227323375,0.008404472442978525,-0.010710056045798983,0.008162159163023661,0.007073456617341776,0.003142036206275896,0.0011978337353857876,-0.004697463107175652,-0.001062948625845699,0.01790751624852158,-0.011522410981869815,-0.012820035233023006,0.006540992147420094,0.009596631154283696,-0.006076657720787334,0.009168694313553626,0.0014784554664269089,0.009705418700055899,-0.009733071916769725,0.004369201173235186
19,5,-0.04362360012187743,-0.03563430094138207,-1.9808595099203484e-05,0.009918010305892993,0.005487471812964364,-0.0005876794858924464,0.0051586366587553275,-0.04654785355358137,-0.04009951816747009,-0.006042690503087716,-0.01899592084928276,0.006316390958608506,-0.010327590466937786,0.0076314083253566445,0.006560852335438333,0.0067341783149235486,0.0013441921360463336,-0.004485034334699729,-0.0019048120744358382,0.01954708424854537,-0.010931953458509903,-0.012354882566663757,0.006220236132859817,0.008011608557244412,-0.0028993017948347535,0.007423241755201723,0.0016694601317604374,0.009335354320463967,-0.008742217109318273,0.0032000929416016494
20,1,-0.06424168778506514,-0.04417160220261023,-0.06409431483008043,0.0006457648795174569,-0.00365043718168991,-0.14106890294355595,0.0005058331872212343,-0.0015565079193326668,-0.00879990543003723,-0.025541467741092692,-0.031234073127245392,-0.0004223787097427022,-0.011492879112605204,-0.0017745357232383128,-0.013684176483402961,0.004904048600970646,-0.0004116996666357104,-0.008288078628369984,-0.006297592719454935,0.0019373895028533725,-0.0027293282720708837,0.0039903516329023335,0.004708588362279726,0.0037313234101452888,-0.016176314541557928,-0.012687145800726054,-0.040254247369039785,-0.04960736238408428,-0.006544073773802642,-0.005782099363853762
20,2,-0.06366115296886769,-0.044161562318325034,-0.062208322011385826,0.0005875028331669164,-0.003175987341130665,-0.1440034570605473,0.004607135951267697,-0.0011644145974521005,-0.006958254001229502,-0.025276879849887565,-0.031451648278102685,-0.0021005410137936147,-0.011918918101053971,-0.0031052316192084245,-0.012641052206485922,0.004229021323873318,-9.473815225052192e-05,-0.006977660092879868,-0.006261934957956609,0.002018434843123981,-0.0015363584408479725,0.00432525606272036,0.004063483112892425,0.0032378358925239078,-0.017960527006391128,-0.01272055871763403,-0.033660455232155904,-0.049872294103366306,-0.006208513889126006,-0.006910632590588483
20,4,-0.06472725089886386,-0.04481127008252178,-0.06468243673507547,-0.00028916062083710016,-0.0032974066169453703,-0.14130230425279944,0.00016527680142375403,-0.001640485055653756,-0.008700322490560504,-0.025956833504129313,-0.029814792470485064,-0.0003089122625263185,-0.012072334947733477,-0.004009777826760102,-0.013714562322129415,0.004603143246163714,-0.00048010437159408354,-0.006917161678283471,-0.006637224839252185,0.0012380012198716644,-0.002932548049960952,0.004182632288766232,0.002080260004417167,0.0035929781664056403,-0.016007501693560397,-0.013008352604293788,-0.0409309319616065,-0.05000658582419258,-0.006327596019526237,-0.005877427085327254
20,5,-0.06435883642077875,-0.04125993473533356,-0.0662386743545873,0.0014061256055562773,-0.0032038091501814746,-0.14820039388278952,0.005565780352955028,-0.002890090337524643,-0.007241868517067076,-0.028129671985520292,-0.03333562738506378,-0.0003094645058224422,-0.012004783204347383,-0.003966432705548268,-0.01468285987210636,0.004648518522390744,-0.00041207040372672686,-0.006842063798826259,-0.007149180625535164,0.0018210464320334839,0.008035376251125848,0.006056235763788028,0.0032835391846424452,0.0037103844632957405,-0.017546152790276128,-0.012574470879359555,-0.024457222847405417,-0.05182614326835192,-0.006307787989476827,-0.005776958301979448
21,1,-0.04255040544921823,-0.03446457726641505,-0.012126410651317065,0.004145166724039618,-0.01811339639655638,0.020158836473890582,0.013244205919338762,-0.06117635694480197,-0.038326868617571536,-0.007409859405142012,-0.020658047694120125,-0.016046061647202545,-0.011967306297424042,-0.011113757220247019,0.008312277292955075,-0.004389133346330455,-0.006529895226886061,-0.013328030146509896,-0.005570107320578703,-0.014234111417892952,-0.003699355924900809,0.005203702811259254,-0.016749783016593012,-0.007768483984719331,0.008360397720485203,-0.039307984748746555,0.0004948753169617435,0.013507182194869426,0.004369628969314235,-0.004113112303603183
21,2,-0.042863386509083494,-0.03466214447675533,-0.012414370227940234,0.003625022956492401,-0.01827595749075819,0.019905266067129796,0.012725570231304831,-0.06139158164996774,-0.03857219609665132,-0.00764700351611584,-0.022177181462153715,-0.016528221369857394,-0.012030236114037229,-0.010967537559434094,0.008050020364563006,-0.004621439209147507,-0.006844909734479918,-0.013235591636140142,-0.004684068642730319,-0.015029303064586661,-0.003802070606666866,0.004407105191075799,-0.016214069036935418,-0.00799803855175234,0.008080415852221802,-0.03959963562797178,-0.00016889351089657037,0.013330355666464235,0.004168468742508996,-0.004863084812802344
21,4,-0.03606960965008472,-0.03510715987981329,-0.010531813181682434,0.006878739318681358,-0.0286654916901198,0.019742483189492264,0.012435065907157398,-0.061907481951319954,-0.033766819882269206,-0.008638635812455447,-0.02280481818325199,-0.026708025107921245,-0.0035028585599175847,-0.011277504158004683,0.010179485685068494,-0.0012674467590176029,-0.006842577923056938,-0.010663967369789858,-0.0031417495446759724,-0.0029793534019431516,-0.003819875627267109,0.009030803705035624,-0.016528399467070094,-0.010195687769139221,0.007347842593121972,-0.03737376451273762,0.00551239816937758,0.01629381195952096,0.007099912271628755,-0.0034799361690917934
21,5,-0.03775848527375972,-0.03459430546313343,-0.01239549624013812,0.005065253460395669,-0.02645208518519576,0.01890262231087631,0.012716815625431829,-0.06233593296993556,-0.03441886934887568,-0.008944301833005168,-0.02157428379294948,-0.02340148227566194,-0.005624800832801607,-0.010980652654258193,0.009989719129959239,-0.002050347089166053,-0.006878854259086625,-0.012688171108714168,-0.0001429245360814605,-0.012273192662370726,-0.0038716902651888007,0.006999973504960251,-0.01589024873970031,-0.01025793127876003,0.007301582638695497,-0.03636369545401688,0.000636597257630106,0.013533540658693513,0.005964380225397394,-0.0021608491059078388
22,1,-0.0311192070145846,-0.03373047035044109,-0.0015836649918212539,-0.004598645802781546,-0.027397578844583867,0.025080057233782288,0.014169358356777108,-0.040788044536982676,-0.029445762408896153,-0.005292725553311371,-0.013075725141510787,-0.01797510511780749,-0.017035633792284906,0.003316450285978853,0.009604212370346778,-0.01907698287549216,-0.003880468675693371,-0.008410076669191455,0.002940193399189215,-0.009248136961012175,0.0002647255857908491,-0.01651456213728551,-0.01165646918233818,-0.008497294436281309,0.021194940851612675,-0.02661720176762059,0.009201483993529784,0.0321294180101864,-0.03913873869206604,0.005231940501809201
22,2,-0.03429173581482483,-0.035459138452700406,-0.010242312346646944,0.006081109008000675,-0.0303724780783013,0.022459299071253526,0.01320041635989742,-0.05553449823694976,-0.028096889555310655,-0.011115848638485153,-0.021807063280866748,-0.024502214505872866,-0.014052463576741182,-0.012348587517092752,0.009345134744436932,0.002420265166417639,-0.008517160173118972,-0.014203099909082043,-0.0027390721368539764,-0.0009617401237334148,-0.0034321837513672736,0.007965841397566505,-0.015921388331999062,-0.009147125559378915,0.01902835088379981,-0.03666404620247034,0.004727356100324294,0.029963475385194643,0.00017967580648710094,-0.0029661926687623674
22,4,-0.03474832139065374,-0.03510997332353089,-0.006236547751064,0.02575792999049786,-0.029107594999346214,0.022209891459561093,0.013989488253809291,-0.05025863904984077,-0.028898994792079375,-0.006587915381967238,-0.024434803150751097,-0.024101392302896575,-0.0048671599223066376,-0.012181100752166024,0.011560618135045402,0.0023334590512359083,-0.010165835407608756,-0.014565728018299825,-0.0029859203487056845,0.001674992543771704,-0.0033319986268257845,0.006753064375702318,-0.01647362574897481,-0.007907331013502394,0.025529577060035648,-0.03541076270030859,0.007708169214668126,0.029178126687695184,-0.004929408994369826,-0.0024018742625274434
22,5,-0.028981917103874353,-0.030641764123641193,-0.009207127862172098,0.010965163844601864,-0.015698793632350102,0.02685713559196929,0.014307091662444035,-0.048149017350580164,-0.02432661752813917,-0.004697272242036016,-0.02108674025535007,-0.012281926910789205,-0.003364121219568622,0.00906653519630436,0.013209027512128803,0.004339527323091585,-0.0013819362986539885,0.00107391661285976,0.002308935047021709,0.002396949973298162,-0.003130640359826601,0.021334637601651323,0.0064798507472025365,0.001275072413696121,0.023256946001309606,-0.029576264326518754,0.01132298774250041,0.020774342189815383,0.010729185149079468,0.007248131975209048
23,1,-0.034239336972073646,-0.032340590989983896,-0.017092033307568418,0.006493055507967282,0.006225579324194042,0.016923022996952804,0.0037317818114419345,-0.06515331976734498,-0.04754741787723267,0.0006671865476888469,-0.020217662458060486,-0.00795869344443114,-0.006975327797439104,-0.011742472037066042,0.00925165366661121,0.0013597999753576407,-0.005024100748861441,-0.0035426298024622336,-0.013427138148434,-0.00971300096876713,-0.003981290876851596,0.006762917554180949,-0.005195411627576303,0.005844700349123557,-0.002129352196641431,-0.03671351911340788,-0.005564448332775019,0.01757361920774527,0.028415043624344567,-0.018365440206324808
