budget,f_id,i_id,log_precision
50000,14,5,0.0008904964142888305
50000,15,1,1.7128813819170643
50000,15,2,1.6992050568123722
50000,15,3,1.6999353718102932
50000,15,4,1.7437750620333847
50000,15,5,1.721243596126429
50000,16,1,0.9454878443428842
50000,16,2,0.9254111449701882
50000,16,3,0.9811225502166904
50000,16,4,1.013201198197608
50000,16,5,0.9475039151359568
50000,17,1,0.062257797258029594
50000,17,2,0.163238288606507
50000,17,3,0.10980813527553365
50000,17,4,0.19596446055268543
50000,17,5,0.07902304182100546
50000,18,1,0.5676409793889252
50000,18,2,0.8692278507157422
50000,18,3,0.5913102022106611
50000,18,4,0.4629452221459342
50000,18,5,0.703953355182481
50000,19,1,0.7059990675189686
50000,19,2,0.6985879187278199
50000,19,3,0.7290035932141729
50000,19,4,0.6796173216143663
50000,19,5,0.7015083503958685
50000,20,1,0.4393291729740878
50000,20,2,0.4438606407265339
50000,20,3,0.4312808715478715
50000,20,4,0.4312426222211886
50000,20,5,0.42470385580149894
50000,21,1,0.4362031200321232
50000,21,2,0.47254622321925194
50000,21,3,0.7402873946152617
50000,21,4,0.48339629357975944
50000,21,5,0.4887125609173209
50000,22,1,0.47055731613241514
50000,22,2,0.47055731613241514
50000,22,3,0.5551607030821025
50000,22,4,0.46294508415897867
50000,22,5,0.8579061626433879
50000,23,1,0.4124961452113342
50000,23,2,0.4021887676047252
50000,23,3,0.39708930552811733
50000,23,4,0.4122281294547558
50000,23,5,0.4113415803409228
50000,24,1,1.7850036465844494
50000,24,2,1.7772128841794976
50000,24,3,1.794411615651734
50000,24,4,1.8114019710552394
50000,24,5,1.783408237880614
