budget,f_id,i_id,log_precision
50000,12,5,1.1594268708176185
50000,13,1,0.747339423233822
50000,13,2,0.8017612575979548
50000,13,3,0.4545115662919957
50000,13,4,0.7956654983909806
50000,13,5,0.7583190842688898
50000,14,1,2.4890283654930006e-05
50000,14,2,3.238399778153954e-05
50000,14,3,3.1708755286297266e-05
50000,14,4,2.9461408783792926e-05
50000,14,5,3.376838184333491e-05
50000,15,1,1.1599144961379328
50000,15,2,1.1740427670702913
50000,15,3,1.1119175324604558
50000,15,4,1.0948909510753697
50000,15,5,0.952315236583613
50000,16,1,0.7776756818275958
50000,16,2,0.6807920113879432
50000,16,3,0.5371679608791837
50000,16,4,0.7200968542794468
50000,16,5,0.6546202409664696
50000,17,1,0.02732820915545009
50000,17,2,0.016068605214789183
50000,17,3,0.03945753540547525
50000,17,4,0.04194977083297897
50000,17,5,0.023443375007246216
50000,18,1,0.11794495747573978
50000,18,2,0.11256161765223341
50000,18,3,0.09691545177222247
50000,18,4,0.11100224296202121
50000,18,5,0.09313344879929979
50000,19,1,0.538726645552378
50000,19,2,0.5419321598976593
50000,19,3,0.5427672964033992
50000,19,4,0.5253793315223307
50000,19,5,0.5584751464744263
50000,20,1,0.2281203509260375
50000,20,2,0.22044515097826745
50000,20,3,0.23316026005893595
50000,20,4,0.1965781327874553
50000,20,5,0.19929970078623546
50000,21,1,0.47703219681621456
50000,21,2,0.4476260985842206
50000,21,3,0.4476260985842189
50000,21,4,0.44762609858422114
50000,21,5,0.48339629357976144
50000,22,1,0.47055731613241514
50000,22,2,0.47055731613241514
50000,22,3,0.7826687610379195
50000,22,4,0.47055731613246116
50000,22,5,0.9175910568046899
50000,23,1,0.4148884618042325
50000,23,2,0.39753720300011786
50000,23,3,0.38927481373660106
50000,23,4,0.3691885017877337
50000,23,5,0.3924257600209409
50000,24,1,1.629945643989901
50000,24,2,1.6257730295341688
50000,24,3,1.6424142105624333
50000,24,4,1.6155738561833715
50000,24,5,1.6264868273322766
