budget,f_id,i_id,log_precision
50000,15,2,1.5955674660306207
50000,15,3,1.7402769274959895
50000,15,4,1.646803853343339
50000,15,5,1.6484166433257113
50000,16,1,0.5714358699183938
50000,16,2,0.4713467171106888
50000,16,3,0.5621410973228068
50000,16,4,0.5454442202825903
50000,16,5,0.48570836214369884
50000,17,1,0.4656720187240684
50000,17,2,0.4224789274934125
50000,17,3,0.44372345856402357
50000,17,4,0.5002396547043473
50000,17,5,0.3968043119047687
50000,18,1,0.8447579297360481
50000,18,2,0.7510140958737798
50000,18,3,0.9385697317098908
50000,18,4,0.8686407207359966
50000,18,5,0.7775413065871827
50000,19,1,0.5578909266463967
50000,19,2,0.5680814681230945
50000,19,3,0.5306932168860732
50000,19,4,0.5321824135274258
50000,19,5,0.5254452029980685
50000,20,1,0.4345552000295152
50000,20,2,0.4347946811402776
50000,20,3,0.4460672178765279
50000,20,4,0.47175634050804416
50000,20,5,0.4226460864504735
50000,21,1,0.7932550105221255
50000,21,2,0.9317066049694083
50000,21,3,0.5351116953175247
50000,21,4,0.8690506678762657
50000,21,5,0.9869408019866038
50000,22,1,0.9924663868707052
50000,22,2,1.0355940320833164
50000,22,3,1.0021223286556467
50000,22,4,1.0172528206556115
50000,22,5,1.0027007677396653
50000,23,1,0.37359086070630637
50000,23,2,0.40165194400946297
50000,23,3,0.3903806426182166
50000,23,4,0.3838719323756586
50000,23,5,0.4088594021787022
50000,24,1,1.649302128820861
50000,24,2,1.6473015589806133
50000,24,3,1.6226402345986766
50000,24,4,1.6873672327558917
50000,24,5,1.6372502494538779
