f_id,i_id,ic.eps.ratio,ic.eps.s,ela_level.mmce_lda_50,ela_level.qda_mda_50,ela_level.lda_mda_10,ela_meta.lin_w_interact.adj_r2,ela_distr.number_of_peaks,ela_level.lda_qda_10,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_meta.quad_simple.cond,pca.expl_var_PC1.cov_init,ela_level.qda_mda_25,pca.expl_var_PC1.cor_init,ela_level.mmce_lda_10
6,3,0.10245684128319571,0.12370285896733638,0.045050449159614786,0.0026028028586027596,-0.07199805185204294,-0.1350342896915505,-0.2586964149549405,-0.13016156887157082,-0.027259462461786954,-0.18059354830039756,0.0207988061877335,0.01645490104698133,0.019911646668890143,0.08991702223878625,-0.09132871276122861
6,4,0.11411092489444626,0.1331640943958792,0.051234369589725604,0.002985064005962851,-0.07973930456767467,-0.13683276926091253,-0.40937914060673414,-0.020687085169767555,-0.015565293464231134,-0.16283804110438133,0.025141761034450066,0.011626060307677905,0.014993600721038697,0.10289811215772443,-0.16044016442010817
7,1,-0.01960334616572174,-0.04980407371959984,0.13013196421675993,-0.06552961901461851,-0.17235974593209968,-0.13563332600155045,0.032489453692893695,0.11253828458123968,0.004756519919724457,-0.17053223060316614,0.03343863814399195,0.018762004907110184,-0.004172280320243128,0.18233483293819883,-0.04604098846605445
7,2,-0.004637675612343628,-0.040923900993017556,0.04375384552534421,-0.020085583773591098,-0.016283849820149437,-0.11857699411104143,0.027836498141146693,-0.03619498722352757,-0.02621867516679119,-0.1853422507153633,0.019861977347857274,0.016520924292308198,-0.04514464899597469,0.09057971627438399,-0.10874633776946174
7,3,-0.02805888843173615,-0.05867270903016966,-0.18837577177405473,0.23037913226045778,0.02169197756282562,-0.10110105099218908,0.06629097976202669,-0.11334391344799077,-0.07899832178604635,0.1721409763946229,0.023446479288688038,0.016393990589759405,-0.15403473731807416,-0.1997018386516573,-0.017721114012331396
7,4,-0.030905096190708276,-0.07322702281668286,-0.0870379178471209,0.0840200642938676,-0.2135038965553634,-0.1394677490323774,0.10608150096340938,-0.13906793104619875,-0.09858502409572428,0.20701294075626006,0.02107947174853908,0.01593937064002099,-0.08774609117036403,-0.023068036167263356,0.03142259736779257
8,1,0.02671979419516448,0.05358253701659854,0.018765012615527876,-0.02404069721381987,-0.06594540485246514,-0.0021158719413484905,0.0324867010897867,-0.1295958093047695,-0.1902894669440212,0.22217831456593426,0.02261145764615044,0.03301639814064859,0.04048158878844586,0.08062049432315879,0.047460616556175284
8,2,0.06514472363600798,0.10005757466329301,0.027408675049701646,-0.015166113900870519,-0.053851494022612724,-0.012846768854743694,0.05117324420143607,-0.1506417019641722,-0.12067891650675772,-0.1427912235914149,0.02378285054604304,0.03408998955377284,0.01881930876873926,0.06582643366524439,0.08042090938465078
8,3,0.06624184620962326,0.10045011130379522,0.021048073064550095,-0.017837190600526437,-0.052650436773360065,-0.00756695313618283,0.05017904808776794,-0.14397210110004904,-0.14701506827754762,-0.11311706152532888,0.020542149690649783,0.03633234322976961,0.018852415715743955,0.04863458735562317,0.09484683970487365
8,4,0.021021558017527142,0.05191685919702477,0.009355889802704367,0.04057613753521956,-0.06889508052344809,0.0,0.04050691882502747,-0.11559170126187607,-0.23954172746086388,0.20331677135934165,0.024954506267482433,0.03627881875652719,0.037798043664012126,0.07114562504789343,0.03285037415749631
9,1,0.07225608628257965,0.062035103263484936,-0.20947457819218704,0.3306045723212163,0.13179265896341835,-0.05331466108386483,0.005999679497001836,-0.1140547861898393,-0.09769568439018274,0.08452479614089475,0.017381558304415082,0.043036001481439407,0.0034201122225832326,-0.1883143675340467,0.041750359859367675
9,2,0.06953589497747449,0.058776606890614355,-0.20349847436108606,0.32073205114456266,0.12780187049609734,-0.049456494982019074,0.00854088121057113,-0.12253030468404524,-0.09862059784896693,0.0846433425273985,0.018681711044718323,0.03993749532732364,0.007236669085103488,-0.19089546862634962,0.04305889944090088
9,3,0.07932003054671412,0.06728227802689733,-0.20796944696537825,0.3244152227765923,0.13393332704185582,-0.051528239525104914,0.013369515818978897,-0.11857911750725059,-0.09623904622351188,0.08520925052100864,0.01672134053652155,0.042005959836239434,0.010251876410287464,-0.20199914796406288,0.04508531158880369
9,4,0.07402208452169456,0.062094077749785793,-0.20522711921822728,0.32589485346997005,0.1291059644288422,-0.04851472362915757,0.008210580076830065,-0.11936012265344714,-0.09796354661849747,0.08599884806541727,0.020839059005885424,0.04104349541762222,0.004377525557386366,-0.19416480450808432,0.046598647499958346
10,1,0.43865900854748685,0.4689144288710505,0.2412306658101746,0.02195007407298788,0.0,0.12815680090567882,0.09707344911002735,1.2310365591481394,0.19279510674555245,0.0,0.06859914227287511,0.058667665125445856,0.04552978958184184,0.15131171286666834,0.1250346589027811
10,2,0.4109490969746492,0.44782205857141744,0.2157570588215023,0.0,0.0,0.13021649055890983,0.11475764854033221,1.1263946087402963,0.18853352766484033,0.0,0.09041762230518335,0.04819803331565109,0.021169710565260624,0.13855319349711626,0.09467730791242479
10,3,0.3863031166587094,0.40537155792153223,0.07149647890783628,0.20258767812043077,0.4176990847895625,0.22934773242312678,0.07445209508342487,0.2365902962852524,0.2157528473428516,0.35452368793523137,0.0511452708954363,0.06904510314817491,0.08718935247760329,0.06158120140943879,0.14107972746377317
10,4,0.3950264560106542,0.4501379089896316,0.24890297576604214,0.02343709620752743,0.0,0.1133968317673335,0.08969151900574901,1.2554416352772702,0.17284155533781087,0.012836259378658621,0.07994440268990899,0.046443919399353106,0.026134024625099617,0.16729348897418506,0.07044847544455246
11,1,0.26297163604793367,0.259173916803795,-0.027739788264447007,-0.21590528863113223,0.1857338576882519,0.0631790827327825,0.057140976943785504,0.17283139303191009,0.045367410266661745,0.10282013535863804,0.03498473190146667,0.03315892776398166,0.07885178367389889,-0.06258628451242032,0.06689700228286966
11,2,0.23432868108177662,0.2308241704227425,-0.047624395509942574,-0.09814030462335799,0.1649382194206182,0.05366765757775832,0.05920967447992287,0.16465656275198737,0.03832092721784652,0.0905223550783868,0.03240884460249105,0.03414690703589607,0.04661132248277622,-0.06912759556224968,0.05334161751321609
11,3,0.27891883160938824,0.3121005292266741,0.0918458828750971,0.08291812251224129,0.1667512328193796,0.11596508676827133,-0.15951020741782185,0.28506618107442816,0.21060776203032439,0.1591436121606713,0.045709049884603226,0.03975581254299354,-0.5235539456441765,0.06202467037965165,0.10928152412442005
11,4,0.22517061756631485,0.25705903964186305,0.09276563842473495,0.01604269984279738,0.048670621185812,0.08814521167667677,-0.06377929436465246,0.5183034673597958,0.16857229422090053,-0.05512955675591391,0.048937296103988226,0.030561223182092978,-0.37611401356553054,0.05903900908567716,0.10248071655022528
12,1,0.022503980150618802,0.047409791403585776,0.018441074229968407,-0.06712220005804109,-0.0738748575658671,-0.02392539155088208,-0.16197478445830418,-0.07958447883100192,0.15226959913113064,0.0836894819369296,0.023132681780434663,0.010961795237687123,0.029306325446799536,-0.10459030343400336,0.043098170498882926
12,2,-0.08402479123351489,-0.04218933386521034,0.05295007250630735,-0.12168840897148694,-0.15094264082418934,-0.005536973219004211,0.005229733569941261,-0.12790605225733814,0.23136636120324494,0.10697687350009731,0.024112118802848075,0.007637162437270445,0.03496511376387483,-0.0462672000841375,-0.07589702733661813
12,3,0.0044338369047477455,0.026689016957656627,0.02449157874807776,-0.06771187099962428,-0.060223697198510305,0.005107540201568728,-0.09308926227296435,-0.04720040126518508,0.07691363740466435,0.058895667217293876,0.010458379676916776,0.001832286080093358,0.020908154567081113,-0.06906487748833387,-0.09575728811048038
12,4,0.006368959870719948,0.01670460218785133,0.029095928648513257,-0.045526744908095856,-0.047515082161034075,0.0,-0.14688139070184758,-0.07391979679427615,0.09583622187380715,0.06250785185591654,0.015274055108237414,0.008197431761057944,0.013129466773204757,-0.07297742926513008,-0.016673333917920058
13,1,0.013394018488945036,-0.04446830623492546,0.12472698726848153,0.022384821430771806,-0.08629564108888416,-0.15857407110055008,0.10766204753987121,-0.05246762278220289,-0.05497990653343713,-0.2603928307926561,0.02129614399982751,0.032081690969202215,0.02418509398385557,0.23865578999096015,0.05882754632196385
13,2,0.015722933139977704,-0.043268237908765016,0.14593849787065546,0.01813483374792544,-0.07807675248726104,-0.17185847708941887,0.11534638299288884,-0.04027685285332248,-0.03372226612452921,-0.25620728285483274,0.019343923356348623,0.026288551507013536,0.03509723860909076,0.25641973626037085,0.03926070692697797
13,3,0.025112363769616966,-0.03712935680919771,-0.008514103237031185,0.18243920440597053,-0.15827182257320238,-0.08625320802227074,0.11129846387717904,-0.10099958982929699,-0.16041811676739212,0.2539695720467866,0.022769848996925947,0.03528545901526811,-0.11781493171375547,0.11715505251778144,0.03966825774178513
13,4,0.01924740340203753,-0.04307095903152876,-0.034637462164575736,0.17993195196714434,-0.17038198835288795,-0.0824148475743981,0.10783851120940618,-0.10260761488207723,-0.16565609377456528,0.24911967052283657,0.021330791983158532,0.035550311426596745,-0.10704708154584405,0.09313566168951097,0.03984081206022537
14,1,-0.13215660930299983,-0.1299038238116863,0.10310485065981312,-0.06703367653803971,-0.15374745612080265,-0.22600615430393034,-0.0030462647604326265,-0.09460918676707553,0.01160323809396191,-0.2023824889028335,0.014964976980123001,0.011840927877803276,0.014358691006456092,0.15681338540393894,-0.0032827419100125432
14,2,-0.1070537116565175,-0.11234009803838024,0.08783562568441994,-0.1532623282876029,-0.1573835310095863,-0.2212367098350534,-0.014724044965493288,-0.09527159845174277,0.006190350213159834,-0.11389400425190599,0.016726942362124242,0.005100152298694538,0.01426150422867195,0.11929041981892521,0.015706361757014564
14,3,-0.1998792253658655,-0.19457336758255755,0.0,0.029662251138783013,-0.1350223617351453,-0.10758052071892249,0.0,-0.14469970051443748,-0.04435349292420171,0.20341112408482992,0.02161258759292428,0.004134687293788852,-0.12195609092016274,-0.020006166973995432,0.00959657919765844
14,4,-0.212519443911653,-0.19055441710265208,0.023292792626740333,-0.010435625393539927,-0.18752951312621768,-0.14358449145087504,0.029927662831388147,-0.1472260177270583,-0.00585778487016364,0.21159331354908015,0.019793851263185613,0.0,-0.08079531741214019,-0.029267729609881665,0.023521840700850505
15,1,0.037588280232267346,0.0227460890835684,0.08724819285232055,0.04390450458642503,-0.04066120297221837,-0.0129335778134963,0.0611772774839891,-0.04941979930331131,0.0024831992588773,0.29362408736912576,0.026872712482943817,0.038405406582531,0.03564142282082533,0.128585369066406,0.07066325204417712
15,2,0.022081761111688747,0.048128964445225186,0.17294580100908225,-0.007746008434070473,-0.09393916001186597,-0.05076191388835144,0.0323471413491101,-0.0459750471176793,0.13243556732144524,0.2804176521488295,0.03326335475030423,0.027957607187504396,0.03732563148914375,0.0769615596070568,0.06293513908270987
15,3,0.07404285415207851,0.1037996132084974,0.2607939920115029,-0.09662649221698189,-0.0504364088842752,-0.031815609237455134,0.07598821834114511,-0.03059004508773655,0.13562549488344705,0.2760935034345814,0.035932350237042665,0.026604543218786914,0.06558847330942619,0.08799533176405888,-0.025386430432715268
15,4,0.0030932892222890196,-0.014878379832747646,0.17347315776500932,0.0,-0.09447193075465854,-0.06458182061746554,0.0868693371145548,-0.07518147817941512,0.0,0.3177929328160259,0.03623952361858673,0.03575798391402024,0.0068818297120422645,0.21462166786503534,0.06483465174712122
16,1,-0.022968825285871124,-0.02529288735772721,-0.09172425575766407,-0.1230923433876565,0.08388069625941287,0.21102626777712408,-0.011680161752473092,-0.006985118551728023,0.1687622769527492,0.0,0.014549278355096673,0.04292138842311949,0.06516634046346632,-0.13377525060591397,0.03601616833898988
16,2,-0.02219285183110322,-0.029536901802059527,-0.09956221688463382,-0.11988324796909905,0.08105492391548712,0.21346381365622574,-0.009628309399994914,0.0,0.16532454600448787,0.0033021140387037573,0.008986387656671757,0.04402743976901974,0.06659593534381489,-0.13125146415906852,0.03726080819540467
16,3,-0.016881523948703805,-0.027705073481856406,-0.09722160251696052,-0.12956406001921433,0.08148268053197577,0.21231514463173368,-0.007175805254772766,-0.006769434300636909,0.1674237362901126,0.0,0.010726211259252993,0.04365496706341146,0.06736401297588744,-0.12587909343668852,0.031846346316344365
16,4,-0.01878728759358301,-0.03034327465272993,-0.09630909547247149,-0.12501437678867927,0.07936399810436648,0.20916524528270392,-0.005180719182848459,-0.0038771186541817493,0.16661406424595024,0.005660300007144889,0.009739125123440051,0.04062895064442816,0.06404569304468531,-0.12644434909875263,0.0391791429011375
17,1,-0.11131940423160619,-0.08138562634731725,0.09225673946885637,-0.267988975462076,-0.0370886350429675,-0.05911770790258447,-0.020694154503148543,-0.09037298439034602,-0.03485858367038386,0.14613747231103652,0.01371958375197388,0.0,0.00471434976950999,-0.004611616232391785,-0.2279336710826778
17,2,-0.2422242101613617,-0.19670306472616628,-0.055396632202207585,-0.0954826263135049,0.043951812735921025,0.029685392293512358,0.0,-0.06207288436044378,-0.14249174362106226,0.0918621483812195,0.012697991251021168,-0.01480138357330174,0.028911084351696092,-0.16211948869360415,0.08258574353608572
17,3,-0.15226671347067347,-0.15867997813867435,0.08160479902793877,-0.13720029539169248,-0.002001800733131165,-0.1800779863653243,0.006858048722866661,-0.10014220750672098,-0.0416148553801112,-0.10602717413020629,0.011646806714317448,-0.010251777241750137,0.004950582993159369,0.11950559464533198,0.002516714673655218
17,4,-0.2466257440317864,-0.19637763683021864,-0.012618909240861509,-0.14188796525550762,-0.020522549319192007,-0.03918936908594911,0.00960907919787024,-0.08818242296971662,-0.11633029024487934,0.12161832642100467,0.012302173080647794,-0.007597411288302713,0.007190560503079757,-0.10527098888764597,0.01580520737145452
18,1,-0.006853299921309508,0.013005302883134562,0.09290552425415524,-0.2993802547519264,-0.03044458294291233,-0.05546335382585804,0.0,-0.10783937209894578,-0.014419214127763438,0.14214565181586303,0.017243986535434852,0.002692027717276696,-0.016131694411131034,0.0019147688279694264,-0.24696366717827956
18,2,-0.13777901168752527,-0.10760273080550442,-0.07247575973604331,-0.07382439554676423,0.05303815496197359,0.02818997441772403,0.005078446042123097,-0.08467989038665369,-0.12454092555236485,0.10187210137311442,0.01925389122843002,0.017488732306145893,0.03773125506998809,-0.18029466171187936,0.08013011997687286
18,3,-0.05347886501592097,-0.0688862911068708,0.07959268712503709,-0.1448354187637252,-0.014684850255037657,-0.16734254243388233,0.012665965670979995,-0.11817431035158035,-0.03132480341244631,-0.12519490849868242,0.012655419557910136,0.023432470366607144,-0.003532685173422173,0.12895393297812746,0.020679610967414497
18,4,-0.12441660099317486,-0.09048913753106069,0.003154909242923859,-0.15912610042450157,-0.018744314998644207,-0.02998428568265077,0.014495171516822947,-0.1029741966485464,-0.07471721953239907,0.14745111805589076,0.018746135853062118,0.010753791994435796,0.011677173732739549,-0.05623773170737345,0.040175989948621316
19,1,-0.09468514622876653,-0.0926593856062741,-0.2606555401483804,0.3055571113624478,0.12982799442745108,0.1292733693420479,0.016877317554153615,0.004034867666816086,-0.05956372948246451,0.063632739333112,0.013785653454443714,0.02861669043255787,0.0,-0.32981652658645555,0.030981883523290787
19,2,-0.08741252596286553,-0.0855399588078426,-0.2571418892431083,0.30010436287471354,0.12323298880614104,0.1331021073180789,0.016380121197043518,0.005778289504613968,-0.049075675301568165,0.06133299825029639,0.013537421267260208,0.02667203879672156,0.0090982913435005,-0.3016504841161918,0.03626572354050234
19,3,-0.09020929032291868,-0.09081920340054103,-0.26071340801742343,0.3076805561482994,0.13082700187112462,0.12796378207703563,0.01747497030068694,0.005377027401195528,-0.05707901266979348,0.06470327531154207,0.015092773935724502,0.028523990080349976,0.0,-0.3108613842337862,0.03622073105361906
19,4,-0.09391318968934709,-0.09282038594112113,-0.2565025045034476,0.2950079430295809,0.13168922802001398,0.1328713650555948,0.010036306511768636,0.004700314314228279,-0.06182329893919218,0.0574133009997263,0.01232832041967069,0.023520905281538454,-0.004957063124864651,-0.3310885008648048,0.03254284808285096
20,1,0.06169204492578345,0.08369338329189953,0.047577506325998525,-0.05565935527440824,-0.05791225023153984,-0.06451038000988485,-0.0029703030426010413,-0.09473583884295866,-0.026053396586465022,-0.3707800673975741,0.022734923761353554,0.028300063527737063,0.002851489644077554,0.08127261476047903,-0.17651207764726445
20,2,0.07024485344524152,0.0865222968832041,0.04629318192249052,-0.05445361139372118,-0.055035152348818395,-0.06267908997223684,0.005575920556390612,-0.08953690195018432,-0.031397272912851104,-0.3607696791041928,0.022113944618243953,0.02543850770787459,0.0,0.07349552575295057,-0.15867329389280482
20,3,0.07457449198051681,0.08723446659362591,0.0498285366941775,-0.04045653692436746,-0.06482359858836417,-0.06260807225725998,-0.008897765853912554,-0.0931247327170763,-0.04078199758011544,-0.3631774079257434,0.02213893338871717,0.02927331052874807,0.004616056143557035,0.06998719606297853,-0.17574546221600612
20,4,0.06849712004668534,0.08851385292643896,0.05036826047699111,-0.04944711377003588,-0.055436917162829086,-0.0657498226299198,0.002189792152319736,-0.09236022506894451,-0.03398044942654241,-0.36903619108734603,0.021097420350640023,0.024974807863762633,0.003151015987498118,0.07728220119051626,-0.16797515363773574
21,1,-0.07564355417140325,-0.0694102170483587,-0.09350590286570398,-0.03134072687465611,0.08193572138555885,0.12273658983921237,-0.025729829842455587,0.0,0.08626215053917655,0.020077342436330692,0.006172655700634064,-0.22610543782949277,-0.005865402312859286,-0.10645116782459815,0.028849076296912912
21,2,-0.08393878995410226,-0.06691696387000562,-0.09371275455755235,-0.011482883987258274,0.0848973309810181,0.11512473208283909,-0.015244042158038151,-0.0044777305083485985,0.09317425082856524,0.021775813712001713,0.0,-0.22874713651319767,-0.0048145970360976564,-0.10985292367108873,0.02121810087448628
21,3,-0.07263039066594852,-0.06920586326792556,-0.10623289946453143,0.0,0.08492546534821771,0.11540871212476647,-0.012566428363730162,0.0,0.09767809483989719,0.0238238114305325,0.0,-0.23664221076904077,0.0,-0.10128208379421658,0.02438279161592366
21,4,-0.08099878737192845,-0.08172922550641382,-0.08517264970261355,-0.03451879790708695,0.07855743172963794,0.13011459408300002,-0.01386011910896523,0.0,0.0908440023259057,0.029247470881782506,0.009675891660175157,-0.2270203054549107,-0.006180983895162251,-0.11069256948327566,0.02483550360830361
22,1,-0.12101283279853065,-0.10070155601471431,-0.08218357098242582,0.022888577573820207,0.1081927989236533,0.11894982295975375,0.0,0.009889589241331709,0.030750934590201062,0.03726505829780857,0.00365303211365528,-0.18412256865239163,0.022475346971226134,-0.12004096869256553,0.024237061391155224
22,2,-0.1205885142695117,-0.10105698491627146,-0.067477886258585,-0.0148075804545518,0.08046681952568051,0.12384440202270681,0.007038385406111569,0.005693409832823043,0.01395021100611428,0.03800167485133961,0.011631341336399259,-0.14465954513540386,0.030376109194447,-0.11424161114254439,0.022265710185462584
22,3,-0.11510183581811648,-0.0983531637907031,-0.08104034979199243,0.0,0.11441795568072828,0.1237884227467865,0.006453882107013774,0.016800126711593984,0.04078352082532688,0.033511692289699885,0.00689624997175093,-0.11518471204150788,0.035310194904862896,-0.10822451269124647,0.0225073949273302
22,4,-0.12495167560471884,-0.11002177770058355,-0.07217651148512205,-0.017140190646467407,0.09445422630724196,0.11052199240873957,0.0032325814292844257,0.008810217779294166,0.01998204055682362,0.038920029750489346,0.0092272659501208,-0.13563163527793504,0.027739020453328544,-0.1225120184942246,0.024379955314933754
23,1,-0.06403336430259868,-0.06683144088830777,-0.07911048767860554,-0.07196920035151627,0.06785815738504941,0.1504945764851745,-0.018610896519257153,-0.011461003209531445,0.07459085253538672,0.007709827123754759,0.007482936107625626,-0.16153841084583737,-0.005339902816873243,-0.09826968681233592,0.02009637480825094
23,2,-0.05653140923425182,-0.06116649267251775,-0.08315998354644893,-0.06452832983389634,0.06467963413858699,0.13780950414578816,-0.021360131075534416,-0.004076303852855706,0.07416365330410625,0.008950434877971314,0.012450051833934717,-0.1708828557925004,-0.014382915440901173,-0.0892728903450459,0.02047296955128769
23,3,-0.05542185622585391,-0.06914521562754067,-0.0907246752907501,-0.06894014008887328,0.07072467868118947,0.14483160919477198,-0.017016184886315316,-0.014489556154894528,0.07807206842065305,0.009823506010947988,0.006290994710412376,-0.1591626390320121,-0.0020062742375319687,-0.10007595246144779,0.01822988649508478
23,4,-0.05642378826089106,-0.05814615616074578,-0.08119805289742713,-0.06787069602097191,0.06257368624032832,0.1446655877822174,-0.019018765421770917,-0.013462311465621463,0.07464974114914918,0.011636732702089314,0.009868780161829807,-0.16923437729319246,-0.014348171397572634,-0.09401037496687868,0.02117054510546168
24,1,0.0009685201327798709,-0.029062981352253714,-0.09953665758039337,0.450721332223431,0.1116043097036325,0.12353554179341192,0.039367132645674374,0.010745342508134026,0.005180280410988614,0.13544503233576377,0.019190700107174385,0.08518686191044789,0.05823179379016824,-0.15372617967474406,0.05925282711859936
24,2,-0.005098107442826183,-0.02677757965776617,-0.10133099134053986,0.46438726357641535,0.11301562432168089,0.12663456758831115,0.03943374533069349,0.010900895823537482,0.016077304125989622,0.12929650430353834,0.02031893543506247,0.08191462601112098,0.06657909383359895,-0.140547312087889,0.05939932625691491
